date,protocol,program_name,app_name,top_level_name,net_dollar_flow,net_price_stock_change,last_price_net_dollar_flow,usd_value,tvl_change,error,cumul_net_dollar_flow,cumul_last_price_net_dollar_flow,cumul_net_price_stock_change,program_name_join,protocol_join,app_name_join,top_level_name_join,include_in_summary,op_source,start_date,end_date,num_op,cumul_net_dollar_flow_if_ended,cumul_last_price_net_dollar_flow_if_ended,program_rank_desc,cumul_net_dollar_flow_at_program_end,cumul_last_price_net_dollar_flow_at_program_end,cumul_net_price_stock_change_at_program_end,num_op_at_program_end,cumul_net_dollar_flow_if_ended_at_program_end,cumul_last_price_net_dollar_flow_if_ended_at_program_end,period
2022-12-26,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,1470.4595495131389,42537.094848936256,1477.296502211626,7518953.645554671,44007.55439844914,-2.546585164964199e-10,8426336.097483337,8471026.141201926,-907382.451928666,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,75,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2022-12-27,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,49334.30895600074,-89134.27133598941,49974.955699804486,7479153.683174682,-39799.962379989214,-5.456968210637569e-10,8475670.406439338,8521001.09690173,-996516.7232646553,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,74,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2022-12-28,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,-130250.96114791383,-133934.43863343453,-132609.59688363882,7214968.283393334,-264185.3997813482,1.7462298274040222e-10,8345419.445291423,8388391.500018091,-1130451.1618980898,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,73,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2022-12-29,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,-2271.4879681102975,76139.59026356312,-2121.6544549288574,7288836.385688786,73868.10229545273,-8.731149137020111e-11,8343147.957323313,8386269.845563162,-1054311.5716345268,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,72,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2022-12-30,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,13320.007301746387,-16974.90309627145,13507.061935856367,7285181.489894262,-3654.895794524811,2.510205376893282e-10,8356467.96462506,8399776.907499019,-1071286.4747307983,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,71,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2022-12-31,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,12259.634431790282,-23383.72713766547,12346.276493671665,7274057.397188387,-11124.092705874704,4.856701707467437e-10,8368727.599056849,8412123.183992691,-1094670.2018684638,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,70,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-01-01,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,-9129.436466105804,26492.515223417577,-9004.066814839502,7291420.475945698,17363.078757311217,-5.529727786779404e-10,8359598.162590744,8403119.117177851,-1068177.686645046,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,69,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-01-02,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,3533.2783253593007,91002.6930798702,3555.4399840102287,7385956.447350928,94535.97140522953,2.9103830456733704e-11,8363131.440916103,8406674.557161862,-977174.9935651759,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,68,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-01-03,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,-7106.858338927395,-7695.152863793472,-7088.272017442732,7371154.436148207,-14802.011202720925,-5.820766091346741e-11,8356024.582577175,8399586.285144418,-984870.1464289693,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,67,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-01-04,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,-118053.25349409558,313435.27599087346,28539.654788228043,7566536.458644984,195382.0224967776,-2.9103830456733704e-10,8237971.32908308,8428125.939932646,-671434.8704380959,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,66,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-01-05,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,53136.32315679331,-38241.35665730786,53971.498409336644,7581431.42514447,14894.966499486007,5.529727786779404e-10,8291107.652239873,8482097.438341983,-709676.2270954038,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,65,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-01-06,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,-26290.017954420775,119749.21269145928,-25873.090011532695,7674890.619881509,93459.19473703858,7.275957614183426e-11,8264817.634285453,8456224.348330451,-589927.0144039445,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,64,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-01-07,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,28.31412547999207,-40533.8830370353,147.32154927626834,7634385.050969954,-40505.56891155522,8.731149137020111e-11,8264845.948410933,8456371.669879727,-630460.8974409798,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,63,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-01-08,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,7408.0505198485935,125572.23452984149,7290.009280298732,7767365.336019643,132980.285049689,-1.076841726899147e-09,8272253.998930781,8463661.679160025,-504888.6629111383,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,62,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-01-09,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,13778.022146429517,252636.43169588872,82508.59309621883,8033779.789861961,266414.4538423186,3.4924596548080444e-10,8286032.021077211,8546170.272256244,-252252.2312152496,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,61,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-01-10,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,-16715.261881772487,126600.08960799593,55889.10883334419,8143664.617588185,109884.8277262235,5.820766091346741e-11,8269316.759195439,8602059.381089589,-125652.14160725367,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,60,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-01-11,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,180127.71220553108,327614.76823643956,184436.63821142277,8651407.098030156,507742.48044197075,1.1641532182693481e-10,8449444.471400969,8786496.019301012,201962.6266291859,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,59,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-01-12,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,102752.12342430261,178364.17530047896,105013.45597931693,8932523.396754937,281116.2987247817,1.1641532182693481e-10,8552196.594825272,8891509.475280328,380326.80192966486,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,58,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-01-13,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,228193.06933757983,211065.0654475935,222985.34652209555,9371781.53154011,439258.13478517346,1.1641532182693481e-10,8780389.664162852,9114494.821802424,591391.8673772584,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,57,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-01-14,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,38250.85803032777,662323.8960808229,36439.609970305886,10072356.285651261,700574.7541111503,-4.656612873077393e-10,8818640.52219318,9150934.43177273,1253715.7634580813,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,56,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-01-15,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,58240.03342978018,-14274.492414744242,58331.316321357896,10116321.826666297,43965.541015036404,4.656612873077393e-10,8876880.55562296,9209265.748094087,1239441.271043337,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,55,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-01-16,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,125419.4208162881,166175.55491300317,123398.40868822589,10407916.802395588,291594.9757292904,-8.731149137020111e-10,9002299.976439249,9332664.156782314,1405616.8259563402,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,54,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-01-17,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,368310.7655305583,-28253.31210614447,373614.62516182655,10747974.255820002,340057.4534244146,8.149072527885437e-10,9370610.741969807,9706278.78194414,1377363.5138501958,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,53,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-01-18,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,303559.38218903233,-327635.2979307927,313315.57604360883,10723898.340078242,-24075.915741760284,5.820766091346741e-11,9674170.124158839,10019594.357987748,1049728.2159194031,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,52,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-01-19,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,228796.02116557176,189213.4657725234,225219.60654668277,11141907.827016337,418009.4869380947,-4.656612873077393e-10,9902966.14532441,10244813.964534432,1238941.6816919264,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,51,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-01-20,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,91346.64712122928,788402.2230307725,86181.52077381816,12021656.697168339,879748.8701520022,3.4924596548080444e-10,9994312.79244564,10330995.48530825,2027343.904722699,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,50,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-01-21,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,901401.3896408512,-243111.60918364467,939133.8087037555,12679946.477625545,658289.7804572061,-4.656612873077393e-10,10895714.18208649,11270129.294012005,1784232.2955390543,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,49,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-01-22,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,331286.27897589304,28338.739310800123,330753.2687721725,13039571.495912239,359625.01828669384,6.984919309616089e-10,11227000.461062383,11600882.562784178,1812571.0348498544,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,48,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-01-23,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,108699.71072168514,-6668.0143221261515,108797.32426671352,13141603.192311797,102031.69639955834,-6.548361852765083e-10,11335700.17178407,11709679.887050891,1805903.0205277284,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,47,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-01-24,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,976792.4261843036,-532397.0923384028,1056327.9621696654,13585998.526157698,444395.3338459004,-4.656612873077393e-10,12312492.597968373,12766007.849220557,1273505.9281893256,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,46,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-01-25,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,620854.7748784478,466680.18141328316,601301.0354999483,14673533.48244943,1087534.9562917314,4.656612873077393e-10,12933347.37284682,13367308.884720504,1740186.1096026087,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,45,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-01-26,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,887616.2217297403,-64588.774431203994,891846.8354064866,15496560.929747965,823027.4472985361,-2.3283064365386963e-10,13820963.59457656,14259155.720126992,1675597.3351714048,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,44,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-01-27,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,29126.730132872246,-33688.71712735755,29191.684566020456,15491998.94275348,-4561.9869944844395,8.658389560878277e-10,13850090.324709432,14288347.404693011,1641908.6180440472,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,43,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-01-28,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,275205.95137360157,-261106.62640048866,280205.73740834964,15506098.267726593,14099.324973111972,-9.313225746154785e-10,14125296.276083034,14568553.142101362,1380801.9916435585,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,42,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-01-29,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,275524.3220654485,741370.408747417,263010.9599305461,16522992.998539459,1016894.7308128662,6.984919309616089e-10,14400820.598148484,14831564.102031907,2122172.4003909756,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,41,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-01-30,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,59461.1775534676,-804185.3053643883,62529.419355013655,15778268.870728537,-744724.1278109215,-8.149072527885437e-10,14460281.775701951,14894093.521386921,1317987.0950265871,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,40,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-01-31,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,-55620.57851504879,199172.8501282807,-54655.02036231552,15921821.14234177,143552.2716132328,8.731149137020111e-10,14404661.197186902,14839438.501024606,1517159.945154868,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,39,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-02-01,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,165618.0924042927,563067.0398488913,160263.47178499014,16650506.274594953,728685.132253183,-9.313225746154785e-10,14570279.289591195,14999701.972809596,2080226.9850037592,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,38,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-02-02,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,94481.3476014678,9061.349433974669,95600.14360813767,16754048.971630396,103542.69703544304,5.675246939063072e-10,14664760.637192663,15095302.116417734,2089288.334437734,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,37,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-02-03,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,100506.90247967032,214085.33452139754,104151.69323227361,17068641.208631463,314592.237001067,-8.149072527885437e-10,14765267.539672332,15199453.809650008,2303373.6689591315,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,36,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-02-04,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,-128575.20249922245,2915.51215110311,-128376.80441347041,16942981.518283345,-125659.69034811854,7.8580342233181e-10,14636692.33717311,15071077.005236536,2306289.1811102345,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,35,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-02-05,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,53968.97403232168,-325908.36933349795,55309.59378949384,16671042.122982169,-271939.39530117624,0.0,14690661.311205432,15126386.59902603,1980380.8117767368,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,34,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
2023-02-06,synthetix,Synthetix - ETH/sETH: Velodrome,synthetix,ETH/sETH: Velodrome,283459.5376325833,-167248.75122026302,286940.1136089022,16787252.909394488,116210.78641231917,-1.1059455573558807e-09,14974120.848838015,15413326.712634932,1813132.0605564737,Synthetix - ETH/sETH: Velodrome,synthetix,synthetix,ETH/sETH: Velodrome,1,Gov Fund - Phase 0,2022-09-27,,231428.5714,,,33,31814161.30153232,32349023.549939886,-2537248.3113607336,231428.5714,0.0,0.0,During Program
