fees_eth_l1_contrib,l2_gas_used,num_txs,contract_address,creator_address,fees_eth,l2_gas_used_per_block,num_txs_per_day,fees_eth_l2_contrib,dt_month,trace_creator_address,chain,num_addr
0.000031730143023,"43,596",1,0x9c8d8dfc90e5bd496e75eafe5d64cef542f3a529,0x95205e1fba8dee07dd457558c83a6d395910570c,0.0000753261452025,0.03255376344086022,0.03225806451612903,0.0000435960022,"January 1, 2024",0x95205e1fba8dee07dd457558c83a6d395910570c,Public Goods Network,1
0.00005427059,"131,546",1,0x7883db775a638c841c9c842131bd139c769c30c9,0xe2c4a19ad1323cdf532b2939a5c3ec9ad6a0cb6e,0.000055586054062,0.1015015432099,0.033,0.0000013,"November 1, 2023",0x76f948e5f13b9a84a81e5681df8682bbf524805e,Public Goods Network,1
0.00018619567600753603,"456,051",5,0xa699b115fac26bb87de88f71cbde1842c15f24fb,0xf6b2e654e31ddab74bf59c347aef7dca9f5c1c68,0.0001907561860075,0.34054,0.16129032258065,0.00000456051,"January 1, 2024",0x2269bceb3f4e0aa53d2fc43b1b7c5c5d13b119a5,Public Goods Network,4
0.00007775598063,"112,763",3,0x01f95924ae0a40075cfe93e3a9a529529075601f,0x1028e9f9bc8bce25eb476fc08c8bcf4ea9222cda,0.000078,0.08420176224611708,0.097,0.00000056,"October 1, 2023",0x1028e9f9bc8bce25eb476fc08c8bcf4ea9222cda,Public Goods Network,1
0.000082,"129,486",1,0x9ab67f58401fce7b04d78a3ca5ab89224aa4542e,0x48d8db63724444c6270749fee80bbdb6cf33677f,0.00028,0.09668906810036,0.03225806451612903,0.0001942290065,"August 1, 2023",0x48d8db63724444c6270749fee80bbdb6cf33677f,Public Goods Network,1
0.000023,"139,734",1,0x6abb39ae94f5c9a36cfc58559362db950e46e099,0x6e742921602a5195f6439c8b8b827e85902e1b2d,0.000162557852824093,0.1043,0.03225806451612903,0.000139734007,"January 1, 2024",0x6e742921602a5195f6439c8b8b827e85902e1b2d,Public Goods Network,1
0.00030128256525016205,"780,385",6,0x31ded2776c52e65a1b0dbd0cf1b1d165d00c8f83,0x94f2f4f865161bd78622dfa94674ffa64a87db6f,0.000302141032,0.602148919753086,0.2,0.00000086,"November 1, 2023",0x2269bceb3f4e0aa53d2fc43b1b7c5c5d13b119a5,Public Goods Network,1
0.002173669096,"15,962,208",85,0x7492a8c4ed29b1f1559888bd832fae5d33e10370,0x616cad18642f45d3fa5fcaad0a2d81764a9cba84,0.0247807507576052,11.92,2.74,0.022607082,"October 1, 2023",0x8adfcf226dfb2fa73788ad711c958ba251369cb3,Public Goods Network,47
0.00005063006170065,"49,181",1,0x595dc7e1e8419952abba3303a94bdb9b15f70f60,0xe0aa1bf93c964d09a58233765d321cc8e7b4a790,0.0001244016,0.0367241636798088,0.03225806451612903,0.000073771505,"December 1, 2023",0x2269bceb3f4e0aa53d2fc43b1b7c5c5d13b119a5,Public Goods Network,1
0.00012335282350328203,"123,084",4,0xb280a2cb0732bb941e4ccb1721f48d41ddf3f85a,0x864772aeeaa4deb61c4c524640f09e5e145528bd,0.000308,0.098,0.137931034,0.0001846260062,"February 1, 2024",0x864772aeeaa4deb61c4c524640f09e5e145528bd,Public Goods Network,1
0.00003027,"268,876",2,0x5820334c79df27f4a4a19e6c2da88bd9c14bd098,0x79ecc23602182a172778649af397c6ea7d274457,0.000036,0.20077,0.06451612903225806,0.0000054,"January 1, 2024",0x2269bceb3f4e0aa53d2fc43b1b7c5c5d13b119a5,Public Goods Network,1
0.0044,"13,770,915",59,0x43b66c8a6f5d337b3890f46908e7f6dfdb5e65fa,0xb92db657192c9ced21ccabfe43e04bab14b34e66,0.015139444591073,10.63,1.97,0.010697052749705307,"November 1, 2023",0xb92db657192c9ced21ccabfe43e04bab14b34e66,Public Goods Network,28
0.00044212157086348904,"917,662",7,0x6bcc3fa3255af20e7e016b79978c7a27349574d6,0x3a20b9342d819d303f7af843434cfffc0a8c3e59,0.00044313105,0.69,0.2258064516129032,0.0000010095,"December 1, 2023",0x2269bceb3f4e0aa53d2fc43b1b7c5c5d13b119a5,Public Goods Network,1
0.0000657026,"43,596",1,0x090c0f46e488f48b1d6d03e35c047ed4b4b36ed8,0xb1658bd148f54c1e59d85f7fda511b558533b0ca,0.000131097,0.03255376344086022,0.03225806451612903,0.0000653940022,"January 1, 2024",0xb1658bd148f54c1e59d85f7fda511b558533b0ca,Public Goods Network,1
0.00064,"692,932",4,0xdfb9f02bc336e0e495a84584f5b3c6db7d530218,0xab83d1bb8958eb0609d4c7056dcd0b393428a931,0.000640149221909506,0.52,0.129032258065,0.00000076,"December 1, 2023",0x76f948e5f13b9a84a81e5681df8682bbf524805e,Public Goods Network,1
0.0000498415147057,"231,277",2,0x208336e23f9d55d4efbf90f9cdaef062ab0d969b,0x825149b750e754681eba4ae0efb67da7c10c2514,0.0004,0.1784544753086,0.067,0.00035,"November 1, 2023",0x2269bceb3f4e0aa53d2fc43b1b7c5c5d13b119a5,Public Goods Network,1
0.00008302809085,"169,600",1,0xb547f233ba84e15ec325bb2103ce5e9bcc69dc66,0x6e742921602a5195f6439c8b8b827e85902e1b2d,0.000337428099,0.126642771804062,0.03225806451612903,0.0002544000085,"January 1, 2024",0x6e742921602a5195f6439c8b8b827e85902e1b2d,Public Goods Network,1
0.0001437057,"307,975",3,0xcd6fd4e93f02428cf3aea12e89fe64a06a050916,0x1a0677eeeb4af9ebe896818ebd2957335bd0b8cf,0.00060566824428029,0.2299693847073,0.097,0.00046,"January 1, 2024",0x2269bceb3f4e0aa53d2fc43b1b7c5c5d13b119a5,Public Goods Network,1
0.00003477840029,"135,204",1,0x8b8299d7b8bf14e4d2a178136743e1b95eddac89,0x6e742921602a5195f6439c8b8b827e85902e1b2d,0.00004965085,0.1009587813620072,0.03225806451612903,0.000015,"October 1, 2023",0x6e742921602a5195f6439c8b8b827e85902e1b2d,Public Goods Network,1
0.000250537475085008,"1,512,170",10,0xfb47dbd979297ce7aa4ec8a48677a5aea5584f58,0x72ba95d9701b0ae496ab4320010a43a764905b1b,0.001068052073,1.13,0.3225806451612903,0.0008175145980798501,"October 1, 2023",0x2269bceb3f4e0aa53d2fc43b1b7c5c5d13b119a5,Public Goods Network,4
0.000079,"93,442",2,0x5c2dc97f6971548ced9c2181d7b39c8256a5f257,0x54e73454f124a01969d9b683370a8b4831d45e5e,0.00022,0.07,0.06451612903225806,0.0001401630047,"December 1, 2023",0x2269bceb3f4e0aa53d2fc43b1b7c5c5d13b119a5,Public Goods Network,1
0.011976033,"6,580,772",6,0xb91e09be1a04c99be1e00d68cfaae5be33091e14,0x6e742921602a5195f6439c8b8b827e85902e1b2d,0.012,5.08,0.2,0.00025752149933607,"November 1, 2023",0x6e742921602a5195f6439c8b8b827e85902e1b2d,Public Goods Network,3
0.00033039097,"187,968",1,0x7331b4289b2d25cd30abd701fef781cbda0d3168,0x66ede1f8ed00174eab0e881702af4cf9369f3602,0.0003306,0.140358422939068,0.03225806451612903,0.0000002068,"December 1, 2023",0x76f948e5f13b9a84a81e5681df8682bbf524805e,Public Goods Network,1
0.0002248573006027,"130,657",3,0x6535b3db9b908a2bba29f83c168a0e661c3fabf7,0x555277050af4f7a11db559d5ca1e4c4833a4dbdd,0.000236077,0.10081558641975309,0.1,0.000011,"November 1, 2023",0x555277050af4f7a11db559d5ca1e4c4833a4dbdd,Public Goods Network,2
0.000025076072639405,"43,494",1,0xcdb36f35fb82ca3eea4c60d70aebe4f7e3514ab2,0xcaf54ab320394ed1f2c6e5487734e69b36e04318,0.000025097819639405,0.0324775985663082,0.03225806451612903,0.000000022,"December 1, 2023",0xcaf54ab320394ed1f2c6e5487734e69b36e04318,Public Goods Network,1
0.000089,"131,853",2,0x0e1e5f45a447a4bf51633851c50db769f7a5aeae,0x3a920ddbc41181846785ae9ee89929ffd26deeae,0.00028845255358638704,0.1017,0.067,0.00019909803,"November 1, 2023",0x3a920ddbc41181846785ae9ee89929ffd26deeae,Public Goods Network,1
0.000097047,"367,825",4,0x99a16e9dc63e521388008d002fff99c7e4279c22,0xb3e0de08b75e3af8c8e12c1c5265d08f4373d548,0.00012,0.27466024,0.129032258065,0.000018,"January 1, 2024",0x76f948e5f13b9a84a81e5681df8682bbf524805e,Public Goods Network,1
0.0001344237054,"199,887",3,0x6c40729c09fd51ddc84dc37bf90e423e3d2b5921,0x3ab8c2c27a9c1a0b396758a77719e361b87240d6,0.0001344257043,0.1492585125448029,0.097,0.000000002,"December 1, 2023",0x76f948e5f13b9a84a81e5681df8682bbf524805e,Public Goods Network,1
0.000040441011,"43,596",1,0x65f9c4d376203e7dc73dca684cd14d25648ed052,0xabb351a0e7da58c4a169059c2c78d62d0d65cfb2,0.0001058350133067,0.034,0.033,0.0000653940022,"November 1, 2023",0xabb351a0e7da58c4a169059c2c78d62d0d65cfb2,Public Goods Network,1
0.00016,"368,752",4,0x306eb0a7cec371ad0f1ee805b04547ffb657bfa4,0x592fd5d5709baddba2986bfcd62995f45e0ed957,0.000159942576621071,0.2845308641975309,0.13,0.00000405629044,"November 1, 2023",0x76f948e5f13b9a84a81e5681df8682bbf524805e,Public Goods Network,1
0.000034,"139,734",1,0x37742fbc94b31bb4e669a6e250d45458638e5052,0x6e742921602a5195f6439c8b8b827e85902e1b2d,0.0000758758537047,0.1043,0.03225806451612903,0.000041920207,"January 1, 2024",0x6e742921602a5195f6439c8b8b827e85902e1b2d,Public Goods Network,1
0.00026122475097,"525,960",2,0x10ead87f1dfd6d5823cf19a05724c9ddfa21d3c1,0x6e742921602a5195f6439c8b8b827e85902e1b2d,0.00039271475097,0.39,0.06451612903225806,0.00013,"January 1, 2024",0x6e742921602a5195f6439c8b8b827e85902e1b2d,Public Goods Network,1
0.000033649085,"131,458",1,0xe08b04f6185bb15bbf12b09a83517918059fe233,0x95e301c5aa86f1c9c5c8a04fccff916de7cb6ea3,0.00003371482097,0.1014336419753086,0.033,0.000000066,"November 1, 2023",0x76f948e5f13b9a84a81e5681df8682bbf524805e,Public Goods Network,1
0.236308167819079,"22,401,424",29,0xa6b71e26c5e0845f74c812102ca7114b6a896ab2,0xad031eee55f595df6dbd61e9ef3b908fad1b3671,0.24,17.29,0.97,0.00649043,"November 1, 2023",0x4e59b44847b379578588920ca78fbf26c0b4956c,Public Goods Network,8
0.0000343687902067,"82,136",1,0x91ca9486bbb7155dd19ff98ab8f062cf48ddd86d,0x5533a8dc735101914568187c535dec951d4214d4,0.0000434038,0.0633765432099,0.033,0.000009035,"November 1, 2023",0x76f948e5f13b9a84a81e5681df8682bbf524805e,Public Goods Network,1
0.0000197906042,"129,486",1,0x0874a3484b71c6452e602f2ef366b28baa3a4ff5,0x48d8db63724444c6270749fee80bbdb6cf33677f,0.00001992009023,0.09668906810036,0.03225806451612903,0.00000013,"August 1, 2023",0x48d8db63724444c6270749fee80bbdb6cf33677f,Public Goods Network,1
0.00009228771180391901,"231,277",2,0x8da7dd57bcc0c81cf5ccf09e9accb4d4efb74303,0x1c1aca4484405dcf2b8b193f6d9c0c5c7cff8fa2,0.0001038515618039,0.17269787933094,0.06451612903225806,0.000012,"January 1, 2024",0x2269bceb3f4e0aa53d2fc43b1b7c5c5d13b119a5,Public Goods Network,1
0.00043,"712,797",9,0x20a66b2ba6d2dad5207b4928f7c2142fbc8bafe8,0xe584b655a6d3d818998670f73c9c0702b66498e2,0.0015039477544035087,0.55,0.3,0.001069,"November 1, 2023",0xe584b655a6d3d818998670f73c9c0702b66498e2,Public Goods Network,1
0.00002865247068,"231,277",2,0xbd11c582876e3e04042c3b2def6bf243f17c8623,0xcae026f648e50e3aa93199aa9f536897a2368fba,0.00038,0.17269787933094,0.06451612903225806,0.00035,"October 1, 2023",0x2269bceb3f4e0aa53d2fc43b1b7c5c5d13b119a5,Public Goods Network,1
0.000023905893976708,"129,486",1,0x5ef77e46b7018828a063b41ffab11f12b10aa203,0x48d8db63724444c6270749fee80bbdb6cf33677f,0.000043328793976708,0.09668906810036,0.03225806451612903,0.000019,"August 1, 2023",0x48d8db63724444c6270749fee80bbdb6cf33677f,Public Goods Network,1
0.00010633214808737901,"97,156",4,0x20a66b2ba6d2dad5207b4928f7c2142fbc8bafe8,0xe584b655a6d3d818998670f73c9c0702b66498e2,0.00010634186873949099,0.07496604938271605,0.13,0.00000000972065,"April 1, 2024",0xe584b655a6d3d818998670f73c9c0702b66498e2,Public Goods Network,1
0.000274048371388603,"168,073",1,0xf0e38ecf9ce9fc704d049d3561c715a69fba7967,0x71dfaa9a741f14be932186a3343cda2602eae67c,0.00053,0.1255025,0.03225806451612903,0.0002521095084036,"December 1, 2023",0x76f948e5f13b9a84a81e5681df8682bbf524805e,Public Goods Network,1
0.00040542186089,"1,891,710",6,0x3665105464e27e0e9d4144b11d44419cf5bc4885,0x6e742921602a5195f6439c8b8b827e85902e1b2d,0.000740567832388096,1.41,0.193548387097,0.00034,"October 1, 2023",0x6e742921602a5195f6439c8b8b827e85902e1b2d,Public Goods Network,2
0.0001135018,"433,203",5,0x6f80009c2988121bc637915330b5169d46e732bb,0x1d4e1317d147aec6c28eee3d9abbf6a8b9f8e99c,0.0007633062990039,0.32,0.16129032258065,0.0006498045216601501,"October 1, 2023",0x76f948e5f13b9a84a81e5681df8682bbf524805e,Public Goods Network,1
