blockchain,chain_type,classification,dt,eth_fees,eth_fees_success,gas_used,gas_used_success,name,num_senders,num_txs,num_txs_success,last_updated
polygon,L1,Volume too Low,2024-04-11 00:00:00.000 UTC,14351.599909869617,14161.267030802543,63797054975,62984600758,Polygon PoS,543053,818077,812080,2024-09-23 01:00:22.401524
ethereum,L1,Volume too Low,2024-07-15 00:00:00.000 UTC,160.9128459329803,157.65078396851757,16995183089,16671608310,Ethereum,206132,286730,284099,2024-09-23 01:00:22.401524
ethereum,L1,Potential Non-Sybil,2024-06-03 00:00:00.000 UTC,1515.6182304433903,1472.3718627894089,84602388109,81712701007,Ethereum,152107,812905,789584,2024-09-23 01:00:22.401524
zkevm,L2,Potential Non-Sybil,2024-06-02 00:00:00.000 UTC,0.317070559763378,0.30512281696922117,2118031631,2031101635,Polygon zkEVM,5378,14439,14098,2024-09-23 01:00:22.401524
ethereum,L1,Potential Non-Sybil,2024-07-10 00:00:00.000 UTC,871.2106612517175,837.7313989672466,84553729979,81409087435,Ethereum,160558,791040,761412,2024-09-23 01:00:22.401524
celo,L1,Volume too Low,2024-04-15 00:00:00.000 UTC,35.41309345825219,35.32462891857136,4742434917,4731521782,Celo,14443,26945,26814,2024-09-23 01:00:22.401524
scroll,L2,Volume too Low,2024-06-19 00:00:00.000 UTC,2.0813374633494304,2.021448265232562,7143555298,6930853198,Scroll,25283,56032,55192,2024-09-23 01:00:22.401524
scroll,L2,Volume too Low,2024-07-25 00:00:00.000 UTC,0.38353100622333347,0.3722070061081892,4229720354,4158464535,Scroll,9373,20134,19705,2024-09-23 01:00:22.401524
fantom,L1,Volume too Low,2024-04-02 00:00:00.000 UTC,246.5613320158748,194.99294954899557,4796492947,4145759514,Fantom,16542,34160,32470,2024-09-23 01:00:22.401524
optimism,L2,Volume too Low,2024-08-25 00:00:00.000 UTC,0.18931901011377145,0.18928885633698683,4267435321,4222671712,OP Mainnet,29212,38370,38240,2024-09-23 01:00:22.401524
celo,L1,Potential Non-Sybil,2024-04-18 00:00:00.000 UTC,749.3595798080602,573.1513456724007,48519910610,44583488944,Celo,43432,200195,180450,2024-09-23 01:00:22.401524
linea,L2,Potential Non-Sybil,2024-05-17 00:00:00.000 UTC,3.9176002034016,3.674982261030668,49313328418,47606251530,Linea,125223,317196,311450,2024-09-23 01:00:22.401524
linea,L2,Likely Sybil,2024-08-04 00:00:00.000 UTC,0.18104022710818984,0.17430590387813868,2343464445,2247362314,Linea,29592,55745,55350,2024-09-23 01:00:22.401524
base,L2,Potential Non-Sybil,2024-07-23 00:00:00.000 UTC,32.925805431654204,30.075670250612813,434238990535,412571408043,Base,156061,2180910,2048992,2024-09-23 01:00:22.401524
ethereum,L1,Potential Non-Sybil,2024-05-15 00:00:00.000 UTC,953.0541655692526,934.8951295188832,82265673399,80396348770,Ethereum,158102,780707,765433,2024-09-23 01:00:22.401524
polygon,L1,Potential Non-Sybil,2024-03-30 00:00:00.000 UTC,60724.70352712292,55240.97965940882,422030130813,397166468239,Polygon PoS,443232,2642507,2446111,2024-09-23 01:00:22.401524
avalanche_c,L1,Volume too Low,2024-05-20 00:00:00.000 UTC,66.5117511976179,65.68735630457459,2193188699,2162693912,Avalanche C-Chain,16150,23268,23117,2024-09-23 01:00:22.401524
avalanche_c,L1,Potential Non-Sybil,2024-07-03 00:00:00.000 UTC,622.2093409862025,581.2610136824393,20273892469,19465394297,Avalanche C-Chain,20801,123965,118231,2024-09-23 01:00:22.401524
avalanche_c,L1,Potential Non-Sybil,2024-04-26 00:00:00.000 UTC,863.5861060640073,797.3902103807487,27810890094,26470132411,Avalanche C-Chain,25448,180591,168836,2024-09-23 01:00:22.401524
ethereum,L1,Likely Sybil,2024-04-16 00:00:00.000 UTC,38.9454344257264,38.634904079902185,2826785598,2809298402,Ethereum,19369,60947,60695,2024-09-23 01:00:22.401524
zora,L2,Potential Non-Sybil,2024-04-24 00:00:00.000 UTC,0.21410109025794183,0.2127210866615749,15360665436,15289482033,ZORA,24468,93688,92807,2024-09-23 01:00:22.401524
optimism,L2,Potential Non-Sybil,2024-04-24 00:00:00.000 UTC,17.443638294558905,16.48067247529371,192440104343,188062040033,OP Mainnet,51398,466590,438823,2024-09-23 01:00:22.401524
optimism,L2,Potential Non-Sybil,2024-08-21 00:00:00.000 UTC,4.668418509565085,4.425927102476379,161527035373,157626744930,OP Mainnet,31001,374933,353096,2024-09-23 01:00:22.401524
optimism,L2,Volume too Low,2024-06-16 00:00:00.000 UTC,0.32143750578754937,0.3212924338865637,14692484535,14613442144,OP Mainnet,49333,78841,78463,2024-09-23 01:00:22.401524
optimism,L2,Potential Non-Sybil,2024-06-11 00:00:00.000 UTC,18.771196916595027,17.197607403821404,194320332432,189836514697,OP Mainnet,43888,378953,351434,2024-09-23 01:00:22.401524
optimism,L2,Volume too Low,2024-09-19 00:00:00.000 UTC,0.14638727436409854,0.14046809098280322,3846774184,3726901433,OP Mainnet,31939,52352,51759,2024-09-23 01:00:22.401524
arbitrum,L2,Potential Non-Sybil,2024-06-08 00:00:00.000 UTC,1753.2863433899622,1473.9419243415405,226522293504,220596481042,Arbitrum One,274811,1005221,965216,2024-09-23 01:00:22.401524
arbitrum,L2,Volume too Low,2024-08-01 00:00:00.000 UTC,5.763595931073604,4.674372879751533,23620337524,23228549172,Arbitrum One,157844,206780,201196,2024-09-23 01:00:22.401524
linea,L2,Volume too Low,2024-07-20 00:00:00.000 UTC,0.5662801484346206,0.5631853231931855,8839612497,8800071202,Linea,48400,80942,80680,2024-09-23 01:00:22.401524
linea,L2,Likely Sybil,2024-09-15 00:00:00.000 UTC,0.14781019518889613,0.1422305679184583,2040578279,1949348498,Linea,33928,43195,42098,2024-09-23 01:00:22.401524
base,L2,Volume too Low,2024-07-22 00:00:00.000 UTC,3.684615606930661,3.650903273719511,97853284270,97020657426,Base,563691,1047753,1040538,2024-09-23 01:00:22.401524
base,L2,Potential Non-Sybil,2024-09-06 00:00:00.000 UTC,25.716391500029733,21.196692905940107,583716613500,548292877472,Base,143024,2390885,2114741,2024-09-23 01:00:22.401524
zksync,L2,Likely Sybil,2024-04-19 00:00:00.000 UTC,0.5071420388249902,0.4518318672249881,20285681553,18073274689,zkSync Era,29540,59825,55862,2024-09-23 01:00:22.401524
celo,L1,Likely Sybil,2024-08-02 00:00:00.000 UTC,362.4048787703363,302.8442231177492,42571996209,40957541955,Celo,389837,980598,973465,2024-09-23 01:00:22.401524
avalanche_c,L1,Likely Sybil,2024-07-18 00:00:00.000 UTC,86.48339378641087,75.96937102227456,2226206976,2040111222,Avalanche C-Chain,4031,19891,18603,2024-09-23 01:00:22.401524
zksync,L2,Potential Non-Sybil,2024-04-24 00:00:00.000 UTC,9.458950328474478,9.362345823499453,378358013139,374493832940,zkSync Era,295423,995481,981452,2024-09-23 01:00:22.401524
scroll,L2,Potential Non-Sybil,2024-07-10 00:00:00.000 UTC,13.016066628765865,12.593034333750827,39346764358,38139673462,Scroll,55470,247343,241645,2024-09-23 01:00:22.401524
scroll,L2,Likely Sybil,2024-05-15 00:00:00.000 UTC,0.10578922361002634,0.10535753487240176,302278566,300828243,Scroll,349,6156,6144,2024-09-23 01:00:22.401524
optimism,L2,Potential Non-Sybil,2024-06-20 00:00:00.000 UTC,48.48334888708507,46.2874643540818,190251783798,182461880707,OP Mainnet,89601,612006,572192,2024-09-23 01:00:22.401524
polygon,L1,Likely Sybil,2024-07-25 00:00:00.000 UTC,3824.1814126844642,3252.3912906253304,67039911033,61019490659,Polygon PoS,497529,901577,828618,2024-09-23 01:00:22.401524
linea,L2,Volume too Low,2024-07-14 00:00:00.000 UTC,0.28768266124243475,0.28476783246072973,4201184267,4153084409,Linea,22390,37724,37475,2024-09-23 01:00:22.401524
scroll,L2,Likely Sybil,2024-07-09 00:00:00.000 UTC,0.06578659313269582,0.06478446788650476,177417512,174096022,Scroll,650,4982,4972,2024-09-23 01:00:22.401524
bnb,L1,Volume too Low,2024-06-27 00:00:00.000 UTC,75.72190214974523,73.9706623648114,43387449662,42292985090,BNB,347672,510808,503823,2024-09-23 01:00:22.401524
linea,L2,Volume too Low,2024-08-26 00:00:00.000 UTC,0.20444392212608697,0.20328099641349628,3098089065,3078756787,Linea,15095,23301,23253,2024-09-23 01:00:22.401524
arbitrum,L2,Volume too Low,2024-08-14 00:00:00.000 UTC,1.0503789595363195,1.040398916277294,20418270325,20196329850,Arbitrum One,145721,200693,199104,2024-09-23 01:00:22.401524
linea,L2,Volume too Low,2024-09-10 00:00:00.000 UTC,0.12710829061863088,0.12675639420196777,1730478323,1724811134,Linea,8058,12985,12961,2024-09-23 01:00:22.401524
avalanche_c,L1,Potential Non-Sybil,2024-05-15 00:00:00.000 UTC,702.6044988299103,640.7515725057616,21556726615,20359229008,Avalanche C-Chain,15866,135620,127731,2024-09-23 01:00:22.401524
avalanche_c,L1,Volume too Low,2024-07-08 00:00:00.000 UTC,48.15264904743208,47.55510882636902,1583965155,1561768864,Avalanche C-Chain,18718,22914,22821,2024-09-23 01:00:22.401524
zkevm,L2,Likely Sybil,2024-04-25 00:00:00.000 UTC,0.022569842419849998,0.020398614752849997,29115785,26495869,Polygon zkEVM,23,135,131,2024-09-23 01:00:22.401524
zora,L2,Potential Non-Sybil,2024-09-02 00:00:00.000 UTC,0.0743158900228621,0.07420653240355594,32340321801,32318043900,ZORA,14012,83785,83420,2024-09-23 01:00:22.401524
zora,L2,Likely Sybil,2024-03-29 00:00:00.000 UTC,0.011340965878675438,0.011340965878675438,94841054,94841054,ZORA,117,4493,4493,2024-09-23 01:00:22.401524
base,L2,Volume too Low,2024-05-12 00:00:00.000 UTC,3.7839450027502535,3.63149633081543,48081649930,46378422223,Base,138143,348798,337475,2024-09-23 01:00:22.401524
arbitrum,L2,Potential Non-Sybil,2024-06-14 00:00:00.000 UTC,6083.574056277061,5084.433853589031,286012806430,274201447128,Arbitrum One,305875,1186415,1118616,2024-09-23 01:00:22.401524
polygon,L1,Potential Non-Sybil,2024-07-22 00:00:00.000 UTC,24737.383205606824,21592.18976649481,390816275982,369204339487,Polygon PoS,276216,2041748,1835721,2024-09-23 01:00:22.401524
fantom,L1,Likely Sybil,2024-08-21 00:00:00.000 UTC,329.4865434726978,324.9269402548105,38208358739,38037971445,Fantom,2230,53344,52406,2024-09-23 01:00:22.401524
base,L2,Potential Non-Sybil,2024-04-28 00:00:00.000 UTC,62.13673540157799,58.36285672160003,302524860454,282857401776,Base,188821,1782323,1572219,2024-09-23 01:00:22.401524
linea,L2,Volume too Low,2024-07-10 00:00:00.000 UTC,0.8018829692675905,0.7969959831042621,12461197460,12383814157,Linea,72734,95568,95125,2024-09-23 01:00:22.401524
ethereum,L1,Likely Sybil,2024-09-16 00:00:00.000 UTC,41.7541966732995,40.16029750126253,4238278869,4087643246,Ethereum,27721,100453,97985,2024-09-23 01:00:22.401524
ethereum,L1,Volume too Low,2024-05-27 00:00:00.000 UTC,293.8371321100249,286.94340202359183,18722533672,18262736121,Ethereum,210399,293261,290149,2024-09-23 01:00:22.401524
ethereum,L1,Likely Sybil,2024-08-11 00:00:00.000 UTC,9.107978870844754,9.071365331610687,2939476500,2927879195,Ethereum,18753,66610,66412,2024-09-23 01:00:22.401524
zksync,L2,Potential Non-Sybil,2024-09-02 00:00:00.000 UTC,1.1582207344777873,1.1304940449930494,25596038331,24983293812,zkSync Era,62887,162330,160045,2024-09-23 01:00:22.401524
avalanche_c,L1,Likely Sybil,2024-05-17 00:00:00.000 UTC,48.78796882599113,45.486346002756996,1403229678,1343452042,Avalanche C-Chain,2824,13112,12695,2024-09-23 01:00:22.401524
zkevm,L2,Likely Sybil,2024-06-24 00:00:00.000 UTC,0.001861074364865,0.001861074364865,19662706,19662706,Polygon zkEVM,24,125,125,2024-09-23 01:00:22.401524
zksync,L2,Potential Non-Sybil,2024-04-26 00:00:00.000 UTC,7.937508372249897,7.8502871588748855,317500334890,314011486355,zkSync Era,291274,986779,972906,2024-09-23 01:00:22.401524
fantom,L1,Likely Sybil,2024-04-03 00:00:00.000 UTC,805.8332998264867,791.2511106236076,49615959504,49283451179,Fantom,4340,43176,41352,2024-09-23 01:00:22.401524
optimism,L2,Likely Sybil,2024-08-18 00:00:00.000 UTC,0.5165530870181988,0.44757273672178927,32827035377,32580177058,OP Mainnet,4165,76590,73988,2024-09-23 01:00:22.401524
celo,L1,Likely Sybil,2024-09-16 00:00:00.000 UTC,201.47701945736839,192.85723989678417,26588102099,26382758658,Celo,504472,578187,576868,2024-09-23 01:00:22.401524
optimism,L2,Potential Non-Sybil,2024-09-02 00:00:00.000 UTC,3.734565678630091,3.5176203867210467,185893271498,182739054192,OP Mainnet,25109,523089,502204,2024-09-23 01:00:22.401524
arbitrum,L2,Likely Sybil,2024-08-28 00:00:00.000 UTC,37.14289388231993,27.773806915894312,72142168804,60885969911,Arbitrum One,179065,484397,403723,2024-09-23 01:00:22.401524
bnb,L1,Potential Non-Sybil,2024-08-30 00:00:00.000 UTC,446.2803050904655,425.51244459681993,225109699629,212740926075,BNB,383584,1961083,1848875,2024-09-23 01:00:22.401524
zksync,L2,Volume too Low,2024-06-18 00:00:00.000 UTC,0.653808399026488,0.651718263676488,24670531544,24586926130,zkSync Era,134456,157875,157543,2024-09-23 01:00:22.401524
polygon,L1,Potential Non-Sybil,2024-06-19 00:00:00.000 UTC,28392.58099975462,25575.40728513425,406344009180,386828521355,Polygon PoS,318755,2489272,2280875,2024-09-23 01:00:22.401524
zksync,L2,Likely Sybil,2024-05-20 00:00:00.000 UTC,0.3732929807250065,0.3341768510250034,14931719229,13367074041,zkSync Era,30099,49597,46624,2024-09-23 01:00:22.401524
zora,L2,Potential Non-Sybil,2024-04-05 00:00:00.000 UTC,0.8640865482880914,0.8553270379926422,74720776165,74422744259,ZORA,32903,805267,802509,2024-09-23 01:00:22.401524
zkevm,L2,Likely Sybil,2024-08-06 00:00:00.000 UTC,0.00055861162895203,0.00055861162895203,6681242,6681242,Polygon zkEVM,27,107,107,2024-09-23 01:00:22.401524
optimism,L2,Potential Non-Sybil,2024-05-07 00:00:00.000 UTC,14.98641645773444,14.53679401807522,199138448527,196272201096,OP Mainnet,37947,367706,348723,2024-09-23 01:00:22.401524
celo,L1,Likely Sybil,2024-05-28 00:00:00.000 UTC,287.5473529672998,280.9204429151908,36115365046,35720909994,Celo,300837,394820,389742,2024-09-23 01:00:22.401524
base,L2,Potential Non-Sybil,2024-05-16 00:00:00.000 UTC,43.47700534476365,40.79837799228408,234684020665,222147845658,Base,167238,1331181,1240087,2024-09-23 01:00:22.401524
base,L2,Volume too Low,2024-09-04 00:00:00.000 UTC,0.8495742215579096,0.7983504500634534,76379034695,71507793153,Base,476265,753739,711969,2024-09-23 01:00:22.401524
base,L2,Likely Sybil,2024-08-03 00:00:00.000 UTC,4.810905163125656,3.6365101770185633,209006452142,205917976018,Base,39732,483807,459118,2024-09-23 01:00:22.401524
bnb,L1,Likely Sybil,2024-09-15 00:00:00.000 UTC,40.306520709197905,39.0237004280754,16321532269,15963665928,BNB,81320,291358,286232,2024-09-23 01:00:22.401524
arbitrum,L2,Potential Non-Sybil,2024-04-28 00:00:00.000 UTC,130.61324372475698,119.44071355942629,296170050996,278485526106,Arbitrum One,134039,1068329,1004781,2024-09-23 01:00:22.401524
zkevm,L2,Potential Non-Sybil,2024-05-19 00:00:00.000 UTC,0.16845213202759554,0.1618586098960689,2454908489,2331750470,Polygon zkEVM,3280,14403,13873,2024-09-23 01:00:22.401524
celo,L1,Potential Non-Sybil,2024-07-15 00:00:00.000 UTC,1602.8805115709704,1531.894572975072,180727945071,176379703513,Celo,55951,336326,319470,2024-09-23 01:00:22.401524
polygon,L1,Likely Sybil,2024-07-15 00:00:00.000 UTC,4059.2147956266613,3662.2083430078815,88697577664,83345226212,Polygon PoS,481893,930579,845214,2024-09-23 01:00:22.401524
zksync,L2,Likely Sybil,2024-07-08 00:00:00.000 UTC,0.19782200152000076,0.13601855247000114,7315580854,5084726016,zkSync Era,11648,35075,30260,2024-09-23 01:00:22.401524
zora,L2,Volume too Low,2024-04-10 00:00:00.000 UTC,0.07145713342771552,0.0709881055857631,6052473436,6023707460,ZORA,16626,31431,31130,2024-09-23 01:00:22.401524
linea,L2,Potential Non-Sybil,2024-06-19 00:00:00.000 UTC,4.254846035670318,4.085071913964133,52452721585,51179701981,Linea,122316,337855,332788,2024-09-23 01:00:22.401524
scroll,L2,Potential Non-Sybil,2024-05-03 00:00:00.000 UTC,27.12052877764842,25.27123580844266,48208108495,45065707930,Scroll,82528,342665,325002,2024-09-23 01:00:22.401524
scroll,L2,Potential Non-Sybil,2024-04-21 00:00:00.000 UTC,37.380794642163075,36.223629646645456,24556209300,23795838506,Scroll,56432,198219,193525,2024-09-23 01:00:22.401524
fantom,L1,Volume too Low,2024-05-02 00:00:00.000 UTC,99.33120748079672,91.87310178524285,5396324691,5010143697,Fantom,23563,33309,32162,2024-09-23 01:00:22.401524
optimism,L2,Potential Non-Sybil,2024-06-01 00:00:00.000 UTC,3.1191113065955625,3.066249611197824,149416905860,147934253931,OP Mainnet,40264,304850,296637,2024-09-23 01:00:22.401524
zkevm,L2,Likely Sybil,2024-05-02 00:00:00.000 UTC,0.0058292583245,0.0052899954935,17360514,15733315,Polygon zkEVM,23,127,124,2024-09-23 01:00:22.401524
scroll,L2,Likely Sybil,2024-06-18 00:00:00.000 UTC,0.1367869893840316,0.1367869893840316,313161959,313161959,Scroll,145,8167,8167,2024-09-23 01:00:22.401524
base,L2,Volume too Low,2024-05-03 00:00:00.000 UTC,9.68516617675372,9.315670583734397,39145439326,37775567519,Base,143728,317141,309168,2024-09-23 01:00:22.401524
base,L2,Volume too Low,2024-05-06 00:00:00.000 UTC,9.487279098457769,9.232616108867756,46619595065,44869906909,Base,166580,394334,383172,2024-09-23 01:00:22.401524
polygon,L1,Potential Non-Sybil,2024-09-16 00:00:00.000 UTC,44606.9249768536,40521.300525730076,423574135684,399998210251,Polygon PoS,302725,2076706,1891954,2024-09-23 01:00:22.401524
base,L2,Potential Non-Sybil,2024-07-02 00:00:00.000 UTC,15.559320899464035,14.71242471475177,499813882182,483683610303,Base,171153,1819868,1725866,2024-09-23 01:00:22.401524
linea,L2,Volume too Low,2024-08-22 00:00:00.000 UTC,0.2556850353938904,0.25212766375529116,3883236450,3828518040,Linea,25112,34392,34230,2024-09-23 01:00:22.401524
celo,L1,Likely Sybil,2024-05-04 00:00:00.000 UTC,138.6030683911114,135.62074144532977,19918819958,19381846249,Celo,132741,188831,181092,2024-09-23 01:00:22.401524
ethereum,L1,Likely Sybil,2024-05-10 00:00:00.000 UTC,23.440209318383864,23.184159179535026,2914422039,2887650630,Ethereum,20828,65987,65465,2024-09-23 01:00:22.401524
fantom,L1,Volume too Low,2024-06-21 00:00:00.000 UTC,86.51941741158079,56.22547278389721,3167519031,1991942103,Fantom,19120,29115,26946,2024-09-23 01:00:22.401524
optimism,L2,Potential Non-Sybil,2024-05-22 00:00:00.000 UTC,16.50382238343787,15.838204565199396,192543924728,188644893050,OP Mainnet,46063,413561,382130,2024-09-23 01:00:22.401524
fantom,L1,Volume too Low,2024-08-15 00:00:00.000 UTC,65.1189571176441,54.10535739921166,5022417739,4656904710,Fantom,22338,44807,43932,2024-09-23 01:00:22.401524
zkevm,L2,Potential Non-Sybil,2024-08-07 00:00:00.000 UTC,0.3278975898665081,0.30852829070886195,2831114620,2545449051,Polygon zkEVM,3559,15945,15061,2024-09-23 01:00:22.401524
zora,L2,Likely Sybil,2024-07-30 00:00:00.000 UTC,0.002742298723092516,0.002742298723092516,6082540619,6082540619,ZORA,217,8982,8982,2024-09-23 01:00:22.401524
linea,L2,Potential Non-Sybil,2024-07-14 00:00:00.000 UTC,6.527176482123671,6.4205334166625,99604125985,98578086142,Linea,551206,801207,795572,2024-09-23 01:00:22.401524
optimism,L2,Potential Non-Sybil,2024-08-27 00:00:00.000 UTC,13.465890264308712,12.051124180087712,179406462902,172831976631,OP Mainnet,25973,442648,414780,2024-09-23 01:00:22.401524
linea,L2,Volume too Low,2024-07-26 00:00:00.000 UTC,0.25340715590275714,0.24739918938183533,3668634080,3573701154,Linea,15163,25946,25605,2024-09-23 01:00:22.401524
linea,L2,Potential Non-Sybil,2024-08-08 00:00:00.000 UTC,4.198676439011144,3.8603720942528805,50526255343,47327090211,Linea,106150,282827,269230,2024-09-23 01:00:22.401524
zksync,L2,Likely Sybil,2024-08-27 00:00:00.000 UTC,0.14006313972625012,0.13439525355299975,3095318005,2970060852,zkSync Era,13371,20811,20380,2024-09-23 01:00:22.401524
arbitrum,L2,Volume too Low,2024-05-13 00:00:00.000 UTC,3.2546077972138168,3.2325956282626853,123654092607,122866867140,Arbitrum One,648663,1008591,996308,2024-09-23 01:00:22.401524
ethereum,L1,Volume too Low,2024-04-01 00:00:00.000 UTC,597.19503462401,582.142058523224,24349477183,23757325885,Ethereum,260327,360461,356354,2024-09-23 01:00:22.401524
celo,L1,Likely Sybil,2024-05-03 00:00:00.000 UTC,158.92040104917535,157.2918169381468,23846235996,23696262231,Celo,100917,153309,151226,2024-09-23 01:00:22.401524
zksync,L2,Volume too Low,2024-05-27 00:00:00.000 UTC,0.4473718611893699,0.4450885808893697,14547828500,14456497288,zkSync Era,23234,42603,42270,2024-09-23 01:00:22.401524
fantom,L1,Likely Sybil,2024-07-08 00:00:00.000 UTC,405.2778281614018,394.12330455018997,13238665230,12868554644,Fantom,6480,115801,113991,2024-09-23 01:00:22.401524
fantom,L1,Potential Non-Sybil,2024-08-28 00:00:00.000 UTC,2299.9089680541656,2092.8012866140107,65923732415,59247426614,Fantom,13729,223456,194228,2024-09-23 01:00:22.401524
zkevm,L2,Volume too Low,2024-06-25 00:00:00.000 UTC,0.06351297217644486,0.06265161805493347,579731944,569967144,Polygon zkEVM,2437,4968,4932,2024-09-23 01:00:22.401524
zkevm,L2,Potential Non-Sybil,2024-04-11 00:00:00.000 UTC,2.5829991039171096,2.1872779247766108,650392848,625594191,Polygon zkEVM,2323,6796,6649,2024-09-23 01:00:22.401524
zkevm,L2,Volume too Low,2024-08-28 00:00:00.000 UTC,0.007526500985715919,0.007450724914030619,104564042,102600726,Polygon zkEVM,498,827,818,2024-09-23 01:00:22.401524
celo,L1,Likely Sybil,2024-05-13 00:00:00.000 UTC,254.10411832603393,251.1583418816296,34220132402,33742968209,Celo,301061,382125,375683,2024-09-23 01:00:22.401524
zora,L2,Volume too Low,2024-08-19 00:00:00.000 UTC,0.005132892497610565,0.0051281936956102895,3256743417,3251484304,ZORA,3043,5234,5209,2024-09-23 01:00:22.401524
linea,L2,Likely Sybil,2024-06-02 00:00:00.000 UTC,0.4076029499990853,0.403911631487379,3024247634,3017095301,Linea,18993,66465,66351,2024-09-23 01:00:22.401524
zkevm,L2,Likely Sybil,2024-04-29 00:00:00.000 UTC,0.020858820683049995,0.019037119932049998,36825617,33376591,Polygon zkEVM,25,153,144,2024-09-23 01:00:22.401524
zkevm,L2,Likely Sybil,2024-06-20 00:00:00.000 UTC,0.00251897900745,0.0025112520947500007,13825464,13715237,Polygon zkEVM,32,144,143,2024-09-23 01:00:22.401524
zkevm,L2,Likely Sybil,2024-04-19 00:00:00.000 UTC,0.0362516440975,0.033972147987500007,19612202,18398702,Polygon zkEVM,22,126,118,2024-09-23 01:00:22.401524
base,L2,Volume too Low,2024-04-14 00:00:00.000 UTC,4.782029688408175,4.610295289916057,40659894234,38646847320,Base,125098,264657,257152,2024-09-23 01:00:22.401524
zora,L2,Potential Non-Sybil,2024-04-20 00:00:00.000 UTC,0.18587387937193697,0.18531245302525923,28844724161,28799121878,ZORA,29562,311766,311263,2024-09-23 01:00:22.401524
arbitrum,L2,Volume too Low,2024-06-07 00:00:00.000 UTC,11.568743377942486,10.605928986121121,52917943680,52526426459,Arbitrum One,375346,507523,503161,2024-09-23 01:00:22.401524
zksync,L2,Potential Non-Sybil,2024-07-31 00:00:00.000 UTC,1.6572332241387968,1.610622099885294,36623938655,35593858561,zkSync Era,80846,197147,192540,2024-09-23 01:00:22.401524
linea,L2,Volume too Low,2024-07-01 00:00:00.000 UTC,0.5694540909784425,0.5668400730982839,8625268095,8583976243,Linea,60373,87134,86994,2024-09-23 01:00:22.401524
base,L2,Volume too Low,2024-05-04 00:00:00.000 UTC,6.270309496788039,6.070151849142566,43333391302,41669743350,Base,142668,350932,340208,2024-09-23 01:00:22.401524
base,L2,Volume too Low,2024-05-28 00:00:00.000 UTC,2.6905822058510758,2.6253518539177705,35814850945,35059325527,Base,128370,300882,296294,2024-09-23 01:00:22.401524
celo,L1,Likely Sybil,2024-06-22 00:00:00.000 UTC,212.6274455819487,189.78619688908094,28543279273,27493046735,Celo,235218,336361,334819,2024-09-23 01:00:22.401524
arbitrum,L2,Likely Sybil,2024-07-29 00:00:00.000 UTC,21.228425311770508,16.252825926878174,54578565293,46291552826,Arbitrum One,105020,415906,321966,2024-09-23 01:00:22.401524
arbitrum,L2,Likely Sybil,2024-07-31 00:00:00.000 UTC,26.44472876059283,19.47865642118041,48969438080,41391365155,Arbitrum One,95451,381845,303793,2024-09-23 01:00:22.401524
base,L2,Volume too Low,2024-07-16 00:00:00.000 UTC,3.102654424496017,3.0210350793003915,85120234346,84660401351,Base,387717,788016,784709,2024-09-23 01:00:22.401524
base,L2,Likely Sybil,2024-08-06 00:00:00.000 UTC,4.6231736372233145,4.236727803795852,176303076840,170451618076,Base,31781,592729,546046,2024-09-23 01:00:22.401524
celo,L1,Likely Sybil,2024-07-16 00:00:00.000 UTC,242.8382594447594,235.00144888213012,35102949977,34844596565,Celo,260137,475063,472553,2024-09-23 01:00:22.401524
zora,L2,Volume too Low,2024-09-15 00:00:00.000 UTC,0.00619977741233902,0.006198165460294554,1316930714,1315690182,ZORA,2312,3287,3271,2024-09-23 01:00:22.401524
scroll,L2,Potential Non-Sybil,2024-04-30 00:00:00.000 UTC,15.286054777644276,14.603419494238118,28566880967,27290351701,Scroll,67239,230106,222353,2024-09-23 01:00:22.401524
fantom,L1,Potential Non-Sybil,2024-07-31 00:00:00.000 UTC,1511.4432612012508,1449.1890074322957,63867220545,61900899808,Fantom,12627,149377,138225,2024-09-23 01:00:22.401524
scroll,L2,Likely Sybil,2024-04-20 00:00:00.000 UTC,0.2554071561924831,0.254873663300403,87836722,87417539,Scroll,119,3723,3721,2024-09-23 01:00:22.401524
polygon,L1,Potential Non-Sybil,2024-08-22 00:00:00.000 UTC,32724.718615559723,26778.447219097812,417143656683,387398895416,Polygon PoS,294417,2280104,2053504,2024-09-23 01:00:22.401524
arbitrum,L2,Volume too Low,2024-07-26 00:00:00.000 UTC,2.1434299617507087,2.1401341076860443,19871322814,19730306356,Arbitrum One,129339,177751,177090,2024-09-23 01:00:22.401524
bnb,L1,Likely Sybil,2024-07-27 00:00:00.000 UTC,48.55382016442173,47.40808368100787,16010259852,15634682199,BNB,85989,284625,279837,2024-09-23 01:00:22.401524
ethereum,L1,Volume too Low,2024-08-12 00:00:00.000 UTC,95.48721024697218,93.57039901080539,16749510495,16402985200,Ethereum,154085,228051,225009,2024-09-23 01:00:22.401524
polygon,L1,Likely Sybil,2024-04-20 00:00:00.000 UTC,5592.615582095649,5363.356116329752,65146167554,62953564710,Polygon PoS,318683,910852,875790,2024-09-23 01:00:22.401524
bnb,L1,Potential Non-Sybil,2024-04-30 00:00:00.000 UTC,759.6075376662611,717.2981082589477,314298656464,298054298872,BNB,530812,2474462,2328312,2024-09-23 01:00:22.401524
avalanche_c,L1,Potential Non-Sybil,2024-08-06 00:00:00.000 UTC,874.0736320526053,776.0981404356911,25766202780,23682955730,Avalanche C-Chain,12484,160711,146909,2024-09-23 01:00:22.401524
