origin_key,dt,daa,fdv_eth,fdv_usd,fees_paid_eth,fees_paid_usd,gas_per_second,market_cap_eth,market_cap_usd,profit_eth,profit_usd,rent_paid_eth,rent_paid_usd,stables_mcap,stables_mcap_eth,total_blob_size_mb,total_blobs_eth,total_blobs_usd,tvl,tvl_eth,txcosts_median_eth,txcosts_median_usd,txcount,chain_name,evm_chain_id
arbitrum,2021-05-29,1.0,,,0.0021682520043920113,5.276070190461001,,,,,,,,,,,,,,,,,9.0,Arbitrum,42161.0
arbitrum,2021-05-30,5.0,,,0.13121471642357754,301.0887373516483,,,,,,,,,,,,,6198.83,2.701455151602044,,,25.0,Arbitrum,42161.0
arbitrum,2021-05-31,3.0,,,0.5400097803230038,1293.7841753399184,,,,,,,,,,,,,6541.15,2.730196459260118,,,71.0,Arbitrum,42161.0
arbitrum,2021-06-01,4.0,,,0.32366769083235764,876.6312404429275,,,,,,,,,,,,,12911.74,4.767241774678532,0.0002758336932168426,0.747076212700749,38.0,Arbitrum,42161.0
arbitrum,2021-06-02,13.0,,,1.21681995242352,3203.469078600854,,,,,,,,,,,,,13537.35,5.142087274379145,0.00035804644235780863,0.9426133295331333,166.0,Arbitrum,42161.0
arbitrum,2021-06-03,8.0,,,0.19002660873530286,516.3315670073966,,,,,,,,,,,,,38904.76,14.3182018665052,0.0005423857638234662,1.4737456676268443,114.0,Arbitrum,42161.0
arbitrum,2021-06-04,7.0,,,0.08865008723981156,253.38647899650059,,,,,,,,,,,,,41198.86,14.413880912845483,0.00017607088846727408,0.5032593184236891,94.0,Arbitrum,42161.0
arbitrum,2021-06-05,6.0,,,0.008315952624032973,22.40731494167037,,,,,,,,,,,,,38696.25,14.361211174360696,0.00016203340857407844,0.4365986413269076,15.0,Arbitrum,42161.0
arbitrum,2021-06-06,2.0,,,0.007680933486963312,20.16067545522029,,,,,,,,,,,,,38948.73,14.838917733494348,0.00014131347906808203,0.37091522713680225,54.0,Arbitrum,42161.0
arbitrum,2021-06-07,14.0,,,0.612787999363428,1661.6040367246756,,,,,,,,,,,,,40180.29,14.818211185546229,0.00013306541832779458,0.3608132608203893,191.0,Arbitrum,42161.0
arbitrum,2021-06-08,11.0,,,0.1371439207777304,353.9047671558419,,,,,,,,,,,,,42330.16,16.403633543009835,0.0001206094063851124,0.31123686446667953,133.0,Arbitrum,42161.0
arbitrum,2021-06-09,15.0,,,0.27205404042185427,687.7586812306005,,,,,,,,,,,,,48653.65,19.245736077205073,0.00013746576595552486,0.3475165219429376,138.0,Arbitrum,42161.0
arbitrum,2021-06-10,16.0,,,0.18847722230854658,493.92819408724404,,,,,,,,,,,,,50923.18,19.431689934717177,0.0001266341518127068,0.33186067339333825,186.0,Arbitrum,42161.0
arbitrum,2021-06-11,12.0,,,0.023194543603933134,57.67555372106207,,,,,,,,,,,,,48087.65,19.338714980179926,0.00012191830714378256,0.3031620709303286,122.0,Arbitrum,42161.0
arbitrum,2021-06-12,4.0,,,0.01148002024580726,27.054214919670898,,,,,,,,,,,,,45910.05,19.48119008631114,0.0001247888673466901,0.29408178422095244,89.0,Arbitrum,42161.0
arbitrum,2021-06-13,7.0,,,0.020073083056710166,47.77377203088956,,,,,,,,,,,,,46382.02,19.4883112682835,0.00012333443969548115,0.2935349487133091,160.0,Arbitrum,42161.0
arbitrum,2021-06-14,5.0,,,0.01323550300891637,33.32397485189121,,,,,,,,,,,,,52340.22,20.788310589486287,0.0001227561560593545,0.30907197517774443,104.0,Arbitrum,42161.0
arbitrum,2021-06-15,14.0,,,0.1314916745160305,340.21914063963357,,,,,,,,,,,,,64681.32,24.99875539253074,0.00012083824921475151,0.31265466392116426,269.0,Arbitrum,42161.0
