week,chain,chainId,layer,is_op_chain,mainnet_chain_id,op_based_version,alignment,chain_name,display_name,provider,is_upcoming,is_archived,is_current_chain,totalUsd_min,totalUsd_last,totalUsd_mean,transactions_sum,transactions_mean,canonicalUsd_min,canonicalUsd_last,canonicalUsd_mean,externalUsd_min,externalUsd_last,externalUsd_mean,nativeUsd_min,nativeUsd_last,nativeUsd_mean,weeks_live
2024-01-29,starknet,,L2,False,,,Other EVMs,,,Starknet,False,False,True,154369648.0,155470264.06,156077047.54142857,1161165.0,165880.7142857143,154369648.0,155470264.06,156077047.54142857,0.0,0.0,0.0,0.0,0.0,0.0,115.0
2024-01-29,sygma,,,False,,,Other EVMs,,,,False,False,False,79770288.07,81220723.19,81006059.83428572,0.0,,79770288.07,81220723.19,81006059.83428572,0.0,0.0,0.0,0.0,0.0,0.0,35.0
2024-01-29,symbiosis,,,False,,,Other EVMs,,,,False,False,False,2873920.51,3062051.62,3099798.1357142855,0.0,,2873920.51,3062051.62,3099798.1357142855,0.0,0.0,0.0,0.0,0.0,0.0,64.0
2024-01-29,synapse,,,False,,,Other EVMs,,,,False,False,False,19997447.22,21371805.02,20885382.724285714,0.0,,19997447.22,21371805.02,20885382.724285714,0.0,0.0,0.0,0.0,0.0,0.0,128.0
2024-01-29,transporter,,,False,,,Other EVMs,,,,False,False,False,449197.61,486906.99,471494.61285714287,0.0,,449197.61,486906.99,471494.61285714287,0.0,0.0,0.0,0.0,0.0,0.0,30.0
2024-01-29,wormholeV1,,,False,,,Other EVMs,,,,False,False,False,345559.65,352518.49,350002.8457142857,0.0,,345559.65,352518.49,350002.8457142857,0.0,0.0,0.0,0.0,0.0,0.0,158.0
2024-01-29,xai,,L3,False,,,Other EVMs,,,Arbitrum Orbit,False,False,True,177537.07,200771.29,195011.26714285716,150235.0,21462.14285714286,177537.07,200771.29,195011.26714285716,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2024-01-29,xdai,,,False,,,Other EVMs,,,,False,False,False,72529061.16,72677279.07,73096136.06428571,0.0,,72529061.16,72677279.07,73096136.06428571,0.0,0.0,0.0,0.0,0.0,0.0,219.0
2024-01-29,zkfair,42766,L2,False,,,Other EVMs,,,Polygon,False,False,True,92060551.28,225169906.64,201259340.99142858,0.0,,86691234.75,86691234.75,88454634.67714286,0.0,0.0,0.0,0.0,138478671.89,112804706.31428573,6.0
2024-01-29,zkspace,,L2,False,,,Other EVMs,,,ZKsync Lite,False,False,True,5552119.88,5600072.57,5915240.188571429,0.0,,5552119.88,5600072.57,5915240.188571429,0.0,0.0,0.0,0.0,0.0,0.0,111.0
2024-01-29,zkswap,,L2,False,,,Other EVMs,,,ZKsync Lite,False,True,False,2755987.18,2824008.74,2803867.465714286,0.0,,2755987.18,2824008.74,2803867.465714286,0.0,0.0,0.0,0.0,0.0,0.0,155.0
2024-01-29,zkswap2,,L2,False,,,Other EVMs,,,ZKsync Lite,False,True,False,278810.55,279946.96,289434.2657142857,0.0,,278810.55,279946.96,289434.2657142857,0.0,0.0,0.0,0.0,0.0,0.0,133.0
2024-01-29,zksync,,L2,False,,,Other EVMs,,,ZKsync Lite,False,False,True,68534397.53,69468382.85,69495708.97571428,271689.0,38812.71428571428,68534397.53,69468382.85,69495708.97571428,0.0,0.0,0.0,0.0,0.0,0.0,190.0
2024-01-29,zksync2,324,L2,False,,,Other EVMs,,,ZK Stack,False,False,True,524472099.27,538727433.84,543578285.4957143,10492615.0,1498945.0,496661767.11,511754108.86,517341342.0742857,0.0,0.0,0.0,24455236.77,26973324.98,26236943.42142857,50.0
2024-01-29,zora,,L2,True,7777777,modern,OP Chain,zora,Zora,OP Stack,False,False,True,9385333.73,9842391.43,9575814.75,356820.0,50974.28571428572,9385333.73,9842391.43,9575814.75,0.0,0.0,0.0,0.0,0.0,0.0,33.0
2024-02-05,across-v3,,,False,,,Other EVMs,,,,False,False,False,52694604.91,57842917.08,62980877.73714285,0.0,,52694604.91,57842917.08,62980877.73714285,0.0,0.0,0.0,0.0,0.0,0.0,90.0
2024-02-05,aevo,2999,L2,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,OP Stack,False,False,True,46456497.36,46456497.36,46959149.23428571,50138.0,7162.571428571428,23869388.56,23869388.56,24391221.564285714,22255550.97,22587108.8,22567927.669999998,0.0,0.0,0.0,47.0
2024-02-05,allbridge,,,False,,,Other EVMs,,,,False,False,False,4104535.1,4604678.43,4291258.997142857,0.0,,4104535.1,4604678.43,4291258.997142857,0.0,0.0,0.0,0.0,0.0,0.0,117.0
2024-02-05,amarok,,,False,,,Other EVMs,,,,False,False,False,44499629.92,50275122.97,49585395.678571425,0.0,,44499629.92,50275122.97,49585395.678571425,0.0,0.0,0.0,0.0,0.0,0.0,59.0
2024-02-05,ancient,,L2,False,888888888,modern,OP Stack fork,ancient8,Ancient8,OP Stack,False,False,True,71066.56,71522.65,71656.66285714286,404.0,57.714285714285715,71066.56,71522.65,71656.66285714286,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2024-02-05,ankr,,,False,,,Other EVMs,,,,False,False,False,3950039.33,3961927.4,3997309.61,0.0,,3950039.33,3961927.4,3997309.61,0.0,0.0,0.0,0.0,0.0,0.0,101.0
2024-02-05,apex,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,83921247.91,84389083.03,84195461.56857143,1489592.0,212798.85714285713,83921247.91,84389083.03,84195461.56857143,0.0,0.0,0.0,0.0,0.0,0.0,78.0
2024-02-05,aptos,,,False,,,Other EVMs,,,,False,False,False,16663145.02,18156406.33,17857303.344285715,0.0,,16663145.02,18156406.33,17857303.344285715,0.0,0.0,0.0,0.0,0.0,0.0,68.0
2024-02-05,arbitrum,42161,L2,False,,,Other EVMs,,,Arbitrum Orbit,False,False,True,11944479161.63,12054074107.76,12123031648.121428,5020303.0,717186.1428571428,7267936802.8,7371120227.54,7358876490.842857,473411739.43,473411739.43,484121770.96428573,4199325932.61,4209542140.79,4280033386.3142858,141.0
2024-02-05,astarzkevm,,L2,False,,,Other EVMs,,,Polygon CDK,False,False,True,,,,107830.0,15404.285714285714,,,,,,,,,,112.0
2024-02-05,avalanche,43114,L1,False,,,Other EVMs,,,,False,False,True,282796254.26,285644236.2,288211943.6085714,0.0,,282796254.26,285644236.2,288211943.6085714,0.0,0.0,0.0,0.0,0.0,0.0,121.0
2024-02-05,aztec,,L2,False,,,Other EVMs,,,,False,True,False,2886511.68,2896990.75,2914760.041428571,0.0,,2886511.68,2896990.75,2914760.041428571,0.0,0.0,0.0,0.0,0.0,0.0,305.0
2024-02-05,aztec,,L2,False,,,Other EVMs,,,,True,False,False,2886511.68,2896990.75,2914760.041428571,0.0,,2886511.68,2896990.75,2914760.041428571,0.0,0.0,0.0,0.0,0.0,0.0,305.0
2024-02-05,aztecconnect,,L2,False,,,Other EVMs,,,,False,True,False,4411906.77,4411906.77,4451660.1,0.0,,4411906.77,4411906.77,4451660.1,0.0,0.0,0.0,0.0,0.0,0.0,87.0
2024-02-05,base,8453,L2,True,8453,modern,OP Chain,base,Base,OP Stack,False,False,True,888259809.69,911338770.35,895675577.5642856,2571117.0,367302.4285714286,575961944.86,582116404.9,585359932.3357142,1994013.35,2015838.62,2018689.1885714286,298139762.05,327206526.83,308296956.03999996,34.0
2024-02-05,beamer-bridge-v2,,,False,,,Other EVMs,,,,False,False,False,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
2024-02-05,blast,81457,L2,False,81457,modern,OP Stack fork,blast,Blast,OP Stack,False,False,True,1196646607.58,1229993452.48,1216516258.2842858,0.0,,1196646607.58,1229993452.48,1216516258.2842858,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2024-02-05,bobanetwork,288,L2,False,288,legacy ovm,OP Stack fork,boba,Boba,OP Stack,False,False,True,12726623.65,12726623.65,13005327.25857143,1787.0,255.28571428571428,12655669.19,12655669.19,12934492.388571428,0.0,0.0,0.0,70635.03,70954.46,70834.87000000001,130.0
2024-02-05,bridge,,,False,,,Other EVMs,,,,False,False,False,8976882042.81,8976882042.81,9421157180.327143,0.0,,8976882042.81,8976882042.81,9421157180.327143,0.0,0.0,0.0,0.0,0.0,0.0,220.0
2024-02-05,brine,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,800225.11,838342.99,830178.6357142858,569189.0,81312.71428571429,800225.11,838342.99,830178.6357142858,0.0,0.0,0.0,0.0,0.0,0.0,83.0
2024-02-05,canvasconnect,,L2,False,,,Other EVMs,,,StarkEx,False,True,False,11350.74,11380.1,11460.195714285714,0.0,,11350.74,11380.1,11460.195714285714,0.0,0.0,0.0,0.0,0.0,0.0,53.0
2024-02-05,cbridge,,,False,,,Other EVMs,,,,False,False,False,65307188.56,66051962.57,66045666.25571429,0.0,,65307188.56,66051962.57,66045666.25571429,0.0,0.0,0.0,0.0,0.0,0.0,114.0
2024-02-05,chainport,,,False,,,Other EVMs,,,,False,False,False,287949806.64,287949806.64,298882858.3371428,0.0,,287949806.64,287949806.64,298882858.3371428,0.0,0.0,0.0,0.0,0.0,0.0,134.0
2024-02-05,connext,,,False,,,Other EVMs,,,,False,False,False,5867.63,5869.7,5872.094285714286,0.0,,5867.63,5869.7,5872.094285714286,0.0,0.0,0.0,0.0,0.0,0.0,118.0
2024-02-05,debridge,,,False,,,Other EVMs,,,,False,False,False,250904.77,250904.77,253300.85285714286,0.0,,250904.77,250904.77,253300.85285714286,0.0,0.0,0.0,0.0,0.0,0.0,115.0
2024-02-05,degate,,L2,False,,,Other EVMs,,,Loopring,False,True,False,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
2024-02-05,degate2,,L2,False,,,Other EVMs,,,Loopring,False,True,False,17792.42,17792.42,18470.952857142856,0.0,,17792.42,17792.42,18470.952857142856,0.0,0.0,0.0,0.0,0.0,0.0,23.0
2024-02-05,degate3,,L2,False,,,Other EVMs,,,Loopring,False,False,True,57955192.23,58942726.63,58634362.797142856,67042.0,9577.42857142857,57955192.23,58942726.63,58634362.797142856,0.0,0.0,0.0,0.0,0.0,0.0,13.0
2024-02-05,deri,,L3,False,,,Other EVMs,,,Arbitrum Orbit,False,False,True,12877.69,12913.14,13009.518571428573,0.0,,12877.69,12913.14,13009.518571428573,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2024-02-05,deversifi,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,31771426.83,31841678.32,32278619.922857143,173140.0,24734.285714285714,31771426.83,31841678.32,32278619.922857143,0.0,0.0,0.0,0.0,0.0,0.0,193.0
2024-02-05,dydx,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,277709139.21,279688464.22,280809138.5057143,724689.0,103527.0,277709139.21,279688464.22,280809138.5057143,0.0,0.0,0.0,0.0,0.0,0.0,156.0
2024-02-05,fraxferry,,,False,,,Other EVMs,,,,False,False,False,43156606.59,44714812.0,43882331.37142857,0.0,,43156606.59,44714812.0,43882331.37142857,0.0,0.0,0.0,0.0,0.0,0.0,65.0
2024-02-05,fraxtal,252,L2,True,252,modern,OP Chain,fraxtal,Fraxtal,OP Stack,False,False,True,0.0,114.43,57.3025,24.0,4.8,0.0,114.43,57.3025,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-02-05,fuelv1,,L2,False,,,Other EVMs,,,,False,False,True,591.33,592.91,597.2171428571429,0.0,,591.33,592.91,597.2171428571429,0.0,0.0,0.0,0.0,0.0,0.0,157.0
2024-02-05,gluon,,L2,False,,,Other EVMs,,,,False,True,False,37127.14,37194.11,37310.54,0.0,,37127.14,37194.11,37310.54,0.0,0.0,0.0,0.0,0.0,0.0,221.0
2024-02-05,gravity,,,False,,,Other EVMs,,,,False,False,False,21409681.33,21409681.33,22853255.182857145,0.0,,21409681.33,21409681.33,22853255.182857145,0.0,0.0,0.0,0.0,0.0,0.0,112.0
2024-02-05,harmony,,,False,,,Other EVMs,,,,False,False,False,299966.19,300721.86,302943.1042857143,0.0,,299966.19,300721.86,302943.1042857143,0.0,0.0,0.0,0.0,0.0,0.0,174.0
2024-02-05,hermez,,L2,False,,,Other EVMs,,,Polygon,False,True,False,277032.46,277032.46,284872.9971428571,0.0,,277032.46,277032.46,284872.9971428571,0.0,0.0,0.0,0.0,0.0,0.0,150.0
2024-02-05,honeypot,,L2,False,,,Other EVMs,,,Cartesi Rollups,False,False,True,31886.39,33243.7,33326.33285714286,0.0,,31886.39,33243.7,33326.33285714286,0.0,0.0,0.0,0.0,0.0,0.0,21.0
2024-02-05,hook,,L3,False,,,Other EVMs,,,Arbitrum,False,False,True,313.94,314.81,317.15857142857146,0.0,0.0,313.94,314.81,317.15857142857146,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2024-02-05,hop,,,False,,,Other EVMs,,,,False,False,False,38574757.19,38647383.32,38990433.557142854,0.0,,38574757.19,38647383.32,38990433.557142854,0.0,0.0,0.0,0.0,0.0,0.0,138.0
2024-02-05,hyphen,,,False,,,Other EVMs,,,,False,False,False,116901.48,133268.38,147689.21,0.0,,116901.48,133268.38,147689.21,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2024-02-05,hypr,,L2,False,881,modern develop,OP Stack fork,hypr,Hypr,OP Stack,False,False,True,18018.03,19179.58,19015.722857142857,0.0,,18018.03,19179.58,19015.722857142857,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2024-02-05,immutablex,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,185273445.96,202413045.51,196546409.12857145,1423498.0,203356.85714285713,185273445.96,202413045.51,196546409.12857145,0.0,0.0,0.0,0.0,0.0,0.0,152.0
2024-02-05,immutablezkevm,,,False,,,Other EVMs,,,,False,False,False,384422.49,408083.77,401753.39428571425,0.0,,384422.49,408083.77,401753.39428571425,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2024-02-05,karak,,L2,False,2410,modern,OP Stack fork,karak,Karak,OP Stack,False,False,True,2339.07,4259.51,2771.952857142857,353.0,50.42857142857143,2339.07,4259.51,2771.952857142857,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2024-02-05,kinto,7887,L2,False,,,Other EVMs,,,Arbitrum Orbit,False,False,True,41841.33,48679.1,47979.93142857143,3953.0,564.7142857142857,41841.33,48679.1,47979.93142857143,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2024-02-05,kroma,255,L2,True,255,modern,OP Chain,kroma,Kroma,OP Stack,False,False,True,21303772.13,22137457.88,21937946.547142856,83045.0,11863.57142857143,8364514.56,8455220.97,8529584.742857143,12939257.57,13682236.91,13408361.804285714,0.0,0.0,0.0,22.0
2024-02-05,layer2,,,False,,,Other EVMs,,,,False,False,False,24101483659.18,24297618629.95,24525188879.172855,0.0,,14597354991.47,14769797903.38,14782332346.52857,1153511632.62,1158881870.5,1171056068.4928572,8350617035.09,8368938856.07,8571800464.151428,221.0
2024-02-05,layer2finance,,L2,False,,,Other EVMs,,,,False,True,False,167870.71,167958.93,168047.09,0.0,,167870.71,167958.93,168047.09,0.0,0.0,0.0,0.0,0.0,0.0,146.0
2024-02-05,layer2financezk,,L2,False,,,Other EVMs,,,StarkEx,False,True,False,4294.2,4300.69,4314.175714285714,0.0,,4294.2,4300.69,4314.175714285714,0.0,0.0,0.0,0.0,0.0,0.0,103.0
2024-02-05,layer3,,,False,,,Other EVMs,,,,False,False,False,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2024-02-05,lightlink,,,False,,,Other EVMs,,,,False,False,False,128628.06,131732.9,130915.6657142857,0.0,,128628.06,131732.9,130915.6657142857,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2024-02-05,linea,59144,L2,False,,,Other EVMs,,,,False,False,True,173560415.63,173560415.63,179835355.27428573,1593300.0,227614.2857142857,172034366.31,172476376.33,178405406.51142856,39463.18,40051.9,41387.57857142857,1043987.4,1043987.4,1388561.184285714,31.0
2024-02-05,loopring,,L2,False,,,Other EVMs,,,Loopring,False,False,True,100027677.1,100027677.1,102743960.71571429,14114.0,2016.2857142857142,100027677.1,100027677.1,102743960.71571429,0.0,0.0,0.0,0.0,0.0,0.0,218.0
2024-02-05,lyra,957,L2,True,957,modern,OP Chain,lyra,Derive,OP Stack,False,False,True,6840495.88,6961720.4,7117413.97,2997.0,428.14285714285717,58766.73,58928.3,59367.74714285714,6781086.51,6902792.1,7058046.222857143,0.0,0.0,0.0,12.0
2024-02-05,lzomnichain,,,False,,,Other EVMs,,,,False,False,False,734769523.11,739235603.74,745839288.1485714,0.0,,734769523.11,739235603.74,745839288.1485714,0.0,0.0,0.0,0.0,0.0,0.0,99.0
2024-02-05,mantapacific,169,L2,False,169,modern,OP Stack fork,manta_pacific,Manta Pacific,OP Stack,False,False,True,1520544223.79,1520544223.79,1639013282.2314284,637951.0,91135.85714285714,224759582.17,229620026.62,229555308.73857144,623577808.6,632747843.32,634140195.7671429,658176353.85,658176353.85,775317777.7257143,22.0
2024-02-05,mantle,5000,L2,False,5000,legacy ovm,OP Stack fork,mantle,Mantle,OP Stack,False,False,True,422301953.7,445664605.31,434871497.0728572,1651412.0,235916.0,420287131.14,443157320.46,432690378.9128571,0.0,0.0,0.0,1865074.91,2507284.85,2181118.1599999997,32.0
2024-02-05,metis,1088,L2,False,1088,legacy ovm,OP Stack fork,metis,Metis,OVM,False,False,True,433926084.58,433926084.58,471158260.70714283,180833.0,25833.285714285714,433926084.58,433926084.58,471158260.70714283,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2024-02-05,mode,34443,L2,True,34443,modern,OP Chain,mode,Mode,OP Stack,False,False,True,299527.51,63168281.08,35602371.980000004,687806.0,98258.0,299527.51,63168281.08,35602371.980000004,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2024-02-05,multichain,,,False,,,Other EVMs,,,,False,False,False,1282539799.01,1282539799.01,1562119577.3328571,0.0,,1282539799.01,1282539799.01,1562119577.3328571,0.0,0.0,0.0,0.0,0.0,0.0,171.0
2024-02-05,myria,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,132108.34,132504.96,133797.72857142857,59685.0,8526.42857142857,132108.34,132504.96,133797.72857142857,0.0,0.0,0.0,0.0,0.0,0.0,79.0
2024-02-05,near,,,False,,,Other EVMs,,,,False,False,False,267259846.02,267259846.02,277221224.2342857,0.0,,267259846.02,267259846.02,277221224.2342857,0.0,0.0,0.0,0.0,0.0,0.0,151.0
2024-02-05,nomad,,,False,,,Other EVMs,,,,False,False,False,5259.38,5299.47,5303.967142857144,0.0,,5259.38,5299.47,5303.967142857144,0.0,0.0,0.0,0.0,0.0,0.0,108.0
2024-02-05,nova,42170,L2,False,,,Other EVMs,,,Arbitrum Orbit,False,False,True,30085394.51,30132925.22,30325751.547142856,2590928.0,370132.5714285714,30085394.51,30132925.22,30325751.547142856,0.0,0.0,0.0,0.0,0.0,0.0,85.0
2024-02-05,omgnetwork,,L2,False,,,Other EVMs,,,,False,True,False,51994.81,52064.65,52434.52857142857,0.0,,51994.81,52064.65,52434.52857142857,0.0,0.0,0.0,0.0,0.0,0.0,203.0
2024-02-05,omni,,,False,,,Other EVMs,,,,False,False,False,401573481.12,406617747.21,407901019.4771429,0.0,,401573481.12,406617747.21,407901019.4771429,0.0,0.0,0.0,0.0,0.0,0.0,183.0
2024-02-05,opticsV1,,,False,,,Other EVMs,,,,False,False,False,1774108.5,1780733.06,1787246.6442857143,0.0,,1774108.5,1780733.06,1787246.6442857143,0.0,0.0,0.0,0.0,0.0,0.0,126.0
2024-02-05,opticsV2,,,False,,,Other EVMs,,,,False,False,False,1284441.03,1290946.24,1297546.4114285714,0.0,,1284441.03,1290946.24,1297546.4114285714,0.0,0.0,0.0,0.0,0.0,0.0,115.0
2024-02-05,optimism,10,L2,True,10,modern,OP Chain,op,OP Mainnet,OP Stack,False,False,True,5325985335.08,5403405822.56,5471184694.697144,2270748.0,324392.5714285714,2356322682.44,2356322682.44,2396530220.824286,7635749.05,7635749.05,7824706.994285715,2950156767.9,3039447391.07,3066829766.8785715,160.0
2024-02-05,orbit,,,False,,,Other EVMs,,,,False,False,False,11290091.27,11294428.77,11329801.83857143,0.0,,11290091.27,11294428.77,11329801.83857143,0.0,0.0,0.0,0.0,0.0,0.0,171.0
2024-02-05,orbiter,,,False,,,Other EVMs,,,,False,False,False,524113.99,595414.33,651679.9285714285,0.0,,524113.99,595414.33,651679.9285714285,0.0,0.0,0.0,0.0,0.0,0.0,120.0
2024-02-05,orderly,,L2,True,291,modern,OP Chain,orderly,Orderly,OP Stack,False,False,True,5080235.77,5561730.86,5246974.154285714,125771.0,17967.285714285714,244610.56,336857.57,279983.37857142853,4808760.32,5224873.29,4966990.775714286,0.0,0.0,0.0,18.0
2024-02-05,pNetwork,,,False,,,Other EVMs,,,,False,False,False,4442780.48,4442780.48,4663203.974285714,0.0,,4442780.48,4442780.48,4663203.974285714,0.0,0.0,0.0,0.0,0.0,0.0,144.0
2024-02-05,paradex,,L2,False,,,Other EVMs,,,Starknet,False,False,True,4325368.02,5657775.85,5067208.475714286,0.0,,4325368.02,5657775.85,5067208.475714286,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2024-02-05,parallel,,L2,False,,,Other EVMs,,,Arbitrum Orbit,False,False,True,33537.31,33822.28,34045.43714285714,112.0,16.0,33537.31,33822.28,34045.43714285714,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2024-02-05,patex,,L2,False,,,Other EVMs,,,,False,False,True,44173.74,44409.78,44763.12714285714,34426.0,4918.0,44173.74,44409.78,44763.12714285714,0.0,0.0,0.0,0.0,0.0,0.0,35.0
2024-02-05,polygon-pos,,,False,,,Other EVMs,,,,False,False,False,3680440680.85,3680440680.85,3810157361.4914284,0.0,,3680440680.85,3680440680.85,3810157361.4914284,0.0,0.0,0.0,0.0,0.0,0.0,193.0
2024-02-05,polygonzkevm,1101,L2,False,,,Other EVMs,,,Polygon CDK,False,False,True,118630969.34,118630969.34,121204368.44714285,143265.0,20466.428571428572,115953050.16,115953050.16,118521345.44857143,0.0,0.0,0.0,2653114.32,2677919.18,2683022.998571429,46.0
2024-02-05,polynetwork,,,False,,,Other EVMs,,,,False,False,False,2007178.03,2007178.03,2110476.8285714285,0.0,,2007178.03,2007178.03,2110476.8285714285,0.0,0.0,0.0,0.0,0.0,0.0,179.0
2024-02-05,portal,,,False,,,Other EVMs,,,,False,False,False,364110073.17,405270908.08,384803175.00428575,0.0,,364110073.17,405270908.08,384803175.00428575,0.0,0.0,0.0,0.0,0.0,0.0,125.0
2024-02-05,publicgoodsnetwork,,L2,False,424,modern,OP Stack fork,pgn,Public Goods Network,OP Stack,False,False,True,1109577.66,1109577.66,1124491.9457142858,15671.0,2238.714285714286,1109577.66,1109577.66,1124491.9457142858,0.0,0.0,0.0,0.0,0.0,0.0,30.0
2024-02-05,pulseChain,,,False,,,Other EVMs,,,,False,False,False,98481510.19,99161280.21,98954018.48857142,0.0,,98481510.19,99161280.21,98954018.48857142,0.0,0.0,0.0,0.0,0.0,0.0,38.0
2024-02-05,rari,,L3,False,,,Other EVMs,,,Arbitrum Orbit,False,False,True,205631.08,714092.46,608163.3185714285,73220.0,10460.0,205631.08,714092.46,608163.3185714285,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2024-02-05,reddioex,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,2854.02,2855.14,2856.3185714285714,0.0,,2854.02,2855.14,2856.3185714285714,0.0,0.0,0.0,0.0,0.0,0.0,73.0
2024-02-05,ronin,,,False,,,Other EVMs,,,,False,False,False,818764059.92,830695520.88,840452671.0914286,0.0,,818764059.92,830695520.88,840452671.0914286,0.0,0.0,0.0,0.0,0.0,0.0,158.0
2024-02-05,sanko,1996,L3,False,,,Other EVMs,,,Arbitrum Orbit,False,False,True,,,,0.0,0.0,,,,,,,,,,26.0
2024-02-05,satellite,,,False,,,Other EVMs,,,,False,False,False,115408853.56,115408853.56,119310314.91571428,0.0,,115408853.56,115408853.56,119310314.91571428,0.0,0.0,0.0,0.0,0.0,0.0,121.0
2024-02-05,scroll,534352,L2,False,,,Other EVMs,,,,False,False,True,73858524.02,77469747.93,75746238.83,955161.0,136451.57142857142,73858524.02,77469747.93,75746238.83,0.0,0.0,0.0,0.0,0.0,0.0,18.0
2024-02-05,skale-ima,,,False,,,Other EVMs,,,,False,False,False,3273907.63,3294722.11,3306040.6628571427,0.0,,3273907.63,3294722.11,3306040.6628571427,0.0,0.0,0.0,0.0,0.0,0.0,133.0
2024-02-05,socket,,,False,,,Other EVMs,,,,False,False,False,6679130.11,6761302.47,6933028.525714286,0.0,,6679130.11,6761302.47,6933028.525714286,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2024-02-05,sollet,,,False,,,Other EVMs,,,,False,False,False,2989.62,2998.56,3020.0499999999997,0.0,,2989.62,2998.56,3020.0499999999997,0.0,0.0,0.0,0.0,0.0,0.0,178.0
2024-02-05,sorare,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,20327371.62,20673533.57,20625063.874285717,353040.0,50434.28571428572,20327371.62,20673533.57,20625063.874285717,0.0,0.0,0.0,0.0,0.0,0.0,134.0
2024-02-05,stargate,,,False,,,Other EVMs,,,,False,False,False,60639288.49,63341315.29,66318645.224285714,0.0,,60639288.49,63341315.29,66318645.224285714,0.0,0.0,0.0,0.0,0.0,0.0,99.0
2024-02-05,starknet,,L2,False,,,Other EVMs,,,Starknet,False,False,True,145686235.07,149066827.93,149146864.93285713,889789.0,127112.71428571429,145686235.07,149066827.93,149146864.93285713,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2024-02-05,sygma,,,False,,,Other EVMs,,,,False,False,False,76722399.48,76722399.48,78879617.60285714,0.0,,76722399.48,76722399.48,78879617.60285714,0.0,0.0,0.0,0.0,0.0,0.0,36.0
2024-02-05,symbiosis,,,False,,,Other EVMs,,,,False,False,False,2986446.88,2986446.88,3070632.687142857,0.0,,2986446.88,2986446.88,3070632.687142857,0.0,0.0,0.0,0.0,0.0,0.0,65.0
2024-02-05,synapse,,,False,,,Other EVMs,,,,False,False,False,20727063.28,21663895.55,21541468.44,0.0,,20727063.28,21663895.55,21541468.44,0.0,0.0,0.0,0.0,0.0,0.0,129.0
2024-02-05,transporter,,,False,,,Other EVMs,,,,False,False,False,415840.27,435060.87,438077.9,0.0,,415840.27,435060.87,438077.9,0.0,0.0,0.0,0.0,0.0,0.0,31.0
2024-02-05,wormholeV1,,,False,,,Other EVMs,,,,False,False,False,353219.28,354787.83,356183.3585714285,0.0,,353219.28,354787.83,356183.3585714285,0.0,0.0,0.0,0.0,0.0,0.0,159.0
2024-02-05,xai,,L3,False,,,Other EVMs,,,Arbitrum Orbit,False,False,True,199585.32,209195.55,208363.45857142858,157240.0,22462.85714285714,199585.32,209195.55,208363.45857142858,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-02-05,xdai,,,False,,,Other EVMs,,,,False,False,False,73013157.63,73421323.11,73388954.83857143,0.0,,73013157.63,73421323.11,73388954.83857143,0.0,0.0,0.0,0.0,0.0,0.0,220.0
2024-02-05,zkfair,42766,L2,False,,,Other EVMs,,,Polygon,False,False,True,168789149.31,179269441.13,188939484.88142857,0.0,,81029468.7,81053536.72,82483028.57714285,0.0,0.0,0.0,87250777.71,98215904.41,106456456.30428572,7.0
2024-02-05,zkspace,,L2,False,,,Other EVMs,,,ZKsync Lite,False,False,True,5000057.54,5000057.54,5233826.978571429,0.0,,5000057.54,5000057.54,5233826.978571429,0.0,0.0,0.0,0.0,0.0,0.0,112.0
