dt,blockchain,layer,num_qualified_txs,source,display_name_lower,is_op_chain,mainnet_chain_id,op_based_version,alignment,chain_name,display_name
2023-07-21,zora,L2,9197.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-07-21,zksync,L2,804022.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-07-21,polygon,L1,2488099.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-07-21,optimism,L2,386690.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-07-21,gnosis,L1,138003.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-07-21,fantom,L1,128176.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-07-21,ethereum,L1,595188.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-07-21,celo,L1,213528.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-07-21,bnb,L1,2662499.0,dune,bnb,False,,,Other EVMs,,BNB
2023-07-21,base,L2,13769.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-07-21,avalanche_c,L1,345301.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-07-21,arbitrum,L2,473282.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-07-20,zora,L2,7507.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-07-20,zksync,L2,856400.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-07-20,polygon,L1,2575651.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-07-20,optimism,L2,466120.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-07-20,gnosis,L1,140531.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-07-20,fantom,L1,135106.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-07-20,ethereum,L1,583764.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-07-20,celo,L1,224507.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-07-20,bnb,L1,2806771.0,dune,bnb,False,,,Other EVMs,,BNB
2023-07-20,base,L2,14191.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-07-20,avalanche_c,L1,365645.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-07-20,arbitrum,L2,536158.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-07-19,zora,L2,7440.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-07-19,zksync,L2,891407.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-07-19,polygon,L1,2514030.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-07-19,optimism,L2,413653.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-07-19,gnosis,L1,152624.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-07-19,fantom,L1,138839.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-07-19,ethereum,L1,596615.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-07-19,celo,L1,245961.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-07-19,bnb,L1,2594261.0,dune,bnb,False,,,Other EVMs,,BNB
2023-07-19,base,L2,17412.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-07-19,avalanche_c,L1,333365.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-07-19,arbitrum,L2,535587.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-07-18,zora,L2,7775.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-07-18,zksync,L2,731294.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-07-18,polygon,L1,2451206.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-07-18,optimism,L2,398199.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-07-18,gnosis,L1,127322.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-07-18,fantom,L1,120356.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-07-18,ethereum,L1,636865.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-07-18,celo,L1,216012.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-07-18,bnb,L1,2744259.0,dune,bnb,False,,,Other EVMs,,BNB
2023-07-18,base,L2,11416.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-07-18,avalanche_c,L1,284467.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-07-18,arbitrum,L2,519097.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-07-17,zora,L2,10528.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-07-17,zksync,L2,877658.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-07-17,polygon,L1,2558498.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-07-17,optimism,L2,413647.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-07-17,gnosis,L1,130762.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-07-17,fantom,L1,137453.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-07-17,ethereum,L1,580422.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-07-17,celo,L1,199300.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-07-17,bnb,L1,2855543.0,dune,bnb,False,,,Other EVMs,,BNB
2023-07-17,base,L2,8678.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-07-17,avalanche_c,L1,301534.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-07-17,arbitrum,L2,579260.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-07-16,zora,L2,7874.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-07-16,zksync,L2,977719.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-07-16,polygon,L1,2298915.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-07-16,optimism,L2,329496.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-07-16,gnosis,L1,128857.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-07-16,fantom,L1,117034.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-07-16,ethereum,L1,517681.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-07-16,celo,L1,173478.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-07-16,bnb,L1,2316707.0,dune,bnb,False,,,Other EVMs,,BNB
2023-07-16,base,L2,12194.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-07-16,avalanche_c,L1,286009.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-07-16,arbitrum,L2,495224.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-07-15,zora,L2,8242.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-07-15,zksync,L2,1088594.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-07-15,polygon,L1,2301645.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-07-15,optimism,L2,389586.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-07-15,gnosis,L1,132438.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-07-15,fantom,L1,116164.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-07-15,ethereum,L1,531839.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-07-15,celo,L1,175896.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-07-15,bnb,L1,2417702.0,dune,bnb,False,,,Other EVMs,,BNB
2023-07-15,base,L2,18924.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-07-15,avalanche_c,L1,296034.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-07-15,arbitrum,L2,531266.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-07-14,zora,L2,2393.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-07-14,zksync,L2,824284.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-07-14,polygon,L1,2711699.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-07-14,optimism,L2,420155.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-07-14,gnosis,L1,134012.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-07-14,fantom,L1,135401.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-07-14,ethereum,L1,597798.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-07-14,celo,L1,188159.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-07-14,bnb,L1,2800625.0,dune,bnb,False,,,Other EVMs,,BNB
2023-07-14,base,L2,9473.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-07-14,avalanche_c,L1,374823.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-07-14,arbitrum,L2,654130.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-07-13,zora,L2,1344.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-07-13,zksync,L2,898459.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-07-13,polygon,L1,2735289.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-07-13,optimism,L2,384243.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-07-13,gnosis,L1,127680.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-07-13,fantom,L1,127789.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-07-13,ethereum,L1,579214.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-07-13,celo,L1,180453.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-07-13,bnb,L1,2727117.0,dune,bnb,False,,,Other EVMs,,BNB
2023-07-13,base,L2,533.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-07-13,avalanche_c,L1,352354.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-07-13,arbitrum,L2,618783.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-07-12,zora,L2,1249.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-07-12,zksync,L2,979329.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-07-12,polygon,L1,2665746.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-07-12,optimism,L2,344253.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-07-12,gnosis,L1,140518.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-07-12,fantom,L1,117674.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-07-12,ethereum,L1,568257.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-07-12,celo,L1,182336.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-07-12,bnb,L1,2657861.0,dune,bnb,False,,,Other EVMs,,BNB
2023-07-12,base,L2,20.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-07-12,avalanche_c,L1,351435.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-07-12,arbitrum,L2,535006.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-07-11,zora,L2,1761.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-07-11,zksync,L2,977473.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-07-11,polygon,L1,2547340.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-07-11,optimism,L2,339493.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-07-11,gnosis,L1,126067.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-07-11,fantom,L1,111391.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-07-11,ethereum,L1,580985.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-07-11,celo,L1,181625.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-07-11,bnb,L1,2734797.0,dune,bnb,False,,,Other EVMs,,BNB
2023-07-11,base,L2,28.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-07-11,avalanche_c,L1,316527.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-07-11,arbitrum,L2,523295.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-07-10,zora,L2,2950.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-07-10,zksync,L2,946544.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-07-10,polygon,L1,2520819.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-07-10,optimism,L2,327798.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-07-10,gnosis,L1,146283.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-07-10,fantom,L1,121535.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-07-10,ethereum,L1,555675.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-07-10,celo,L1,198046.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-07-10,bnb,L1,2683817.0,dune,bnb,False,,,Other EVMs,,BNB
2023-07-10,base,L2,1.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-07-10,avalanche_c,L1,310238.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-07-10,arbitrum,L2,541177.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-07-09,zora,L2,6480.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-07-09,zksync,L2,954845.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-07-09,polygon,L1,2230681.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-07-09,optimism,L2,333192.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-07-09,gnosis,L1,139799.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-07-09,fantom,L1,95174.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-07-09,ethereum,L1,521974.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-07-09,celo,L1,213053.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-07-09,bnb,L1,2552213.0,dune,bnb,False,,,Other EVMs,,BNB
2023-07-09,avalanche_c,L1,304190.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-07-09,arbitrum,L2,488687.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-07-08,zora,L2,2883.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-07-08,zksync,L2,970832.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-07-08,polygon,L1,2148941.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-07-08,optimism,L2,331113.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-07-08,gnosis,L1,127248.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-07-08,fantom,L1,90409.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-07-08,ethereum,L1,540407.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-07-08,celo,L1,191053.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-07-08,bnb,L1,2555720.0,dune,bnb,False,,,Other EVMs,,BNB
2023-07-08,avalanche_c,L1,296826.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-07-08,arbitrum,L2,515694.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-07-07,zora,L2,3160.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-07-07,zksync,L2,745432.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-07-07,polygon,L1,2251935.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-07-07,optimism,L2,252371.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-07-07,gnosis,L1,141643.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-07-07,fantom,L1,95856.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-07-07,ethereum,L1,577443.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-07-07,celo,L1,201606.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-07-07,bnb,L1,2686727.0,dune,bnb,False,,,Other EVMs,,BNB
2023-07-07,avalanche_c,L1,282970.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-07-07,arbitrum,L2,534128.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-07-06,zora,L2,2985.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-07-06,zksync,L2,517061.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-07-06,polygon,L1,2422063.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-07-06,optimism,L2,284532.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-07-06,gnosis,L1,130258.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-07-06,fantom,L1,176823.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-07-06,ethereum,L1,507665.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-07-06,celo,L1,215007.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-07-06,bnb,L1,2774823.0,dune,bnb,False,,,Other EVMs,,BNB
2023-07-06,base,L2,13.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-07-06,avalanche_c,L1,277987.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-07-06,arbitrum,L2,538155.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-07-05,zora,L2,1848.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-07-05,zksync,L2,396474.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-07-05,polygon,L1,2334379.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-07-05,optimism,L2,234882.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-07-05,gnosis,L1,160532.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-07-05,fantom,L1,146601.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-07-05,ethereum,L1,397973.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-07-05,celo,L1,220657.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-07-05,bnb,L1,2766115.0,dune,bnb,False,,,Other EVMs,,BNB
2023-07-05,base,L2,1.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-07-05,avalanche_c,L1,262850.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-07-05,arbitrum,L2,463798.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-07-04,zora,L2,5938.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-07-04,zksync,L2,843539.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-07-04,polygon,L1,2396750.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-07-04,optimism,L2,318739.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-07-04,gnosis,L1,152143.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-07-04,fantom,L1,143615.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-07-04,ethereum,L1,511007.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-07-04,celo,L1,219296.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-07-04,bnb,L1,2659249.0,dune,bnb,False,,,Other EVMs,,BNB
2023-07-04,base,L2,8.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-07-04,avalanche_c,L1,293352.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-07-04,arbitrum,L2,542256.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-07-03,zora,L2,4821.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-07-03,zksync,L2,745672.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-07-03,polygon,L1,2468408.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-07-03,optimism,L2,361740.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-07-03,gnosis,L1,199884.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-07-03,fantom,L1,154196.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-07-03,ethereum,L1,567677.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-07-03,celo,L1,244261.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-07-03,bnb,L1,2666955.0,dune,bnb,False,,,Other EVMs,,BNB
2023-07-03,avalanche_c,L1,312038.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-07-03,arbitrum,L2,609350.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-07-02,zora,L2,7947.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-07-02,zksync,L2,857198.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-07-02,polygon,L1,2250694.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-07-02,optimism,L2,344389.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-07-02,gnosis,L1,177393.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-07-02,fantom,L1,149395.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-07-02,ethereum,L1,503718.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-07-02,celo,L1,225442.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-07-02,bnb,L1,2565703.0,dune,bnb,False,,,Other EVMs,,BNB
2023-07-02,avalanche_c,L1,281673.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-07-02,arbitrum,L2,550054.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-07-01,zora,L2,7344.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-07-01,zksync,L2,782337.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-07-01,polygon,L1,2254766.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-07-01,optimism,L2,428878.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-07-01,gnosis,L1,219022.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-07-01,fantom,L1,165380.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-07-01,ethereum,L1,549660.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-07-01,celo,L1,292262.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-07-01,bnb,L1,2761307.0,dune,bnb,False,,,Other EVMs,,BNB
2023-07-01,avalanche_c,L1,293415.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-07-01,arbitrum,L2,515921.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-06-30,zora,L2,6499.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-06-30,zksync,L2,668892.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-06-30,polygon,L1,2681532.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-06-30,optimism,L2,393426.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-06-30,gnosis,L1,288797.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-06-30,fantom,L1,181791.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-06-30,ethereum,L1,594065.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-06-30,celo,L1,340386.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-06-30,bnb,L1,3241218.0,dune,bnb,False,,,Other EVMs,,BNB
2023-06-30,avalanche_c,L1,378057.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-06-30,arbitrum,L2,735063.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-06-29,zora,L2,6344.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-06-29,zksync,L2,729175.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-06-29,polygon,L1,2490207.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-06-29,optimism,L2,424065.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-06-29,gnosis,L1,291277.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-06-29,fantom,L1,174694.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-06-29,ethereum,L1,564155.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-06-29,celo,L1,372645.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-06-29,bnb,L1,3187215.0,dune,bnb,False,,,Other EVMs,,BNB
2023-06-29,base,L2,4.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-06-29,avalanche_c,L1,369596.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-06-29,arbitrum,L2,657102.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-06-28,zora,L2,5006.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-06-28,zksync,L2,879506.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-06-28,polygon,L1,2475530.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-06-28,optimism,L2,470343.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-06-28,gnosis,L1,186018.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-06-28,fantom,L1,168433.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-06-28,ethereum,L1,587064.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-06-28,celo,L1,246612.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-06-28,bnb,L1,2627823.0,dune,bnb,False,,,Other EVMs,,BNB
2023-06-28,avalanche_c,L1,350358.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-06-28,arbitrum,L2,621631.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-06-27,zora,L2,6638.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-06-27,zksync,L2,834321.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-06-27,polygon,L1,2430593.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-06-27,optimism,L2,502084.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-06-27,gnosis,L1,174082.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-06-27,fantom,L1,150588.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-06-27,ethereum,L1,561877.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-06-27,celo,L1,232789.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-06-27,bnb,L1,2691182.0,dune,bnb,False,,,Other EVMs,,BNB
2023-06-27,base,L2,1.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-06-27,avalanche_c,L1,327347.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-06-27,arbitrum,L2,633412.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-06-26,zora,L2,6113.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
