date,tvl,chain,defillama_slug,source,statusCode,body,headers,distinct_protocol,distinct_parent_protocol,sum_token_value_usd_flow,sum_token_value_usd_price_change,avg_usd_tvl,is_op_chain,mainnet_chain_id,op_based_version,alignment,chain_name,display_name,is_EVM,is_Rollup,chainId,layer
2024-03-10,10882981.546570001,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-10,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-10,56828157.95175,ImmutableX,protocols/immutablex,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-10,156885354.97683012,Loopring,protocols/loopring,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-11,0.0,Aevo,protocols/aevo,protocol,,,,,,,,,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,nan,nan,-1,L2
2024-03-11,0.0,Apex Protocol,protocols/apex-protocol,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-11,11358103.276039999,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-11,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-11,60628760.46318,ImmutableX,protocols/immutablex,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-11,165583595.90878,Loopring,protocols/loopring,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-12,0.0,Aevo,protocols/aevo,protocol,,,,,,,,,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,nan,nan,-1,L2
2024-03-12,0.0,Apex Protocol,protocols/apex-protocol,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-12,11017686.606800001,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-12,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-12,60822592.42053,ImmutableX,protocols/immutablex,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-12,161213568.04908988,Loopring,protocols/loopring,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-13,0.0,Aevo,protocols/aevo,protocol,,,,,,,,,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,nan,nan,-1,L2
2024-03-13,0.0,Apex Protocol,protocols/apex-protocol,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-13,11054587.511769999,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-13,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-13,59730259.41107,ImmutableX,protocols/immutablex,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-13,360328898.87754995,Loopring,protocols/loopring,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-14,0.0,Aevo,protocols/aevo,protocol,,,,,,,,,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,nan,nan,-1,L2
2024-03-14,0.0,Apex Protocol,protocols/apex-protocol,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-14,10727829.3155,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-14,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-14,57372280.81204,ImmutableX,protocols/immutablex,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-14,190529703.03849986,Loopring,protocols/loopring,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-15,0.0,Aevo,protocols/aevo,protocol,,,,,,,,,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,nan,nan,-1,L2
2024-03-15,0.0,Apex Protocol,protocols/apex-protocol,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-15,10303390.548269998,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-15,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-15,53581822.9893,ImmutableX,protocols/immutablex,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-15,175716656.1920699,Loopring,protocols/loopring,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-16,0.0,Aevo,protocols/aevo,protocol,,,,,,,,,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,nan,nan,-1,L2
2024-03-16,0.0,Apex Protocol,protocols/apex-protocol,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-16,9681585.201580001,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-16,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-16,50025241.32018,ImmutableX,protocols/immutablex,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-16,156941825.66316,Loopring,protocols/loopring,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-17,0.0,Aevo,protocols/aevo,protocol,,,,,,,,,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,nan,nan,-1,L2
2024-03-17,0.0,Apex Protocol,protocols/apex-protocol,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-17,9991061.018050002,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-17,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-17,50786310.59128,ImmutableX,protocols/immutablex,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-17,161254377.39395002,Loopring,protocols/loopring,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-18,0.0,Aevo,protocols/aevo,protocol,,,,,,,,,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,nan,nan,-1,L2
2024-03-18,0.0,Apex Protocol,protocols/apex-protocol,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-18,9653659.65947,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-18,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-18,48453238.29676,ImmutableX,protocols/immutablex,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-18,151176027.49976984,Loopring,protocols/loopring,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-19,0.0,Aevo,protocols/aevo,protocol,,,,,,,,,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,nan,nan,-1,L2
2024-03-19,0.0,Apex Protocol,protocols/apex-protocol,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-19,8698352.4297,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-19,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-19,44864688.69105,ImmutableX,protocols/immutablex,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-19,134601904.13993004,Loopring,protocols/loopring,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-20,0.0,Aevo,protocols/aevo,protocol,,,,,,,,,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,nan,nan,-1,L2
2024-03-20,0.0,Apex Protocol,protocols/apex-protocol,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-20,9596768.38125,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-20,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-20,48627726.62297,ImmutableX,protocols/immutablex,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-20,149995787.75794005,Loopring,protocols/loopring,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-21,0.0,Aevo,protocols/aevo,protocol,,,,,,,,,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,nan,nan,-1,L2
2024-03-21,0.0,Apex Protocol,protocols/apex-protocol,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-21,9526628.360810002,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-21,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-21,48317614.64181,ImmutableX,protocols/immutablex,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-21,147107261.70915994,Loopring,protocols/loopring,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-22,0.0,Aevo,protocols/aevo,protocol,,,,,,,,,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,nan,nan,-1,L2
2024-03-22,0.0,Apex Protocol,protocols/apex-protocol,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-22,9062803.698049998,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-22,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-22,45826599.32943,ImmutableX,protocols/immutablex,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-22,141550509.84967002,Loopring,protocols/loopring,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-23,0.0,Aevo,protocols/aevo,protocol,,,,,,,,,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,nan,nan,-1,L2
2024-03-23,0.0,Apex Protocol,protocols/apex-protocol,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-23,9033233.902749998,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-23,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-23,45326940.90144,ImmutableX,protocols/immutablex,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-23,143040964.17200002,Loopring,protocols/loopring,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-24,0.0,Aevo,protocols/aevo,protocol,,,,,,,,,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,nan,nan,-1,L2
2024-03-24,0.0,Apex Protocol,protocols/apex-protocol,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-24,9070173.332569998,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-24,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-24,47550031.63962,ImmutableX,protocols/immutablex,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-24,148419217.43207982,Loopring,protocols/loopring,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-25,0.0,Aevo,protocols/aevo,protocol,,,,,,,,,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,nan,nan,-1,L2
2024-03-25,0.0,Apex Protocol,protocols/apex-protocol,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-25,9398008.24344,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-25,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-25,48232058.791140005,ImmutableX,protocols/immutablex,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-25,155410232.14458984,Loopring,protocols/loopring,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-26,0.0,Aevo,protocols/aevo,protocol,,,,,,,,,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,nan,nan,-1,L2
2024-03-26,0.0,Apex Protocol,protocols/apex-protocol,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-26,9329802.17119,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-26,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-26,48577717.11704,ImmutableX,protocols/immutablex,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-26,155172158.33600003,Loopring,protocols/loopring,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-27,0.0,Aevo,protocols/aevo,protocol,,,,,,,,,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,nan,nan,-1,L2
2024-03-27,0.0,Apex Protocol,protocols/apex-protocol,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-27,9139175.176140003,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-27,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-27,46971670.48227,ImmutableX,protocols/immutablex,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-27,148407054.95945,Loopring,protocols/loopring,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-28,0.0,Aevo,protocols/aevo,protocol,,,,,,,,,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,nan,nan,-1,L2
2024-03-28,0.0,Apex Protocol,protocols/apex-protocol,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-28,9289220.31774,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-28,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-28,47337345.62611,ImmutableX,protocols/immutablex,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-28,148483196.0088499,Loopring,protocols/loopring,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-29,0.0,Aevo,protocols/aevo,protocol,,,,,,,,,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,nan,nan,-1,L2
2024-03-29,0.0,Apex Protocol,protocols/apex-protocol,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-29,9135104.541329999,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-29,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-29,46721967.27155,ImmutableX,protocols/immutablex,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-29,146093043.55838004,Loopring,protocols/loopring,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-30,0.0,Aevo,protocols/aevo,protocol,,,,,,,,,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,nan,nan,-1,L2
2024-03-30,0.0,Apex Protocol,protocols/apex-protocol,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-30,9142207.081959998,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-30,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-30,47780381.10871,ImmutableX,protocols/immutablex,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-30,142932410.92397994,Loopring,protocols/loopring,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-31,0.0,Aevo,protocols/aevo,protocol,,,,,,,,,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,nan,nan,-1,L2
2024-03-31,0.0,Apex Protocol,protocols/apex-protocol,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-31,9447928.774489999,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-31,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-31,48856463.11044,ImmutableX,protocols/immutablex,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-03-31,146337347.54717,Loopring,protocols/loopring,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-01,0.0,Aevo,protocols/aevo,protocol,,,,,,,,,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,nan,nan,-1,L2
2024-04-01,0.0,Apex Protocol,protocols/apex-protocol,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-01,8847477.22119,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-01,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-01,46660091.73053999,ImmutableX,protocols/immutablex,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-01,139747714.68422,Loopring,protocols/loopring,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-02,0.0,Aevo,protocols/aevo,protocol,,,,,,,,,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,nan,nan,-1,L2
2024-04-02,0.0,Apex Protocol,protocols/apex-protocol,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-02,8285965.073710001,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-02,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-02,43948514.636360005,ImmutableX,protocols/immutablex,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-02,131811514.32548994,Loopring,protocols/loopring,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-03,0.0,Aevo,protocols/aevo,protocol,,,,,,,,,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,nan,nan,-1,L2
2024-04-03,0.0,Apex Protocol,protocols/apex-protocol,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-03,8361856.336399999,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-03,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-03,45864472.65094,ImmutableX,protocols/immutablex,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-03,132437628.72851002,Loopring,protocols/loopring,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-04,0.0,Aevo,protocols/aevo,protocol,,,,,,,,,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,nan,nan,-1,L2
2024-04-04,0.0,Apex Protocol,protocols/apex-protocol,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-04,8388815.51557,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-04,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-04,45713997.49659,ImmutableX,protocols/immutablex,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-04,133396964.88783005,Loopring,protocols/loopring,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-05,0.0,Aevo,protocols/aevo,protocol,,,,,,,,,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,nan,nan,-1,L2
2024-04-05,0.0,Apex Protocol,protocols/apex-protocol,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-05,8407991.24243,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-05,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-05,44645612.30816,ImmutableX,protocols/immutablex,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-05,130896145.51415004,Loopring,protocols/loopring,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-06,0.0,Aevo,protocols/aevo,protocol,,,,,,,,,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,nan,nan,-1,L2
2024-04-06,0.0,Apex Protocol,protocols/apex-protocol,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-06,8498567.564000001,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-06,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-06,44255184.023940004,ImmutableX,protocols/immutablex,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-06,132731710.34821004,Loopring,protocols/loopring,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-07,0.0,Aevo,protocols/aevo,protocol,,,,,,,,,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,nan,nan,-1,L2
2024-04-07,0.0,Apex Protocol,protocols/apex-protocol,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-07,8610129.33716,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-07,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-07,44315243.73261,ImmutableX,protocols/immutablex,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-07,134587630.69302994,Loopring,protocols/loopring,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-08,0.0,Aevo,protocols/aevo,protocol,,,,,,,,,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,nan,nan,-1,L2
2024-04-08,0.0,Apex Protocol,protocols/apex-protocol,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-08,9282254.284380002,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-08,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-08,46381152.42458999,ImmutableX,protocols/immutablex,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-08,141702174.69839004,Loopring,protocols/loopring,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-09,0.0,Aevo,protocols/aevo,protocol,,,,,,,,,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,nan,nan,-1,L2
2024-04-09,0.0,Apex Protocol,protocols/apex-protocol,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-09,8843855.54894,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-09,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-09,44130410.522599995,ImmutableX,protocols/immutablex,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-09,134256222.01034993,Loopring,protocols/loopring,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-10,0.0,Aevo,protocols/aevo,protocol,,,,,,,,,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,nan,nan,-1,L2
2024-04-10,0.0,Apex Protocol,protocols/apex-protocol,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-10,8941487.32079,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-10,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-10,44430286.02496,ImmutableX,protocols/immutablex,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-10,134208023.75181004,Loopring,protocols/loopring,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-11,0.0,Aevo,protocols/aevo,protocol,,,,,,,,,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,nan,nan,-1,L2
2024-04-11,0.0,Apex Protocol,protocols/apex-protocol,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-11,8840516.665959999,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-11,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-11,43522218.65091,ImmutableX,protocols/immutablex,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-11,132610962.80874999,Loopring,protocols/loopring,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-12,0.0,Aevo,protocols/aevo,protocol,,,,,,,,,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,nan,nan,-1,L2
2024-04-12,0.0,Apex Protocol,protocols/apex-protocol,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-12,8151759.55659,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-12,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-12,40322882.91396,ImmutableX,protocols/immutablex,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-12,115000774.08004002,Loopring,protocols/loopring,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-13,0.0,Aevo,protocols/aevo,protocol,,,,,,,,,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,nan,nan,-1,L2
2024-04-13,0.0,Apex Protocol,protocols/apex-protocol,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-13,7451409.329380001,Aztec,protocols/aztec,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
2024-04-13,0.0,Dydx,protocols/dydx,protocol,,,,,,,,,False,,,Other EVMs,,,nan,nan,-1,L2
