date,chain,layer,defillama_slug,source,is_op_chain,mainnet_chain_id,op_based_version,alignment,chain_name,display_name,chainId,tvl_min,tvl_last,tvl_mean,distinct_protocol_min,distinct_protocol_last,distinct_protocol_mean,distinct_parent_protocol_min,distinct_parent_protocol_last,distinct_parent_protocol_mean,sum_token_value_usd_flow_sum,sum_token_value_usd_price_change_sum
2020-09-14,Loopring,L2,protocols/loopring,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-09-21,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,215149177.85171622,306247307.16412735,260934238.02904803,,,,,,,0.0,0.0
2020-09-21,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,7724105386.904362,9440981910.05168,8508644096.870293,,,,,,,0.0,0.0
2020-09-21,Loopring,L2,protocols/loopring,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-09-28,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,250776354.74995387,250776354.74995387,272526179.65590143,,,,,,,0.0,0.0
2020-09-28,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,8766545724.536642,9665588888.170614,9229604942.118668,,,,,,,0.0,0.0
2020-09-28,Loopring,L2,protocols/loopring,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-10-05,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,222803771.5138656,223087484.2074575,237871191.45686617,,,,,,,0.0,0.0
2020-10-05,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,9308449342.902039,9448837171.01133,9592542295.881046,,,,,,,0.0,0.0
2020-10-05,Loopring,L2,protocols/loopring,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-10-12,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,204904875.02633333,223911717.46099654,219243910.31970355,,,,,,,0.0,0.0
2020-10-12,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,8644481293.006124,9536327868.26645,9139931815.64765,,,,,,,0.0,0.0
2020-10-12,Loopring,L2,protocols/loopring,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-10-12,Polygon,L1,Polygon,chain,False,,,Other EVMs,,,137,2495.3418139221267,653286.6115043259,211837.28918569154,,,,,,,0.0,0.0
2020-10-19,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,217870328.817932,217870328.817932,222707171.49364403,,,,,,,0.0,0.0
2020-10-19,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,9263837766.845148,9374568269.603453,9458109716.515385,,,,,,,0.0,0.0
2020-10-19,Loopring,L2,protocols/loopring,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-10-19,Polygon,L1,Polygon,chain,False,,,Other EVMs,,,137,404150.8775314524,420991.5526372453,672008.1021388393,,,,,,,0.0,0.0
2020-10-26,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,209187405.45937172,209187405.45937172,214236694.71746352,,,,,,,0.0,0.0
2020-10-26,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,9170462801.272224,9689266485.212526,9471033239.902466,,,,,,,0.0,0.0
2020-10-26,Loopring,L2,protocols/loopring,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-10-26,Polygon,L1,Polygon,chain,False,,,Other EVMs,,,137,339582.07525370485,751690.2577768654,451653.8426234703,,,,,,,0.0,0.0
2020-11-02,BNB,L1,BSC,chain,False,,,Other EVMs,,,56,12873961.84,13037818.91,12928580.863333335,,,,,,,0.0,0.0
2020-11-02,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,172993149.3261701,173528691.2560309,187938236.19941878,,,,,,,0.0,0.0
2020-11-02,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,9293643189.162918,9453252865.53668,9441721692.306692,,,,,,,0.0,0.0
