Team,Contract Address,Contract Num By Creator,Creator Address,Date,Days Since Contract Created,Days Since Creator First Deployed,Median Calldata Gas To W Overhead Per Day T28D,Median Eth Fees To Per Day T28D,Median Num Address Users Trace Growth,Median Num Address Users Trace T28D,Median Num Address Users Tx Growth,Median Num Address Users Tx T28D,Median Num Txs To T28D,Median Num Txs Trace T28D,Median Trace Tx Eth Fees Per Day T28D,Total Calldata Gas To W Overhead Growth,Total Calldata Gas To W Overhead T28D,Total Eth Fees To Growth,Total Eth Fees To T28D,Total Trace Tx Eth Fees Growth,Total Trace Tx Eth Fees T28D,Last Updated
Thales,0x566d358f3386abac32cbe750489306c73caac9c2,103,0x8314125c8b68af2afd0d151eb4a551e88128a2ae,2023-05-11 00:00:00.000,287,509,0,0.0,73.0,157,0.0,0,0,193,0.20424303457888207,0.0,0,0.0,0.0,1.183976132180658,2.3934789614605876,2023-05-12 18:42:29.815561+00:00
Thales,0xa25816b9605009aa446d4d597f0aa46fd828f056,59,0x9841484a4a6c0b61c4eea71376d76453fd05ec9c,2023-05-11 00:00:00.000,469,528,0,0.0,73.0,157,0.0,0,0,193,0.20424303457888215,-274723.0,0,-0.009939717455893051,0.0,1.1839761321806577,2.3934789614605876,2023-05-12 18:42:29.815561+00:00
Arrakis Finance,0x9ce88a56d120300061593ef7ad074a1b710094d5,12,0x88215a2794ddc031439c72922ec8983bde831c78,2023-05-11 00:00:00.000,115,487,400832,0.04085557047828549,-9.0,65,-11.0,62,73,119,0.1540590143460099,-2021458.0,5162760,0.25345259063686537,0.4320307123956101,1.6336482869793425,1.9477326581966017,2023-05-12 18:42:29.815561+00:00
Paraswap,0xa2f581b012e0f2dccde86fcbfb529f4ac5dd4983,3,0x05182e579fdfcf69e4390c3411d8fea1fb6467cf,2023-05-11 00:00:00.000,273,279,0,0.0,-121.0,107,0.0,0,0,131,0.09513623006900217,0.0,0,0.0,0.0,-0.9040044335789319,2.3408063668352046,2023-05-12 18:42:29.815561+00:00
Vesper,0x59e9117a1106edd3b3cfee71eb2fe502f356482d,20,0x76d266dfd3754f090488ae12f6bd115cd7e77ebd,2023-05-11 00:00:00.000,80,87,0,0.0,,188,,0,0,214,0.1915032053925113,,0,,0.0,,2.3225221362136232,2023-05-12 18:42:29.815561+00:00
Synapse,0xe0fa08834465ecc36c494f2b6c87b82ab7970413,8,0x0af91fa049a7e1894f480bfe5bba20142c6c29a9,2023-05-11 00:00:00.000,544,545,0,0.0,-28.0,102,0.0,0,0,143,0.13689302399306555,0.0,0,0.0,0.0,-19.478964440052824,2.3108905042908225,2023-05-12 18:42:29.815561+00:00
Kwenta,0x2787cc20e5ecb4bf1bfb79eae284201027683179,19,0xe029c32d412972c5f3d107da6d6ecf8f1c1e788c,2023-05-11 00:00:00.000,86,183,0,0.0,,238,,0,0,245,0.32974778436823554,,0,,0.0,,2.309111710234287,2023-05-12 18:42:29.815561+00:00
Kwenta,0xf486a72e8c8143acd9f65a104a16990fdb38be14,14,0xe029c32d412972c5f3d107da6d6ecf8f1c1e788c,2023-05-11 00:00:00.000,183,183,0,0.0,119.0,238,-57.0,0,0,244,0.3297477843682354,-2055674.0,0,-0.04850203946707336,0.0,2.100045743398046,2.30822725853887,2023-05-12 18:42:29.815561+00:00
,0x8e3b66ed6865ce6ac5a9c64e5099e86c7cdab6be,5,0x9544e0500407dad0765b11c67d6c94645cf343ca,2023-05-11 00:00:00.000,63,63,0,0.0,,3,,0,0,171,0.7639541329207538,,0,,0.0,,2.275239998287976,2023-05-12 18:42:29.815561+00:00
Exactly,0xbd1ba78a3976cab420a9203e6ef14d18c2b2e031,28,0xe61bdef3fff4c3cf7a07996dcb8802b5c85b665a,2023-05-11 00:00:00.000,38,69,0,0.0,,73,,0,0,188,0.054522801926870534,,0,,0.0,,2.243456088868923,2023-05-12 18:42:29.815561+00:00
Mummy Finance,0xe149164d8eca659e8912dbdec35e3f7e71fb5789,31,0x30b12942912cee5a719edec2dd147224fcc373a0,2023-05-11 00:00:00.000,70,70,0,0.0,-16.0,58,0.0,0,0,71,0.08302045660878643,0.0,0,0.0,0.0,1.7729545907226414,2.235248047465618,2023-05-12 18:42:29.815561+00:00
Polynomial Protocol,0x1ede41b8d5ff5e8cb2b143f47aaa1fd541eab17f,149,0x9f76043b23125024ce5f0fb4ae707482107dd2a8,2023-05-11 00:00:00.000,17,408,0,0.0,,65,,0,0,167,0.1649687857397836,,0,,0.0,,2.2072399758412087,2023-05-12 18:42:29.815561+00:00
Celer,0xf6c5d7da1654d9bbde0d25a5fd6776b37a2ad881,10,0x1b9dfc56e38b0f92448659c114e2347bd803911c,2023-05-11 00:00:00.000,192,538,1317204,0.06826752533482107,,185,,185,195,195,0.06826752533482106,,20826220,,1.1034474602791366,,1.103447460279137,2023-05-12 18:42:29.815561+00:00
Pooltogether,0x79bc8bd53244bc8a9c8c27509a2d573650a83373,3,0x4d40eb12430a57965cee3015348d490c6156df20,2023-05-11 00:00:00.000,308,308,614872,0.02392613140261817,-721.0,125,-680.0,129,140,140,0.02369290658449019,-375391241.0,26144932,-6.314445764206026,1.2170410282375095,-6.60544482974562,0.9878393222361004,2023-05-12 18:42:29.815561+00:00
Mirror,0x302f746ee2fdc10ddff63188f71639094717a766,5,0x59ca05674f5073f95f292aaca2d28a7dc80f12d6,2023-05-11 00:00:00.000,358,382,1400484,0.06416966899691788,-2.0,80,-2.0,80,91,91,0.0641696689969179,-18487901.0,23482164,0.08612556517589298,1.0980072961571232,0.08669363635509386,1.098743959206657,2023-05-12 18:42:29.815561+00:00
Synthetix,0xa664fca1879c9ca2e6cfed49c3c855352016e4c5,599,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,8,238,0,0.0,,12,,0,0,207,2.184990670578818,,0,,0.0,,2.184990670578818,2023-05-12 18:42:29.815561+00:00
Vesper,0x476f833357961bf4dc144d13c0a6326e54b94da9,25,0x76d266dfd3754f090488ae12f6bd115cd7e77ebd,2023-05-11 00:00:00.000,79,87,0,0.0,,190,,0,0,208,0.15440573470366592,,0,,0.0,,2.1660084283777445,2023-05-12 18:42:29.815561+00:00
Dhedge,0xfb4a499126b75568d260e11a2b66e06c5a91eded,267,0xef31d75a2f85cfdd9032158a2ceb773c84d79192,2023-05-11 00:00:00.000,104,528,0,0.0,-26.0,67,0.0,0,0,94,0.7753725013438113,0.0,0,0.0,0.0,1.2188672463600687,2.1597839950969044,2023-05-12 18:42:29.815561+00:00
Exactly,0x3a31a7e94b30bd92151b4711522f118902977c3c,27,0xe61bdef3fff4c3cf7a07996dcb8802b5c85b665a,2023-05-11 00:00:00.000,38,69,0,0.0,,73,,0,0,188,0.04898847164006976,,0,,0.0,,2.147084618436759,2023-05-12 18:42:29.815561+00:00
Exactly,0x29babff3eba7b517a75109ea8fd6d1eab4a10258,11,0xe61bdef3fff4c3cf7a07996dcb8802b5c85b665a,2023-05-11 00:00:00.000,69,69,4195120,0.15555195160057653,,972,,972,1070,1070,0.16547327548986054,,26773764,,1.0257631252034571,,1.1133832066474667,2023-05-12 18:42:29.815561+00:00
Reaper Farm,0x19ca00d242e96a30a1cad12f08c375caa989628f,176,0x1e71aee6081f62053123140aacc7a06021d77348,2023-05-11 00:00:00.000,141,311,0,0.0,-5.0,64,0.0,0,0,69,0.184617482793823,0.0,0,0.0,0.0,1.0252149179083634,2.1366954317084215,2023-05-12 18:42:29.815561+00:00
Chainlink,0x65f2c716937fb44b2c28417a7afc2daccf1c2d61,8,0x03863f6ad36f1fcd908517e3c56c6b3fd3f50752,2023-05-11 00:00:00.000,167,465,0,0.0,-7.0,53,0.0,0,0,311,0.1700032173780617,-2311260.0,0,-0.29490965107035844,0.0,0.24726107321704016,2.1082215330376393,2023-05-12 18:42:29.815561+00:00
Synthetix,0x5b37d50f3b7f03884d7cd005cdc7120f5060808c,506,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,15,238,0,0.0,,63,,0,0,162,0.2047450524385406,,0,,0.0,,2.0943017084666855,2023-05-12 18:42:29.815561+00:00
Socket,0xa7f7e4fe8e4cddcd9969bd3fbcff67000cd7de47,8,0x5fd7d0d6b91cc4787bcb86ca47e0bd4ea0346d34,2023-05-11 00:00:00.000,339,507,0,0.0,263.0,413,0.0,0,0,420,0.2826180119698884,0.0,0,0.0,0.0,1.1621024039299392,2.0848115811613863,2023-05-12 18:42:29.815561+00:00
Zkbridge,0x979afeadd8d896f91e382d64eca44ec9c22d276c,25,0x15051107651f3420144d3a2412d49402c2fac3c0,2023-05-11 00:00:00.000,43,52,0,0.0,-223.0,119,0.0,0,0,121,0.15542673319949368,0.0,0,0.0,0.0,1.1414810780935047,2.0706035720202807,2023-05-12 18:42:29.815561+00:00
Zkbridge,0x81843421cb967deb7beb296396932369cfc55278,16,0x15051107651f3420144d3a2412d49402c2fac3c0,2023-05-11 00:00:00.000,50,52,0,0.0,-224.0,118,0.0,0,0,121,0.15532476211367635,0.0,0,0.0,0.0,1.1367637240713626,2.0631602514256255,2023-05-12 18:42:29.815561+00:00
Zkbridge,0xe9ad444cf80e1d6ba062a2dd6f53b740b5f0aa14,3,0x15051107651f3420144d3a2412d49402c2fac3c0,2023-05-11 00:00:00.000,52,52,0,0.0,-224.0,118,0.0,0,0,120,0.15532476211367624,0.0,0,0.0,0.0,1.1367179888511045,2.0630391527988143,2023-05-12 18:42:29.815561+00:00
,0x46e772210f01647fa573b915be287ff9b65ad4b0,4,0xad031eee55f595df6dbd61e9ef3b908fad1b3671,2023-05-11 00:00:00.000,1,1,0,0.0,,2485,,0,0,2496,2.0583736236622747,,0,,0.0,,2.0583736236622747,2023-05-12 18:42:29.815561+00:00
Beefy Finance,0x216eee15d1e3faad34181f66dd0b665f556a638d,30,0xd927ce147f098ce634301e6c4281541b1939a132,2023-05-11 00:00:00.000,281,308,0,0.0,-28.0,76,0.0,0,0,282,0.10437229024341368,0.0,0,0.0,0.0,0.1950861408483613,2.058204022502078,2023-05-12 18:42:29.815561+00:00
Thales,0xb85ffccf08ccc82d0a3101d78822f293aab44adf,287,0x9841484a4a6c0b61c4eea71376d76453fd05ec9c,2023-05-11 00:00:00.000,78,528,0,0.0,0.0,59,0.0,0,0,108,0.17959313337969246,0.0,0,0.0,0.0,0.9659013042246005,2.055025071538543,2023-05-12 18:42:29.815561+00:00
Pika Protocol,0x5f417a5460590f37df878084abb995bfa6fdc380,55,0x80898b704baa55e7e37f1128fc6ae5836661f54a,2023-05-11 00:00:00.000,293,535,0,0.0,-44.0,98,0.0,0,0,242,0.06926177274664688,0.0,0,0.0,0.0,-1.5702155957227468,2.0338920900470745,2023-05-12 18:42:29.815561+00:00
Mummy Finance,0x641ff5d17178c3b9498133ebc264bb4170a04668,7,0x30b12942912cee5a719edec2dd147224fcc373a0,2023-05-11 00:00:00.000,70,70,0,0.0,-17.0,57,0.0,0,0,71,0.07996241424613941,0.0,0,0.0,0.0,1.6243157045006127,2.0325366265224227,2023-05-12 18:42:29.815561+00:00
Overnight,0x9f8a9102cf7998eda22ce135d5ea4a9d33f9a47f,580,0x5cb01385d3097b6a189d1ac8ba3364d900666445,2023-05-11 00:00:00.000,43,276,0,0.0,0.0,4,0.0,0,0,82,1.2200487602070063,0.0,0,0.0,0.0,1.8245125703125062,2.0100012447845526,2023-05-12 18:42:29.815561+00:00
Beefy Finance,0x522871dc841ba76fd2962a47be5bf818fd3463d6,28,0xd927ce147f098ce634301e6c4281541b1939a132,2023-05-11 00:00:00.000,281,308,0,0.0,-28.0,76,0.0,0,0,282,0.10011947708201892,0.0,0,0.0,0.0,0.15978753480541452,2.0098860466516335,2023-05-12 18:42:29.815561+00:00
,0xba2d60667a676f096facb4fea7ac40c628a8bba2,4,0xbb1d14db649f9b3466466da8e51c0f43664d615e,2023-05-11 00:00:00.000,63,124,0,0.0,4.0,10,0.0,0,0,394,1.0913245754977485,0.0,0,0.0,0.0,-0.0652531460992436,2.0051879668084087,2023-05-12 18:42:29.815561+00:00
Biconomy - Hyphen,0x9bcf58cd6d22c532e77dcaa196fc45589042bc5b,1,0xdc0d4bdcc70362cedd23d3997c31528ec1502fc4,2023-05-11 00:00:00.000,332,332,0,0.0,,4,,0,0,2365,1.062281977337977,,0,,0.0,,1.9999919141300997,2023-05-12 18:42:29.815561+00:00
Synthetix,0x9615b6bfff240c44d3e33d0cd9a11f563a2e8d8b,584,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,8,238,0,0.0,,19,,0,0,207,1.0002940412876558,,0,,0.0,,1.9905647151205499,2023-05-12 18:42:29.815561+00:00
Kyberswap,0x1d5702c6d7eb30e42a8c94b8db7ea2e8444a37fd,3,0x1874028262f1f4b2dd1f2700a72ee8b9b7c69090,2023-05-11 00:00:00.000,128,128,0,0.0,10.0,91,0.0,0,0,117,0.4709266173544747,0.0,0,0.0,0.0,-8.550401116950768,1.9762646198392133,2023-05-12 18:42:29.815561+00:00
Nested,0x25fd6e8940b6fd0a5ec3b1c45216a3eb2dcd707e,17,0xb7eb3f6a9abcae7559484fb126b8f872781cf9dd,2023-05-11 00:00:00.000,386,399,0,0.0,-119.0,82,0.0,0,0,83,0.18847519003282126,0.0,0,0.0,0.0,0.17771841360078477,1.9640722243084545,2023-05-12 18:42:29.815561+00:00
Hashflow,0xfa27029d4c5943f73312d7fd97deecd7537d7339,18,0xe8bc44ae4ba6eddb88c8c087fd9b479dff729850,2023-05-11 00:00:00.000,213,374,0,0.0,6.0,104,0.0,0,0,120,0.07419257993163944,0.0,0,0.0,0.0,1.4948510101710988,1.952855197528712,2023-05-12 18:42:29.815561+00:00
Arrakis Finance,0xc248d6445369ed303e02d42e5375d55da75b05c2,11,0x88215a2794ddc031439c72922ec8983bde831c78,2023-05-11 00:00:00.000,115,487,0,0.0,-9.0,65,0.0,0,0,119,0.15405901434600988,0.0,0,0.0,0.0,1.633648286979342,1.9477326581966012,2023-05-12 18:42:29.815561+00:00
Pooltogether,0x4ecb5300d9ec6bca09d66bfd8dcb532e3192dda1,2,0x4d40eb12430a57965cee3015348d490c6156df20,2023-05-11 00:00:00.000,308,308,0,0.0,-700.0,125,0.0,0,0,136,0.047385813168980384,0.0,0,0.0,0.0,-13.122450204560801,1.9346910953266883,2023-05-12 18:42:29.815561+00:00
Reaper Farm,0xbaaa327bafd7e2a2dfafcb09fd335246f3c6fb0b,22,0x3b410908e71ee04e7de2a87f8f9003afe6c1c7ce,2023-05-11 00:00:00.000,231,286,0,0.0,-52.0,118,0.0,0,0,139,0.1040092816163469,0.0,0,0.0,0.0,-2.201527193050861,1.9163028788126084,2023-05-12 18:42:29.815561+00:00
Mummy Finance,0xc504cb49bcadfc8fd56f1de5674ba216aeafef01,21,0x30b12942912cee5a719edec2dd147224fcc373a0,2023-05-11 00:00:00.000,70,70,421828,0.01961509320408674,-18.0,66,-20.0,64,90,95,0.033615167016610444,5031094.0,10603692,0.5508365729527209,0.714198449268051,0.9511907489158542,1.2007121508471652,2023-05-12 18:42:29.815561+00:00
Polynomial Protocol,0x613783c08239f23e444189243092016079a129d6,138,0x9f76043b23125024ce5f0fb4ae707482107dd2a8,2023-05-11 00:00:00.000,38,408,0,0.0,,75,,0,0,163,0.2823197411573444,,0,,0.0,,1.9148298279784508,2023-05-12 18:42:29.815561+00:00
Synthetix,0x549dbdffbd47bd5639f9348ebe82e63e2f9f777a,169,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,94,238,0,0.0,,29,,0,0,122,1.0395248467831235,,0,,0.0,,1.9127727937957395,2023-05-12 18:42:29.815561+00:00
Umbra,0xfb2dc580eed955b528407b4d36ffafe3da685401,1,0x5777aa6f437399af6cef2fce0be8d4b4ed7c7232,2023-05-11 00:00:00.000,435,435,1279336,0.045982326051989444,44.0,156,44.0,156,232,232,0.04598232605198947,13636174.0,28727744,0.6288295975848625,0.9561976679128338,0.6288295975848628,0.9561976679128341,2023-05-12 18:42:29.815561+00:00
Synthetix,0xb589af3f2e3377a9a57da74be1b6598926479505,45,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,162,238,0,0.0,-28.0,198,0.0,0,0,222,0.046144176693827234,0.0,0,0.0,0.0,0.9372983952650004,1.9030354976712442,2023-05-12 18:42:29.815561+00:00
Zipswap,0x8bcedd62dd46f1a76f8a1633d4f5b76e0cda521e,6,0x8602ee2f8aaeb671e409b26d48e36dd8cc3b7ed7,2023-05-11 00:00:00.000,510,517,0,0.0,-4.0,18,0.0,0,0,2080,1.174345435766881,0.0,0,0.0,0.0,-6.761731507844724,1.882093233397498,2023-05-12 18:42:29.815561+00:00
Chainlink,0x7f99817d87bad03ea21e05112ca799d715730efe,19,0x057c75c9b1072be82ddd90b64501f525a9a300e7,2023-05-11 00:00:00.000,423,451,0,0.0,-64.0,64,0.0,0,0,127,0.07047767475863047,0.0,0,0.0,0.0,-0.2710375898839883,1.87674947086507,2023-05-12 18:42:29.815561+00:00
Sonne Finance,0xdc05d85069dc4aba65954008ff99f2d73ff12618,12,0xfb59ce8986943163f14c590755b29db2998f2322,2023-05-11 00:00:00.000,226,228,537524,0.030813318921082904,-46.0,111,-47.0,110,135,135,0.030813318921082897,-13079580.0,16449440,0.11268802486606377,0.9331831309788383,0.11320444643540373,0.9385816614863595,2023-05-12 18:42:29.815561+00:00
Synthetix,0xe662e0af5fcabe78aaaf4cff0a13ca69512fc481,412,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,35,238,0,0.0,,18,,0,0,473,0.9804179881707137,,0,,0.0,,1.8700336848726478,2023-05-12 18:42:29.815561+00:00
Kwenta,0xd301bcc5d3229a0a6400f1030c382a5d503931e1,23,0xe029c32d412972c5f3d107da6d6ecf8f1c1e788c,2023-05-11 00:00:00.000,20,183,0,0.0,,220,,0,0,240,0.31224394359013075,,1172928,,0.0711449821390214,,1.7906390920719126,2023-05-12 18:42:29.815561+00:00
Mummy Finance,0x04f23404553fcc388ec73110a0206dd2e76a6d95,30,0x30b12942912cee5a719edec2dd147224fcc373a0,2023-05-11 00:00:00.000,70,70,0,0.0,-18.0,62,0.0,0,0,82,0.06592199565497806,0.0,0,0.0,0.0,1.4522286197325707,1.8614980092122086,2023-05-12 18:42:29.815561+00:00
Chainlink,0x17d582034c038baeb17a9e2a969d06f550d3586b,18,0x057c75c9b1072be82ddd90b64501f525a9a300e7,2023-05-11 00:00:00.000,423,451,0,0.0,-65.0,65,0.0,0,0,128,0.06893039077150705,0.0,0,0.0,0.0,-0.34095285142731413,1.836779722891659,2023-05-12 18:42:29.815561+00:00
Avalon Lyra,0xbb3e8eac35e649ed1071a9ec42223d474e67b19a,67,0x41a742d0cb523b0c313518309ade763fb609da25,2023-05-11 00:00:00.000,322,407,0,0.0,482.0,831,0.0,0,0,1012,0.991408082578736,0.0,0,0.0,0.0,-4.889073872795632,1.8362694134047235,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x3d03748a0fbba8dd5f07b16c0178cdd1327fc58a,13,0x8ac863a9142781378ed302ab96105cada1697e85,2023-05-11 00:00:00.000,56,56,0,0.0,,4,,0,0,73,0.9472656989894253,,0,,0.0,,1.8198796287758143,2023-05-12 18:42:29.815561+00:00
,0xcd1c29c2c93fc0cbefabe9a0cba56a14e8fd1958,157,0xad44adf6e84fa06de767cd1e8688d97e52c9a37a,2023-05-11 00:00:00.000,31,51,0,0.0,,4,,0,0,73,0.9472656989894249,,0,,0.0,,1.8198796287758139,2023-05-12 18:42:29.815561+00:00
Kyberswap,0xc1e7dfe73e1598e3910ef4c7845b68a9ab6f4c83,4,0x6a6b51fcb0217521601237227fa2e43a95ec06b0,2023-05-11 00:00:00.000,329,329,0,0.0,188.0,437,0.0,0,0,956,0.5447736001033381,0.0,0,0.0,0.0,-7.873585688355135,1.810485192664142,2023-05-12 18:42:29.815561+00:00
Paraswap,0x2cdcce2b00978bc8788f4c7db8216f09f5d33df1,7,0xf01121e808f782d7f34e857c27da31ad1f151b39,2023-05-11 00:00:00.000,300,300,0,0.0,8.0,116,0.0,0,0,117,0.07443077743484183,0.0,0,0.0,0.0,0.8982875080901265,1.8061898106667582,2023-05-12 18:42:29.815561+00:00
Dhedge,0x387cbe87edd46fc5042042ce5c9683bf36eda65e,146,0xef31d75a2f85cfdd9032158a2ceb773c84d79192,2023-05-11 00:00:00.000,230,528,0,0.0,-10.0,74,0.0,0,0,95,0.13624765702255595,0.0,0,0.0,0.0,-0.6829976926937675,1.7873487995120376,2023-05-12 18:42:29.815561+00:00
Kwenta,0x1964cf9d0c5c268dcf5a5d37f13600483237f6f5,22,0xe029c32d412972c5f3d107da6d6ecf8f1c1e788c,2023-05-11 00:00:00.000,29,183,0,0.0,,221,,0,0,235,0.2963632648383206,,675048,,0.026858028640752023,,1.7599033811282172,2023-05-12 18:42:29.815561+00:00
Synthetix,0x733a69d080b10bc897452ef783020cdfe012974a,311,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,35,238,0,0.0,,12,,0,0,34,1.0819363741223156,,0,,0.0,,1.7779738194615438,2023-05-12 18:42:29.815561+00:00
Sushi,0x96e04591579f298681361c6122dc4ef405c19385,50,0xf87bc5535602077d340806d71f805ea9907a843d,2023-05-11 00:00:00.000,36,372,1749044,0.0663597907475297,,149,,149,192,192,0.08006587049414188,,19440080,,0.7618423818916611,,1.015367471739306,2023-05-12 18:42:29.815561+00:00
Mummy Finance,0x4c4d81aa29fbb7fe90172ad70a72f00fb1ee46c6,25,0x30b12942912cee5a719edec2dd147224fcc373a0,2023-05-11 00:00:00.000,70,70,0,0.0,,22,,0,0,428,1.0770162638871368,,0,,0.0,,1.7701156929132327,2023-05-12 18:42:29.815561+00:00
Thales,0x3030678f4f022ac162b4c70fc22aa4de56ed8486,259,0x8314125c8b68af2afd0d151eb4a551e88128a2ae,2023-05-11 00:00:00.000,2,509,0,0.0,,80,,0,0,190,0.563487858481963,,0,,0.0,,1.7477892224074734,2023-05-12 18:42:29.815561+00:00
Reaper Farm,0x75441c125890612f95b5fbf3f73db0c25f5573cd,23,0x3b410908e71ee04e7de2a87f8f9003afe6c1c7ce,2023-05-11 00:00:00.000,230,286,0,0.0,-24.0,60,0.0,0,0,67,0.14161849847714506,0.0,0,0.0,0.0,-2.9545793098153466,1.739837336243978,2023-05-12 18:42:29.815561+00:00
Synthetix,0xd5fbf7136b86021ef9d0be5d798f948dce9c0dea,605,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,8,238,0,0.0,,27,,0,0,260,1.020579377437109,,0,,0.0,,1.7391997092368698,2023-05-12 18:42:29.815561+00:00
Kyberswap,0x6131b5fae19ea4f9d964eac0408e4408b66337b5,1,0x1874028262f1f4b2dd1f2700a72ee8b9b7c69090,2023-05-11 00:00:00.000,128,128,2703828,0.1079630738194804,-12.0,76,-13.0,73,111,115,0.13215146753473286,-93564516.0,18023624,-2.4272876084619712,0.6751011654240443,-2.5459443242797226,1.0627330823575345,2023-05-12 18:42:29.815561+00:00
Opx Finance,0xcada96c2b221d0ddd55f3c11c7cec2b6711ab3fe,15,0xcd526ee406bc8349ba8135758cee11fa3aaa59a0,2023-05-11 00:00:00.000,189,190,0,0.0,-39.0,32,0.0,0,0,179,0.9119582639754358,0.0,0,0.0,0.0,0.40109757219303654,1.7234231187499036,2023-05-12 18:42:29.815561+00:00
Vesper,0xccf3d1acf799bae67f6e354d685295557cf64761,23,0x76d266dfd3754f090488ae12f6bd115cd7e77ebd,2023-05-11 00:00:00.000,80,87,829440,0.06539713851350401,,188,,187,213,214,0.07412471513569446,,14961704,,0.7923664277271717,,0.9310458590180632,2023-05-12 18:42:29.815561+00:00
Gamma,0xc7846d1bc4d8bcf7c45a7c998b77ce9b3c904365,71,0xade38bd2e8d5a52e60047affe6e595bb5e61923a,2023-05-11 00:00:00.000,114,380,377520,0.012510675834515433,,77,,53,84,124,0.16624688016367137,,2990764,,0.2518693197913443,,1.4699186090973497,2023-05-12 18:42:29.815561+00:00
Connext,0x11984dc4465481512eb5b777e44061c158cf2259,49,0xade09131c6f43fe22c2cbabb759636c43cfc181e,2023-05-11 00:00:00.000,141,202,0,0.0,-2.0,89,0.0,0,0,137,0.0642459302865153,0.0,0,0.0,0.0,1.0147726321352462,1.69953665719615,2023-05-12 18:42:29.815561+00:00
Connext,0xe9ddd1963d302d1e13239a3c25254efd39c2da91,47,0xade09131c6f43fe22c2cbabb759636c43cfc181e,2023-05-11 00:00:00.000,141,202,0,0.0,-2.0,89,0.0,0,0,137,0.06424593028651532,0.0,0,0.0,0.0,1.014912601532557,1.6995366571961492,2023-05-12 18:42:29.815561+00:00
Connext,0x88483b3e3b4dd7cedb8efcef81f6dc9adb6292d5,50,0xade09131c6f43fe22c2cbabb759636c43cfc181e,2023-05-11 00:00:00.000,141,202,0,0.0,-2.0,89,0.0,0,0,137,0.06424593028651533,0.0,0,0.0,0.0,1.014912601532557,1.6995366571961492,2023-05-12 18:42:29.815561+00:00
Nested,0xa5c5aeae9fb5424f9ab6d2e4c1c108f988ae3f6e,35,0xb7eb3f6a9abcae7559484fb126b8f872781cf9dd,2023-05-11 00:00:00.000,177,399,0,0.0,-10.0,77,0.0,0,0,89,0.08758889580418026,0.0,0,0.0,0.0,0.4832006511864779,1.67714298293645,2023-05-12 18:42:29.815561+00:00
Synthetix,0x69cc4951d587d11577f16ca9b7d0e9d2745b27cb,396,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,35,238,0,0.0,,100,,0,0,193,0.13371073005622577,,0,,0.0,,1.675592450836571,2023-05-12 18:42:29.815561+00:00
Nested,0x449d088c9f184af598fe72d26742a58a11c5200f,12,0xb7eb3f6a9abcae7559484fb126b8f872781cf9dd,2023-05-11 00:00:00.000,386,399,0,0.0,-9.0,78,0.0,0,0,89,0.08607456256134352,0.0,0,0.0,0.0,0.4668730015410132,1.66620423572346,2023-05-12 18:42:29.815561+00:00
,0xca0e54b636db823847b29f506bffee743f57729d,2,0xc496dfe5da45263742cdce69be460c8a90df141e,2023-05-11 00:00:00.000,17,17,405856,0.014693017197853535,,102,,82,89,425,0.4488679307690737,,1163548,,0.06653280669356826,,1.5697004775532906,2023-05-12 18:42:29.815561+00:00
Op,0xfedfaf1a10335448b7fa0268f56d2b44dbd357de,3,0xab1ef74d2c461e95f4b658ca1f94ac519ad80ba2,2023-05-11 00:00:00.000,347,380,1011808,0.05649580326189903,-4.0,72,-4.0,72,72,72,0.05649580326189903,1672500.0,15350116,0.4478789758954776,0.8157234364158423,0.44787897589547765,0.8157234364158424,2023-05-12 18:42:29.815561+00:00
Mummy Finance,0x7b26207457a9f8ff4fd21a7a0434066935f1d8e7,32,0x30b12942912cee5a719edec2dd147224fcc373a0,2023-05-11 00:00:00.000,70,70,0,0.0,-18.0,62,0.0,0,0,82,0.05953798749132733,0.0,0,0.0,0.0,1.3022107904560651,1.6311616997462146,2023-05-12 18:42:29.815561+00:00
Socket,0xeb03440702bb6de23c63ad1c5a24598433f59f86,15,0x5fd7d0d6b91cc4787bcb86ca47e0bd4ea0346d34,2023-05-11 00:00:00.000,311,507,0,0.0,-176.0,109,0.0,0,0,113,0.06579853364474231,0.0,0,0.0,0.0,-0.46876436907511376,1.6235906112021556,2023-05-12 18:42:29.815561+00:00
Aave,0x76d3030728e52deb8848d5613abade88441cbc59,27,0x4365f8e70cf38c6ca67de41448508f2da8825500,2023-05-11 00:00:00.000,247,430,500044,0.023443297513773442,-130.0,78,-123.0,77,103,104,0.03836725164797388,-35841704.0,12368628,-0.4748803080113232,0.6506711410914122,-0.6305646599889039,0.9612169287220227,2023-05-12 18:42:29.815561+00:00
