month,name_mapped,transactions_per_month,transactions_per_day,costs_total_eth_per_month,costs_total_eth_per_day,fees_paid_eth_per_month,fees_paid_eth_per_day,profit_eth_per_month,profit_eth_per_day,gas_per_second,app_tvl_usd_latest,app_tvl_usd_average,total_assets_onchain_usd_latest,total_assets_onchain_usd_average,chain_id_mapped,layer,stage,purposes,raas,stack_name,da_layer,infra_label,is_ethereum_ecosystem
2022-12-01,Ontology,,,,,,,,,,13892776.09,14079463.353826977,,,,,,,,,,,False
2023-03-01,Ontology,,,,,,,,,,18876148.242599998,18900227.12598039,,,,,,,,,,,False
2024-07-01,Ontology,,,,,,,,,,8397627.896289002,8405434.420059774,,,,,,,,,,,False
2024-11-01,Ontology,,,,,,,,,,7394099.789527003,7185768.005866001,,,,,,,,,,,False
2023-01-01,Evmos,,,,,,,,,,786070.572960121,2593509.553231925,,,9001.0,,,,,,,,False
2024-02-01,Evmos,,,,,,,,,,4104756.5232506776,3939476.6509320457,,,9001.0,,,,,,,,False
2021-12-01,Songbird,,,,,,,,,,26337155.784203738,34784724.652258046,,,19.0,,,,,,,,False
2022-01-01,Songbird,,,,,,,,,,20992073.41895183,24852564.92164109,,,19.0,,,,,,,,False
2022-07-01,Songbird,,,,,,,,,,7277551.449398559,7793262.069195497,,,19.0,,,,,,,,False
2023-04-01,Songbird,,,,,,,,,,3299426.662843859,3165947.7755004195,,,19.0,,,,,,,,False
2023-12-01,Songbird,,,,,,,,,,4004703.0582852624,4026851.6144124917,,,19.0,,,,,,,,False
2024-01-01,Songbird,,,,,,,,,,3795782.697510657,3660373.351033746,,,19.0,,,,,,,,False
2024-11-01,Songbird,,,,,,,,,,1100394.2873316181,1166122.3757802343,,,19.0,,,,,,,,False
2023-01-01,Flare,,,,,,,,,,783124.9325939941,638705.8148582118,,,,,,,,,,,False
2023-05-01,Flare,,,,,,,,,,235863.04846050442,292274.3274517116,,,,,,,,,,,False
2023-07-01,Flare,,,,,,,,,,48715.40481105768,34376.916028126216,,,,,,,,,,,False
2023-08-01,Flare,,,,,,,,,,33893.35368330534,42917.00472601347,,,,,,,,,,,False
2023-09-01,Flare,,,,,,,,,,5388889.3709420115,2899819.0767681384,,,,,,,,,,,False
2024-07-01,Flare,,,,,,,,,,8466466.702882355,9071534.37550063,,,,,,,,,,,False
2024-11-01,Flare,,,,,,,,,,15202576.921222245,14512772.430577667,,,,,,,,,,,False
2021-05-01,Zilliqa,,,,,,,,,,112076024.94184922,149261647.37911654,,,,,,,,,,,False
2021-10-01,Zilliqa,,,,,,,,,,75211362.08511609,65046603.56753399,,,,,,,,,,,False
2022-07-01,Zilliqa,,,,,,,,,,3389.271354695904,3156.7784682021356,,,,,,,,,,,False
2022-11-01,Zilliqa,,,,,,,,,,4501612.702680533,4937410.014963391,,,,,,,,,,,False
2023-01-01,Zilliqa,,,,,,,,,,4949806.699262137,4438220.095894093,,,,,,,,,,,False
2023-03-01,Zilliqa,,,,,,,,,,5073869.727735525,4965051.121505384,,,,,,,,,,,False
2024-10-01,Zilliqa,,,,,,,,,,1450102.7614841857,1499250.734609084,,,,,,,,,,,False
2023-03-01,Cube,,,,,,,,,,144448.89658033353,140372.96203090565,,,1818.0,,,,,,,,False
2023-07-01,Cube,,,,,,,,,,139994.66170534684,141636.94007603428,,,1818.0,,,,,,,,False
2024-02-01,Cube,,,,,,,,,,23492.68,19211.03551724138,,,1818.0,,,,,,,,False
2024-07-01,Cube,,,,,,,,,,18717.68,18884.180322580647,,,1818.0,,,,,,,,False
2022-07-01,Osmosis,,,,,,,,,,190790392.9974352,169890384.60289025,,,,,,,,,,,False
2022-12-01,Osmosis,,,,,,,,,,150231777.16587877,169493842.77642378,,,,,,,,,,,False
2023-10-01,Osmosis,,,,,,,,,,92560378.90240818,76785714.10428157,,,,,,,,,,,False
2024-05-01,Osmosis,,,,,,,,,,171019301.29752246,173999481.79446387,,,,,,,,,,,False
2024-08-01,Osmosis,,,,,,,,,,90754058.78649664,92265033.56718196,,,,,,,,,,,False
2023-08-01,Karura,,,,,,,,,,4375902.0081893075,5010721.773584689,,,,,,,,,,,False
2024-02-01,Karura,,,,,,,,,,7125568.428036746,6227866.837204315,,,,,,,,,,,False
2024-04-01,Karura,,,,,,,,,,1527551.100708535,2499665.1197882043,,,,,,,,,,,False
2023-11-01,Near,,,,,,,,,,50125268.367180556,48589887.86243277,,,,,,,,,,,False
2024-02-01,Near,,,,,,,,,,137332007.80868977,111274370.92679344,,,,,,,,,,,False
2024-06-01,Near,,,,,,,,,,233623430.2244257,267649686.62516543,,,,,,,,,,,False
2021-10-01,Genshiro,,,,,,,,,,3017264.53,2452527.328303677,,,,,,,,,,,False
2022-04-01,Genshiro,,,,,,,,,,3481895.2037309995,3622674.8982437,,,,,,,,,,,False
2022-05-01,Genshiro,,,,,,,,,,1725135.455936,2594635.6824695165,,,,,,,,,,,False
2022-11-01,Genshiro,,,,,,,,,,1000350.114944,1041304.5517443,,,,,,,,,,,False
2022-12-01,Genshiro,,,,,,,,,,977060.009357,1020876.5520367742,,,,,,,,,,,False
2023-04-01,Genshiro,,,,,,,,,,503115.6556060001,638873.0637858332,,,,,,,,,,,False
2022-02-01,Lamden,,,,,,,,,,1310361.52033936,1555209.5764481178,,,,,,,,,,,False
2022-11-01,Lamden,,,,,,,,,,167557.87827568458,194028.1111806927,,,,,,,,,,,False
2023-03-01,Lamden,,,,,,,,,,63472.07587975412,89893.49356661299,,,,,,,,,,,False
2023-05-01,Lamden,,,,,,,,,,49187.226456666416,51622.4846778847,,,,,,,,,,,False
2022-02-01,Shiden,,,,,,,,,,557553.7634281674,690362.7825748333,,,336.0,,,,,,,,False
2022-05-01,Shiden,,,,,,,,,,436753.2796349172,461366.49948596774,,,336.0,,,,,,,,False
2022-09-01,Shiden,,,,,,,,,,372935.6945953904,373018.88959165465,,,336.0,,,,,,,,False
2022-12-01,Shiden,,,,,,,,,,332278.42879651283,341173.3057317168,,,336.0,,,,,,,,False
2022-03-01,Algorand,,,,,,,,,,106907809.61325769,84489583.3030378,,,,,,,,,,,False
2022-08-01,Algorand,,,,,,,,,,129824520.84807268,137414251.68419245,,,,,,,,,,,False
2024-04-01,Algorand,,,,,,,,,,87887685.57203871,87579388.1618013,,,,,,,,,,,False
2024-11-01,Algorand,,,,,,,,,,71071619.44119032,68574989.3217275,,,,,,,,,,,False
2024-10-01,Radix,,,,,,,,,,18569578.13559309,17353841.15497109,,,,,,,,,,,False
2022-12-01,Cardano,,,,,,,,,,50790854.73611344,55896476.02472184,,,,,,,,,,,False
2023-07-01,Cardano,,,,,,,,,,183575762.66173583,172519426.30220062,,,,,,,,,,,False
2023-10-01,Cardano,,,,,,,,,,202553707.2013422,161129954.52600393,,,,,,,,,,,False
2024-04-01,Cardano,,,,,,,,,,251066700.77801183,305692305.766892,,,,,,,,,,,False
2024-05-01,Cardano,,,,,,,,,,247386289.09970623,256985344.18288842,,,,,,,,,,,False
2024-11-01,Cardano,,,,,,,,,,233258788.6994213,218736413.47027516,,,,,,,,,,,False
2022-04-01,Mixin,,,,,,,,,,340219677.01,336299292.0096667,,,,,,,,,,,False
2022-12-01,Mixin,,,,,,,,,,257098651.856089,262790157.80180922,,,,,,,,,,,False
2023-01-01,Mixin,,,,,,,,,,341173942.7636444,306618937.6239187,,,,,,,,,,,False
2023-12-01,Mixin,,,,,,,,,,109899635.93919307,136902629.1908203,,,,,,,,,,,False
2024-02-01,Mixin,,,,,,,,,,139809064.32510144,115571219.14512812,,,,,,,,,,,False
2024-05-01,Mixin,,,,,,,,,,129589347.38535331,126233371.167404,,,,,,,,,,,False
2024-10-01,Mixin,,,,,,,,,,126128269.59619576,120893192.2663748,,,,,,,,,,,False
2022-06-01,VeChain,,,,,,,,,,4292751.319322466,5032286.339117707,,,,,,,,,,,False
2023-01-01,VeChain,,,,,,,,,,1935768.0298970789,1776474.4021389233,,,,,,,,,,,False
2023-05-01,VeChain,,,,,,,,,,1275194.5757080698,1238105.8134757122,,,,,,,,,,,False
2024-11-01,VeChain,,,,,,,,,,454649.7870632836,432211.59981131385,,,,,,,,,,,False
2022-01-01,CSC,,,,,,,,,,2191260.549636217,2382287.354366113,,,52.0,,,,,,,,False
2022-06-01,CSC,,,,,,,,,,1052729.7818840938,1198167.6507199358,,,52.0,,,,,,,,False
2022-07-01,CSC,,,,,,,,,,1085820.3578271475,1040639.922565828,,,52.0,,,,,,,,False
2022-10-01,CSC,,,,,,,,,,802018.7277775342,940619.3049870275,,,52.0,,,,,,,,False
2023-08-01,CSC,,,,,,,,,,279225.75113353366,275335.6217798933,,,52.0,,,,,,,,False
2024-02-01,CSC,,,,,,,,,,260499.24849254568,265824.64660268195,,,52.0,,,,,,,,False
2024-08-01,CSC,,,,,,,,,,404457.1633507605,402823.3086158019,,,52.0,,,,,,,,False
2024-10-01,CSC,,,,,,,,,,493439.9291505143,466616.7020914582,,,52.0,,,,,,,,False
2022-11-01,Syscoin,,,,,,,,,,1225739.5393555472,1264953.8137290871,,,57.0,,,,,,,,False
2023-09-01,Syscoin,,,,,,,,,,78806.30996044732,198609.44369233365,,,57.0,,,,,,,,False
2024-02-01,Syscoin,,,,,,,,,,89254.86772440035,109752.86288926001,,,57.0,,,,,,,,False
2024-10-01,Syscoin,,,,,,,,,,26897.85659646982,26293.64986451049,,,57.0,,,,,,,,False
2023-05-01,Equilibrium,,,,,,,,,,1189030.4043732877,1189030.404373288,,,,,,,,,,,False
2023-11-01,Equilibrium,,,,,,,,,,1364742.721945449,1337328.3752339552,,,,,,,,,,,False
2024-02-01,Equilibrium,,,,,,,,,,1989607.2014393415,1720038.6145627492,,,,,,,,,,,False
2022-07-01,Acala,,,,,,,,,,91059142.67006925,77489047.41009806,,,,,,,,,,,False
2023-01-01,Acala,,,,,,,,,,50980944.78275743,49713463.461175375,,,,,,,,,,,False
2023-02-01,Acala,,,,,,,,,,44167724.67879203,45989138.537281044,,,,,,,,,,,False
2023-07-01,Acala,,,,,,,,,,24981897.989438385,25155721.01040872,,,,,,,,,,,False
2023-11-01,Acala,,,,,,,,,,25119572.908564106,25864356.905759055,,,,,,,,,,,False
2024-06-01,Acala,,,,,,,,,,13393731.838794693,14887119.855385737,,,,,,,,,,,False
2024-10-01,Acala,,,,,,,,,,2233431.084648095,2362898.761795715,,,,,,,,,,,False
2024-11-01,Acala,,,,,,,,,,2148066.038729254,2079124.1640828762,,,,,,,,,,,False
2022-07-01,Proton,,,,,,,,,,13578776.308624526,13211379.347358104,,,,,,,,,,,False
2022-08-01,Proton,,,,,,,,,,14386417.199076,15449022.195363311,,,,,,,,,,,False
2023-05-01,Proton,,,,,,,,,,7082190.534502851,6880174.892681145,,,,,,,,,,,False
2023-07-01,Proton,,,,,,,,,,6858435.602596311,6862908.729089298,,,,,,,,,,,False
2024-06-01,Proton,,,,,,,,,,8317543.523177771,9232183.463531695,,,,,,,,,,,False
2022-07-01,Vite,,,,,,,,,,7073786.55568857,6513325.019673186,,,,,,,,,,,False
2022-08-01,Vite,,,,,,,,,,6140450.92019049,6582256.970700306,,,,,,,,,,,False
2023-07-01,Vite,,,,,,,,,,4948994.305761804,4951431.558371692,,,,,,,,,,,False
2024-10-01,Vite,,,,,,,,,,4948490.909393077,4948657.508414226,,,,,,,,,,,False
2023-05-01,Nova Network,,,,,,,,,,979766.3523529146,908261.929363372,,,87.0,,,,,,,,False
2023-08-01,Nova Network,,,,,,,,,,990080.8341826423,990006.5191950522,,,87.0,,,,,,,,False
2024-02-01,Omax,,,,,,,,,,741557.1062858565,258806.0533066721,,,,,,,,,,,False
2022-11-01,Carbon,,,,,,,,,,1330012.448109254,1409188.3291916996,,,,,,,,,,,False
2024-05-01,Carbon,,,,,,,,,,9061015.254209666,8273437.587220089,,,,,,,,,,,False
2024-06-01,Carbon,,,,,,,,,,6417889.941341249,7387230.184470802,,,,,,,,,,,False
2024-08-01,Carbon,,,,,,,,,,5618726.185223104,5911326.931905157,,,,,,,,,,,False
2023-03-01,EthereumPoW,,,,,,,,,,513147.20192719996,497975.92489045335,,,,,,,,,,,False
2023-01-01,Bitindi,,,,,,,,,,978225.5131357888,648774.3413623698,,,,,,,,,,,False
2023-02-01,Bitindi,,,,,,,,,,938059.029728938,917071.9994972434,,,,,,,,,,,False
2024-03-01,Dash,,,,,,,,,,589467.2689060285,561478.1383479217,,,,,,,,,,,False
2024-04-01,Naka,,,,,,,,,,2412382.5740825497,3554429.0304461587,,,,,,,,,,,False
2024-05-01,RSS3,,,,,,,,,,76259.26945740865,78858.73438155478,,,,,,,,,,,False
2024-05-01,Re.al,76295.0,2461.1290322580644,,,,,,,,1326296.3145105415,1390105.9301044168,7868219.21,10695777.08129032,111188.0,L2,NotApplicable,"['Universal', 'RWA']",Gelato,Orbit,DAC,,True
2024-03-01,Astar zkEVM,425382.0,13722.0,,,,,,,,7667980.12576832,4530427.813416364,5600144.68,4355798.000000001,3776.0,L2,NotApplicable,['Universal'],Gelato,PolygonCDK,DAC,AggLayer,True
2022-02-01,Astar zkEVM,204401.0,7300.035714285715,,,,,,,,,,,,3776.0,L2,NotApplicable,['Universal'],Gelato,PolygonCDK,DAC,AggLayer,True
2022-03-01,Astar zkEVM,1011311.0,32622.935483870966,,,,,,,,,,,,3776.0,L2,NotApplicable,['Universal'],Gelato,PolygonCDK,DAC,AggLayer,True
2022-10-01,Astar zkEVM,2305563.0,74373.0,,,,,,,,,,,,3776.0,L2,NotApplicable,['Universal'],Gelato,PolygonCDK,DAC,AggLayer,True
2023-02-01,Astar zkEVM,6631196.0,236828.42857142858,,,,,,,,,,,,3776.0,L2,NotApplicable,['Universal'],Gelato,PolygonCDK,DAC,AggLayer,True
2023-08-01,Astar zkEVM,1846762.0,59572.967741935485,,,,,,,,,,,,3776.0,L2,NotApplicable,['Universal'],Gelato,PolygonCDK,DAC,AggLayer,True
2023-12-01,Astar zkEVM,538038.0,17356.064516129034,,,,,,,,,,,,3776.0,L2,NotApplicable,['Universal'],Gelato,PolygonCDK,DAC,AggLayer,True
2024-07-01,REI,,,,,,,,,,20826.002280948505,21263.70427993854,,,47805.0,,,,,,,,False
2024-09-01,REI,,,,,,,,,,26405.77370124028,22522.89160672158,,,47805.0,,,,,,,,False
2024-10-01,REI,,,,,,,,,,22301.82028072582,23157.69498691107,,,47805.0,,,,,,,,False
2023-04-01,CosmosHub,,,,,,,,,,832547.3167041043,834614.8377195541,,,,,,,,,,,False
2024-07-01,CosmosHub,,,,,,,,,,947396.2188192271,919872.210354846,,,,,,,,,,,False
2021-12-01,Icon,,,,,,,,,,136351757.29,151736699.7232258,,,,,,,,,,,False
2023-05-01,Icon,,,,,,,,,,14104000.927197093,14818256.165391942,,,,,,,,,,,False
2022-01-01,Tezos,,,,,,,,,,84822813.28173041,89325306.12013763,,,,,,,,,,,False
2022-04-01,Tezos,,,,,,,,,,73632731.83629476,80160289.25819792,,,,,,,,,,,False
2022-10-01,Tezos,,,,,,,,,,61354124.57292459,50406014.13316604,,,,,,,,,,,False
2023-02-01,Tezos,,,,,,,,,,61165470.91564339,47196161.648349576,,,,,,,,,,,False
2023-04-01,Tezos,,,,,,,,,,58558864.26577312,60498252.40700187,,,,,,,,,,,False
2023-09-01,Tezos,,,,,,,,,,49392298.981054276,49001403.07838031,,,,,,,,,,,False
2024-02-01,Tezos,,,,,,,,,,73786097.4215886,64924294.258261025,,,,,,,,,,,False
2024-07-01,Tezos,,,,,,,,,,53282994.889452256,55092324.05641539,,,,,,,,,,,False
2022-06-01,Terra2,,,,,,,,,,10982648.089974113,3320964.41339524,,,,,,,,,,,False
2024-05-01,Terra2,,,,,,,,,,6746797.312947638,6067891.1526480755,,,,,,,,,,,False
2023-08-01,Meter,,,,,,,,,,4850230.596476601,5066768.927173101,,,82.0,,,,,,,,False
2024-03-01,Meter,,,,,,,,,,7246499.813909769,8666154.394110434,,,82.0,,,,,,,,False
2024-06-01,Meter,,,,,,,,,,4006339.384416176,4658924.966064202,,,82.0,,,,,,,,False
2022-06-01,GoChain,,,,,,,,,,52487.56495685331,57316.19520872496,,,60.0,,,,,,,,False
2024-02-01,GoChain,,,,,,,,,,14276.833619790024,13508.874171705707,,,60.0,,,,,,,,False
2024-08-01,GoChain,,,,,,,,,,12688.737044408033,11549.498730290989,,,60.0,,,,,,,,False
2023-01-01,Dogechain,,,,,,,,,,5883565.689517432,5654468.148959558,,,,,,,,,,,False
2021-11-01,Stellar,,,,,,,,,,12473166.0,8986021.785546817,,,,,,,,,,,False
2022-11-01,Stellar,,,,,,,,,,7393124.736,7565842.910309834,,,,,,,,,,,False
2023-07-01,Stellar,,,,,,,,,,8268912.980625001,7296500.70649029,,,,,,,,,,,False
2024-10-01,Stellar,,,,,,,,,,15560803.53198566,14291843.46233845,,,,,,,,,,,False
2023-05-01,Step,,,,,,,,,,2981554.781430535,3020810.065633838,,,,,,,,,,,False
2022-05-01,EthereumClassic,,,,,,,,,,149449.01841788806,171385.3074029602,,,61.0,,,,,,,,False
2022-07-01,EthereumClassic,,,,,,,,,,241388.64462656,124574.30285861324,,,61.0,,,,,,,,False
2022-11-01,EthereumClassic,,,,,,,,,,306503.06510120723,395458.6525637546,,,61.0,,,,,,,,False
2023-03-01,EthereumClassic,,,,,,,,,,278650.44785157114,320752.55102913006,,,61.0,,,,,,,,False
2023-06-01,EthereumClassic,,,,,,,,,,239791.649938747,259767.0464978906,,,61.0,,,,,,,,False
2024-10-01,EthereumClassic,,,,,,,,,,383813.6567254081,393425.23866793653,,,61.0,,,,,,,,False
2022-05-01,Hydra,,,,,,,,,,1281131.9050224605,1439393.5295196522,,,,,,,,,,,False
2023-01-01,Hydra,,,,,,,,,,2241973.070225371,1857976.5470534763,,,,,,,,,,,False
2023-03-01,Hydra,,,,,,,,,,1873037.398657024,2072779.7811787901,,,,,,,,,,,False
2023-04-01,Hydra,,,,,,,,,,2156568.0532709723,720562.8921596039,,,,,,,,,,,False
2023-06-01,Hydra,,,,,,,,,,1505635.264771495,1547581.5685667524,,,,,,,,,,,False
2023-07-01,Hydra,,,,,,,,,,1092605.932270652,1311720.3983267199,,,,,,,,,,,False
2023-10-01,Hydra,,,,,,,,,,960870.1017107454,848554.7310577086,,,,,,,,,,,False
2024-09-01,Hydra,,,,,,,,,,1911128.0267269488,1642220.4620415953,,,,,,,,,,,False
2023-03-01,MultiVAC,,,,,,,,,,72538.09875866334,79931.00903619366,,,,,,,,,,,False
2024-02-01,MultiVAC,,,,,,,,,,45162.30058770868,42493.87567119572,,,,,,,,,,,False
2024-08-01,MultiVAC,,,,,,,,,,11728.142463218523,12711.732196924499,,,,,,,,,,,False
2024-09-01,MultiVAC,,,,,,,,,,12198.582689278992,11475.749619966542,,,,,,,,,,,False
2022-12-01,Heiko,,,,,,,,,,3859341.531759332,4326677.789252348,,,,,,,,,,,False
2023-02-01,Heiko,,,,,,,,,,4520930.353993906,4875864.871093191,,,,,,,,,,,False
2023-10-01,Heiko,,,,,,,,,,1778427.682507282,1674556.4957726873,,,,,,,,,,,False
2024-08-01,Heiko,,,,,,,,,,289586.9453559385,287541.37846159673,,,,,,,,,,,False
2024-09-01,Heiko,,,,,,,,,,347835.85924427304,328108.2793965415,,,,,,,,,,,False
2024-11-01,Heiko,,,,,,,,,,293977.94698423264,293977.94698423264,,,,,,,,,,,False
2022-12-01,Tombchain,,,,,,,,,,1027664.5899891611,1314376.8448184638,,,,,,,,,,,False
2024-09-01,Tombchain,,,,,,,,,,228429.52348175016,183347.83362596075,,,,,,,,,,,False
2023-11-01,Pego,,,,,,,,,,15704682.20461782,16248320.691745035,,,,,,,,,,,False
2024-04-01,Pego,,,,,,,,,,10323159.26003376,11244263.17312616,,,,,,,,,,,False
2023-02-01,MUUCHAIN,,,,,,,,,,35794.73643222381,30267.7588720019,,,20402.0,,,,,,,,False
2023-05-01,Tlchain,,,,,,,,,,16772208.868987212,16772208.868987208,,,,,,,,,,,False
2023-11-01,Darwinia,,,,,,,,,,19401.911167821032,17054.307105418957,,,,,,,,,,,False
2024-09-01,Darwinia,,,,,,,,,,13733.786921310628,12760.66544100195,,,,,,,,,,,False
2024-07-01,Bitlayer,,,,,,,,,,345575418.3263479,339479301.0111589,,,200901.0,,,,,,,,False
2023-11-01,Alephium,,,,,,,,,,1557627.0870749285,1580854.67619453,,,,,,,,,,,False
2023-12-01,Alephium,,,,,,,,,,873017.6532272156,1448112.558585435,,,,,,,,,,,False
2024-08-01,Alephium,,,,,,,,,,10762742.919355094,8382336.937220492,,,,,,,,,,,False
2023-11-01,MEER,,,,,,,,,,870945.4480890787,943036.2443343363,,,,,,,,,,,False
2024-02-01,MEER,,,,,,,,,,581702.069545946,595753.8559288167,,,,,,,,,,,False
2024-10-01,AirDAO,,,,,,,,,,1019766.1162201433,1032752.7722477294,,,16718.0,,,,,,,,False
2024-10-01,Bitnet,,,,,,,,,,3205.204814774837,3453.779836764084,,,,,,,,,,,False
2024-05-01,XRPL,,,,,,,,,,5553031.398994395,5109958.93981498,,,,,,,,,,,False
2024-08-01,XRPL,,,,,,,,,,14976428.96723978,13564068.068527754,,,,,,,,,,,False
2024-09-01,Oasis Sapphire,,,,,,,,,,2608614.027630747,2489974.121725433,,,23294.0,,,,,,,,False
2022-10-01,Aeternity,,,,,,,,,,2888.9197967900386,2796.1147933683037,,,,,,,,,,,False
2022-11-01,Aeternity,,,,,,,,,,6556.992480321419,4162.80134847828,,,,,,,,,,,False
2023-10-01,Aeternity,,,,,,,,,,1546.4980343850705,1665.1224664597623,,,,,,,,,,,False
2024-11-01,Aeternity,,,,,,,,,,1391.3765625846347,1398.948752082301,,,,,,,,,,,False
2024-04-01,X Layer,1071212.0,35707.066666666666,,,,,,,,6633167.637135431,4746797.66252546,36812753.09,27753169.218181822,,L2,NotApplicable,['Universal'],,PolygonCDK,DAC,AggLayer,True
2024-01-01,ZKFair,,,,,,,,,,791632.7888535835,17580306.041431263,,,42766.0,L2,NotApplicable,['Universal'],,PolygonCDK,DAC,,True
2024-04-01,Blast,13660145.0,455338.1666666667,637.2953855531462,21.243179518438204,973.741149798066,32.4580383266022,336.4457642449198,11.214858808163994,1.218300169635031,1476445512.9771109,1502846528.9141154,2749956659.2799997,2686473242.8896666,81457.0,L2,Stage 0,['Universal'],Self-hosted,OPStack,EthereumBlobs,,True
2024-07-01,Blast,19862710.0,640732.5806451613,1.6616455244712227,0.053601468531329764,179.15141901381892,5.779078032703836,177.4897734893477,5.7254765641725065,2.452324646070415,1179108981.6227248,1252616493.8816626,2293285782.1800003,2571922476.342904,81457.0,L2,Stage 0,['Universal'],Self-hosted,OPStack,EthereumBlobs,,True
2024-10-01,Blast,18892838.0,609446.3870967742,2.665787405597393,0.08599314211604493,61.83571081167695,1.9947003487637724,59.16992340607955,1.9087072066477273,2.5055259521889934,620902475.4041796,665228770.26631,1380003281.3400002,1409262029.446129,81457.0,L2,Stage 0,['Universal'],Self-hosted,OPStack,EthereumBlobs,,True
2023-11-01,Blast,,,,,,,,,,,,,,81457.0,L2,Stage 0,['Universal'],Self-hosted,OPStack,EthereumBlobs,,True
2022-02-01,Polygon zkEVM,,,,,,,,,,,,,,1101.0,L2,Stage 0,['Universal'],Self-hosted,PolygonCDK,EthereumCalldata,AggLayer,True
2022-12-01,Polygon zkEVM,,,,,,,,,,,,,,1101.0,L2,Stage 0,['Universal'],Self-hosted,PolygonCDK,EthereumCalldata,AggLayer,True
2023-01-01,Polygon zkEVM,,,,,,,,,,,,,,1101.0,L2,Stage 0,['Universal'],Self-hosted,PolygonCDK,EthereumCalldata,AggLayer,True
2023-07-01,Polygon zkEVM,1757115.0,56681.12903225807,260.38847016853276,8.39962806995267,325.7782154827879,10.508974692993158,65.38974531425508,2.1093466230404863,0.08822841892659798,35060405.62303468,31562199.42627966,58275865.06,53583631.554838724,1101.0,L2,Stage 0,['Universal'],Self-hosted,PolygonCDK,EthereumCalldata,AggLayer,True
2023-11-01,Polygon zkEVM,1529221.0,50974.03333333333,359.7774274941668,11.992580916472226,392.38191173036967,13.079397057678989,32.60448423620307,1.086816141206769,0.08079234837114196,20582129.973353814,21094372.97639055,108910764.92999999,99656576.85566667,1101.0,L2,Stage 0,['Universal'],Self-hosted,PolygonCDK,EthereumCalldata,AggLayer,True
2024-07-01,Polygon zkEVM,442398.0,14270.90322580645,30.59843716086357,0.9870463600278571,7.071857687876484,0.22812444154440273,-23.526579472987077,-0.7589219184834541,0.02430107382653823,13488088.888909515,13952575.444603024,84851005.49000001,87625493.5651613,1101.0,L2,Stage 0,['Universal'],Self-hosted,PolygonCDK,EthereumCalldata,AggLayer,True
2024-03-01,Zora,2801103.0,90358.16129032258,107.23705277708737,3.4592597670028185,169.20822766541744,5.458329924690885,61.97117488833011,1.999070157688068,0.18002172043757464,394836.40895211016,506286.5064803241,22705187.16,21143288.988064513,7777777.0,L2,Stage 0,"['Universal', 'NFT']",Conduit,OPStack,EthereumBlobs,Superchain,True
2024-05-01,Zora,3014437.0,97239.90322580645,0.7309274921587104,0.02357830619866808,4.9167135922669765,0.15860366426667666,4.185786100108266,0.13502535806800858,0.23553322705757165,2163325.9801442795,2015644.9695881282,32432369.37,30435089.37387097,7777777.0,L2,Stage 0,"['Universal', 'NFT']",Conduit,OPStack,EthereumBlobs,Superchain,True
2024-01-01,Zora,1474269.0,47557.06451612903,93.98024799404958,3.0316209030338572,127.30812035005589,4.106713559679222,33.327872356006296,1.0750926566453645,0.10303035476067801,,,10736919.09,10371007.019032259,7777777.0,L2,Stage 0,"['Universal', 'NFT']",Conduit,OPStack,EthereumBlobs,Superchain,True
2022-08-01,dYdX v3,5805567.0,187276.35483870967,,,,,,,,,,496133969.75,510895238.7764516,,L2,Stage 1,['Exchange'],,StarkEx,EthereumCalldata,,True
2022-10-01,dYdX v3,3573612.0,115277.80645161291,,,,,,,,,,376737418.05,372857444.443871,,L2,Stage 1,['Exchange'],,StarkEx,EthereumCalldata,,True
2024-04-01,dYdX v3,3245543.0,108184.76666666666,,,,,,,,,,314811539.95,346870566.1273334,,L2,Stage 1,['Exchange'],,StarkEx,EthereumCalldata,,True
2024-07-01,dYdX v3,1957410.0,63142.25806451613,,,,,,,,,,256962173.6,286733940.3367743,,L2,Stage 1,['Exchange'],,StarkEx,EthereumCalldata,,True
2024-09-01,Silicon,1860.0,62.0,,,,,,,,,,14140.16,12351.965666666669,,L2,NotApplicable,['Universal'],,PolygonCDK,DAC,AggLayer,True
2024-06-01,DeBank Chain,30.0,1.1538461538461537,,,,,,,,,,249.36,179.28115384615387,,L2,Stage 0,['Universal'],,OPStack,EthereumBlobs,,True
2024-11-01,DeBank Chain,63374.0,10562.333333333334,,,,,,,,,,655723.57,666780.1283333333,,L2,Stage 0,['Universal'],,OPStack,EthereumBlobs,,True
2024-07-01,Myria,300166.0,9682.774193548386,,,,,,,,,,184728.01,189995.42741935482,,L2,NotApplicable,"['NFT', 'Exchange', 'Gaming']",,StarkEx,DAC,SHARP,True
2024-11-01,Stack,76.0,12.666666666666666,,,,,,,,,,2662.7,2709.79,,L3,NotApplicable,"['Universal', 'Social']",Conduit,OPStack,Celestia,,True
2024-05-01,GPT Protocol,1.0,0.2,,,,,,,,,,0.0,0.0,,L2,NotApplicable,"['Universal', 'AI']",Gateway,PolygonCDK,DAC,AggLayer,True
2021-03-01,Harmony,,,,,,,,,,29388758.599792868,8552723.061073825,,,1666600000.0,,,,,,,,False
2021-04-01,Harmony,,,,,,,,,,32753061.505397115,25790522.508521773,,,1666600000.0,,,,,,,,False
2021-05-01,Harmony,,,,,,,,,,31223082.668373466,31778898.325377297,,,1666600000.0,,,,,,,,False
2023-02-01,Harmony,,,,,,,,,,6661842.217304206,7260851.723577,,,1666600000.0,,,,,,,,False
