alignment_map,avg_blob_base_fee_on_l1_inbox,avg_l1_calldata_gas_price_on_l1_inbox,avg_l1_gas_price_on_l1_inbox,avg_l1_gas_price_on_l1_output,avg_secs_between_l1_txs_inbox,avg_secs_between_l1_txs_output,calldata_bytes_l1_inbox,chain_id,chain_version,data_availability_data_source,data_availability_layer,dt,l1_blobgas_eth_fees_inbox,l1_blobgas_purchased_inbox,l1_blobgas_usd_fees_inbox,l1_calldata_eth_fees_inbox,l1_calldata_usd_fees_inbox,l1_eth_fees_combined,l1_eth_fees_inbox,l1_eth_fees_output,l1_gas_used_combined,l1_gas_used_inbox,l1_gas_used_output,l1_overhead_eth_fees_inbox,l1_overhead_usd_fees_inbox,l1_usd_fees_combined,l1_usd_fees_inbox,l1_usd_fees_output,name,num_l1_submissions,num_l1_txs_combined,num_l1_txs_inbox,num_l1_txs_output,output_root_data_source,output_root_layer,share_elapsed,last_updated
OP Chain,,3.4559771254343814,1.005136754409822,1.0060331444529091,1800.0,43200.0,26133.0,42026,modern,base,eigenda base,2024-07-09 00:00:00.000 UTC,,,,0.000415511896783068,1.2746279672505851,0.001603401061075338,0.001428689321077068,0.00017471173999827,1595052,1421388.0,173664.0,0.001013177424294,3.108037673165863,4.91882821945839,4.382665640416447,0.5361625790419424,Donatuz,48.0,50,48.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.49962608212753,1.003062206598601,1.0033319741842741,1167.5675675675675,7854.545454545455,3034.0,4653,modern,base,celestia,2024-09-07 00:00:00.000 UTC,,,,4.4046451620384e-05,0.10014835682571867,0.002561434658076852,0.0016028051366703843,0.000958629521406468,2553358,1597912.0,955446.0,0.00155875868505,3.5442113122794154,5.825863377974635,3.6443596691051328,2.1815037088695024,Gold,74.0,85,74.0,11.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.793762010884066,1.0129590868031482,1.0125500271815995,1800.0,7200.0,1968.0,4653,modern,base,celestia,2024-06-21 00:00:00.000 UTC,,,,2.8905698830588e-05,0.10135326354631842,0.002105053788722032,0.001049968559998588,0.001055085228723444,2078544,1036536.0,1042008.0,0.001021062861168,3.580197907263287,7.38075241368667,3.681551170809605,3.699201242877065,Gold,48.0,60,48.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.5462303743855785,1.0259345720965862,1.008653471,2215.3846153846152,43200.0,21065.0,42026,modern,base,eigenda base,2024-06-27 00:00:00.000 UTC,,,,0.0003420547543336639,1.1683225330656306,0.0013574211747387557,0.0011822664821926638,0.000175154692546092,1326032,1152380.0,173652.0,0.000840211727859,2.870024567463933,4.637136891687863,4.038347100529563,0.5987897911582994,Donatuz,39.0,41,39.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.567275611789505,1.0077620136225856,1.0088057131023722,1252.1739130434783,7200.0,2829.0,4653,modern,base,celestia,2024-08-09 00:00:00.000 UTC,,,,4.138273346752398e-05,0.10896128012337916,0.002552886154576244,0.0015016298970665237,0.0010512562575097201,2532144,1490064.0,1042080.0,0.0014602471635990003,3.8448705656086837,6.729471535100719,3.9538318457320627,2.775639689368656,Gold,69.0,81,69.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.611997410882964,1.0085257927331592,1.008061434469516,1661.5384615384614,7200.0,2132.0,4653,modern,base,celestia,2024-07-01 00:00:00.000 UTC,,,,3.1195693930432e-05,0.10835714514687034,0.002182889771219716,0.001132505885485432,0.001050383885734284,2164916,1122932.0,1041984.0,0.001101310191555,3.8253692589122585,7.583149260723799,3.9337264040591298,3.6494228566646685,Gold,52.0,64,52.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.398085892260432,1.019145979516748,1.0252646911854832,1489.655172413793,43200.0,32906.0,42026,modern,base,eigenda base,2024-07-23 00:00:00.000 UTC,,,,0.0005317555847876481,1.8466799016194442,0.0019511536627499781,0.0017730897922436481,0.00017806387050633,1913456,1739780.0,173676.0,0.0012413342074560003,4.311004801735384,6.776506362284451,6.157684703354828,0.6188216589296223,Donatuz,58.0,60,58.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.429877950038865,1.0035564983777112,1.003576022441418,1350.0,7200.0,2624.0,4653,modern,base,celestia,2024-09-22 00:00:00.000 UTC,,,,3.820737384088e-05,0.09873735805874782,0.0024330467394492877,0.0013869873368258796,0.001046059402623408,2424404,1382072.0,1042332.0,0.0013487799629850002,3.4855866121441057,6.286990863196859,3.584323970202854,2.7026668929940056,Gold,64.0,76,64.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.265565369405821,1.0037955811535568,1.0040972149695317,1489.655172413793,43200.0,34108.0,42026,modern,base,eigenda base,2024-09-29 00:00:00.000 UTC,,,,0.0005425945229870999,1.4447042359978235,0.001939618333537728,0.0017652186964641,0.000174399637073628,1932232,1758544.0,173688.0,0.0012226241734769998,3.2552646249796524,5.165302125820139,4.699968860977477,0.46533326484266146,Donatuz,58.0,60,58.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.066542806740363,,3600.0,,5112,modern,,,2024-05-25 00:00:00.000 UTC,,,,,,0.0024005500189266545,,0.0024005500189266545,2250777,,2250777.0,,,8.994530878636821,,8.994530878636821,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0252640386651097,,3600.0,,5112,modern,,,2024-08-05 00:00:00.000 UTC,,,,,,0.002293126054159158,,0.002293126054159158,2236620,,2236620.0,,,5.437177740197081,,5.437177740197081,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0716837609966143,,43200.0,,8853,modern,,,2024-05-26 00:00:00.000 UTC,,,,,,0.000186112888669716,,0.000186112888669716,173664,,173664.0,,,0.7116010776638831,,0.7116010776638831,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0046637384190658,,3600.0,,5112,modern,,,2024-09-16 00:00:00.000 UTC,,,,,,0.0022470268986931287,,0.0022470268986931287,2236596,,2236596.0,,,5.15504779742335,,5.15504779742335,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0090037655654014,,3600.0,,5112,modern,,,2024-08-27 00:00:00.000 UTC,,,,,,0.0022566853538677684,,0.0022566853538677684,2236548,,2236548.0,,,5.922864340371017,,5.922864340371017,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0151300635400373,,43200.0,,8853,modern,,,2024-07-29 00:00:00.000 UTC,,,,,,0.00017631591047614198,,0.00017631591047614198,173688,,173688.0,,,0.5889161511382524,,0.5889161511382524,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0022015169999998,,43200.0,,8853,modern,,,2024-08-11 00:00:00.000 UTC,,,,,,0.0001740824035029,,0.0001740824035029,173700,,173700.0,,,0.46008343959208053,,0.46008343959208053,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0027725203131477,,43200.0,,8853,modern,,,2024-09-01 00:00:00.000 UTC,,,,,,0.00017416955350815,,0.00017416955350815,173688,,173688.0,,,0.4337111036297753,,0.4337111036297753,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0024091123804912,,3600.0,,5112,modern,,,2024-06-09 00:00:00.000 UTC,,,,,,0.0022415872571052544,,0.0022415872571052544,2236200,,2236200.0,,,8.281215740024082,,8.281215740024082,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.025405124,,43200.0,,8853,modern,,,2024-08-05 00:00:00.000 UTC,,,,,,0.0001781128700388,,0.0001781128700388,173700,,173700.0,,,0.4212886890950544,,0.4212886890950544,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.00616850912595,,43200.0,,8853,modern,,,2024-07-14 00:00:00.000 UTC,,,,,,0.000174759396013068,,0.000174759396013068,173688,,173688.0,,,0.558061424902877,,0.558061424902877,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0031898461183502,,43200.0,,8853,modern,,,2024-09-16 00:00:00.000 UTC,,,,,,0.000174242037992604,,0.000174242037992604,173688,,173688.0,,,0.3995230338592112,,0.3995230338592112,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,40.93509713599368,1.1279300153975709,1.1413806296097102,1763.265306122449,7200.0,2009.0,4653,modern,base,celestia,2024-04-26 00:00:00.000 UTC,,,,3.2884620478032e-05,0.1033282461998721,0.0023828399639038316,0.0011935259133730315,0.0011893140505308002,2100152,1058156.0,1041996.0,0.0011606412928950002,3.6469096423073246,7.492679387716052,3.7502378885071974,3.7424414992088546,Gold,49.0,61,49.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.4638424263290553,1.0060926989124537,1.0083016435,1489.655172413793,43200.0,31462.0,42026,modern,base,eigenda base,2024-08-15 00:00:00.000 UTC,,,,0.0005016182936761402,1.3162718093110377,0.0019021806005750904,0.0017270386050991402,0.00017514199547595,1890280,1716580.0,173700.0,0.001225420311423,3.2155729066832452,4.996806352238744,4.531844715994284,0.46496163624446085,Donatuz,58.0,60,58.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,39.15856871823314,1.0798259441646563,1.089796362057011,1800.0,7200.0,1968.0,4653,modern,base,celestia,2024-05-21 00:00:00.000 UTC,,,,3.0865834056975995e-05,0.11504657672861258,0.002254906824140278,0.0011193302965059762,0.0011355765276343018,2078592,1036584.0,1042008.0,0.0010884644624489998,4.057054525479756,8.397850488818182,4.172101102208368,4.225749386609815,Gold,48.0,60,48.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.3242944033455406,1.006532498494002,1.0061649144825182,1489.655172413793,43200.0,33375.0,42026,modern,base,eigenda base,2024-09-27 00:00:00.000 UTC,,,,0.0005323785151621361,1.4203205268222365,0.001933070402107828,0.001758335778399136,0.00017473462370869202,1920588,1746924.0,173664.0,0.001225957263237,3.2707442329686445,5.153421331385502,4.691064759790882,0.46235657159461985,Donatuz,58.0,60,58.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,38.913831600932234,1.0726392035611962,1.0728862781632058,1800.0,7200.0,1968.0,4653,modern,base,celestia,2024-05-24 00:00:00.000 UTC,,,,3.0647459019836e-05,0.11435654798449073,0.002229798100179446,0.0011118677645138362,0.00111793033566561,2078556,1036572.0,1041984.0,0.0010812203054939998,4.034390770277019,8.31982519291137,4.148747318261509,4.1710778746498605,Gold,48.0,60,48.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.5503371925458,1.0053404937715897,1.005658496192201,1234.2857142857142,7200.0,2870.0,4653,modern,base,celestia,2024-07-30 00:00:00.000 UTC,,,,4.1797980173284e-05,0.13856572134340955,0.00256767343953307,0.0015196485622132837,0.001048024877319786,2553704,1511576.0,1042128.0,0.0014778505820400001,4.8992745046185275,8.51115131547164,5.037840225961936,3.4733110895097026,Gold,70.0,82,70.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,39.691287193466984,1.0922815515226392,1.0959919684482384,1800.0,7200.0,1968.0,4653,modern,base,celestia,2024-05-04 00:00:00.000 UTC,,,,3.1156751566452e-05,0.09727965223617704,0.0022741689862584005,0.001132176042910452,0.0011419929433479482,2078496,1036524.0,1041972.0,0.001101019291344,3.4376439359586324,7.098605615073851,3.534923588194809,3.5636820268790412,Gold,48.0,60,48.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.474381558767009,1.0104893899227907,1.0116416990433534,1800.0,43200.0,26136.0,42026,modern,base,eigenda base,2024-07-19 00:00:00.000 UTC,,,,0.00041772450275957585,1.4382446483262474,0.0016120075163870182,0.0014362974929635762,0.000175710023423442,1595076,1421388.0,173688.0,0.0010185729902039999,3.5070793503542217,5.550530842254724,4.945323998680469,0.6052068435742548,Donatuz,48.0,50,48.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.50332812467224,1.0070264910785869,1.0071810938021384,1763.265306122449,7200.0,2009.0,4653,modern,base,celestia,2024-07-04 00:00:00.000 UTC,,,,2.9397167997432006e-05,0.09322621916481508,0.0021150818753186344,0.0010656273766474324,0.001049454498671202,2100164,1058192.0,1041972.0,0.00103623020865,3.286146487370391,6.716056672902277,3.3793727065352037,3.3366839663670733,Gold,49.0,61,49.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,39.29588614567653,1.0815244256275944,1.080222750838341,1728.0,7200.0,2050.0,4653,modern,base,celestia,2024-04-23 00:00:00.000 UTC,,,,3.2136329731923994e-05,0.10296683536444097,0.0022933399748964823,0.0011677392267409243,0.001125600748155558,2121724,1079716.0,1042008.0,0.001135602897009,3.6385349067377364,7.351069552933049,3.7415017421021775,3.6095678108308724,Gold,50.0,62,50.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.3889191597224193,1.0061357204248504,1.008491215,1489.655172413793,43200.0,32431.0,42026,modern,base,eigenda base,2024-09-30 00:00:00.000 UTC,,,,0.0005174106532643238,1.3560883207477905,0.0019180917589088238,0.0017429168348633238,0.0001751749240455,1905988,1732288.0,173700.0,0.0012255061815989996,3.211299242955211,5.025592002528464,4.567387563703,0.45820443882546386,Donatuz,58.0,60,58.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.466167992672715,1.00841876604044,1.0094178010304724,1800.0,43200.0,26128.0,42026,modern,base,eigenda base,2024-07-01 00:00:00.000 UTC,,,,0.0004170530930886399,1.4488626616052915,0.0016088394150757953,0.0014335398820776394,0.000175299532998156,1595236,1421572.0,173664.0,0.001016486788989,3.5313219430215463,5.591606386789579,4.980184604626839,0.6114217821627401,Donatuz,48.0,50,48.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.600878086325304,1.002764450167257,1.0027968724999998,1489.655172413793,43200.0,29693.0,42026,modern,base,eigenda base,2024-10-05 00:00:00.000 UTC,,,,0.00047137773864314403,1.1382119088883909,0.0018669123737244534,0.0016927506240961435,0.00017416174962831,1861760,1688084.0,173676.0,0.0012213728854530003,2.948891080760241,4.507871661510241,4.087102989648631,0.4207686718616101,Donatuz,58.0,60,58.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.764916320197415,1.0105092411854106,1.0102485056547221,1800.0,7200.0,1968.0,4653,modern,base,celestia,2024-06-19 00:00:00.000 UTC,,,,2.8787912659783994e-05,0.10207356432034047,0.0021000556042759817,0.0010473807023777839,0.001052674901898198,2078484,1036488.0,1041996.0,0.0010185927897179998,3.6116051743554913,7.443577102553991,3.7136787386758323,3.7298983638781595,Gold,48.0,60,48.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.47642465354791,1.0037879145091588,1.0037548061859976,1270.5882352941176,7200.0,2788.0,4653,modern,base,celestia,2024-09-21 00:00:00.000 UTC,,,,4.0561092596564e-05,0.10382147922466858,0.0025201557333216565,0.0014739702039685643,0.001046185529353092,2510680,1468408.0,1042272.0,0.0014334091113719998,3.6689968658246475,6.449212855106793,3.772818345049317,2.6763945100574755,Gold,68.0,80,68.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,38.545829413200295,1.0611937794645665,1.0646922173946725,1800.0,7200.0,1968.0,4653,modern,base,celestia,2024-05-01 00:00:00.000 UTC,,,,3.0282223156084e-05,0.08893371282661439,0.002209383363454071,0.0010999655553910837,0.0011094178080629877,2078544,1036536.0,1042008.0,0.001069683332235,3.141416631103575,6.492830827615901,3.230350343930189,3.2624804836857124,Gold,48.0,60,48.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.4543670654854615,1.0073890275765784,1.0138797478554895,1489.655172413793,43200.0,31644.0,42026,modern,base,eigenda base,2024-08-14 00:00:00.000 UTC,,,,0.00050511690164472,1.3628369549047574,0.0019082114208842696,0.0017321248417957195,0.00017608657908855,1893096,1719420.0,173676.0,0.0012270079401509996,3.3105124766930527,5.145186302921619,4.67334943159781,0.4718368713238088,Donatuz,58.0,60,58.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.477997360972772,1.00695834494421,1.0092943549563294,1800.0,43200.0,25966.0,42026,modern,base,eigenda base,2024-07-03 00:00:00.000 UTC,,,,0.0004136079865522881,1.3776050365405148,0.0016039022606654243,0.0014286241658062883,0.00017527809485913602,1592416,1418752.0,173664.0,0.0010150161792539998,3.380586349752058,5.3417053107815935,4.758191386292572,0.5835139244890215,Donatuz,48.0,50,48.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.449362649524286,1.0079232171264463,1.0132106250191377,1489.655172413793,43200.0,31725.0,42026,modern,base,eigenda base,2024-08-09 00:00:00.000 UTC,,,,0.0005068108758344,1.3349701953976874,0.0019104409892267238,0.0017344584621883997,0.000175982527038324,1894512,1720824.0,173688.0,0.001227647586354,3.2336749461221905,5.0327085323435945,4.568645141519879,0.4640633908237155,Donatuz,58.0,60,58.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.7986945551896802,1.0028167167281887,1.0024186867474092,1329.2307692307693,43200.0,31024.0,42026,modern,base,eigenda base,2024-10-06 00:00:00.000 UTC,,,,0.0004909592056667641,1.1926057050514671,0.002033911923373548,0.0018598038265097638,0.000174108096863784,2028268,1854580.0,173688.0,0.0013688446208430002,3.325084359058492,4.940517174234051,4.517690064109958,0.4228271101240932,Donatuz,65.0,67,65.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.716740434214486,1.011921546150263,1.0114395155571752,1216.9014084507041,7200.0,2911.0,4653,modern,base,celestia,2024-07-17 00:00:00.000 UTC,,,,4.2759378154168e-05,0.14776858372090335,0.0026056206334552964,0.001551534782164168,0.001054085851291128,2575420,1533256.0,1042164.0,0.0015087754040100001,5.214026454060917,9.006627186232945,5.361795037781823,3.6448321484511226,Gold,71.0,83,71.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,37.70847233718375,1.0356978105008794,1.0372428077071334,1763.265306122449,7200.0,2009.0,4653,modern,base,celestia,2024-05-18 00:00:00.000 UTC,,,,3.0097636138560007e-05,0.0937398645059385,0.002176633282038162,0.00109583042537856,0.0010808028566596018,2100056,1058060.0,1041996.0,0.00106573278924,3.3192510671145072,6.778165494724413,3.4129909316204445,3.3651745631039685,Gold,49.0,61,49.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.462321215068199,1.0053016123231269,1.0056779002479275,1464.406779661017,43200.0,31995.0,42026,modern,base,eigenda base,2024-09-23 00:00:00.000 UTC,,,,0.0005096157791020919,1.3509039936675966,0.001929858416538354,0.001755184233400092,0.000174674183138262,1919616,1745928.0,173688.0,0.001245568454298,3.3017989534872436,5.113722903629851,4.65270294715484,0.4610199564750115,Donatuz,59.0,61,59.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,37.26764158967557,1.0267962392930152,1.024965821315714,1234.2857142857142,7200.0,2870.0,4653,modern,base,celestia,2024-08-05 00:00:00.000 UTC,,,,4.2763991955807984e-05,0.10150172640803548,0.002620324662150622,0.001552154481534808,0.0010681701806158142,2553800,1511648.0,1042152.0,0.0015093904895790006,3.5828190278269703,6.235130373856273,3.684320754235008,2.550809619621265,Gold,70.0,82,70.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,38.78003842693126,1.0664119494696058,1.0712766122690536,1763.265306122449,7200.0,2009.0,4653,modern,base,celestia,2024-05-25 00:00:00.000 UTC,,,,3.102831924699199e-05,0.11626433769863295,0.002244645018283244,0.001128366218085992,0.001116278800197252,2100104,1058096.0,1042008.0,0.0010973378988389999,4.111747919652536,8.40982244181539,4.228012257351169,4.18181018446422,Gold,49.0,61,49.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0054213225,,43200.0,,8853,modern,,,2024-08-27 00:00:00.000 UTC,,,,,,0.00017464168371825,,0.00017464168371825,173700,,173700.0,,,0.46067793244421334,,0.46067793244421334,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.005696345258072,,3756.521739130435,,969,modern,,,2024-07-10 00:00:00.000 UTC,,,,,,0.0021556105521224975,,0.0021556105521224975,2143401,,2143401.0,,,6.682734181036622,,6.682734181036622,EthXY,,23,,23.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0010494409615809,,43200.0,,8853,modern,,,2024-06-01 00:00:00.000 UTC,,,,,,0.000173846250115152,,0.000173846250115152,173664,,173664.0,,,0.6592958815272254,,0.6592958815272254,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.004585629237197,,3600.0,,5112,modern,,,2024-06-22 00:00:00.000 UTC,,,,,,0.0022465749343757277,,0.0022465749343757277,2236320,,2236320.0,,,7.868860842855717,,7.868860842855717,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
