dt,dune_schema,has_eth_tfer,has_eth_tfer_desc,has_event_log,has_event_log_desc,has_rev_dev,has_rev_dev_desc,is_contract_tx,is_contract_tx_desc,num_raw_transactions,sum_gas_used,tx_success,tx_success_desc,last_updated
2024-05-09 00:00:00.000 UTC,zora,True,eth tfer,True,has event,False,not revdev,True,contract tx,360,18775518,True,success,2024-05-16 00:33:20.268740+00:00
2024-02-07 00:00:00.000 UTC,zora,False,no eth tfer,True,has event,False,not revdev,True,contract tx,157,63847506,True,success,2024-05-16 00:33:20.268740+00:00
2023-11-04 00:00:00.000 UTC,zora,True,eth tfer,True,has event,False,not revdev,True,contract tx,78,7968292,True,success,2024-05-16 00:33:20.268740+00:00
2023-08-14 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,True,revdev,True,contract tx,5182,1552188778,True,success,2024-05-16 00:33:20.268740+00:00
2024-03-20 00:00:00.000 UTC,base,False,no eth tfer,False,no events,False,not revdev,True,contract tx,3747,772902500,True,success,2024-05-16 00:33:20.268740+00:00
2023-12-12 00:00:00.000 UTC,base,True,eth tfer,False,no events,True,revdev,True,contract tx,524,2010374972,True,success,2024-05-16 00:33:20.268740+00:00
2023-12-11 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,True,revdev,True,contract tx,22060,4251646601,False,failed,2024-05-16 00:33:20.268740+00:00
2024-01-07 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,True,contract tx,7043,154953357,True,success,2024-05-16 00:33:20.268740+00:00
2024-04-13 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,False,not revdev,False,non-contract tx,1402,29442000,True,success,2024-05-16 00:33:20.268740+00:00
2024-04-01 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,True,contract tx,8215,221037839,True,success,2024-05-16 00:33:20.268740+00:00
2023-12-06 00:00:00.000 UTC,zora,False,no eth tfer,False,no events,True,revdev,True,contract tx,232,8088973,False,failed,2024-05-16 00:33:20.268740+00:00
2024-04-15 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,True,contract tx,759,62639450,True,success,2024-05-16 00:33:20.268740+00:00
2024-05-03 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,False,not revdev,True,contract tx,310,27188648,False,failed,2024-05-16 00:33:20.268740+00:00
2024-01-13 00:00:00.000 UTC,base,False,no eth tfer,False,no events,False,not revdev,False,non-contract tx,302,6342000,True,success,2024-05-16 00:33:20.268740+00:00
2024-04-28 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,True,contract tx,520,68387212,True,success,2024-05-16 00:33:20.268740+00:00
2023-11-02 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,True,contract tx,1591,524002585,False,failed,2024-05-16 00:33:20.268740+00:00
2024-02-01 00:00:00.000 UTC,base,True,eth tfer,False,no events,True,revdev,True,contract tx,238,1329252091,True,success,2024-05-16 00:33:20.268740+00:00
2024-02-21 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,False,not revdev,True,contract tx,363,43762837,True,success,2024-05-16 00:33:20.268740+00:00
2024-05-05 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,True,contract tx,11,3029256,False,failed,2024-05-16 00:33:20.268740+00:00
2023-10-06 00:00:00.000 UTC,zora,True,eth tfer,False,no events,True,revdev,True,contract tx,13,449645,True,success,2024-05-16 00:33:20.268740+00:00
2023-11-14 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,True,contract tx,98,2195281,True,success,2024-05-16 00:33:20.268740+00:00
2023-07-30 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,True,contract tx,35,27549012,False,failed,2024-05-16 00:33:20.268740+00:00
2023-09-29 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,True,contract tx,2,45738,False,failed,2024-05-16 00:33:20.268740+00:00
2023-09-16 00:00:00.000 UTC,base,True,eth tfer,False,no events,True,revdev,False,non-contract tx,1,21000,False,failed,2024-05-16 00:33:20.268740+00:00
2024-02-08 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,False,non-contract tx,2,42000,True,success,2024-05-16 00:33:20.268740+00:00
2023-11-28 00:00:00.000 UTC,optimism,False,no eth tfer,True,has event,True,revdev,True,contract tx,117967,201108929449,True,success,2024-05-16 00:33:20.268740+00:00
2023-11-25 00:00:00.000 UTC,base,True,eth tfer,True,has event,True,revdev,True,contract tx,65993,18294375843,True,success,2024-05-16 00:33:20.268740+00:00
2024-02-28 00:00:00.000 UTC,base,False,no eth tfer,True,has event,False,not revdev,True,contract tx,4968,358529505,True,success,2024-05-16 00:33:20.268740+00:00
2023-07-30 00:00:00.000 UTC,zora,True,eth tfer,True,has event,True,revdev,True,contract tx,15669,1732768970,True,success,2024-05-16 00:33:20.268740+00:00
2023-06-02 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,True,contract tx,5499,6030877773,False,failed,2024-05-16 00:33:20.268740+00:00
2024-03-24 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,158939,3337719000,True,success,2024-05-16 00:33:20.268740+00:00
2024-04-11 00:00:00.000 UTC,base,False,no eth tfer,False,no events,True,revdev,True,contract tx,477242,33257722943,False,failed,2024-05-16 00:33:20.268740+00:00
2023-12-02 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,48967,1028307000,True,success,2024-05-16 00:33:20.268740+00:00
2024-02-12 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,54937,1153677000,True,success,2024-05-16 00:33:20.268740+00:00
2023-10-22 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,True,revdev,True,contract tx,6635,1341944726,False,failed,2024-05-16 00:33:20.268740+00:00
2023-11-01 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,True,contract tx,529,253462123,True,success,2024-05-16 00:33:20.268740+00:00
2023-12-10 00:00:00.000 UTC,base,False,no eth tfer,False,no events,False,not revdev,False,non-contract tx,734,15414000,True,success,2024-05-16 00:33:20.268740+00:00
2023-08-27 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,False,not revdev,True,contract tx,470,23056471,False,failed,2024-05-16 00:33:20.268740+00:00
2023-07-26 00:00:00.000 UTC,base,True,eth tfer,False,no events,True,revdev,True,contract tx,46,4267901,False,failed,2024-05-16 00:33:20.268740+00:00
2024-01-17 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,True,contract tx,5,347324,False,failed,2024-05-16 00:33:20.268740+00:00
2023-11-27 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,True,contract tx,6,744690,False,failed,2024-05-16 00:33:20.268740+00:00
2024-03-04 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,True,contract tx,6,826273,False,failed,2024-05-16 00:33:20.268740+00:00
2023-08-21 00:00:00.000 UTC,zora,True,eth tfer,False,no events,False,not revdev,True,contract tx,2,80424,False,failed,2024-05-16 00:33:20.268740+00:00
2024-01-31 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,1,21000,False,failed,2024-05-16 00:33:20.268740+00:00
2024-02-21 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,False,non-contract tx,7,147000,True,success,2024-05-16 00:33:20.268740+00:00
2023-07-19 00:00:00.000 UTC,zora,False,no eth tfer,False,no events,False,not revdev,True,contract tx,1,300000,False,failed,2024-05-16 00:33:20.268740+00:00
2024-02-14 00:00:00.000 UTC,base,True,eth tfer,True,has event,True,revdev,True,contract tx,91903,36659592076,True,success,2024-05-16 00:33:20.268740+00:00
2023-08-05 00:00:00.000 UTC,optimism,False,no eth tfer,True,has event,True,revdev,True,contract tx,336782,100222903464,True,success,2024-05-16 00:33:20.268740+00:00
2023-05-16 00:00:00.000 UTC,optimism,False,no eth tfer,True,has event,True,revdev,True,contract tx,191669,74847724611,True,success,2024-05-16 00:33:20.268740+00:00
2024-04-26 00:00:00.000 UTC,base,True,eth tfer,True,has event,True,revdev,True,contract tx,622691,128115034626,True,success,2024-05-16 00:33:20.268740+00:00
2023-08-11 00:00:00.000 UTC,base,True,eth tfer,True,has event,False,not revdev,True,contract tx,2892,143285932,True,success,2024-05-16 00:33:20.268740+00:00
2023-08-17 00:00:00.000 UTC,optimism,True,eth tfer,True,has event,False,not revdev,True,contract tx,893,155270474,True,success,2024-05-16 00:33:20.268740+00:00
2024-04-27 00:00:00.000 UTC,zora,True,eth tfer,True,has event,True,revdev,True,contract tx,37115,6166957683,True,success,2024-05-16 00:33:20.268740+00:00
2023-11-13 00:00:00.000 UTC,zora,True,eth tfer,True,has event,True,revdev,True,contract tx,16415,2228250445,True,success,2024-05-16 00:33:20.268740+00:00
2023-07-31 00:00:00.000 UTC,zora,False,no eth tfer,True,has event,True,revdev,True,contract tx,5914,2602358910,True,success,2024-05-16 00:33:20.268740+00:00
2023-12-05 00:00:00.000 UTC,base,False,no eth tfer,True,has event,True,revdev,True,contract tx,130440,48167943857,True,success,2024-05-16 00:33:20.268740+00:00
2023-07-19 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,True,contract tx,8514,7627233753,False,failed,2024-05-16 00:33:20.268740+00:00
2023-08-12 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,49952,1048992000,True,success,2024-05-16 00:33:20.268740+00:00
2024-03-14 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,True,revdev,True,contract tx,24679,4133538566,False,failed,2024-05-16 00:33:20.268740+00:00
2023-08-21 00:00:00.000 UTC,base,False,no eth tfer,False,no events,False,not revdev,True,contract tx,2160,528010216,True,success,2024-05-16 00:33:20.268740+00:00
2023-11-26 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,23191,487011000,True,success,2024-05-16 00:33:20.268740+00:00
2023-09-24 00:00:00.000 UTC,zora,True,eth tfer,False,no events,True,revdev,True,contract tx,208,12164680,False,failed,2024-05-16 00:33:20.268740+00:00
2024-05-10 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,True,contract tx,5259,116343015,True,success,2024-05-16 00:33:20.268740+00:00
2024-01-17 00:00:00.000 UTC,base,False,no eth tfer,False,no events,False,not revdev,False,non-contract tx,575,12075000,True,success,2024-05-16 00:33:20.268740+00:00
2024-05-12 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,False,not revdev,True,contract tx,106,9109003,False,failed,2024-05-16 00:33:20.268740+00:00
2024-05-10 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,True,contract tx,363,60467691,True,success,2024-05-16 00:33:20.268740+00:00
2023-07-14 00:00:00.000 UTC,base,False,no eth tfer,False,no events,True,revdev,True,contract tx,838,23609579,False,failed,2024-05-16 00:33:20.268740+00:00
2023-08-26 00:00:00.000 UTC,base,False,no eth tfer,False,no events,False,not revdev,False,non-contract tx,1812,38052000,True,success,2024-05-16 00:33:20.268740+00:00
2023-09-21 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,False,not revdev,True,contract tx,250,111858017,True,success,2024-05-16 00:33:20.268740+00:00
2023-08-05 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,False,not revdev,True,contract tx,237,67203276,True,success,2024-05-16 00:33:20.268740+00:00
2023-11-01 00:00:00.000 UTC,base,False,no eth tfer,False,no events,False,not revdev,True,contract tx,139,301086502,False,failed,2024-05-16 00:33:20.268740+00:00
2023-08-13 00:00:00.000 UTC,zora,False,no eth tfer,False,no events,False,not revdev,True,contract tx,44,10871547,True,success,2024-05-16 00:33:20.268740+00:00
2023-09-15 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,True,contract tx,8,367202,False,failed,2024-05-16 00:33:20.268740+00:00
2023-11-19 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,False,non-contract tx,5,105000,True,success,2024-05-16 00:33:20.268740+00:00
2024-02-29 00:00:00.000 UTC,zora,False,no eth tfer,False,no events,False,not revdev,True,contract tx,1,24810,False,failed,2024-05-16 00:33:20.268740+00:00
2023-07-24 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,False,non-contract tx,6,126000,False,failed,2024-05-16 00:33:20.268740+00:00
2024-02-28 00:00:00.000 UTC,zora,True,eth tfer,False,no events,False,not revdev,True,contract tx,1,24543,False,failed,2024-05-16 00:33:20.268740+00:00
2024-02-14 00:00:00.000 UTC,base,True,eth tfer,True,has event,False,not revdev,True,contract tx,2804,117519559,True,success,2024-05-16 00:33:20.268740+00:00
2023-05-24 00:00:00.000 UTC,optimism,True,eth tfer,True,has event,True,revdev,True,contract tx,57507,25575163711,True,success,2024-05-16 00:33:20.268740+00:00
2023-09-20 00:00:00.000 UTC,zora,False,no eth tfer,True,has event,False,not revdev,True,contract tx,55,36915624,True,success,2024-05-16 00:33:20.268740+00:00
2023-12-08 00:00:00.000 UTC,zora,True,eth tfer,True,has event,False,not revdev,True,contract tx,49,5009756,True,success,2024-05-16 00:33:20.268740+00:00
2023-06-16 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,True,revdev,True,contract tx,9883,8794342090,False,failed,2024-05-16 00:33:20.268740+00:00
2023-07-07 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,True,revdev,True,contract tx,4590,2123685541,True,success,2024-05-16 00:33:20.268740+00:00
2024-01-07 00:00:00.000 UTC,base,True,eth tfer,False,no events,True,revdev,True,contract tx,645,703495441,True,success,2024-05-16 00:33:20.268740+00:00
2024-03-07 00:00:00.000 UTC,zora,True,eth tfer,False,no events,False,not revdev,True,contract tx,5639,119439523,True,success,2024-05-16 00:33:20.268740+00:00
2024-02-25 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,75100,1577100000,True,success,2024-05-16 00:33:20.268740+00:00
2023-09-24 00:00:00.000 UTC,base,False,no eth tfer,False,no events,True,revdev,True,contract tx,117708,3849094721,True,success,2024-05-16 00:33:20.268740+00:00
2023-10-29 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,19966,419286000,True,success,2024-05-16 00:33:20.268740+00:00
2023-10-13 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,False,not revdev,True,contract tx,690,82075491,False,failed,2024-05-16 00:33:20.268740+00:00
2024-04-15 00:00:00.000 UTC,base,False,no eth tfer,False,no events,False,not revdev,True,contract tx,1305,44613119,False,failed,2024-05-16 00:33:20.268740+00:00
2024-02-25 00:00:00.000 UTC,zora,False,no eth tfer,False,no events,True,revdev,True,contract tx,397,17119935,False,failed,2024-05-16 00:33:20.268740+00:00
2024-03-25 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,True,contract tx,512,58475945,True,success,2024-05-16 00:33:20.268740+00:00
2024-03-21 00:00:00.000 UTC,base,False,no eth tfer,False,no events,False,not revdev,True,contract tx,180,34299212,False,failed,2024-05-16 00:33:20.268740+00:00
2023-11-21 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,True,contract tx,155,5870690,True,success,2024-05-16 00:33:20.268740+00:00
2023-08-07 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,True,contract tx,37,9530526,True,success,2024-05-16 00:33:20.268740+00:00
2024-02-13 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,4,84000,False,failed,2024-05-16 00:33:20.268740+00:00
2024-01-05 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,False,non-contract tx,5,105000,True,success,2024-05-16 00:33:20.268740+00:00
2023-07-02 00:00:00.000 UTC,zora,False,no eth tfer,False,no events,False,not revdev,False,non-contract tx,6,126000,True,success,2024-05-16 00:33:20.268740+00:00
2023-12-28 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,False,non-contract tx,1,21000,False,failed,2024-05-16 00:33:20.268740+00:00
2023-09-24 00:00:00.000 UTC,optimism,False,no eth tfer,True,has event,True,revdev,True,contract tx,130776,199223749640,True,success,2024-05-16 00:33:20.268740+00:00
2024-02-02 00:00:00.000 UTC,optimism,True,eth tfer,True,has event,True,revdev,True,contract tx,57565,19424017918,True,success,2024-05-16 00:33:20.268740+00:00
2024-03-21 00:00:00.000 UTC,base,False,no eth tfer,True,has event,False,not revdev,True,contract tx,15879,3816948774,True,success,2024-05-16 00:33:20.268740+00:00
2024-01-30 00:00:00.000 UTC,base,False,no eth tfer,True,has event,True,revdev,True,contract tx,165993,44241075308,True,success,2024-05-16 00:33:20.268740+00:00
2023-10-29 00:00:00.000 UTC,base,False,no eth tfer,True,has event,True,revdev,True,contract tx,166969,126537765968,True,success,2024-05-16 00:33:20.268740+00:00
2023-09-19 00:00:00.000 UTC,zora,False,no eth tfer,True,has event,True,revdev,True,contract tx,36149,7746140796,True,success,2024-05-16 00:33:20.268740+00:00
2023-09-18 00:00:00.000 UTC,base,False,no eth tfer,True,has event,False,not revdev,True,contract tx,2342,362212089,True,success,2024-05-16 00:33:20.268740+00:00
2023-06-26 00:00:00.000 UTC,zora,False,no eth tfer,True,has event,False,not revdev,True,contract tx,16,13306929,True,success,2024-05-16 00:33:20.268740+00:00
2023-09-11 00:00:00.000 UTC,zora,False,no eth tfer,True,has event,False,not revdev,True,contract tx,36,10011862,True,success,2024-05-16 00:33:20.268740+00:00
2023-06-05 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,True,contract tx,3323,7467186553,False,failed,2024-05-16 00:33:20.268740+00:00
2024-04-07 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,371028,7791588000,True,success,2024-05-16 00:33:20.268740+00:00
2023-09-16 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,29558,620718000,True,success,2024-05-16 00:33:20.268740+00:00
2023-11-09 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,True,contract tx,584,12674833,True,success,2024-05-16 00:33:20.268740+00:00
2023-11-13 00:00:00.000 UTC,base,False,no eth tfer,False,no events,True,revdev,True,contract tx,2212,174776863,True,success,2024-05-16 00:33:20.268740+00:00
2023-12-25 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,True,contract tx,2045,45849721,True,success,2024-05-16 00:33:20.268740+00:00
2024-02-01 00:00:00.000 UTC,base,False,no eth tfer,False,no events,True,revdev,True,contract tx,2777,426486685,True,success,2024-05-16 00:33:20.268740+00:00
2024-04-24 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,False,not revdev,True,contract tx,444,41403479,False,failed,2024-05-16 00:33:20.268740+00:00
2023-11-07 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,True,contract tx,2146,763027314,False,failed,2024-05-16 00:33:20.268740+00:00
2023-11-25 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,False,not revdev,True,contract tx,262,19846692,False,failed,2024-05-16 00:33:20.268740+00:00
2023-11-04 00:00:00.000 UTC,base,False,no eth tfer,False,no events,False,not revdev,True,contract tx,1289,150701299,True,success,2024-05-16 00:33:20.268740+00:00
2023-07-30 00:00:00.000 UTC,base,False,no eth tfer,False,no events,True,revdev,True,contract tx,15174,4472693570,False,failed,2024-05-16 00:33:20.268740+00:00
2024-01-18 00:00:00.000 UTC,base,False,no eth tfer,False,no events,False,not revdev,True,contract tx,117,187154270,False,failed,2024-05-16 00:33:20.268740+00:00
2023-10-27 00:00:00.000 UTC,base,False,no eth tfer,False,no events,False,not revdev,False,non-contract tx,151,3171000,True,success,2024-05-16 00:33:20.268740+00:00
2023-09-09 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,True,contract tx,59,1289245,True,success,2024-05-16 00:33:20.268740+00:00
2024-01-26 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,False,not revdev,True,contract tx,233,29003135,False,failed,2024-05-16 00:33:20.268740+00:00
2024-03-16 00:00:00.000 UTC,zora,True,eth tfer,False,no events,True,revdev,True,contract tx,37,4959633,True,success,2024-05-16 00:33:20.268740+00:00
2023-09-07 00:00:00.000 UTC,base,True,eth tfer,False,no events,True,revdev,True,contract tx,215,24938758,True,success,2024-05-16 00:33:20.268740+00:00
2023-10-25 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,True,contract tx,56,1240815,True,success,2024-05-16 00:33:20.268740+00:00
2023-08-07 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,1,21000,False,failed,2024-05-16 00:33:20.268740+00:00
2023-10-20 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,False,non-contract tx,1,21000,True,success,2024-05-16 00:33:20.268740+00:00
2024-05-12 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,False,non-contract tx,6,126000,True,success,2024-05-16 00:33:20.268740+00:00
2023-10-09 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,True,contract tx,4,3108438,False,failed,2024-05-16 00:33:20.268740+00:00
2023-12-21 00:00:00.000 UTC,base,True,eth tfer,False,no events,True,revdev,False,non-contract tx,1,21000,True,success,2024-05-16 00:33:20.268740+00:00
2023-08-23 00:00:00.000 UTC,zora,False,no eth tfer,False,no events,False,not revdev,False,non-contract tx,1,21000,True,success,2024-05-16 00:33:20.268740+00:00
2024-01-27 00:00:00.000 UTC,optimism,False,no eth tfer,True,has event,False,not revdev,True,contract tx,24600,1297967474,True,success,2024-05-16 00:33:20.268740+00:00
2024-02-24 00:00:00.000 UTC,base,True,eth tfer,True,has event,False,not revdev,True,contract tx,3021,126058571,True,success,2024-05-16 00:33:20.268740+00:00
2024-03-15 00:00:00.000 UTC,zora,False,no eth tfer,True,has event,False,not revdev,True,contract tx,508,152869774,True,success,2024-05-16 00:33:20.268740+00:00
2024-02-17 00:00:00.000 UTC,zora,False,no eth tfer,True,has event,False,not revdev,True,contract tx,299,98679133,True,success,2024-05-16 00:33:20.268740+00:00
2023-10-29 00:00:00.000 UTC,zora,False,no eth tfer,True,has event,False,not revdev,True,contract tx,179,73825948,True,success,2024-05-16 00:33:20.268740+00:00
2024-02-08 00:00:00.000 UTC,optimism,True,eth tfer,True,has event,False,not revdev,True,contract tx,369,50003444,True,success,2024-05-16 00:33:20.268740+00:00
2023-10-27 00:00:00.000 UTC,zora,False,no eth tfer,True,has event,False,not revdev,True,contract tx,90,42556272,True,success,2024-05-16 00:33:20.268740+00:00
2024-01-12 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,True,contract tx,14385,318271006,True,success,2024-05-16 00:33:20.268740+00:00
2023-08-17 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,True,contract tx,2975,2927325961,False,failed,2024-05-16 00:33:20.268740+00:00
2024-02-19 00:00:00.000 UTC,zora,False,no eth tfer,False,no events,False,not revdev,True,contract tx,378,29239595,True,success,2024-05-16 00:33:20.268740+00:00
2024-02-20 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,44313,930573000,True,success,2024-05-16 00:33:20.268740+00:00
2023-08-29 00:00:00.000 UTC,base,False,no eth tfer,False,no events,False,not revdev,False,non-contract tx,686,14406000,True,success,2024-05-16 00:33:20.268740+00:00
2024-05-13 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,True,contract tx,451,51403233,True,success,2024-05-16 00:33:20.268740+00:00
2024-02-04 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,True,contract tx,140,109639671,True,success,2024-05-16 00:33:20.268740+00:00
2023-08-18 00:00:00.000 UTC,zora,True,eth tfer,False,no events,True,revdev,True,contract tx,554,16294986,False,failed,2024-05-16 00:33:20.268740+00:00
2023-10-25 00:00:00.000 UTC,base,True,eth tfer,False,no events,True,revdev,True,contract tx,332,1420154093,True,success,2024-05-16 00:33:20.268740+00:00
2024-04-11 00:00:00.000 UTC,zora,True,eth tfer,False,no events,True,revdev,True,contract tx,147,8930645,True,success,2024-05-16 00:33:20.268740+00:00
2023-08-23 00:00:00.000 UTC,base,True,eth tfer,False,no events,True,revdev,True,contract tx,433,67192055,True,success,2024-05-16 00:33:20.268740+00:00
2024-03-29 00:00:00.000 UTC,zora,False,no eth tfer,False,no events,False,not revdev,False,non-contract tx,16,336000,True,success,2024-05-16 00:33:20.268740+00:00
2023-08-22 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,True,contract tx,19,554972,True,success,2024-05-16 00:33:20.268740+00:00
2023-10-03 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,True,contract tx,3,63768,False,failed,2024-05-16 00:33:20.268740+00:00
2023-12-05 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,False,non-contract tx,12,252000,True,success,2024-05-16 00:33:20.268740+00:00
2023-06-12 00:00:00.000 UTC,optimism,False,no eth tfer,True,has event,True,revdev,True,contract tx,257598,97653261271,True,success,2024-05-16 00:33:20.268740+00:00
2023-10-22 00:00:00.000 UTC,optimism,False,no eth tfer,True,has event,False,not revdev,True,contract tx,23328,1283193893,True,success,2024-05-16 00:33:20.268740+00:00
2024-03-26 00:00:00.000 UTC,optimism,True,eth tfer,True,has event,True,revdev,True,contract tx,95386,30182034941,True,success,2024-05-16 00:33:20.268740+00:00
2024-04-03 00:00:00.000 UTC,base,False,no eth tfer,True,has event,False,not revdev,True,contract tx,22213,7333437131,True,success,2024-05-16 00:33:20.268740+00:00
2023-11-02 00:00:00.000 UTC,base,False,no eth tfer,True,has event,False,not revdev,True,contract tx,2476,290306348,True,success,2024-05-16 00:33:20.268740+00:00
2023-08-10 00:00:00.000 UTC,zora,False,no eth tfer,True,has event,True,revdev,True,contract tx,12323,3688132933,True,success,2024-05-16 00:33:20.268740+00:00
2024-03-02 00:00:00.000 UTC,zora,False,no eth tfer,True,has event,True,revdev,True,contract tx,19785,3688461284,True,success,2024-05-16 00:33:20.268740+00:00
2023-07-17 00:00:00.000 UTC,zora,False,no eth tfer,True,has event,True,revdev,True,contract tx,1371,1665917321,True,success,2024-05-16 00:33:20.268740+00:00
2024-03-27 00:00:00.000 UTC,zora,True,eth tfer,True,has event,False,not revdev,True,contract tx,119,8112749,True,success,2024-05-16 00:33:20.268740+00:00
2023-08-24 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,True,revdev,True,contract tx,3945,983983572,True,success,2024-05-16 00:33:20.268740+00:00
2024-04-26 00:00:00.000 UTC,base,True,eth tfer,False,no events,True,revdev,True,contract tx,43422,7239182159,False,failed,2024-05-16 00:33:20.268740+00:00
2023-11-06 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,True,revdev,True,contract tx,7108,1730020607,False,failed,2024-05-16 00:33:20.268740+00:00
2023-11-08 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,20841,437661000,True,success,2024-05-16 00:33:20.268740+00:00
2024-04-19 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,True,contract tx,13660,3185944177,False,failed,2024-05-16 00:33:20.268740+00:00
2023-12-12 00:00:00.000 UTC,zora,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,3213,67473000,True,success,2024-05-16 00:33:20.268740+00:00
2023-10-21 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,True,contract tx,1770,560464922,False,failed,2024-05-16 00:33:20.268740+00:00
2023-10-05 00:00:00.000 UTC,base,True,eth tfer,False,no events,True,revdev,True,contract tx,64750,2544316052,False,failed,2024-05-16 00:33:20.268740+00:00
