block_time,block_number,chain_name,vault_name,vault_address,alltime_revenue_native
2023-09-15 15:00:15,4000334,base,SequencerFeeVault,0x4200000000000000000000000000000000000011,1807.29784035047
2023-09-15 15:00:15,4000334,base,BaseFeeVault,0x4200000000000000000000000000000000000019,393.3385194911138
2023-09-15 15:00:15,4000334,base,L1FeeVault,0x420000000000000000000000000000000000001A,1366.3758631276546
2023-09-15 15:00:19,4048090,zora network,SequencerFeeVault,0x4200000000000000000000000000000000000011,195.8065228665204
2023-09-15 15:00:19,4048090,zora network,BaseFeeVault,0x4200000000000000000000000000000000000019,2.6193855095478e-05
2023-09-15 15:00:19,4048090,zora network,L1FeeVault,0x420000000000000000000000000000000000001A,159.38536474527314
2023-09-15 15:00:23,2841648,public goods network,SequencerFeeVault,0x4200000000000000000000000000000000000011,5.111186294417776
2023-09-15 15:00:23,2841648,public goods network,BaseFeeVault,0x4200000000000000000000000000000000000019,1.8201161945e-07
2023-09-15 15:00:23,2841648,public goods network,L1FeeVault,0x420000000000000000000000000000000000001A,2.862863379305684
2023-09-15 15:00:27,3036304,opbnb,SequencerFeeVault,0x4200000000000000000000000000000000000011,154.64703170222526
2023-09-15 15:00:27,3036304,opbnb,BaseFeeVault,0x4200000000000000000000000000000000000019,1.631787033365e-06
2023-09-15 15:00:27,3036304,opbnb,L1FeeVault,0x420000000000000000000000000000000000001A,38.18136859921992
2023-09-15 16:00:25,109597424,op mainnet,SequencerFeeVault,0x4200000000000000000000000000000000000011,1272.1359361176137
2023-09-15 16:00:25,109597424,op mainnet,BaseFeeVault,0x4200000000000000000000000000000000000019,254.64835116178372
2023-09-15 16:00:25,109597424,op mainnet,L1FeeVault,0x420000000000000000000000000000000000001A,3916.013870326139
2023-09-15 16:00:31,4002142,base,SequencerFeeVault,0x4200000000000000000000000000000000000011,1808.8648889444312
2023-09-15 16:00:31,4002142,base,BaseFeeVault,0x4200000000000000000000000000000000000019,393.4412443591944
2023-09-15 16:00:31,4002142,base,L1FeeVault,0x420000000000000000000000000000000000001A,1369.0212884082855
2023-09-15 16:00:35,4049898,zora network,SequencerFeeVault,0x4200000000000000000000000000000000000011,195.91799734331272
2023-09-15 16:00:35,4049898,zora network,BaseFeeVault,0x4200000000000000000000000000000000000019,2.6215230474128e-05
2023-09-15 16:00:35,4049898,zora network,L1FeeVault,0x420000000000000000000000000000000000001A,159.50882741050685
2023-09-15 16:00:37,2843455,public goods network,SequencerFeeVault,0x4200000000000000000000000000000000000011,5.111186294417776
2023-09-15 16:00:37,2843455,public goods network,BaseFeeVault,0x4200000000000000000000000000000000000019,1.8201161945e-07
2023-09-15 16:00:37,2843455,public goods network,L1FeeVault,0x420000000000000000000000000000000000001A,2.862863379305684
2023-09-15 16:00:43,3039920,opbnb,SequencerFeeVault,0x4200000000000000000000000000000000000011,157.2671286324124
2023-09-15 16:00:43,3039920,opbnb,BaseFeeVault,0x4200000000000000000000000000000000000019,1.646171258173e-06
2023-09-15 16:00:43,3039920,opbnb,L1FeeVault,0x420000000000000000000000000000000000001A,38.596045772158845
2023-09-15 16:59:41,109599202,op mainnet,SequencerFeeVault,0x4200000000000000000000000000000000000011,1272.6229361555831
2023-09-15 16:59:41,109599202,op mainnet,BaseFeeVault,0x4200000000000000000000000000000000000019,254.64835138571436
2023-09-15 16:59:41,109599202,op mainnet,L1FeeVault,0x420000000000000000000000000000000000001A,3916.935857941476
2023-09-15 16:59:47,4003920,base,SequencerFeeVault,0x4200000000000000000000000000000000000011,1810.4461325761572
2023-09-15 16:59:47,4003920,base,BaseFeeVault,0x4200000000000000000000000000000000000019,393.6785883050811
2023-09-15 16:59:47,4003920,base,L1FeeVault,0x420000000000000000000000000000000000001A,1371.627717224249
2023-09-15 16:59:49,4051675,zora network,SequencerFeeVault,0x4200000000000000000000000000000000000011,196.01582781668168
2023-09-15 16:59:49,4051675,zora network,BaseFeeVault,0x4200000000000000000000000000000000000019,2.6237141078603e-05
2023-09-15 16:59:49,4051675,zora network,L1FeeVault,0x420000000000000000000000000000000000001A,159.61835970108925
2023-09-15 16:59:53,2845233,public goods network,SequencerFeeVault,0x4200000000000000000000000000000000000011,5.11162865216436
2023-09-15 16:59:53,2845233,public goods network,BaseFeeVault,0x4200000000000000000000000000000000000019,1.820292115e-07
2023-09-15 16:59:53,2845233,public goods network,L1FeeVault,0x420000000000000000000000000000000000001A,2.863134641040561
2023-09-15 16:59:59,3043476,opbnb,SequencerFeeVault,0x4200000000000000000000000000000000000011,160.31695801245516
2023-09-15 16:59:59,3043476,opbnb,BaseFeeVault,0x4200000000000000000000000000000000000019,1.663151666125e-06
2023-09-15 16:59:59,3043476,opbnb,L1FeeVault,0x420000000000000000000000000000000000001A,39.10093779065666
2023-09-15 17:59:55,109601009,op mainnet,SequencerFeeVault,0x4200000000000000000000000000000000000011,1272.8202952283525
2023-09-15 17:59:55,109601009,op mainnet,BaseFeeVault,0x4200000000000000000000000000000000000019,254.64835153422624
2023-09-15 17:59:55,109601009,op mainnet,L1FeeVault,0x420000000000000000000000000000000000001A,3918.474878911068
2023-09-15 18:00:01,4005727,base,SequencerFeeVault,0x4200000000000000000000000000000000000011,1811.1201001905797
2023-09-15 18:00:01,4005727,base,BaseFeeVault,0x4200000000000000000000000000000000000019,393.8019597449282
2023-09-15 18:00:01,4005727,base,L1FeeVault,0x420000000000000000000000000000000000001A,1373.9974693901488
2023-09-15 18:00:05,4053483,zora network,SequencerFeeVault,0x4200000000000000000000000000000000000011,196.09640113489823
2023-09-15 18:00:05,4053483,zora network,BaseFeeVault,0x4200000000000000000000000000000000000019,2.6256137065324e-05
2023-09-15 18:00:05,4053483,zora network,L1FeeVault,0x420000000000000000000000000000000000001A,159.83789772859544
2023-09-15 18:00:09,2847041,public goods network,SequencerFeeVault,0x4200000000000000000000000000000000000011,5.11162865216436
2023-09-15 18:00:09,2847041,public goods network,BaseFeeVault,0x4200000000000000000000000000000000000019,1.820292115e-07
2023-09-15 18:00:09,2847041,public goods network,L1FeeVault,0x420000000000000000000000000000000000001A,2.863134641040561
2023-09-15 18:00:14,3047091,opbnb,SequencerFeeVault,0x4200000000000000000000000000000000000011,162.9061976010251
2023-09-15 18:00:14,3047091,opbnb,BaseFeeVault,0x4200000000000000000000000000000000000019,1.677278774149e-06
2023-09-15 18:00:14,3047091,opbnb,L1FeeVault,0x420000000000000000000000000000000000001A,39.517035739577565
2023-09-15 18:59:43,109602803,op mainnet,SequencerFeeVault,0x4200000000000000000000000000000000000011,1277.7683708330458
2023-09-15 18:59:43,109602803,op mainnet,BaseFeeVault,0x4200000000000000000000000000000000000019,254.6483519233308
2023-09-15 18:59:43,109602803,op mainnet,L1FeeVault,0x420000000000000000000000000000000000001A,3921.372941272809
2023-09-15 18:59:47,4007520,base,SequencerFeeVault,0x4200000000000000000000000000000000000011,1811.9850643624536
2023-09-15 18:59:47,4007520,base,BaseFeeVault,0x4200000000000000000000000000000000000019,393.8856883942358
2023-09-15 18:59:47,4007520,base,L1FeeVault,0x420000000000000000000000000000000000001A,1376.4203713387317
2023-09-15 18:59:51,4055276,zora network,SequencerFeeVault,0x4200000000000000000000000000000000000011,196.1956644808253
2023-09-15 18:59:51,4055276,zora network,BaseFeeVault,0x4200000000000000000000000000000000000019,2.6274662281474e-05
2023-09-15 18:59:51,4055276,zora network,L1FeeVault,0x420000000000000000000000000000000000001A,159.96893117554578
2023-09-15 18:59:55,2848834,public goods network,SequencerFeeVault,0x4200000000000000000000000000000000000011,5.11162865216436
2023-09-15 18:59:55,2848834,public goods network,BaseFeeVault,0x4200000000000000000000000000000000000019,1.820292115e-07
2023-09-15 18:59:55,2848834,public goods network,L1FeeVault,0x420000000000000000000000000000000000001A,2.863134641040561
2023-09-15 19:00:00,3050677,opbnb,SequencerFeeVault,0x4200000000000000000000000000000000000011,164.83860598416143
2023-09-15 19:00:00,3050677,opbnb,BaseFeeVault,0x4200000000000000000000000000000000000019,1.688403761885e-06
2023-09-15 19:00:00,3050677,opbnb,L1FeeVault,0x420000000000000000000000000000000000001A,39.85678452074234
2023-09-15 19:59:57,109604610,op mainnet,SequencerFeeVault,0x4200000000000000000000000000000000000011,1278.0056013538092
2023-09-15 19:59:57,109604610,op mainnet,BaseFeeVault,0x4200000000000000000000000000000000000019,254.64835210358748
2023-09-15 19:59:57,109604610,op mainnet,L1FeeVault,0x420000000000000000000000000000000000001A,3922.451232252881
2023-09-15 20:00:01,4009327,base,SequencerFeeVault,0x4200000000000000000000000000000000000011,1814.0073686866708
2023-09-15 20:00:01,4009327,base,BaseFeeVault,0x4200000000000000000000000000000000000019,400.7921840103821
2023-09-15 20:00:01,4009327,base,L1FeeVault,0x420000000000000000000000000000000000001A,1385.4510904989097
2023-09-15 20:00:07,4057084,zora network,SequencerFeeVault,0x4200000000000000000000000000000000000011,196.29995809081257
2023-09-15 20:00:07,4057084,zora network,BaseFeeVault,0x4200000000000000000000000000000000000019,2.6293470063847e-05
2023-09-15 20:00:07,4057084,zora network,L1FeeVault,0x420000000000000000000000000000000000001A,160.0908039571708
2023-09-15 20:00:11,2850642,public goods network,SequencerFeeVault,0x4200000000000000000000000000000000000011,5.111894821164358
2023-09-15 20:00:11,2850642,public goods network,BaseFeeVault,0x4200000000000000000000000000000000000019,1.820380838e-07
2023-09-15 20:00:11,2850642,public goods network,L1FeeVault,0x420000000000000000000000000000000000001A,2.863264621473657
2023-09-15 20:00:15,3054292,opbnb,SequencerFeeVault,0x4200000000000000000000000000000000000011,165.96647693646895
2023-09-15 20:00:15,3054292,opbnb,BaseFeeVault,0x4200000000000000000000000000000000000019,1.695993395717e-06
2023-09-15 20:00:15,3054292,opbnb,L1FeeVault,0x420000000000000000000000000000000000001A,40.07398598168111
2023-09-15 20:59:55,109606409,op mainnet,SequencerFeeVault,0x4200000000000000000000000000000000000011,1278.2004932543707
2023-09-15 20:59:55,109606409,op mainnet,BaseFeeVault,0x4200000000000000000000000000000000000019,254.6483522410704
2023-09-15 20:59:55,109606409,op mainnet,L1FeeVault,0x420000000000000000000000000000000000001A,3923.037316471899
2023-09-15 21:00:01,4011127,base,SequencerFeeVault,0x4200000000000000000000000000000000000011,1814.8315374077597
2023-09-15 21:00:01,4011127,base,BaseFeeVault,0x4200000000000000000000000000000000000019,400.8721364037734
2023-09-15 21:00:01,4011127,base,L1FeeVault,0x420000000000000000000000000000000000001A,1386.813110768564
2023-09-15 21:00:05,4058883,zora network,SequencerFeeVault,0x4200000000000000000000000000000000000011,196.3801862145665
2023-09-15 21:00:05,4058883,zora network,BaseFeeVault,0x4200000000000000000000000000000000000019,2.6310752124635e-05
2023-09-15 21:00:05,4058883,zora network,L1FeeVault,0x420000000000000000000000000000000000001A,160.15962641182537
2023-09-15 21:00:09,2852441,public goods network,SequencerFeeVault,0x4200000000000000000000000000000000000011,5.111894885416451
2023-09-15 21:00:09,2852441,public goods network,BaseFeeVault,0x4200000000000000000000000000000000000019,1.8208885155e-07
2023-09-15 21:00:09,2852441,public goods network,L1FeeVault,0x420000000000000000000000000000000000001A,2.863521969083866
2023-09-15 21:00:14,3057891,opbnb,SequencerFeeVault,0x4200000000000000000000000000000000000011,166.6780204336064
2023-09-15 21:00:14,3057891,opbnb,BaseFeeVault,0x4200000000000000000000000000000000000019,1.701041893557e-06
2023-09-15 21:00:14,3057891,opbnb,L1FeeVault,0x420000000000000000000000000000000000001A,40.19265548085921
2023-09-15 21:59:39,109608201,op mainnet,SequencerFeeVault,0x4200000000000000000000000000000000000011,1278.6282584668852
2023-09-15 21:59:39,109608201,op mainnet,BaseFeeVault,0x4200000000000000000000000000000000000019,254.6483525701765
2023-09-15 21:59:39,109608201,op mainnet,L1FeeVault,0x420000000000000000000000000000000000001A,3923.5851331084496
2023-09-15 21:59:45,4012919,base,SequencerFeeVault,0x4200000000000000000000000000000000000011,1815.834711889374
2023-09-15 21:59:45,4012919,base,BaseFeeVault,0x4200000000000000000000000000000000000019,400.9606819962732
2023-09-15 21:59:45,4012919,base,L1FeeVault,0x420000000000000000000000000000000000001A,1389.2880895883889
2023-09-15 21:59:47,4060674,zora network,SequencerFeeVault,0x4200000000000000000000000000000000000011,196.462834543941
2023-09-15 21:59:47,4060674,zora network,BaseFeeVault,0x4200000000000000000000000000000000000019,2.6330222797723e-05
2023-09-15 21:59:47,4060674,zora network,L1FeeVault,0x420000000000000000000000000000000000001A,160.22544845519167
2023-09-15 21:59:51,2854232,public goods network,SequencerFeeVault,0x4200000000000000000000000000000000000011,5.111952097916451
2023-09-15 21:59:51,2854232,public goods network,BaseFeeVault,0x4200000000000000000000000000000000000019,1.820945728e-07
2023-09-15 21:59:51,2854232,public goods network,L1FeeVault,0x420000000000000000000000000000000000001A,2.8635493092026425
2023-09-15 21:59:57,3061474,opbnb,SequencerFeeVault,0x4200000000000000000000000000000000000011,167.22237432027765
2023-09-15 21:59:57,3061474,opbnb,BaseFeeVault,0x4200000000000000000000000000000000000019,1.704660537261e-06
2023-09-15 21:59:57,3061474,opbnb,L1FeeVault,0x420000000000000000000000000000000000001A,40.28153763936105
2023-09-15 22:59:41,109610002,op mainnet,SequencerFeeVault,0x4200000000000000000000000000000000000011,1279.1295101255607
2023-09-15 22:59:41,109610002,op mainnet,BaseFeeVault,0x4200000000000000000000000000000000000019,254.6483541165503
2023-09-15 22:59:41,109610002,op mainnet,L1FeeVault,0x420000000000000000000000000000000000001A,3924.0423232245776
2023-09-15 22:59:45,4014719,base,SequencerFeeVault,0x4200000000000000000000000000000000000011,1816.640671743969
2023-09-15 22:59:45,4014719,base,BaseFeeVault,0x4200000000000000000000000000000000000019,401.0352879815128
2023-09-15 22:59:45,4014719,base,L1FeeVault,0x420000000000000000000000000000000000001A,1390.1341197530812
2023-09-15 22:59:51,4062476,zora network,SequencerFeeVault,0x4200000000000000000000000000000000000011,196.5376008359967
2023-09-15 22:59:51,4062476,zora network,BaseFeeVault,0x4200000000000000000000000000000000000019,2.6346451941118e-05
2023-09-15 22:59:51,4062476,zora network,L1FeeVault,0x420000000000000000000000000000000000001A,160.28040540340248
2023-09-15 22:59:55,2856034,public goods network,SequencerFeeVault,0x4200000000000000000000000000000000000011,5.112242530014621
2023-09-15 22:59:55,2856034,public goods network,BaseFeeVault,0x4200000000000000000000000000000000000019,1.821279774e-07
2023-09-15 22:59:55,2856034,public goods network,L1FeeVault,0x420000000000000000000000000000000000001A,2.863658588046276
2023-09-15 23:00:00,3065077,opbnb,SequencerFeeVault,0x4200000000000000000000000000000000000011,167.74269692710948
2023-09-15 23:00:00,3065077,opbnb,BaseFeeVault,0x4200000000000000000000000000000000000019,1.708036397973e-06
2023-09-15 23:00:00,3065077,opbnb,L1FeeVault,0x420000000000000000000000000000000000001A,40.36243576114733
2023-09-16 00:00:27,109611825,op mainnet,SequencerFeeVault,0x4200000000000000000000000000000000000011,1279.4707339766892
2023-09-16 00:00:27,109611825,op mainnet,BaseFeeVault,0x4200000000000000000000000000000000000019,254.6483545966272
2023-09-16 00:00:27,109611825,op mainnet,L1FeeVault,0x420000000000000000000000000000000000001A,3924.382789919071
2023-09-16 00:00:33,4016543,base,SequencerFeeVault,0x4200000000000000000000000000000000000011,1817.2489678552145
2023-09-16 00:00:33,4016543,base,BaseFeeVault,0x4200000000000000000000000000000000000019,401.1171792216764
2023-09-16 00:00:33,4016543,base,L1FeeVault,0x420000000000000000000000000000000000001A,1390.743293879967
2023-09-16 00:00:37,4064299,zora network,SequencerFeeVault,0x4200000000000000000000000000000000000011,196.5981958670164
2023-09-16 00:00:37,4064299,zora network,BaseFeeVault,0x4200000000000000000000000000000000000019,2.6361230185818e-05
2023-09-16 00:00:37,4064299,zora network,L1FeeVault,0x420000000000000000000000000000000000001A,160.32823711449825
2023-09-16 00:00:39,2857856,public goods network,SequencerFeeVault,0x4200000000000000000000000000000000000011,5.11274092751462
2023-09-16 00:00:39,2857856,public goods network,BaseFeeVault,0x4200000000000000000000000000000000000019,1.8214459065e-07
2023-09-16 00:00:39,2857856,public goods network,L1FeeVault,0x420000000000000000000000000000000000001A,2.863692663579172
2023-09-16 00:00:45,3068722,opbnb,SequencerFeeVault,0x4200000000000000000000000000000000000011,168.255948440834
2023-09-16 00:00:45,3068722,opbnb,BaseFeeVault,0x4200000000000000000000000000000000000019,1.711595846445e-06
2023-09-16 00:00:45,3068722,opbnb,L1FeeVault,0x420000000000000000000000000000000000001A,40.46837636387061
2023-09-16 01:20:37,109614230,op mainnet,SequencerFeeVault,0x4200000000000000000000000000000000000011,1280.0400066079658
2023-09-16 01:20:37,109614230,op mainnet,BaseFeeVault,0x4200000000000000000000000000000000000019,258.30489923076806
2023-09-16 01:20:37,109614230,op mainnet,L1FeeVault,0x420000000000000000000000000000000000001A,3924.8900562547215
2023-09-16 01:20:43,4018948,base,SequencerFeeVault,0x4200000000000000000000000000000000000011,1818.221290078072
2023-09-16 01:20:43,4018948,base,BaseFeeVault,0x4200000000000000000000000000000000000019,401.18804234775234
2023-09-16 01:20:43,4018948,base,L1FeeVault,0x420000000000000000000000000000000000001A,1392.22313740812
2023-09-16 01:20:47,4066704,zora network,SequencerFeeVault,0x4200000000000000000000000000000000000011,196.7063610996368
2023-09-16 01:20:47,4066704,zora network,BaseFeeVault,0x4200000000000000000000000000000000000019,2.6381050954268e-05
2023-09-16 01:20:47,4066704,zora network,L1FeeVault,0x420000000000000000000000000000000000001A,160.3856854146548
2023-09-16 01:20:51,2860262,public goods network,SequencerFeeVault,0x4200000000000000000000000000000000000011,5.11277242751462
2023-09-16 01:20:51,2860262,public goods network,BaseFeeVault,0x4200000000000000000000000000000000000019,1.8214564065e-07
2023-09-16 01:20:51,2860262,public goods network,L1FeeVault,0x420000000000000000000000000000000000001A,2.8637035181366395
2023-09-16 01:20:57,3073534,opbnb,SequencerFeeVault,0x4200000000000000000000000000000000000011,169.08095510453296
2023-09-16 01:20:57,3073534,opbnb,BaseFeeVault,0x4200000000000000000000000000000000000019,1.717704718997e-06
2023-09-16 01:20:57,3073534,opbnb,L1FeeVault,0x420000000000000000000000000000000000001A,40.61707942480279
2023-09-16 02:05:43,109615583,op mainnet,SequencerFeeVault,0x4200000000000000000000000000000000000011,1280.7746387311604
2023-09-16 02:05:43,109615583,op mainnet,BaseFeeVault,0x4200000000000000000000000000000000000019,265.14015429400894
2023-09-16 02:05:43,109615583,op mainnet,L1FeeVault,0x420000000000000000000000000000000000001A,3925.0708803364255
2023-09-16 02:05:47,4020300,base,SequencerFeeVault,0x4200000000000000000000000000000000000011,1818.7211478262248
2023-09-16 02:05:47,4020300,base,BaseFeeVault,0x4200000000000000000000000000000000000019,401.2595808439993
2023-09-16 02:05:47,4020300,base,L1FeeVault,0x420000000000000000000000000000000000001A,1392.964524814696
2023-09-16 02:05:53,4068057,zora network,SequencerFeeVault,0x4200000000000000000000000000000000000011,196.75203174705788
2023-09-16 02:05:53,4068057,zora network,BaseFeeVault,0x4200000000000000000000000000000000000019,2.6393448839182e-05
2023-09-16 02:05:53,4068057,zora network,L1FeeVault,0x420000000000000000000000000000000000001A,160.423614208531
2023-09-16 02:05:57,2861615,public goods network,SequencerFeeVault,0x4200000000000000000000000000000000000011,5.11301098001357
2023-09-16 02:05:57,2861615,public goods network,BaseFeeVault,0x4200000000000000000000000000000000000019,1.821525424e-07
2023-09-16 02:05:57,2861615,public goods network,L1FeeVault,0x420000000000000000000000000000000000001A,2.863731756360629
2023-09-16 02:06:02,3076239,opbnb,SequencerFeeVault,0x4200000000000000000000000000000000000011,170.83115098940533
2023-09-16 02:06:02,3076239,opbnb,BaseFeeVault,0x4200000000000000000000000000000000000019,1.727631742261e-06
2023-09-16 02:06:02,3076239,opbnb,L1FeeVault,0x420000000000000000000000000000000000001A,40.84942988002111
2023-09-16 03:00:11,109617217,op mainnet,SequencerFeeVault,0x4200000000000000000000000000000000000011,1281.7686771066583
2023-09-16 03:00:11,109617217,op mainnet,BaseFeeVault,0x4200000000000000000000000000000000000019,271.0142422523027
2023-09-16 03:00:11,109617217,op mainnet,L1FeeVault,0x420000000000000000000000000000000000001A,3925.3944855961
2023-09-16 03:00:13,4021934,base,SequencerFeeVault,0x4200000000000000000000000000000000000011,1819.5247375762776
2023-09-16 03:00:13,4021934,base,BaseFeeVault,0x4200000000000000000000000000000000000019,401.34000475152015
2023-09-16 03:00:13,4021934,base,L1FeeVault,0x420000000000000000000000000000000000001A,1393.6252134384426
2023-09-16 03:00:21,4069691,zora network,SequencerFeeVault,0x4200000000000000000000000000000000000011,196.81764298828773
2023-09-16 03:00:21,4069691,zora network,BaseFeeVault,0x4200000000000000000000000000000000000019,2.6413008939366e-05
2023-09-16 03:00:21,4069691,zora network,L1FeeVault,0x420000000000000000000000000000000000001A,160.47731541185496
2023-09-16 03:00:23,2863248,public goods network,SequencerFeeVault,0x4200000000000000000000000000000000000011,5.11366589201357
2023-09-16 03:00:23,2863248,public goods network,BaseFeeVault,0x4200000000000000000000000000000000000019,1.821743728e-07
2023-09-16 03:00:23,2863248,public goods network,L1FeeVault,0x420000000000000000000000000000000000001A,2.863793080407226
2023-09-16 03:00:29,3079506,opbnb,SequencerFeeVault,0x4200000000000000000000000000000000000011,172.3741908640325
2023-09-16 03:00:29,3079506,opbnb,BaseFeeVault,0x4200000000000000000000000000000000000019,1.736741969437e-06
2023-09-16 03:00:29,3079506,opbnb,L1FeeVault,0x420000000000000000000000000000000000001A,41.08921623994284
2023-09-16 03:59:57,109619010,op mainnet,SequencerFeeVault,0x4200000000000000000000000000000000000011,1282.4129392723803
2023-09-16 03:59:57,109619010,op mainnet,BaseFeeVault,0x4200000000000000000000000000000000000019,275.28162648277834
2023-09-16 03:59:57,109619010,op mainnet,L1FeeVault,0x420000000000000000000000000000000000001A,3925.748244241212
2023-09-16 03:59:43,4023691,base,SequencerFeeVault,0x4200000000000000000000000000000000000011,1819.9698698560985
2023-09-16 03:59:43,4023691,base,BaseFeeVault,0x4200000000000000000000000000000000000019,401.4280664131416
2023-09-16 03:59:43,4023691,base,L1FeeVault,0x420000000000000000000000000000000000001A,1394.3175817580484
2023-09-16 04:00:07,4071484,zora network,SequencerFeeVault,0x4200000000000000000000000000000000000011,196.88962199949688
2023-09-16 04:00:07,4071484,zora network,BaseFeeVault,0x4200000000000000000000000000000000000019,2.6435452275166e-05
2023-09-16 04:00:07,4071484,zora network,L1FeeVault,0x420000000000000000000000000000000000001A,160.54117261193164
2023-09-16 04:00:09,2865041,public goods network,SequencerFeeVault,0x4200000000000000000000000000000000000011,5.114985788692633
2023-09-16 04:00:09,2865041,public goods network,BaseFeeVault,0x4200000000000000000000000000000000000019,1.8223345205e-07
2023-09-16 04:00:09,2865041,public goods network,L1FeeVault,0x420000000000000000000000000000000000001A,2.863977937567642
2023-09-16 04:00:15,3083092,opbnb,SequencerFeeVault,0x4200000000000000000000000000000000000011,174.10758649119308
2023-09-16 04:00:15,3083092,opbnb,BaseFeeVault,0x4200000000000000000000000000000000000019,1.747647522805e-06
2023-09-16 04:00:15,3083092,opbnb,L1FeeVault,0x420000000000000000000000000000000000001A,41.37742256253407
2023-09-16 05:00:03,109620813,op mainnet,SequencerFeeVault,0x4200000000000000000000000000000000000011,1282.9265557671542
2023-09-16 05:00:03,109620813,op mainnet,BaseFeeVault,0x4200000000000000000000000000000000000019,278.1660848132651
2023-09-16 05:00:03,109620813,op mainnet,L1FeeVault,0x420000000000000000000000000000000000001A,3926.149754023255
2023-09-16 04:43:09,4025530,base,SequencerFeeVault,0x4200000000000000000000000000000000000011,1820.631909172476
2023-09-16 04:43:09,4025530,base,BaseFeeVault,0x4200000000000000000000000000000000000019,401.5337927470867
2023-09-16 04:43:09,4025530,base,L1FeeVault,0x420000000000000000000000000000000000001A,1396.3772860962547
2023-09-16 05:00:13,4073287,zora network,SequencerFeeVault,0x4200000000000000000000000000000000000011,196.9491171220462
2023-09-16 05:00:13,4073287,zora network,BaseFeeVault,0x4200000000000000000000000000000000000019,2.6448436506916e-05
2023-09-16 05:00:13,4073287,zora network,L1FeeVault,0x420000000000000000000000000000000000001A,160.59413409945907
2023-09-16 05:00:17,2866845,public goods network,SequencerFeeVault,0x4200000000000000000000000000000000000011,5.115169231192632
2023-09-16 05:00:17,2866845,public goods network,BaseFeeVault,0x4200000000000000000000000000000000000019,1.822395668e-07
2023-09-16 05:00:17,2866845,public goods network,L1FeeVault,0x420000000000000000000000000000000000001A,2.8640098937647585
2023-09-16 05:00:21,3086698,opbnb,SequencerFeeVault,0x4200000000000000000000000000000000000011,175.98434779415183
2023-09-16 05:00:21,3086698,opbnb,BaseFeeVault,0x4200000000000000000000000000000000000019,1.759932087253e-06
2023-09-16 05:00:21,3086698,opbnb,L1FeeVault,0x420000000000000000000000000000000000001A,41.7032852207909
2023-09-16 06:00:03,109622613,op mainnet,SequencerFeeVault,0x4200000000000000000000000000000000000011,1283.4602655347014
2023-09-16 06:00:03,109622613,op mainnet,BaseFeeVault,0x4200000000000000000000000000000000000019,281.12940629817126
2023-09-16 06:00:03,109622613,op mainnet,L1FeeVault,0x420000000000000000000000000000000000001A,3926.5578182952895
2023-09-16 06:00:07,4026874,base,SequencerFeeVault,0x4200000000000000000000000000000000000011,1821.1703943107384
2023-09-16 06:00:07,4026874,base,BaseFeeVault,0x4200000000000000000000000000000000000019,401.77742705238313
2023-09-16 06:00:07,4026874,base,L1FeeVault,0x420000000000000000000000000000000000001A,1398.287553730079
2023-09-16 06:00:13,4075087,zora network,SequencerFeeVault,0x4200000000000000000000000000000000000011,197.0125771269015
2023-09-16 06:00:13,4075087,zora network,BaseFeeVault,0x4200000000000000000000000000000000000019,2.6462356298166e-05
2023-09-16 06:00:13,4075087,zora network,L1FeeVault,0x420000000000000000000000000000000000001A,160.65339297712504
2023-09-16 06:00:17,2868645,public goods network,SequencerFeeVault,0x4200000000000000000000000000000000000011,5.115496744192633
2023-09-16 06:00:17,2868645,public goods network,BaseFeeVault,0x4200000000000000000000000000000000000019,1.822504839e-07
2023-09-16 06:00:17,2868645,public goods network,L1FeeVault,0x420000000000000000000000000000000000001A,2.864066357282591
2023-09-16 06:00:22,3090299,opbnb,SequencerFeeVault,0x4200000000000000000000000000000000000011,177.8436510907027
2023-09-16 06:00:22,3090299,opbnb,BaseFeeVault,0x4200000000000000000000000000000000000019,1.772980653237e-06
2023-09-16 06:00:22,3090299,opbnb,L1FeeVault,0x420000000000000000000000000000000000001A,42.06921862425105
2023-09-16 06:59:43,109624403,op mainnet,SequencerFeeVault,0x4200000000000000000000000000000000000011,1283.8027389471572
2023-09-16 06:59:43,109624403,op mainnet,BaseFeeVault,0x4200000000000000000000000000000000000019,283.70571216028753
2023-09-16 06:59:43,109624403,op mainnet,L1FeeVault,0x420000000000000000000000000000000000001A,3926.913309989729
2023-09-16 06:59:49,4029121,base,SequencerFeeVault,0x4200000000000000000000000000000000000011,1821.1784113983988
2023-09-16 06:59:49,4029121,base,BaseFeeVault,0x4200000000000000000000000000000000000019,402.73939394145066
2023-09-16 06:59:49,4029121,base,L1FeeVault,0x420000000000000000000000000000000000001A,1400.3495696456257
2023-09-16 06:59:53,4076877,zora network,SequencerFeeVault,0x4200000000000000000000000000000000000011,197.09111595931705
2023-09-16 06:59:53,4076877,zora network,BaseFeeVault,0x4200000000000000000000000000000000000019,2.6485742220965e-05
2023-09-16 06:59:53,4076877,zora network,L1FeeVault,0x420000000000000000000000000000000000001A,160.72590292051595
2023-09-16 06:59:57,2870435,public goods network,SequencerFeeVault,0x4200000000000000000000000000000000000011,5.115976181692632
2023-09-16 06:59:57,2870435,public goods network,BaseFeeVault,0x4200000000000000000000000000000000000019,1.8226646515e-07
2023-09-16 06:59:57,2870435,public goods network,L1FeeVault,0x420000000000000000000000000000000000001A,2.864123769216944
