alignment_map,avg_blob_base_fee_on_l1_inbox,avg_l1_calldata_gas_price_on_l1_inbox,avg_l1_gas_price_on_l1_inbox,avg_l1_gas_price_on_l1_output,calldata_bytes_l1_inbox,chain_id,data_availability_data_source,data_availability_layer,dt,l1_blobgas_eth_fees_inbox,l1_blobgas_purchased_inbox,l1_blobgas_usd_fees_inbox,l1_calldata_eth_fees_inbox,l1_calldata_usd_fees_inbox,l1_eth_fees_combined,l1_eth_fees_inbox,l1_eth_fees_output,l1_gas_used_combined,l1_gas_used_inbox,l1_gas_used_output,l1_overhead_eth_fees_inbox,l1_overhead_usd_fees_inbox,l1_usd_fees_combined,l1_usd_fees_inbox,l1_usd_fees_output,name,num_l1_submissions,num_l1_txs_combined,num_l1_txs_inbox,num_l1_txs_output,output_root_data_source,output_root_layer,secs_between_l1_txs_inbox,secs_between_l1_txs_output,share_elapsed,last_updated
OP Chain,3.2908587257617804e-09,Infinity,17.95348166454017,12.007082592022806,0.0,1750,ethereum,ethereum,2024-06-12 00:00:00.000 UTC,1.5571353600000044e-10,47316992.0,5.496708032102403e-07,0.0,0.0,0.13834320069392847,0.13610534465459245,0.002237856039336027,7767378,7581000.0,186378.0,0.136105344498879,485.76758333901586,493.7667866823337,485.7675838886866,7.999202793647104,Metal,361.0,363,361.0,2.0,ethereum,ethereum,239.33518005540165,43200.0,,2024-08-28 21:25:31.559620
OP Chain,,115.98556278541089,3.173284341876308,2.792070758105831,1369.0,252,ethereum,fraxtalda,2024-08-26 00:00:00.000 UTC,,,,6.938690033993999e-05,0.1893084375004573,0.008779698020661312,0.0025349972362139397,0.006244700784447372,3035440,798856.0,2236584.0,0.0024656103358739996,6.726913659441938,23.932616049161176,6.916222096942397,17.01639395221878,Fraxtal,37.0,61,37.0,24.0,ethereum,ethereum,2335.135135135135,3600.0,,2024-08-28 21:25:31.559620
OP Chain,1.0055401662049888e-09,Infinity,4.636074068512463,2.482931501790023,0.0,1750,ethereum,ethereum,2024-07-13 00:00:00.000 UTC,4.757913600000007e-11,47316992.0,1.4984515551232e-07,0.0,0.0,0.035608841368412775,0.035146077560972155,0.000462763807440621,7767378,7581000.0,186378.0,0.035146077513393,110.96880163596828,112.42412442934825,110.96880178581357,1.4553226435346847,Metal,361.0,363,361.0,2.0,ethereum,ethereum,239.33518005540165,43200.0,,2024-08-28 21:25:31.559620
OP Stack fork,,120.7672268067707,3.3329190911666666,3.2049974350567108,492.0,424,ethereum,ethereum,2024-08-13 00:00:00.000 UTC,,,,2.3837037340024003e-05,0.06404403629589482,0.007544844661453762,0.0008637326483140241,0.006681112013139738,2343744,259152.0,2084592.0,0.0008398956109740001,2.2565851714996494,20.216965800020745,2.3206292077955446,17.8963365922252,Public Goods Network,12.0,36,12.0,24.0,ethereum,ethereum,7200.0,3600.0,,2024-08-28 21:25:31.559620
OP Stack fork,,130.78272046103942,3.5857643546190876,3.416402960518358,492.0,424,ethereum,ethereum,2024-07-29 00:00:00.000 UTC,,,,2.5396341923224e-05,0.08463702444507477,0.007753275640109511,0.0009290858873392239,0.0068241897527702875,2256582,259104.0,1997478.0,0.000903689545416,3.011570782922318,25.86042968514675,3.096207807367392,22.76422187777936,Public Goods Network,12.0,35,12.0,23.0,ethereum,ethereum,7200.0,3756.521739130435,,2024-08-28 21:25:31.559620
OP Stack fork,,192.58443577088664,5.298258368888525,5.449454893048923,1025.0,aevo,ethereum,ethereum,2024-08-12 00:00:00.000 UTC,,,,7.883787742120801e-05,0.20881121680322878,0.009486071401043246,0.002860275376961208,0.006625796024082037,1755716,539852.0,1215864.0,0.0027814374995400004,7.366629304028833,25.124162364941988,7.575440520832061,17.548721844109927,Aevo,25.0,39,25.0,14.0,ethereum,ethereum,3456.0,6171.428571428572,,2024-08-28 21:25:31.559620
OP Chain,1.038961038961039e-09,Infinity,2.45520112787013,2.391783584590412,0.0,6805,ethereum,ethereum,2024-08-22 00:00:00.000 UTC,1.0485760000000004e-11,10092544.0,2.7500170444800002e-08,0.0,0.0,0.009319485131009324,0.00397006023425176,0.0053494248967575625,3853584,1617000.0,2236584.0,0.003970060223766001,10.406465980447166,24.429763373532765,10.406466007947337,14.023297365585428,Race,77.0,101,77.0,24.0,ethereum,ethereum,1122.077922077922,3600.0,,2024-08-28 21:25:31.559620
OP Chain,1.083333333333334e-09,Infinity,3.928760259791667,2.995038944476951,0.0,34443,ethereum,ethereum,2024-06-29 00:00:00.000 UTC,1.3631487999999994e-11,12582912.0,4.618921443328001e-08,0.0,0.0,0.010658774657160856,0.003960190355501487,0.006698584301659368,3244560,1008000.0,2236560.0,0.003960190341869999,13.41940894162273,36.113214123021486,13.419408987811947,22.69380513520954,Mode,96.0,72,48.0,24.0,ethereum,ethereum,1800.0,3600.0,,2024-08-28 21:25:31.559620
OP Chain,1e-09,Infinity,10.16585484575,2.7251516824112447,0.0,1135,ethereum,ethereum,2024-08-07 00:00:00.000 UTC,5.24288e-13,524288.0,1.28610598912e-09,0.0,0.0,0.001869748448096174,0.000853931807567288,0.001015816640528886,456756,84000.0,372756.0,0.000853931807043,2.077121671557953,4.568922226535266,2.0771216728440587,2.491800553691207,Lisk,4.0,8,4.0,4.0,ethereum,ethereum,21600.0,21600.0,,2024-08-28 21:25:31.559620
OP Chain,6.000000000000001e-09,Infinity,9.8375494692,9.583063482669507,0.0,1135,ethereum,ethereum,2024-07-17 00:00:00.000 UTC,3.93216e-12,655360.0,1.3565878599679998e-08,0.0,0.0,0.004604972112982323,0.00103294269819816,0.003572029414784163,477744,105000.0,372744.0,0.001032942694266,3.5650585125946437,15.885965556876178,3.5650585261605223,12.320907030715656,Lisk,5.0,9,5.0,4.0,ethereum,ethereum,17280.0,21600.0,,2024-08-28 21:25:31.559620
OP Chain,,284.48361847843364,7.002109855574635,6.212941911713662,1768.0,7560,ethereum,eigenda,2024-07-01 00:00:00.000 UTC,,,,0.000192968671110716,0.6703942998763043,0.022313961140295116,0.007839254101467715,0.014474707038827401,3449323,1119556.0,2329767.0,0.007646285430357,26.564052356265353,77.49107441677529,27.234446656141653,50.25662776063364,Cyber,52.0,77,52.0,25.0,ethereum,ethereum,1661.5384615384614,3456.0,,2024-08-28 21:25:31.559620
OP Chain,,123.42503815992124,3.364573190152797,3.404624434459099,888.0,252,ethereum,fraxtalda,2024-06-22 00:00:00.000 UTC,,,,4.752230613272802e-05,0.16639341276561698,0.009358117222174639,0.001743266119574728,0.00761485110259991,2754744,518124.0,2236620.0,0.0016957438134420002,5.937461556580828,32.76728129173251,6.103854969346446,26.663426322386066,Fraxtal,24.0,48,24.0,24.0,ethereum,ethereum,3600.0,3600.0,,2024-08-28 21:25:31.559620
OP Chain,4.4e-09,Infinity,8.6773672692,7.873010214651176,0.0,1135,ethereum,ethereum,2024-07-10 00:00:00.000 UTC,2.8835840000000004e-12,655360.0,9.03627276288e-09,0.0,0.0,0.003845835361722098,0.000911123566149584,0.002934711795572514,477756,105000.0,372756.0,0.0009111235632659999,2.838164352071611,11.980627251981504,2.838164361107884,9.14246289087362,Lisk,5.0,9,5.0,4.0,ethereum,ethereum,17280.0,21600.0,,2024-08-28 21:25:31.559620
OP Stack fork,1.321661721068249e-09,Infinity,4.523811175128453,3.0075682381147386,0.0,81457,ethereum,ethereum,2024-08-13 00:00:00.000 UTC,2.918973440000006e-10,220856320.0,7.797920536985596e-07,0.0,0.0,0.07520805287278114,0.06878002539855031,0.0064280274742308215,17341284,15204000.0,2137284.0,0.06878002510665301,184.3715718082428,201.6012670461788,184.3715725880349,17.229694458143907,Blast,1685.0,748,724.0,24.0,ethereum,ethereum,119.33701657458563,3600.0,,2024-08-28 21:25:31.559620
OP Stack fork,,111.39010006976592,3.074131929875,2.8699237789730927,328.0,888888888,ethereum,celestia,2024-07-06 00:00:00.000 UTC,,,,1.4657461041644e-05,0.04424656051341263,0.0065128707983840295,0.000531111625260644,0.005981759173123386,2257060,172768.0,2084292.0,0.000516454164219,1.5590231053383643,19.65874327475284,1.6032696658517767,18.055473608901064,Ancient8,8.0,32,8.0,24.0,ethereum,ethereum,10800.0,3600.0,,2024-08-28 21:25:31.559620
OP Chain,1e-09,Infinity,10.7757137815,7.646629653375017,0.0,60808,ethereum,ethereum bitcoin,2024-06-14 00:00:00.000 UTC,4.456448e-12,4456448.0,1.5542730096639996e-08,0.0,0.0,0.003138447730983848,0.001810319919748448,0.0013281278112354002,341688,168000.0,173688.0,0.001810319915292,6.305546905055453,10.950284431230802,6.305546920598184,4.644737510632618,BOB (Build on Bitcoin),34.0,10,8.0,2.0,ethereum,ethereum,10800.0,43200.0,,2024-08-28 21:25:31.559620
OP Chain,1.0000000000000003e-09,Infinity,5.081391380375,3.709418171862719,0.0,60808,ethereum,ethereum bitcoin,2024-07-12 00:00:00.000 UTC,3.276800000000001e-12,3276800.0,1.014502653952e-08,0.0,0.0,0.002351628930517292,0.0017073475070827997,0.000644281423434492,509688,336000.0,173688.0,0.001707347503806,5.296763726682465,7.290767145924916,5.296763736827494,1.9940034090974228,BOB (Build on Bitcoin),25.0,18,16.0,2.0,ethereum,ethereum,5400.0,43200.0,,2024-08-28 21:25:31.559620
OP Chain,5.351603624727272,91.56603992259313,85.9028160475734,7.5790510535,239694.0,60808,ethereum,ethereum bitcoin,2024-06-20 00:00:00.000 UTC,0.01543179858660557,2883584.0,54.32385568261424,0.3426908215621707,1206.9022430105153,0.3667555240165301,0.3654390428485372,0.0013164811679929498,4248156,4074456.0,173700.0,0.0073164226997609995,25.89555542978737,1291.811720679996,1287.1216541229167,4.690066557079235,BOB (Build on Bitcoin),24.0,14,12.0,2.0,ethereum,ethereum,7200.0,43200.0,,2024-08-28 21:25:31.559620
OP Chain,1.0064585575888004e-09,Infinity,6.200639378939718,4.527390618712444,0.0,8453,ethereum,ethereum,2024-08-15 00:00:00.000 UTC,6.127615999999985e-10,608829440.0,1.6079812165631993e-06,0.0,0.0,0.1310954675645572,0.12096827425649664,0.010127193308060544,21745872,19509000.0,2236872.0,0.12096827364373494,317.18687984167394,343.770811032922,317.18688144965506,26.583929583266908,Base,4645.0,953,929.0,24.0,ethereum,ethereum,93.00322927879441,3600.0,,2024-08-28 21:25:31.559620
OP Stack fork,9.676056338028168e-09,Infinity,3.7579838285774647,3.3691811337078588,0.0,62050,ethereum,ethereum,2024-06-23 00:00:00.000 UTC,9.004646400000007e-11,9306112.0,3.1388235464704e-07,0.0,0.0,0.013138529734861112,0.005603153978455465,0.007535375756405649,3727560,1491000.0,2236560.0,0.005603153888409,19.556547639823275,45.854077762921364,19.556547953705625,26.29752980921574,Optopia,71.0,95,71.0,24.0,ethereum,ethereum,1216.9014084507041,3600.0,,2024-08-28 21:25:31.559620
OP Chain,,571.6019018640901,15.736311752654682,13.25952413259866,5904.0,291,ethereum,celestia,2024-06-11 00:00:00.000 UTC,,,,0.0013472062650950077,4.733819379170959,0.07657079921851048,0.04893376091654898,0.027637038301961507,5193924,3109608.0,2084316.0,0.04758655465145396,167.21132612211525,269.3585362998401,171.94514550128622,97.41339079855392,Orderly,144.0,168,144.0,24.0,ethereum,ethereum,600.0,3600.0,,2024-08-28 21:25:31.559620
OP Stack fork,,125.9420087252545,3.4757311870833334,3.5332169890141283,492.0,424,ethereum,ethereum,2024-06-22 00:00:00.000 UTC,,,,2.4858429450020004e-05,0.08707333160808521,0.008265040991665125,0.0009007426885950201,0.007364298303070105,2343456,259152.0,2084304.0,0.000875884259145,3.068020073439244,28.945466074638365,3.1550934050473294,25.790372669591036,Public Goods Network,12.0,36,12.0,24.0,ethereum,ethereum,7200.0,3600.0,,2024-08-28 21:25:31.559620
OP Chain,1.2191780821917811e-09,Infinity,6.459336092999998,4.890256187195172,0.0,7777777,ethereum,ethereum,2024-08-12 00:00:00.000 UTC,1.1665407999999996e-11,9568256.0,3.06233606144e-08,0.0,0.0,0.016093544717991536,0.005154550213879408,0.01093899450411213,3034896,798000.0,2236896.0,0.005154550202214,13.596347034689904,42.56692404108675,13.596347065313262,28.970576975773486,Zora,73.0,62,38.0,24.0,ethereum,ethereum,2273.684210526316,3600.0,,2024-08-28 21:25:31.559620
OP Chain,1.111111111111111e-09,Infinity,8.548595766888889,15.257179690000003,0.0,254,ethereum,ethereum,2024-08-01 00:00:00.000 UTC,1.3107199999999999e-12,1179648.0,4.16141279232e-09,0.0,0.0,0.00445947032367182,0.0016156846012527202,0.0028437857224191,375390,189000.0,186390.0,0.001615684599942,5.106815302435486,13.95871266607092,5.106815306596897,8.851897359474023,SwanChain,9.0,11,9.0,2.0,ethereum,ethereum,9600.0,43200.0,,2024-08-28 21:25:31.559620
OP Chain,1.1289620853080546e-06,Infinity,6.471573427151661,3.3482382335759304,0.0,10,ethereum,ethereum,2024-06-22 00:00:00.000 UTC,3.1222792192000045e-07,276561920.0,0.0010971050924769282,0.0,0.0,0.09117604858028833,0.05735139593933995,0.033824652640948374,18964224,8862000.0,10102224.0,0.05735108371141804,200.81050098296478,319.2515561747246,200.81159808805714,118.43995808666749,OP Mainnet,2110.0,446,422.0,24.0,ethereum,ethereum,204.739336492891,3600.0,,2024-08-28 21:25:31.559620
OP Chain,,156.04793540210787,4.2668969459441435,4.144955812129001,1887.0,252,ethereum,fraxtalda,2024-07-20 00:00:00.000 UTC,,,,0.000128453153308664,0.44989936084674736,0.013969104909818121,0.004698314362354664,0.009270790547463457,3337752,1101108.0,2236644.0,0.004569861209046002,16.005596511663477,48.93905844193502,16.455495872510223,32.48356256942479,Fraxtal,51.0,75,51.0,24.0,ethereum,ethereum,1694.1176470588234,3600.0,,2024-08-28 21:25:31.559620
OP Chain,,206.59999672360345,5.091041805244327,,2822.0,690,ethereum,op-plasma,2024-07-02 00:00:00.000 UTC,,,,0.0002241780216756,0.7697417179683971,0.009097874983476601,0.009097874983476601,,1787036,1787036.0,,0.008873696961800999,30.468767321388075,31.23850903935646,31.23850903935646,,Redstone,83.0,83,83.0,,,,1040.9638554216867,,,2024-08-28 21:25:31.559620
OP Chain,7.144620811287481e-08,Infinity,6.24632378025397,5.072124739823003,0.0,8453,ethereum,ethereum,2024-07-02 00:00:00.000 UTC,5.3097267199999975e-08,743178240.0,0.00018199008857292803,0.0,0.0,0.15962136137770896,0.1487500076002351,0.010871353777473855,25957353,23814000.0,2143353.0,0.14874995450296793,510.79056642426565,548.1208902504756,510.7907484143544,37.33014183612108,Base,5670.0,1157,1134.0,23.0,ethereum,ethereum,76.19047619047619,3756.521739130435,,2024-08-28 21:25:31.559620
OP Chain,1e-09,Infinity,8.685485284375,8.482852288552026,0.0,185,ethereum,ethereum,2024-06-08 00:00:00.000 UTC,1.048576e-12,1048576.0,3.86966093824e-09,0.0,0.0,0.0029325311771176,0.0014591615288235761,0.001473369648294024,341688,168000.0,173688.0,0.001459161527775,5.385363290752451,10.824823132656086,5.3853632946221115,5.439459838033974,Mint,8.0,10,8.0,2.0,ethereum,ethereum,10800.0,43200.0,,2024-08-28 21:25:31.559620
OP Stack fork,,199.027898745185,5.479290527148694,5.638504789891902,984.0,aevo,ethereum,ethereum,2024-06-21 00:00:00.000 UTC,,,,7.81828035843e-05,0.27381992487174184,0.01018510007178354,0.0028397409429243006,0.00734535912885924,1820982,518268.0,1302714.0,0.0027615581393399995,9.671779224530392,35.6758594918477,9.945599149402137,25.730260342445565,Aevo,24.0,39,24.0,15.0,ethereum,ethereum,3600.0,5760.0,,2024-08-28 21:25:31.559620
OP Chain,1.5533333333333337e-08,Infinity,23.872492596399997,17.21236642800824,0.0,7777777,ethereum,ethereum,2024-06-06 00:00:00.000 UTC,1.832386560000001e-10,11796480.0,7.040072338636799e-07,0.0,0.0,0.04922536478143578,0.0075198353511046565,0.04170552943033112,2737998,315000.0,2422998.0,0.007519835167866,28.847086262477823,188.85116765459526,28.847086966485055,160.0040806881102,Zora,90.0,41,15.0,26.0,ethereum,ethereum,5760.0,3323.076923076923,,2024-08-28 21:25:31.559620
OP Chain,1.378378378378378e-09,Infinity,7.747984108473684,7.371254058776896,0.0,185,ethereum,ethereum,2024-07-30 00:00:00.000 UTC,6.684672000000003e-12,4849664.0,2.220060049408e-08,0.0,0.0,0.004371655585877808,0.0030914456659656723,0.001280209919912136,572676,399000.0,173676.0,0.003091445659281,10.248182757116862,14.489259091692123,10.248182779317464,4.241076312374658,Mint,37.0,21,19.0,2.0,ethereum,ethereum,4547.368421052632,43200.0,,2024-08-28 21:25:31.559620
OP Chain,2.3610389610389544e-09,Infinity,3.648081248163634,2.5387640728529686,0.0,10,ethereum,ethereum,2024-08-20 00:00:00.000 UTC,5.957222399999987e-10,252313600.0,1.5728637640703997e-06,0.0,0.0,0.05407962863211102,0.029494737487125236,0.02458489114498579,17768803,8085000.0,9683803.0,0.029494736891403008,77.63394071400562,142.4071409715001,77.6339422868694,64.77319868463069,OP Mainnet,1925.0,408,385.0,23.0,ethereum,ethereum,224.41558441558442,3756.521739130435,,2024-08-28 21:25:31.559620
OP Chain,1.587244283995181e-09,Infinity,11.78751381717449,9.643964323657581,0.0,8453,ethereum,ethereum,2024-07-17 00:00:00.000 UTC,8.644198399999979e-10,544604160.0,2.9872371597312014e-06,0.0,0.0,0.22817498750766374,0.20570390448793188,0.02247108301973185,19781067,17451000.0,2330067.0,0.20570390362351196,710.504882495425,788.1592081224131,710.5048854826615,77.6543226397516,Base,4155.0,856,831.0,25.0,ethereum,ethereum,103.971119133574,3456.0,,2024-08-28 21:25:31.559620
OP Stack fork,,27.090571699508267,14.25778175898074,16.949126270110856,208111.0,169,ethereum,celestia,2024-06-05 00:00:00.000 UTC,,,,0.03882272181606483,147.96473540152576,0.19573665570854715,0.08975444710659482,0.10598220860195234,12548080,6295120.0,6252960.0,0.05093172529053,194.90565738461058,748.5197798603713,342.8703927861362,405.6493870742351,Manta Pacific,142.0,214,142.0,72.0,ethereum,ethereum,608.4507042253521,1200.0,,2024-08-28 21:25:31.559620
OP Stack fork,6.880519480519476e-08,Infinity,4.54064304431169,4.199755905530374,0.0,62050,ethereum,ethereum,2024-07-08 00:00:00.000 UTC,6.944194559999994e-10,10092544.0,2.0872584534425593e-06,0.0,0.0,0.017126723610902103,0.007342220497071454,0.009784503113830648,3946779,1617000.0,2329779.0,0.007342219802652,21.86511370694769,51.01797143005374,21.865115794206147,29.152855635847594,Optopia,77.0,102,77.0,25.0,ethereum,ethereum,1122.077922077922,3456.0,,2024-08-28 21:25:31.559620
OP Chain,1.1956521739130443e-09,Infinity,5.712433590565216,4.387090294627096,0.0,7777777,ethereum,ethereum,2024-07-27 00:00:00.000 UTC,1.4417919999999992e-11,12058624.0,4.7283867484160005e-08,0.0,0.0,0.015740425184434796,0.0055182108629039175,0.010222214321530877,3296067,966000.0,2330067.0,0.005518210848486001,18.048459866139694,51.4730077751382,18.048459913423564,33.424547861714636,Zora,92.0,71,46.0,25.0,ethereum,ethereum,1878.2608695652175,3456.0,,2024-08-28 21:25:31.559620
OP Chain,2.0476190476190476e-09,Infinity,3.722141259363637,2.539180852422912,0.0,34443,ethereum,ethereum,2024-08-20 00:00:00.000 UTC,2.2544384000000004e-11,11010048.0,5.944011259904e-08,0.0,0.0,0.009118380284002057,0.003439258546196384,0.005679121737805674,3160596,924000.0,2236596.0,0.003439258523651999,9.045468416614003,23.979411044717672,9.045468476054117,14.933942568663557,Mode,84.0,68,44.0,24.0,ethereum,ethereum,1963.6363636363637,3600.0,,2024-08-28 21:25:31.559620
OP Stack fork,,558.7203542787312,15.306187294878518,16.231473781114502,328.0,aevo,ethereum,ethereum,2024-06-05 00:00:00.000 UTC,,,,7.268363345895601e-05,0.27783402626652165,0.022909772322072152,0.0026438683438189557,0.020265903978253196,1421288,172732.0,1248556.0,0.0025711847103600002,9.828116324791758,87.63505352877242,10.105950351058278,77.52910317771413,Aevo,8.0,23,8.0,15.0,ethereum,ethereum,10800.0,5760.0,,2024-08-28 21:25:31.559620
OP Chain,1e-09,Infinity,2.3794050378,1.9359444324673736,0.0,1135,ethereum,ethereum,2024-08-22 00:00:00.000 UTC,6.5536e-13,655360.0,1.7182425088000003e-09,0.0,0.0,0.000971495663826358,0.00024983752962436,0.0007216581342019981,477768,105000.0,372768.0,0.000249837528969,0.6549134130901171,2.5497308073902194,0.6549134148083596,1.8948173925818597,Lisk,5.0,9,5.0,4.0,ethereum,ethereum,17280.0,21600.0,,2024-08-28 21:25:31.559620
OP Chain,1.0500000000000005e-09,Infinity,5.364539050466666,4.324982650422341,0.0,34443,ethereum,ethereum,2024-07-20 00:00:00.000 UTC,1.6515071999999997e-11,15728640.0,5.7901454458879996e-08,0.0,0.0,0.016432506216315274,0.0067593192201030735,0.0096731869962122,3496584,1260000.0,2236584.0,0.006759319203587998,23.691051104812896,57.565082952652816,23.691051162714356,33.874031789938456,Mode,120.0,84,60.0,24.0,ethereum,ethereum,1440.0,3600.0,,2024-08-28 21:25:31.559620
OP Chain,,281.55579082460525,6.939990457358129,,1258.0,690,ethereum,op-plasma,2024-08-08 00:00:00.000 UTC,,,,0.000136364023584948,0.3418962342990341,0.005528646237987949,0.005528646237987949,,796636,796636.0,,0.005392282214403001,13.519874356440244,13.861770590739276,13.861770590739276,,Redstone,37.0,37,37.0,,,,2335.135135135135,,,2024-08-28 21:25:31.559620
OP Chain,3.928807947019867e-08,Infinity,6.372711472249999,5.483283225344279,0.0,255,ethereum,ethereum,2024-07-23 00:00:00.000 UTC,1.5551692799999988e-09,39583744.0,5.446121243279359e-06,0.0,0.0,0.054839081087464714,0.021412312101929277,0.03342676898553544,9456123,3360000.0,6096123.0,0.021412310546760006,74.31191621459821,190.34944375908395,74.31192166071942,116.03752209836452,Kroma,302.0,193,160.0,33.0,ethereum,ethereum,540.0,2618.181818181818,,2024-08-28 21:25:31.559620
OP Chain,1e-09,Infinity,3.380717686,4.30631919675709,0.0,254,ethereum,ethereum,2024-08-14 00:00:00.000 UTC,1.048576e-12,1048576.0,2.83115257856e-09,0.0,0.0,0.001370563731549769,0.000567960572296576,0.000802603159253193,354378,168000.0,186378.0,0.000567960571248,1.5287789955904243,3.686253732327227,1.528778998421577,2.15747473390565,SwanChain,8.0,10,8.0,2.0,ethereum,ethereum,10800.0,43200.0,,2024-08-28 21:25:31.559620
OP Stack fork,1.5987780040733204e-09,Infinity,5.387126226362527,4.090808130352788,0.0,48900,ethereum,ethereum,2024-08-02 00:00:00.000 UTC,1.028915200000003e-10,64356352.0,3.2138611523583984e-07,0.0,0.0,0.19548742854120432,0.05554665862291554,0.1399407699182888,44519588,10311000.0,34208588.0,0.05554665852002404,171.4029420228094,602.4979069059333,171.40294234419557,431.0949645617377,Zircuit,491.0,601,491.0,110.0,ethereum,ethereum,175.9674134419552,785.4545454545455,,2024-08-28 21:25:31.559620
OP Stack fork,1.0000000000000003e-09,Infinity,2.5658281194000003,2.200223420347339,0.0,56026,ethereum,ethereum,2024-08-11 00:00:00.000 UTC,1.966080000000001e-12,1966080.0,5.173376450560001e-09,0.0,0.0,0.0059341909715673515,0.0008082358595770799,0.005125955111990272,2644743,315000.0,2329743.0,0.0008082358576110001,2.1230469079003416,15.612895803824733,2.1230469130737184,13.489848890751015,Lambda Chain,15.0,40,15.0,25.0,ethereum,ethereum,5760.0,3456.0,,2024-08-28 21:25:31.559620
OP Stack fork,1.0000000000000003e-09,Infinity,9.80159935507143,9.377201182260709,0.0,56026,ethereum,ethereum,2024-06-02 00:00:00.000 UTC,1.8350080000000007e-12,1835008.0,6.96222875648e-09,0.0,0.0,0.02472881418467474,0.0028816702122260083,0.021847143972448732,2623815,294000.0,2329815.0,0.002881670210391,10.917240515976513,93.83680820020227,10.917240522938739,82.91956767726353,Lambda Chain,14.0,39,14.0,25.0,ethereum,ethereum,6171.428571428572,3456.0,,2024-08-28 21:25:31.559620
OP Chain,,841.9461825542566,20.75656667873927,18.277017307862895,1700.0,7560,ethereum,eigenda,2024-06-07 00:00:00.000 UTC,,,,0.0005512124129009599,2.0673661465170134,0.06492690472303315,0.022345274292329954,0.042581630430703205,3406331,1076540.0,2329791.0,0.021794061879429005,81.7406641216528,243.6425723060255,83.80803026816987,159.83454203785564,Cyber,50.0,75,50.0,25.0,ethereum,ethereum,1728.0,3456.0,,2024-08-28 21:25:31.559620
OP Chain,1.3130193905817202e-09,Infinity,10.412021928191145,11.955756795415624,0.0,1750,ethereum,ethereum,2024-07-15 00:00:00.000 UTC,6.21281280000001e-11,47316992.0,2.0867763142656004e-07,0.0,0.0,0.08116182833976109,0.07893353829974512,0.002228290040015973,7767378,7581000.0,186378.0,0.07893353823761695,266.921448816147,274.47781648653273,266.92144902482454,7.556367461708167,Metal,361.0,363,361.0,2.0,ethereum,ethereum,239.33518005540165,43200.0,,2024-08-28 21:25:31.559620
OP Chain,,98.88352797146044,2.702613680777439,2.4563788142416207,1850.0,252,ethereum,fraxtalda,2024-08-20 00:00:00.000 UTC,,,,7.976872095096799e-05,0.20995137028627261,0.008411438785817292,0.002917482278853968,0.005493956506963323,3316112,1079504.0,2236608.0,0.002837713557902999,7.468919464808205,22.137614749595315,7.6788708350944805,14.458743914500833,Fraxtal,50.0,74,50.0,24.0,ethereum,ethereum,1728.0,3600.0,,2024-08-28 21:25:31.559620
OP Stack fork,,259.2159744548077,7.136277769704471,5.885164611214406,984.0,aevo,ethereum,ethereum,2024-07-21 00:00:00.000 UTC,,,,0.00010183152063619599,0.3562166543419015,0.011365261360458092,0.0036985044071491955,0.007666756953308897,1820994,518268.0,1302726.0,0.0035966728865130006,12.581666478079386,39.75583530067294,12.937883132421288,26.81795216825165,Aevo,24.0,39,24.0,15.0,ethereum,ethereum,3600.0,5760.0,,2024-08-28 21:25:31.559620
OP Chain,1.3750000000000038e-09,Infinity,6.200417580425003,4.5245556035,0.0,1750,ethereum,ethereum,2024-08-12 00:00:00.000 UTC,6.488064000000015e-11,47185920.0,1.7109560459264003e-07,0.0,0.0,0.04771848889182998,0.046875156972893614,0.000843331918936365,7746390,7560000.0,186390.0,0.04687515690801301,123.95323258463138,126.17719231784456,123.95323275572706,2.2239595621174986,Metal,360.0,362,360.0,2.0,ethereum,ethereum,240.0,43200.0,,2024-08-28 21:25:31.559620
OP Stack fork,20.00795818521428,Infinity,10.610005923428572,10.764134011556127,0.0,56026,ethereum,ethereum,2024-06-20 00:00:00.000 UTC,0.036714763333533684,1835008.0,129.2437486115192,0.0,0.0,0.06390938248794836,0.03983410507502169,0.02407527741292667,2530620,294000.0,2236620.0,0.0031193417414880006,11.089597518716463,226.21464952497374,140.33334613023567,85.88130339473807,Lambda Chain,14.0,38,14.0,24.0,ethereum,ethereum,6171.428571428572,3600.0,,2024-08-28 21:25:31.559620
OP Chain,,325.01866869070597,8.016257736428546,7.789105945268342,850.0,2702128,ethereum,altda,2024-07-31 00:00:00.000 UTC,,,,0.000106507566760812,0.351308348572347,0.02173594888082586,0.004314959149333811,0.017420989731492052,2774860,538276.0,2236584.0,0.004208451582573,13.881321419731533,71.76282102772666,14.232629768303878,57.53019125942278,Xterio,25.0,49,25.0,24.0,ethereum,ethereum,3456.0,3600.0,,2024-08-28 21:25:31.559620
OP Stack fork,,102.91938131924483,2.8357251854573127,2.8994471194812026,984.0,aevo,ethereum,ethereum,2024-08-27 00:00:00.000 UTC,,,,4.0495589149816e-05,0.10484045479953077,0.005246919590657518,0.0014696996491188156,0.003777219941538702,1821018,518280.0,1302738.0,0.0014292040599689997,3.7002108262573934,13.573538893953486,3.8050512810569237,9.768487612896562,Aevo,24.0,39,24.0,15.0,ethereum,ethereum,3600.0,5760.0,,2024-08-28 21:25:31.559620
