Team,contract_address,contract_name,contract_num_by_creator,creator_address,date,days_since_contract_created,days_since_creator_first_deployed,median_calldata_gas_to_w_overhead_per_day_t28d,median_eth_fees_to_per_day_t28d,median_num_address_users_trace_growth,median_num_address_users_trace_t28d,median_num_address_users_tx_growth,median_num_address_users_tx_t28d,median_num_txs_to_t28d,median_num_txs_trace_t28d,median_trace_tx_eth_fees_per_day_t28d,token_symbol,total_calldata_gas_to_w_overhead_growth,total_calldata_gas_to_w_overhead_t28d,total_eth_fees_to_growth,total_eth_fees_to_t28d,total_trace_tx_eth_fees_growth,total_trace_tx_eth_fees_t28d,last_updated
Synthetix,0xa664fca1879c9ca2e6cfed49c3c855352016e4c5,,599,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,8,238,0,0.0,,12,,0,0,207,2.184990670578817,,,0,,0.0,,2.184990670578817,2023-05-12 23:31:25.768725+00:00
Vesper,0x476f833357961bf4dc144d13c0a6326e54b94da9,,25,0x76d266dfd3754f090488ae12f6bd115cd7e77ebd,2023-05-11 00:00:00.000,79,87,0,0.0,,190,,0,0,208,0.15440573470366584,,,0,,0.0,,2.166008428377744,2023-05-12 23:31:25.768725+00:00
Dhedge,0xfb4a499126b75568d260e11a2b66e06c5a91eded,,267,0xef31d75a2f85cfdd9032158a2ceb773c84d79192,2023-05-11 00:00:00.000,104,528,0,0.0,-26.0,67,0.0,0,0,94,0.7753725013438111,,0.0,0,0.0,0.0,1.218867246360069,2.159783995096905,2023-05-12 23:31:25.768725+00:00
Reaper Farm,0x19ca00d242e96a30a1cad12f08c375caa989628f,,176,0x1e71aee6081f62053123140aacc7a06021d77348,2023-05-11 00:00:00.000,141,311,0,0.0,-13.0,64,0.0,0,0,69,0.1846174827938231,,0.0,0,0.0,0.0,1.0197353174776425,2.1366954317084215,2023-05-12 23:31:25.768725+00:00
Exactly,0x3a31a7e94b30bd92151b4711522f118902977c3c,RewardsController,27,0xe61bdef3fff4c3cf7a07996dcb8802b5c85b665a,2023-05-11 00:00:00.000,38,69,0,0.0,,70,,0,0,188,0.04898847164006973,,,0,,0.0,,2.126096477741702,2023-05-12 23:31:25.768725+00:00
Exactly,0x29babff3eba7b517a75109ea8fd6d1eab4a10258,MarketETHRouter,11,0xe61bdef3fff4c3cf7a07996dcb8802b5c85b665a,2023-05-11 00:00:00.000,69,69,4195120,0.15555195160057642,,972,,972,1070,1070,0.16547327548986068,,,26287816,,1.0128253734540014,,1.0975734555363645,2023-05-12 23:31:25.768725+00:00
Chainlink,0x65f2c716937fb44b2c28417a7afc2daccf1c2d61,,8,0x03863f6ad36f1fcd908517e3c56c6b3fd3f50752,2023-05-11 00:00:00.000,167,465,0,0.0,-6.0,53,0.0,0,0,311,0.17000321737806187,,-2311260.0,0,-0.29490965107035866,0.0,0.2158723890098364,2.1082215330376397,2023-05-12 23:31:25.768725+00:00
Synthetix,0x5b37d50f3b7f03884d7cd005cdc7120f5060808c,,506,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,15,238,0,0.0,,63,,0,0,162,0.2047450524385406,,,0,,0.0,,2.094301708466685,2023-05-12 23:31:25.768725+00:00
Socket,0xa7f7e4fe8e4cddcd9969bd3fbcff67000cd7de47,AcrossImplL2,8,0x5fd7d0d6b91cc4787bcb86ca47e0bd4ea0346d34,2023-05-11 00:00:00.000,339,507,0,0.0,263.0,413,0.0,0,0,420,0.2826180119698887,,0.0,0,0.0,0.0,1.1614605312139359,2.084811581161388,2023-05-12 23:31:25.768725+00:00
Zkbridge,0x979afeadd8d896f91e382d64eca44ec9c22d276c,,25,0x15051107651f3420144d3a2412d49402c2fac3c0,2023-05-11 00:00:00.000,43,52,0,0.0,-223.0,119,0.0,0,0,121,0.15542673319949377,,0.0,0,0.0,0.0,1.1390451861417774,2.0706035720202807,2023-05-12 23:31:25.768725+00:00
Zkbridge,0x81843421cb967deb7beb296396932369cfc55278,,16,0x15051107651f3420144d3a2412d49402c2fac3c0,2023-05-11 00:00:00.000,50,52,0,0.0,-224.0,118,0.0,0,0,121,0.1553247621136763,,0.0,0,0.0,0.0,1.1343278321196344,2.063160251425625,2023-05-12 23:31:25.768725+00:00
Zkbridge,0xe9ad444cf80e1d6ba062a2dd6f53b740b5f0aa14,,3,0x15051107651f3420144d3a2412d49402c2fac3c0,2023-05-11 00:00:00.000,52,52,0,0.0,-224.0,118,0.0,0,0,120,0.15532476211367632,,0.0,0,0.0,0.0,1.1342820968993772,2.0630391527988143,2023-05-12 23:31:25.768725+00:00
,0x46e772210f01647fa573b915be287ff9b65ad4b0,,4,0xad031eee55f595df6dbd61e9ef3b908fad1b3671,2023-05-11 00:00:00.000,1,1,0,0.0,,2485,,0,0,2496,2.058373623662273,,,0,,0.0,,2.058373623662273,2023-05-12 23:31:25.768725+00:00
Beefy Finance,0x216eee15d1e3faad34181f66dd0b665f556a638d,,30,0xd927ce147f098ce634301e6c4281541b1939a132,2023-05-11 00:00:00.000,281,308,0,0.0,-30.0,76,0.0,0,0,282,0.10437229024341371,,0.0,0,0.0,0.0,0.1903566079052621,2.0582040225020783,2023-05-12 23:31:25.768725+00:00
Thales,0xb85ffccf08ccc82d0a3101d78822f293aab44adf,,287,0x9841484a4a6c0b61c4eea71376d76453fd05ec9c,2023-05-11 00:00:00.000,78,528,0,0.0,1.0,59,0.0,0,0,108,0.17959313337969252,,0.0,0,0.0,0.0,0.9357502661406856,2.055025071538543,2023-05-12 23:31:25.768725+00:00
Pika Protocol,0x5f417a5460590f37df878084abb995bfa6fdc380,FeeCalculator,55,0x80898b704baa55e7e37f1128fc6ae5836661f54a,2023-05-11 00:00:00.000,293,535,0,0.0,-44.0,98,0.0,0,0,242,0.06926177274664687,,0.0,0,0.0,0.0,-1.5728568918424766,2.033892090047075,2023-05-12 23:31:25.768725+00:00
Mummy Finance,0x641ff5d17178c3b9498133ebc264bb4170a04668,,7,0x30b12942912cee5a719edec2dd147224fcc373a0,2023-05-11 00:00:00.000,70,70,0,0.0,-16.0,57,0.0,0,0,71,0.0799624142461394,,0.0,0,0.0,0.0,1.6148489519779587,2.0325366265224223,2023-05-12 23:31:25.768725+00:00
Overnight,0x9f8a9102cf7998eda22ce135d5ea4a9d33f9a47f,,580,0x5cb01385d3097b6a189d1ac8ba3364d900666445,2023-05-11 00:00:00.000,43,276,0,0.0,0.0,4,0.0,0,0,82,1.2200487602070063,,0.0,0,0.0,0.0,1.808595104815081,2.0100012447845534,2023-05-12 23:31:25.768725+00:00
Beefy Finance,0x522871dc841ba76fd2962a47be5bf818fd3463d6,,28,0xd927ce147f098ce634301e6c4281541b1939a132,2023-05-11 00:00:00.000,281,308,0,0.0,-30.0,76,0.0,0,0,282,0.10011947708201897,,0.0,0,0.0,0.0,0.1550580018623151,2.009886046651634,2023-05-12 23:31:25.768725+00:00
,0xba2d60667a676f096facb4fea7ac40c628a8bba2,,4,0xbb1d14db649f9b3466466da8e51c0f43664d615e,2023-05-11 00:00:00.000,63,124,0,0.0,4.0,10,0.0,0,0,394,1.0913245754977483,,0.0,0,0.0,0.0,-0.09196676800024539,2.0051879668084096,2023-05-12 23:31:25.768725+00:00
Biconomy - Hyphen,0x9bcf58cd6d22c532e77dcaa196fc45589042bc5b,,1,0xdc0d4bdcc70362cedd23d3997c31528ec1502fc4,2023-05-11 00:00:00.000,332,332,0,0.0,,4,,0,0,2365,1.0622819773379772,,,0,,0.0,,1.9999919141301006,2023-05-12 23:31:25.768725+00:00
Synthetix,0x9615b6bfff240c44d3e33d0cd9a11f563a2e8d8b,ProxyPerpsV2,584,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,8,238,0,0.0,,19,,0,0,207,1.0002940412876553,,,0,,0.0,,1.9905647151205494,2023-05-12 23:31:25.768725+00:00
Kyberswap,0x1d5702c6d7eb30e42a8c94b8db7ea2e8444a37fd,,3,0x1874028262f1f4b2dd1f2700a72ee8b9b7c69090,2023-05-11 00:00:00.000,128,128,0,0.0,10.0,91,0.0,0,0,117,0.47092661735447444,,0.0,0,0.0,0.0,-8.56732480388583,1.9762646198392129,2023-05-12 23:31:25.768725+00:00
Nested,0x25fd6e8940b6fd0a5ec3b1c45216a3eb2dcd707e,,17,0xb7eb3f6a9abcae7559484fb126b8f872781cf9dd,2023-05-11 00:00:00.000,386,399,0,0.0,-119.0,82,0.0,0,0,83,0.1884751900328213,,0.0,0,0.0,0.0,0.17341471866219815,1.964072224308455,2023-05-12 23:31:25.768725+00:00
Hashflow,0xfa27029d4c5943f73312d7fd97deecd7537d7339,,18,0xe8bc44ae4ba6eddb88c8c087fd9b479dff729850,2023-05-11 00:00:00.000,213,374,0,0.0,6.0,104,0.0,0,0,120,0.07419257993163937,,0.0,0,0.0,0.0,1.4911099223836828,1.9528551975287116,2023-05-12 23:31:25.768725+00:00
Arrakis Finance,0xc248d6445369ed303e02d42e5375d55da75b05c2,,11,0x88215a2794ddc031439c72922ec8983bde831c78,2023-05-11 00:00:00.000,115,487,0,0.0,-9.0,65,0.0,0,0,119,0.15405901434600996,,0.0,0,0.0,0.0,1.6288275851638896,1.9477326581966017,2023-05-12 23:31:25.768725+00:00
Reaper Farm,0xbaaa327bafd7e2a2dfafcb09fd335246f3c6fb0b,,22,0x3b410908e71ee04e7de2a87f8f9003afe6c1c7ce,2023-05-11 00:00:00.000,231,286,0,0.0,-52.0,118,0.0,0,0,139,0.10400928161634684,,0.0,0,0.0,0.0,-2.207103358073188,1.9163028788126082,2023-05-12 23:31:25.768725+00:00
Mummy Finance,0xc504cb49bcadfc8fd56f1de5674ba216aeafef01,RewardRouterV2,21,0x30b12942912cee5a719edec2dd147224fcc373a0,2023-05-11 00:00:00.000,70,70,421828,0.01961509320408674,-18.0,66,-20.0,64,90,95,0.03361516701661045,,5006626.0,10603692,0.550061716837426,0.7141984492680509,0.9498370379703787,1.200712150847165,2023-05-12 23:31:25.768725+00:00
Polynomial Protocol,0x613783c08239f23e444189243092016079a129d6,,138,0x9f76043b23125024ce5f0fb4ae707482107dd2a8,2023-05-11 00:00:00.000,38,408,0,0.0,,75,,0,0,163,0.2823197411573444,,,0,,0.0,,1.9148298279784508,2023-05-12 23:31:25.768725+00:00
Synthetix,0x549dbdffbd47bd5639f9348ebe82e63e2f9f777a,ProxyPerpsV2,169,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,94,238,0,0.0,,29,,0,0,122,1.0395248467831228,,,0,,0.0,,1.9127727937957393,2023-05-12 23:31:25.768725+00:00
Umbra,0xfb2dc580eed955b528407b4d36ffafe3da685401,Umbra,1,0x5777aa6f437399af6cef2fce0be8d4b4ed7c7232,2023-05-11 00:00:00.000,435,435,1279336,0.04598232605198945,44.0,156,44.0,156,232,232,0.04598232605198948,,13636174.0,28727744,0.6288295975848615,0.956197667912833,0.6288295975848622,0.9561976679128337,2023-05-12 23:31:25.768725+00:00
Synthetix,0xb589af3f2e3377a9a57da74be1b6598926479505,Liquidator,45,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,162,238,0,0.0,-28.0,198,0.0,0,0,222,0.04614417669382726,,0.0,0,0.0,0.0,0.9370172460883673,1.903035497671244,2023-05-12 23:31:25.768725+00:00
Pooltogether,0x4ecb5300d9ec6bca09d66bfd8dcb532e3192dda1,AaveV3YieldSource,2,0x4d40eb12430a57965cee3015348d490c6156df20,2023-05-11 00:00:00.000,308,308,0,0.0,-696.0,129,0.0,0,0,136,0.04785226280523632,,0.0,0,0.0,0.0,-13.16557634072138,1.9000256636284039,2023-05-12 23:31:25.768725+00:00
Pooltogether,0x79bc8bd53244bc8a9c8c27509a2d573650a83373,YieldSourcePrizePool,3,0x4d40eb12430a57965cee3015348d490c6156df20,2023-05-11 00:00:00.000,308,308,595308,0.02392613140261817,-696.0,129,-695.0,129,135,136,0.023926131402618178,,-384694556.0,16837256,-6.58504367874319,0.9463402869692257,-6.58099860732027,0.9531738905378156,2023-05-12 23:31:25.768725+00:00
Zipswap,0x8bcedd62dd46f1a76f8a1633d4f5b76e0cda521e,UniswapV2Factory,6,0x8602ee2f8aaeb671e409b26d48e36dd8cc3b7ed7,2023-05-11 00:00:00.000,510,517,0,0.0,-4.0,18,0.0,0,0,2080,1.1743454357668794,,0.0,0,0.0,0.0,-6.761731507844729,1.8820932333974965,2023-05-12 23:31:25.768725+00:00
Chainlink,0x7f99817d87bad03ea21e05112ca799d715730efe,,19,0x057c75c9b1072be82ddd90b64501f525a9a300e7,2023-05-11 00:00:00.000,423,451,0,0.0,-64.0,64,0.0,0,0,127,0.07047767475863044,,0.0,0,0.0,0.0,-0.2730320023356121,1.87674947086507,2023-05-12 23:31:25.768725+00:00
Sonne Finance,0xdc05d85069dc4aba65954008ff99f2d73ff12618,StakedDistributor,12,0xfb59ce8986943163f14c590755b29db2998f2322,2023-05-11 00:00:00.000,226,228,537524,0.030813318921082907,-46.0,111,-47.0,110,135,135,0.030813318921082914,,-13137152.0,16449440,0.11096481346950082,0.9331831309788383,0.11125523203221033,0.9385816614863595,2023-05-12 23:31:25.768725+00:00
Synthetix,0xe662e0af5fcabe78aaaf4cff0a13ca69512fc481,,412,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,35,238,0,0.0,,18,,0,0,473,0.9804179881707143,,,0,,0.0,,1.8700336848726482,2023-05-12 23:31:25.768725+00:00
Kwenta,0xd301bcc5d3229a0a6400f1030c382a5d503931e1,,23,0xe029c32d412972c5f3d107da6d6ecf8f1c1e788c,2023-05-11 00:00:00.000,20,183,0,0.0,,220,,0,0,240,0.31224394359013075,,,1172928,,0.0711449821390214,,1.7906390920719129,2023-05-12 23:31:25.768725+00:00
Mummy Finance,0x04f23404553fcc388ec73110a0206dd2e76a6d95,,30,0x30b12942912cee5a719edec2dd147224fcc373a0,2023-05-11 00:00:00.000,70,70,0,0.0,-18.0,62,0.0,0,0,82,0.06592199565497801,,0.0,0,0.0,0.0,1.4502347550621657,1.8614980092122082,2023-05-12 23:31:25.768725+00:00
Chainlink,0x17d582034c038baeb17a9e2a969d06f550d3586b,AccessControlledOffchainAggregator,18,0x057c75c9b1072be82ddd90b64501f525a9a300e7,2023-05-11 00:00:00.000,423,451,0,0.0,-65.0,65,0.0,0,0,128,0.06893039077150703,,0.0,0,0.0,0.0,-0.34277596128353305,1.8367797228916591,2023-05-12 23:31:25.768725+00:00
Avalon Lyra,0xbb3e8eac35e649ed1071a9ec42223d474e67b19a,OptionGreekCache,67,0x41a742d0cb523b0c313518309ade763fb609da25,2023-05-11 00:00:00.000,322,407,0,0.0,540.0,831,0.0,0,0,1012,0.9914080825787364,,0.0,0,0.0,0.0,-4.934247502501474,1.8362694134047235,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0x3d03748a0fbba8dd5f07b16c0178cdd1327fc58a,ethvault_perp,13,0x8ac863a9142781378ed302ab96105cada1697e85,2023-05-11 00:00:00.000,56,56,0,0.0,,4,,0,0,73,0.9472656989894249,,,0,,0.0,,1.8198796287758139,2023-05-12 23:31:25.768725+00:00
,0xcd1c29c2c93fc0cbefabe9a0cba56a14e8fd1958,,157,0xad44adf6e84fa06de767cd1e8688d97e52c9a37a,2023-05-11 00:00:00.000,31,51,0,0.0,,4,,0,0,73,0.9472656989894249,,,0,,0.0,,1.8198796287758137,2023-05-12 23:31:25.768725+00:00
Kyberswap,0xc1e7dfe73e1598e3910ef4c7845b68a9ab6f4c83,Router,4,0x6a6b51fcb0217521601237227fa2e43a95ec06b0,2023-05-11 00:00:00.000,329,329,0,0.0,188.0,437,0.0,0,0,956,0.5447736001033386,,0.0,0,0.0,0.0,-7.890216907468115,1.8104851926641428,2023-05-12 23:31:25.768725+00:00
Paraswap,0x2cdcce2b00978bc8788f4c7db8216f09f5d33df1,,7,0xf01121e808f782d7f34e857c27da31ad1f151b39,2023-05-11 00:00:00.000,300,300,0,0.0,8.0,116,0.0,0,0,117,0.07443077743484182,,0.0,0,0.0,0.0,0.8955122684353849,1.8061898106667589,2023-05-12 23:31:25.768725+00:00
Dhedge,0x387cbe87edd46fc5042042ce5c9683bf36eda65e,,146,0xef31d75a2f85cfdd9032158a2ceb773c84d79192,2023-05-11 00:00:00.000,230,528,0,0.0,-10.0,74,0.0,0,0,95,0.13624765702255592,,0.0,0,0.0,0.0,-0.6851276628167746,1.787348799512037,2023-05-12 23:31:25.768725+00:00
Kwenta,0x1964cf9d0c5c268dcf5a5d37f13600483237f6f5,,22,0xe029c32d412972c5f3d107da6d6ecf8f1c1e788c,2023-05-11 00:00:00.000,29,183,0,0.0,,221,,0,0,235,0.29636326483832065,,,675048,,0.026858028640752034,,1.7599033811282168,2023-05-12 23:31:25.768725+00:00
Synthetix,0x733a69d080b10bc897452ef783020cdfe012974a,,311,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,35,238,0,0.0,,12,,0,0,34,1.0819363741223156,,,0,,0.0,,1.777973819461544,2023-05-12 23:31:25.768725+00:00
Sushi,0x96e04591579f298681361c6122dc4ef405c19385,RouteProcessor,50,0xf87bc5535602077d340806d71f805ea9907a843d,2023-05-11 00:00:00.000,36,372,1749044,0.0663597907475297,,149,,149,192,192,0.0800658704941418,,,19440080,,0.761842381891661,,1.015367471739306,2023-05-12 23:31:25.768725+00:00
Mummy Finance,0x4c4d81aa29fbb7fe90172ad70a72f00fb1ee46c6,Reader,25,0x30b12942912cee5a719edec2dd147224fcc373a0,2023-05-11 00:00:00.000,70,70,0,0.0,,22,,0,0,428,1.077016263887135,,,0,,0.0,,1.7701156929132305,2023-05-12 23:31:25.768725+00:00
Thales,0x3030678f4f022ac162b4c70fc22aa4de56ed8486,,259,0x8314125c8b68af2afd0d151eb4a551e88128a2ae,2023-05-11 00:00:00.000,2,509,0,0.0,,80,,0,0,190,0.5634878584819626,,,0,,0.0,,1.747789222407473,2023-05-12 23:31:25.768725+00:00
Reaper Farm,0x75441c125890612f95b5fbf3f73db0c25f5573cd,,23,0x3b410908e71ee04e7de2a87f8f9003afe6c1c7ce,2023-05-11 00:00:00.000,230,286,0,0.0,-25.0,60,0.0,0,0,67,0.14161849847714506,rf-a-DAI,0.0,0,0.0,0.0,-2.960304172832961,1.739837336243978,2023-05-12 23:31:25.768725+00:00
Synthetix,0xd5fbf7136b86021ef9d0be5d798f948dce9c0dea,ProxyPerpsV2,605,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,8,238,0,0.0,,27,,0,0,260,1.0205793774371088,,,0,,0.0,,1.7391997092368694,2023-05-12 23:31:25.768725+00:00
Kyberswap,0x6131b5fae19ea4f9d964eac0408e4408b66337b5,MetaAggregationRouterV2,1,0x1874028262f1f4b2dd1f2700a72ee8b9b7c69090,2023-05-11 00:00:00.000,128,128,2703828,0.1079630738194804,-12.0,76,-13.0,73,111,115,0.13215146753473297,,-93781796.0,18023624,-2.433189031457739,0.6751011654240443,-2.5523353981155643,1.0627330823575347,2023-05-12 23:31:25.768725+00:00
Opx Finance,0xcada96c2b221d0ddd55f3c11c7cec2b6711ab3fe,,15,0xcd526ee406bc8349ba8135758cee11fa3aaa59a0,2023-05-11 00:00:00.000,189,190,0,0.0,-39.0,32,0.0,0,0,179,0.9119582639754357,,0.0,0,0.0,0.0,0.40109757219303677,1.7234231187499036,2023-05-12 23:31:25.768725+00:00
Vesper,0xccf3d1acf799bae67f6e354d685295557cf64761,,23,0x76d266dfd3754f090488ae12f6bd115cd7e77ebd,2023-05-11 00:00:00.000,80,87,829440,0.06539713851350401,,188,,187,213,214,0.07412471513569446,,,14961704,,0.7923664277271718,,0.9310458590180634,2023-05-12 23:31:25.768725+00:00
Gamma,0xc7846d1bc4d8bcf7c45a7c998b77ce9b3c904365,MasterChef,71,0xade38bd2e8d5a52e60047affe6e595bb5e61923a,2023-05-11 00:00:00.000,114,380,377520,0.012510675834515437,,77,,53,84,124,0.1662468801636713,,,2990764,,0.2518693197913442,,1.46991860909735,2023-05-12 23:31:25.768725+00:00
Connext,0xe9ddd1963d302d1e13239a3c25254efd39c2da91,,47,0xade09131c6f43fe22c2cbabb759636c43cfc181e,2023-05-11 00:00:00.000,141,202,0,0.0,-2.0,89,0.0,0,0,137,0.06424593028651532,,0.0,0,0.0,0.0,1.0133545061224496,1.6995366571961499,2023-05-12 23:31:25.768725+00:00
Connext,0x88483b3e3b4dd7cedb8efcef81f6dc9adb6292d5,,50,0xade09131c6f43fe22c2cbabb759636c43cfc181e,2023-05-11 00:00:00.000,141,202,0,0.0,-2.0,89,0.0,0,0,137,0.0642459302865153,,0.0,0,0.0,0.0,1.0133545061224494,1.6995366571961497,2023-05-12 23:31:25.768725+00:00
Connext,0x11984dc4465481512eb5b777e44061c158cf2259,,49,0xade09131c6f43fe22c2cbabb759636c43cfc181e,2023-05-11 00:00:00.000,141,202,0,0.0,-2.0,89,0.0,0,0,137,0.06424593028651529,,0.0,0,0.0,0.0,1.0132145367251377,1.6995366571961497,2023-05-12 23:31:25.768725+00:00
Nested,0xa5c5aeae9fb5424f9ab6d2e4c1c108f988ae3f6e,,35,0xb7eb3f6a9abcae7559484fb126b8f872781cf9dd,2023-05-11 00:00:00.000,177,399,0,0.0,-10.0,77,0.0,0,0,89,0.08758889580418021,,0.0,0,0.0,0.0,0.47988277347979835,1.67714298293645,2023-05-12 23:31:25.768725+00:00
Nested,0x449d088c9f184af598fe72d26742a58a11c5200f,,12,0xb7eb3f6a9abcae7559484fb126b8f872781cf9dd,2023-05-11 00:00:00.000,386,399,0,0.0,-9.0,78,0.0,0,0,89,0.08607456256134353,,0.0,0,0.0,0.0,0.4635551238343327,1.6662042357234603,2023-05-12 23:31:25.768725+00:00
,0xca0e54b636db823847b29f506bffee743f57729d,,2,0xc496dfe5da45263742cdce69be460c8a90df141e,2023-05-11 00:00:00.000,17,17,405856,0.014693017197853535,,102,,82,89,425,0.4488679307690738,CHI,,1163548,,0.06653280669356826,,1.569700477553292,2023-05-12 23:31:25.768725+00:00
Op,0xfedfaf1a10335448b7fa0268f56d2b44dbd357de,MerkleDistributor,3,0xab1ef74d2c461e95f4b658ca1f94ac519ad80ba2,2023-05-11 00:00:00.000,347,380,1011808,0.05649580326189903,-4.0,72,-4.0,72,72,72,0.05649580326189902,,1479253.0,15350116,0.44206639613801196,0.8157234364158426,0.44206639613801196,0.8157234364158426,2023-05-12 23:31:25.768725+00:00
Mummy Finance,0x7b26207457a9f8ff4fd21a7a0434066935f1d8e7,,32,0x30b12942912cee5a719edec2dd147224fcc373a0,2023-05-11 00:00:00.000,70,70,0,0.0,-18.0,62,0.0,0,0,82,0.05953798749132733,,0.0,0,0.0,0.0,1.300383337972381,1.6311616997462148,2023-05-12 23:31:25.768725+00:00
Synthetix,0x69cc4951d587d11577f16ca9b7d0e9d2745b27cb,,396,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,35,238,0,0.0,-50.0,103,0.0,0,0,198,0.13745649023713852,,0.0,0,0.0,0.0,1.450898385355765,1.625611490694441,2023-05-12 23:31:25.768725+00:00
Socket,0xeb03440702bb6de23c63ad1c5a24598433f59f86,HyphenImplV2,15,0x5fd7d0d6b91cc4787bcb86ca47e0bd4ea0346d34,2023-05-11 00:00:00.000,311,507,0,0.0,-176.0,109,0.0,0,0,113,0.06579853364474234,,0.0,0,0.0,0.0,-0.46876436907511354,1.6235906112021554,2023-05-12 23:31:25.768725+00:00
Aave,0x76d3030728e52deb8848d5613abade88441cbc59,WrappedTokenGatewayV3,27,0x4365f8e70cf38c6ca67de41448508f2da8825500,2023-05-11 00:00:00.000,247,430,500044,0.023443297513773442,-130.0,78,-124.0,77,103,104,0.03836725164797388,,-35897137.0,12368628,-0.47633059292641233,0.6506711410914123,-0.6328909491467792,0.9612169287220228,2023-05-12 23:31:25.768725+00:00
Connext,0x5bb83e95f63217cda6ae3d181ba580ef377d2109,,53,0xade09131c6f43fe22c2cbabb759636c43cfc181e,2023-05-11 00:00:00.000,141,202,0,0.0,0.0,89,0.0,0,0,137,0.08416818146132739,,0.0,0,0.0,0.0,0.8132471231253813,1.6085252210376093,2023-05-12 23:31:25.768725+00:00
Chainlink,0x19bca7c81f3ed561a49326b78468eac64d0e8f2a,AccessControlledOffchainAggregator,30,0x057c75c9b1072be82ddd90b64501f525a9a300e7,2023-05-11 00:00:00.000,381,451,0,0.0,1.0,72,0.0,0,0,453,0.3087965967517824,,0.0,0,0.0,0.0,-4.608036346860448,1.5645731397817166,2023-05-12 23:31:25.768725+00:00
,0xa5b3e40ebf44447c092920a9bec3ed85aac79e9a,,1,0x0f26f9e5c297d411768d4daa43f12533f59baee7,2023-05-11 00:00:00.000,99,99,1348820,0.0505976917571366,,97,,96,105,225,0.17353653615840411,,,9506676,,0.3362632182191708,,1.196204443877512,2023-05-12 23:31:25.768725+00:00
Vesper,0x539505dde2b9771debe0898a84441c5e7fdf6bc0,,27,0x76d266dfd3754f090488ae12f6bd115cd7e77ebd,2023-05-11 00:00:00.000,79,87,823820,0.05251129550617549,,190,,189,207,208,0.06079339871831583,,,13564840,,0.7319789627849774,,0.8001034896997508,2023-05-12 23:31:25.768725+00:00
Mummy Finance,0xa30b1c3c8ede3841de05f9cdd4d0e097ac4c6d92,,37,0x30b12942912cee5a719edec2dd147224fcc373a0,2023-05-11 00:00:00.000,70,70,0,0.0,-18.0,62,0.0,0,0,79,0.0553851869241592,,0.0,0,0.0,0.0,1.2170127622151514,1.5142479895762397,2023-05-12 23:31:25.768725+00:00
Chainlink,0x58218ea7422255ebe94e56b504035a784b7aa204,,8,0x42f4802128c56740d77824046bb13e6a38874331,2023-05-11 00:00:00.000,319,359,0,0.0,-25.0,69,0.0,0,0,335,0.10914616561017684,,0.0,0,0.0,0.0,0.009937938536043411,1.500369501353935,2023-05-12 23:31:25.768725+00:00
Mummy Finance,0x52cc60893d3bd8508baab835620cbf9ddfa0a13c,,35,0x30b12942912cee5a719edec2dd147224fcc373a0,2023-05-11 00:00:00.000,70,70,0,0.0,-15.0,62,0.0,0,0,77,0.05473760631799106,,0.0,0,0.0,0.0,1.207580480017043,1.5001765487004624,2023-05-12 23:31:25.768725+00:00
Chainlink,0x371ead81c9102c9bf4874a9075ffff170f2ee389,,9,0x42f4802128c56740d77824046bb13e6a38874331,2023-05-11 00:00:00.000,319,359,0,0.0,-25.0,68,0.0,0,0,334,0.10890154261410522,,0.0,0,0.0,0.0,0.008387521307484214,1.496052712829308,2023-05-12 23:31:25.768725+00:00
Dhedge,0xb687162d66280074bf2784902b57f3f1212297e5,,266,0xef31d75a2f85cfdd9032158a2ceb773c84d79192,2023-05-11 00:00:00.000,104,528,0,0.0,-26.0,67,0.0,0,0,94,0.5376954337304296,,0.0,0,0.0,0.0,0.6757536747967652,1.4854978399328536,2023-05-12 23:31:25.768725+00:00
Thales,0xd6a960921cbb5462022ceadc4ad158e05cbfd168,,331,0x9841484a4a6c0b61c4eea71376d76453fd05ec9c,2023-05-11 00:00:00.000,1,528,0,0.0,,85,,0,0,393,0.7906268044124541,,,0,,0.0,,1.477709586593671,2023-05-12 23:31:25.768725+00:00
Mummy Finance,0xcebc8a8b66de9b3f4393966eab86fc9de26b2529,,36,0x30b12942912cee5a719edec2dd147224fcc373a0,2023-05-11 00:00:00.000,70,70,0,0.0,-15.0,58,0.0,0,0,71,0.055722371139658604,,0.0,0,0.0,0.0,1.1512757489487733,1.4403181483870537,2023-05-12 23:31:25.768725+00:00
