"block_number","block_timestamp","asc_block_number_rank","desc_block_number_rank","last_base_fee_per_gas_gwei","trailing_avg_base_fee_per_gas_gwei","last_l1_gas_price_gwei","trailing_avg_l1_gas_price_gwei","trailing_avg_priority_fee_paid_per_gas_gwei_1pct","trailing_avg_priority_fee_paid_per_gas_gwei_25pct","trailing_avg_priority_fee_paid_per_gas_gwei_50pct","trailing_avg_priority_fee_paid_per_gas_gwei_75pct","trailing_avg_priority_fee_paid_per_gas_gwei_99pct"
10146546,"2023-06-02 15:52:40",801,219,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,44.0406146134666667,2.0617425187369993,2.1323960660249996,2.2059935111166658,2.267974288524999,2.327475834836999
10146543,"2023-06-02 15:52:34",800,220,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,43.8678449920000000,2.084743520749999,2.14982106755,2.2176101787999993,2.2737826223666664,2.327708168190666
10146541,"2023-06-02 15:52:30",799,221,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,43.8683156537333333,2.0615101853833324,2.126587732183333,2.1943768434333326,2.2505492869999992,2.3044748328239995
10146540,"2023-06-02 15:52:28",798,222,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,43.8898198608333333,2.063707185449999,2.1287847322499993,2.196573843499999,2.2527462870666657,2.306671832890666
10146539,"2023-06-02 15:52:26",797,223,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,43.9113240679333333,2.063707185449999,2.1287847322499993,2.196573843499999,2.2527462870666657,2.306671832890666
10146538,"2023-06-02 15:52:24",796,224,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,43.9328282750333333,2.1061764181349987,2.160958393374999,2.2180229509166653,2.2634708407749993,2.307100815038999
10146537,"2023-06-02 15:52:22",795,225,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,43.8488303140666667,2.129409753501666,2.184191728741666,2.241256286283332,2.286704176141666,2.330334150405666
10146536,"2023-06-02 15:52:20",794,226,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,43.7648323531000000,2.1147630861016653,2.1695450613416662,2.2266096188833324,2.272057508741666,2.3156874830056657
10146535,"2023-06-02 15:52:18",793,227,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,43.6808343921333333,2.075363082451666,2.142145058891666,2.214992951199999,2.272057508741666,2.3156874830056657
10146534,"2023-06-02 15:52:16",792,228,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,43.5968364311666667,2.0753630824516653,2.1421450588916655,2.214992951199999,2.272057508741666,2.3156874830056657
10146532,"2023-06-02 15:52:12",791,229,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,43.5128384702000000,2.037483079684999,2.104265056124999,2.177112948433332,2.234177505974999,2.277807480238999
10146531,"2023-06-02 15:52:10",790,230,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,43.4286812936333333,1.994584864851666,2.0613668412916657,2.134214733599999,2.191279291141666,2.234909265405666
10146529,"2023-06-02 15:52:06",789,231,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,43.3445241170666667,1.9944383981776659,2.057705174441666,2.126891399899999,2.1802942905916662,2.2204090646796657
10146528,"2023-06-02 15:52:04",788,232,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,43.2603669405000000,2.0323184009443325,2.0955851772083323,2.164771402666666,2.218174293358332,2.2582890674463325
10146527,"2023-06-02 15:52:02",787,233,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,43.1762097639333333,2.0176717335443324,2.080938509808332,2.1501247352666653,2.203527625958332,2.2436424000463324
10146526,"2023-06-02 15:52:00",786,234,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,43.0920525873666667,1.9760604651559992,2.070213956099999,2.1501247352666657,2.207189292808332,2.2578496674243325
10146524,"2023-06-02 15:51:56",785,235,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,43.0513576671666667,1.9599711010603327,2.0722278729083325,2.170996236349999,2.246918378166666,2.3156820336866653
10146521,"2023-06-02 15:51:50",784,236,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,43.0106627469666667,1.9994721047233328,2.1021528756833323,2.1909462381999987,2.2568933790916654,2.3160810337236653
10146520,"2023-06-02 15:51:48",783,237,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,42.9699678267666667,2.022473106736333,2.1195778772083327,2.2025629058833323,2.2627017129333327,2.316313367077332
10146517,"2023-06-02 15:51:42",782,238,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,42.9292729065666667,2.045241775395666,2.131194544891666,2.2025629058833323,2.2627017129333327,2.3163133670773326
10146516,"2023-06-02 15:51:40",781,239,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,42.8885779863666667,2.045241775395666,2.131194544891666,2.2025629058833323,2.2627017129333327,2.3163133670773326
10146514,"2023-06-02 15:51:36",780,240,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,42.9224849380666667,2.045241775395666,2.131194544891666,2.2025629058833323,2.262701712933332,2.3163133670773326
10146513,"2023-06-02 15:51:34",779,241,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,42.8602998227333333,1.9897857717623328,2.0757385412583327,2.147106902249999,2.207245709299999,2.2608573634439995
10146512,"2023-06-02 15:51:32",778,242,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,42.7981147074000000,1.9403187701123332,2.038263540008333,2.1221235680833326,2.194754042216666,2.260357696760666
10146511,"2023-06-02 15:51:30",777,243,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,42.7947534983333333,1.963319772125333,2.055688541533333,2.1337402357666657,2.200562376058332,2.2605900301143325
10146510,"2023-06-02 15:51:28",776,244,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,42.7913922892666667,1.963319772125333,2.055688541533333,2.1337402357666657,2.200562376058332,2.2605900301143325
10146509,"2023-06-02 15:51:26",775,245,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,42.7880310802000000,1.9312435705326663,2.0271275401166657,2.108840901199999,2.179324708341666,2.242867562573666
10146507,"2023-06-02 15:51:22",774,246,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,42.7846698711333333,1.9737128032176663,2.059301201241666,2.130290008616666,2.190049262049999,2.2432965447219995
10146506,"2023-06-02 15:51:20",773,247,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,43.0575894755000000,1.9362974671583328,2.0330378661583324,2.115643341216666,2.191513928783332,2.260228092223333
10146505,"2023-06-02 15:51:18",772,248,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,43.3305090798666667,1.9130641317916663,2.009804530791666,2.0924100058499993,2.1682805934166662,2.2369947568566664
10146504,"2023-06-02 15:51:16",771,249,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,43.6034286842333333,1.9130641317916661,2.0098045307916657,2.0924100058499993,2.168280593416666,2.2369947568566664
10146503,"2023-06-02 15:51:14",770,250,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,43.9035151917666667,1.8898307964249994,1.9865711954249992,2.0691766704833325,2.145047258049999,2.2137614214899997
10146501,"2023-06-02 15:51:10",769,251,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,44.2036016993000000,1.9130641317916661,2.009804530791666,2.0924100058499993,2.1682805934166662,2.2369947568566664
10146498,"2023-06-02 15:51:04",768,252,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,44.4826546614666667,1.9130641317916661,2.0098045307916657,2.0924100058499993,2.168280593416666,2.236994756856666
10146497,"2023-06-02 15:51:02",767,253,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,44.7617076236333333,1.870594899106666,1.977630869666666,2.0709608984333325,2.157556039708332,2.2365657747083327
10146495,"2023-06-02 15:50:58",766,254,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,45.0407605858000000,1.8306948954066662,1.937730865966666,2.0310608947333324,2.1176560360083325,2.1966657710083326
10146494,"2023-06-02 15:50:56",765,255,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,45.3198135479666667,1.830694895406666,1.937730865966666,2.0310608947333324,2.1176560360083325,2.196665771008333
10146490,"2023-06-02 15:50:48",764,256,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,45.5988665101333333,5.0907948917066665,5.197830862266667,5.291160891033332,5.377756032308333,5.456765767308332
10146486,"2023-06-02 15:50:40",763,257,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,45.8779194723000000,5.0569615599899995,5.15199752935,5.22954422335,5.304522696941666,5.383532431941665
10146485,"2023-06-02 15:50:38",762,258,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,46.1914250624333333,5.05696155999,5.15199752935,5.2295442233500005,5.304522696941667,5.383532431941666
10146484,"2023-06-02 15:50:36",761,259,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,46.5049306525666667,5.080194895356668,5.175230864716667,5.252777558716668,5.327756032308334,5.406765767308333
10146483,"2023-06-02 15:50:34",760,260,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,46.8184362427000000,5.123093110190001,5.218129079550001,5.295675773550001,5.370654247141668,5.449663982141668
10146482,"2023-06-02 15:50:32",759,261,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,47.1319418328333333,5.123093110190001,5.2181290795500015,5.295675773550001,5.370654247141668,5.449663982141668
10146481,"2023-06-02 15:50:30",758,262,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,47.2638053504000000,5.06854643909,5.163582408450001,5.24112910245,5.316107576041667,5.395117311041668
10146479,"2023-06-02 15:50:26",757,263,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,47.3956688679666667,5.068546439090001,5.163582408450001,5.241129102450001,5.316107576041668,5.395117311041668
10146478,"2023-06-02 15:50:24",756,264,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,47.5303488485333333,5.1101577074783355,5.174306962158336,5.241129102450002,5.312445909191668,5.380910043663669
10146477,"2023-06-02 15:50:22",755,265,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,47.6778497728000000,5.144201404137002,5.972671377025002,6.835660932116668,7.703145153658335,8.535930006338335
10146476,"2023-06-02 15:50:20",754,266,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,47.8253506970666667,5.144201404137003,5.972671377025002,6.835660932116669,7.703145153658336,8.535930006338335
10146475,"2023-06-02 15:50:18",753,267,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,47.9306263748666667,5.144054937463002,5.969009710175002,6.828337598416669,7.692160153108335,8.521429805612335
10146474,"2023-06-02 15:50:16",752,268,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,48.0359020526666667,5.1011567226296695,5.92611149534167,6.785439383583336,7.649261938275003,8.478531590779003
10146472,"2023-06-02 15:50:12",751,269,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,48.1002532088666667,5.063509053216669,5.89403982641667,6.759176048500003,7.628806937033335,8.463652590025337
10146469,"2023-06-02 15:50:06",750,270,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,48.0900024931666667,5.063509053216669,5.89403982641667,6.759176048500003,7.628806937033336,8.463652590025337
10146468,"2023-06-02 15:50:04",749,271,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,48.0797517774666667,5.086742388583336,5.917273161783337,6.7824093838666695,7.652040272400003,8.486885925392004
10146466,"2023-06-02 15:50:00",748,272,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,47.9763598045333333,5.159210392246337,5.9721731645583365,6.81900938571667,7.670340273325004,8.487617925429003
10146465,"2023-06-02 15:49:58",747,273,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,47.8141439253333333,5.136441723587002,5.960556496875002,6.81900938571667,7.686451607458336,8.519196140330337
10146464,"2023-06-02 15:49:56",746,274,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,47.6519280461333333,5.136441723587002,5.960556496875002,6.81900938571667,7.686451607458337,8.519196140330337
10146462,"2023-06-02 15:49:52",745,275,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,47.4897121669333333,5.1524065910463355,5.973006164158336,6.827797386150004,7.69157794104167,8.52080727373767
10146460,"2023-06-02 15:49:48",744,276,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,47.3274962877333333,5.152553057720335,5.976667831008336,6.835120719850003,7.70256294159167,8.53530747446367
10146459,"2023-06-02 15:49:46",743,277,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,47.0339991840000000,5.175321726379669,5.9882844986916695,6.835120719850003,7.686451607458337,8.503729259562338
10146457,"2023-06-02 15:49:42",742,278,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,46.7405020802666667,5.198555061746336,6.011517834058337,6.858354055216669,7.709684942825003,8.526962594929005
10146454,"2023-06-02 15:49:36",741,279,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,46.4470049765333333,5.198555061746336,6.011517834058337,6.85835405521667,7.709684942825003,8.526962594929005
10146453,"2023-06-02 15:49:34",740,280,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,46.1685722039333333,5.221788397113003,6.034751169425004,6.881587390583337,7.73291827819167,8.55019593029567
10146452,"2023-06-02 15:49:32",739,281,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,45.8901394313333333,5.221788397113003,6.034751169425005,6.881587390583338,7.732918278191671,8.55019593029567
10146449,"2023-06-02 15:49:26",738,282,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,45.6117066587333333,5.25401106537967,6.0669738376916715,6.913810058850005,7.765140946458337,8.582418598562338
10146447,"2023-06-02 15:49:22",737,283,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,45.3780222455666667,5.29648029806467,6.099147498816672,6.935259166266672,7.775865500166671,8.582847580710672
10146445,"2023-06-02 15:49:18",736,284,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,45.1443378324000000,5.313146966398003,6.115814167150005,6.951925834600004,7.792532168500005,8.599514249044004
10146444,"2023-06-02 15:49:16",735,285,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,44.9106534192333333,5.386380303431336,6.189047504183338,7.025159171633338,7.8657655055333375,8.672747586077339
10146443,"2023-06-02 15:49:14",734,286,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,44.6769690060666667,2.1264267738053326,2.9326091747333325,3.7723825090333323,4.616650509783332,5.427147790503337
10146441,"2023-06-02 15:49:10",733,287,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,44.4432845929000000,2.1567918764499994,2.9636938480499992,3.804216735133332,4.6492342886666655,5.46045114005867
10146440,"2023-06-02 15:49:08",732,288,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,44.1751475517666667,2.1335585410833326,2.940460512683332,3.7809833997666655,4.626000953299998,5.437217804692005
10146438,"2023-06-02 15:49:04",731,289,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,43.9070105106333333,2.1335585410833326,2.940460512683332,3.7809833997666655,4.626000953299998,5.437217804692005
10146437,"2023-06-02 15:49:02",730,290,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,43.6388734695000000,2.1335585410833326,2.940460512683332,3.7809833997666646,4.626000953299998,5.437217804692005
10146434,"2023-06-02 15:48:56",729,291,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,43.3707364283666667,2.1335585410833326,2.940460512683332,3.7809833997666646,4.626000953299999,5.437217804692005
10146433,"2023-06-02 15:48:54",728,292,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,43.4007709253666667,2.150225209416666,2.9571271810166655,3.797650068099998,4.642667621633334,5.4538844730253375
10146430,"2023-06-02 15:48:48",727,293,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,43.4308054223666667,2.150225209416666,2.9571271810166655,3.797650068099998,4.6426676216333345,5.4538844730253375
10146429,"2023-06-02 15:48:46",726,294,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,43.4580234563666667,2.150225209416666,2.9571271810166655,3.797650068099998,4.6426676216333345,5.4538844730253375
10146425,"2023-06-02 15:48:38",725,295,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,43.4852414903666667,2.0946232074406663,2.124677180416666,2.1559834022666657,2.191784290566666,2.226153143334666
10146421,"2023-06-02 15:48:30",724,296,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,43.5124595243666667,2.054723203740666,2.0847771767166665,2.116083398566666,2.151884286866666,2.186253139634666
10146419,"2023-06-02 15:48:26",723,297,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,43.6794337223333333,2.054723203740666,2.084777176716666,2.116083398566666,2.1518842868666663,2.1862531396346663
10146417,"2023-06-02 15:48:22",722,298,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,43.8464079203000000,2.0976214185739996,2.12767539155,2.1589816133999995,2.1947825016999993,2.2291513544679997
10146414,"2023-06-02 15:48:16",721,299,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,44.0543066398666667,2.120622420586999,2.1451003930749994,2.170598281083333,2.200590835541666,2.229383687821666
10146413,"2023-06-02 15:48:14",720,300,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,44.3518640299000000,2.120622420586999,2.1451003930749994,2.170598281083333,2.200590835541666,2.229383687821666
10146412,"2023-06-02 15:48:12",719,301,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,44.6494214199333333,2.120622420586999,2.1451003930749994,2.170598281083332,2.200590835541666,2.229383687821666
10146409,"2023-06-02 15:48:06",718,302,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,45.1909624125000000,2.120622420586999,2.1451003930749994,2.170598281083332,2.200590835541666,2.229383687821666
10146408,"2023-06-02 15:48:04",717,303,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,45.7325034050666667,2.143391089246332,2.1567170607583326,2.170598281083332,2.1844795014083327,2.1978054729203325
10146407,"2023-06-02 15:48:02",716,304,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,46.2740443976333333,2.120157753879666,2.1334837253916654,2.147364945716666,2.1612461660416655,2.1745721375536657
10146405,"2023-06-02 15:47:58",715,305,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,46.8155853902000000,2.104046419746332,2.117372391258333,2.1312536115833325,2.1451348319083325,2.1584608034203323
10146404,"2023-06-02 15:47:56",714,306,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,47.3571263827666667,2.0610017382389993,2.070812509574999,2.081032063049999,2.091251616524999,2.101062387860999
10146403,"2023-06-02 15:47:54",713,307,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,47.8757668206000000,2.061001738238999,2.0708125095749987,2.081032063049999,2.091251616524999,2.101062387860999
10146402,"2023-06-02 15:47:52",712,308,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,48.3944072584333333,2.061001738238999,2.070812509574999,2.081032063049999,2.091251616524999,2.101062387860999
10146400,"2023-06-02 15:47:48",711,309,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,48.9130476962666667,2.0380007362259986,2.0533875080499993,2.069415395366666,2.0854432826833325,2.1008300545073326
10146398,"2023-06-02 15:47:44",710,310,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,49.3894568998000000,2.038147202899999,2.057049174899999,2.076738729066666,2.0964282832333323,2.115330255233333
10146396,"2023-06-02 15:47:40",709,311,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,50.0021253827666667,1.965679199236999,2.0021491721249993,2.040138727216666,2.0781282823083327,2.1145982551963325
10146394,"2023-06-02 15:47:36",708,312,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,50.6147938657333333,1.9481031983703325,1.9845731712583325,2.022562726349999,2.0605522814416655,2.097022254329666
10146392,"2023-06-02 15:47:32",707,313,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,51.2231734226333333,1.9481031983703325,1.9845731712583325,2.022562726349999,2.060552281441666,2.097022254329666
10146391,"2023-06-02 15:47:30",706,314,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,51.8315529795333333,1.9713365337369995,2.0078065066249993,2.0457960617166657,2.0837856168083326,2.120255589696333
10146390,"2023-06-02 15:47:28",705,315,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,52.5137081379000000,1.898103196703666,1.934573169591666,1.9725627246833326,2.0105522797749993,2.0470222526629995
10146389,"2023-06-02 15:47:26",704,316,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,53.1958632962666667,1.8979567300296663,1.930911502741666,1.9652393909833326,1.9995672792249992,2.0325220519369993
10146388,"2023-06-02 15:47:24",703,317,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,53.8780184546333333,1.940824962751666,1.9730601647916657,2.0066385002499993,2.040216835708333,2.0724520377483326
10146387,"2023-06-02 15:47:22",702,318,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,54.6567645353333333,1.924324961101666,1.9605601635416658,1.9983051660833326,2.0360501686249988,2.0722853710649995
10146386,"2023-06-02 15:47:20",701,319,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,55.4355106160333333,1.924324961101666,1.9605601635416656,1.9983051660833326,2.0360501686249988,2.0722853710649995
10146383,"2023-06-02 15:47:14",700,320,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,56.2142566967333333,1.8814267462683327,1.9176619487083324,1.9554069512499992,1.9931519537916658,2.029387156231666
10146382,"2023-06-02 15:47:12",699,321,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,57.1321603227000000,1.8814267462683327,1.9176619487083326,1.9554069512499992,1.993151953791666,2.029387156231666
10146381,"2023-06-02 15:47:10",698,322,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,57.9335344831000000,1.9046600816349994,1.9408952840749991,1.9786402866166661,2.0163852891583325,2.052620491598333
10146379,"2023-06-02 15:47:06",697,323,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,58.7349086435000000,1.9046600816349992,1.940895284074999,1.978640286616666,2.016385289158332,2.0526204915983324
10146378,"2023-06-02 15:47:04",696,324,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,59.5178400718666667,1.8814267462683325,1.9176619487083324,1.9554069512499992,1.9931519537916658,2.029387156231666
10146377,"2023-06-02 15:47:02",695,325,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,60.3007715002333333,1.9045742149553324,1.9387486170833326,1.9743469526333324,2.0099452881833324,2.0441196903113323
10146375,"2023-06-02 15:46:58",694,326,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,61.0837029286000000,1.9444742186553325,1.9786486207833323,2.0142469563333325,2.049845291883332,2.0840196940113325
10146372,"2023-06-02 15:46:52",693,327,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,61.7691034394666667,1.9212408832886658,1.955415285416666,1.9910136209666656,2.0266119565166654,2.0607863586446658
10146371,"2023-06-02 15:46:50",692,328,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,62.1973728418666667,1.9212408832886658,1.9554152854166658,1.9910136209666658,2.0266119565166654,2.0607863586446658
10146368,"2023-06-02 15:46:44",691,329,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,62.6256422442666667,1.9212408832886658,1.955415285416666,1.9910136209666656,2.0266119565166654,2.0607863586446658
10146366,"2023-06-02 15:46:40",690,330,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,62.9642529762000000,1.848739881275666,1.900490283891666,1.9543969532833325,2.008303622674999,2.0600540252909996
10146364,"2023-06-02 15:46:36",689,331,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,63.0708775852333333,1.848739881275666,1.9004902838916662,1.9543969532833323,2.008303622674999,2.060054025290999
10146363,"2023-06-02 15:46:34",688,332,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,63.0266598489666667,1.8255065459089994,1.8772569485249992,1.931163617916666,1.9850702873083326,2.0368206899243324
10146362,"2023-06-02 15:46:32",687,333,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,62.9824421127000000,1.8255065459089994,1.8772569485249992,1.931163617916666,1.9850702873083326,2.0368206899243324
10146361,"2023-06-02 15:46:30",686,334,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,62.9317106003000000,1.848739881275666,1.900490283891666,1.9543969532833325,2.0083036226749993,2.0600540252909996
10146359,"2023-06-02 15:46:26",685,335,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,62.8809790879000000,1.8058416664423327,1.8575920690583325,1.9114987384499993,1.9654054078416658,2.0171558104576657
10146358,"2023-06-02 15:46:24",684,336,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,63.0043417053666667,1.808839877575666,1.860590280191666,1.9144969495833328,1.9684036189749994,2.0201540215909994
10146357,"2023-06-02 15:46:22",683,337,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,63.1506048775666667,1.808839877575666,1.860590280191666,1.9144969495833328,1.9684036189749994,2.0201540215909994
10146354,"2023-06-02 15:46:16",682,338,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,63.2968680497666667,1.808839877575666,1.860590280191666,1.9144969495833328,1.9684036189749994,2.0201540215909994
10146353,"2023-06-02 15:46:14",681,339,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,63.5728133692333333,1.8318408795886658,1.8780152817166662,1.926113617266666,1.9742119528166662,2.020386354944666
10146349,"2023-06-02 15:46:06",680,340,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,63.7606479913333333,1.792193409251666,1.8444286120916662,1.898840281716666,1.953251951341666,2.0054871541816657
10146348,"2023-06-02 15:46:04",679,341,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,63.8122233340000000,1.8646614129146657,1.8993286148666662,1.935440283566666,1.971551952266666,2.0062191542186656
10146345,"2023-06-02 15:45:58",678,342,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,63.9252910799333333,1.8500147455146658,1.8846819474666663,1.9207936161666659,1.956905284866666,1.9915724868186657
10146342,"2023-06-02 15:45:52",677,343,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,63.9978993925000000,1.827013743501666,1.8672569459416661,1.9091769484833325,1.9510969510249994,1.9913401534649993
10146339,"2023-06-02 15:45:46",676,344,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,64.0037129185333333,1.827013743501666,1.8672569459416661,1.9091769484833325,1.9510969510249996,1.9913401534649993
10146338,"2023-06-02 15:45:44",675,345,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,63.9357508431000000,1.827013743501666,1.8672569459416661,1.9091769484833325,1.9510969510249994,1.9913401534649993
10146335,"2023-06-02 15:45:38",674,346,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,63.8677887676666667,1.827013743501666,1.8672569459416661,1.9091769484833325,1.9510969510249994,1.9913401534649993
10146332,"2023-06-02 15:45:32",673,347,5.0000000000000000E-8,5.0000000000000000E-8,74.1966001880000000,63.7998266922333333,1.7841155286683328,1.824358731108333,1.866278733649999,1.908198736191666,1.948441938631666
