date,protocol,chain,usd_value,name,category,parent_protocol,net_dollar_flow,net_dollar_flow_latest_price,rank_desc,mark_at_latest_price,cumul_net_dollar_flow,flow_direction,abs_cumul_net_dollar_flow,cumul_net_dollar_flow_1d,daily_avg_tvl_1d,flow_direction_1d,abs_cumul_net_dollar_flow_1d,cumul_net_dollar_flow_3d,daily_avg_tvl_3d,flow_direction_3d,abs_cumul_net_dollar_flow_3d,cumul_net_dollar_flow_7d,daily_avg_tvl_7d,flow_direction_7d,abs_cumul_net_dollar_flow_7d,cumul_net_dollar_flow_14d,daily_avg_tvl_14d,flow_direction_14d,abs_cumul_net_dollar_flow_14d,cumul_net_dollar_flow_30d,daily_avg_tvl_30d,flow_direction_30d,abs_cumul_net_dollar_flow_30d,cumul_net_dollar_flow_90d,daily_avg_tvl_90d,flow_direction_90d,abs_cumul_net_dollar_flow_90d,cumul_net_dollar_flow_180d,daily_avg_tvl_180d,flow_direction_180d,abs_cumul_net_dollar_flow_180d,cumul_net_dollar_flow_365d,daily_avg_tvl_365d,flow_direction_365d,abs_cumul_net_dollar_flow_365d,pct_of_tvl
2024-07-08,realt-tokens,xDai,109600652.43277,RealT Tokens,RWA,parent#realt,0.0,0.0,1,1,27764755.667773742,1,27764755.667773742,0.0,109600652.43277,1,0.0,0.0,109232408.78131668,1,0.0,504911.99999997695,108903943.30719428,1,504911.99999997695,1298421.8099999407,108510370.75404501,1,1298421.8099999407,1569948.0622769352,108017827.51460734,1,1569948.0622769352,6526189.001999708,105390846.46541,1,6526189.001999708,14153405.859524354,102387245.42770576,1,14153405.859524354,27764755.667773742,95108042.15801208,1,27764755.667773742,0.0
2024-07-08,raydium,Solana,876613604.87644,Raydium,Dexes,Raydium,-6308711.234257277,-6308711.234257277,1,1,1373363437.3424766,1,1373363437.3424766,-6308711.234257277,876613604.87644,-1,6308711.234257277,-7552850.2381083155,897769996.8269633,-1,7552850.2381083155,-14233335.060791293,927356375.7075628,-1,14233335.060791293,127921493.84560326,873326707.9048115,1,127921493.84560326,-2414705414.9208565,846735204.162318,-1,2414705414.9208565,914036392.8055744,610436832.6794318,1,914036392.8055744,1330637335.525212,366706343.3854961,1,1330637335.525212,1373363437.3424766,218715016.23197597,1,1373363437.3424766,-0.7196684148139019
2024-07-08,rangers-bridge,Rangers,14976618.32721,Rangers Bridge,Bridge,Rangers Bridge,2934.053490786481,2934.053490786481,1,1,454689.64672794606,1,454689.64672794606,2934.053490786481,14976618.32721,1,2934.053490786481,3.8407924655739407,15117844.988503331,1,3.8407924655739407,114.48064899678138,15140763.668271428,1,114.48064899678138,76661.15263961496,15269685.587632144,1,76661.15263961496,128336.66270818555,16055951.023934333,1,128336.66270818555,264103.9888591917,17156324.750487,1,264103.9888591917,292443.39414158557,13630199.568732332,1,292443.39414158557,454689.64672794606,12106759.097994115,1,454689.64672794606,0.019590894464178193
2024-07-08,ramses-cl,Arbitrum,24640468.50753,Ramses CL,Dexes,parent#ramses-exchange,1422224.0437217078,1422224.0437217078,1,1,21483505.306051854,1,21483505.306051854,1422224.0437217078,24640468.50753,1,1422224.0437217078,3040208.348018738,23706844.228266668,1,3040208.348018738,1381628.3454311101,24712297.71501143,1,1381628.3454311101,6874840.739487007,23183407.89413286,1,6874840.739487007,3166744.2703142157,22886458.340757333,1,3166744.2703142157,12331023.703227919,20263711.89207567,1,12331023.703227919,12109279.851984339,16285741.069713889,1,12109279.851984339,21569636.883217547,11509516.100731561,1,21569636.883217547,5.771903416881393
2024-07-08,railgun,Polygon,358322.01274,Railgun,Privacy,Railgun,-2874.2195177837893,-2874.2195177837893,1,1,131893.62485755704,1,131893.62485755704,-2874.2195177837893,358322.01274,-1,2874.2195177837893,-1599.1150579303117,361097.41540666664,-1,1599.1150579303117,22371.600739486836,367076.6043585714,1,22371.600739486836,-16674.398903628404,366324.89053285716,-1,16674.398903628404,-33369.29222061414,387913.113405,-1,33369.29222061414,42301.57102560743,447086.6557642222,1,42301.57102560743,63833.5026104245,457907.2162247778,1,63833.5026104245,133148.81388243334,382325.4357270685,1,133148.81388243334,-0.8021331136776505
2024-07-08,railgun,Ethereum,54882869.503960006,Railgun,Privacy,Railgun,-5193887.024046677,-5193887.024046677,1,1,43711570.41099175,1,43711570.41099175,-5193887.024046677,54882869.503960006,-1,5193887.024046677,-3089732.005166691,58813880.79034001,-1,3089732.005166691,-3697433.3250001846,62549880.52823571,-1,3697433.3250001846,-4236659.324828483,64291938.38743429,-1,4236659.324828483,-14859312.92189221,71305817.971658,-1,14859312.92189221,24284223.667778537,63571150.334179334,1,24284223.667778537,39032091.34228885,43626403.415893726,1,39032091.34228885,44840535.9876218,26982023.56640285,1,44840535.9876218,-9.463585032979951
2024-07-08,railgun,Binance,459536.90589,Railgun,Privacy,Railgun,-7358.6702712696615,-7358.6702712696615,1,1,204177.22813481197,1,204177.22813481197,-7358.6702712696615,459536.90589,-1,7358.6702712696615,87248.97507493293,459523.8351533333,1,87248.97507493293,68735.50626431928,430258.83555285714,1,68735.50626431928,-98703.24784712147,433031.6962685714,-1,98703.24784712147,458634.02599029976,386235.97545633337,1,458634.02599029976,148883.83772760237,279565.2144124444,1,148883.83772760237,297756.31644533365,271932.5443669444,1,297756.31644533365,200864.15836914067,200232.7062490685,1,200864.15836914067,-1.6013230225802837
2024-07-08,railgun,Arbitrum,1823942.92939,Railgun,Privacy,Railgun,-32169.08717195815,-32169.08717195815,1,1,1438684.508673676,1,1438684.508673676,-32169.08717195815,1823942.92939,-1,32169.08717195815,-233520.40022940512,1962352.6424466667,-1,233520.40022940512,-447628.1787141183,2211766.096555714,-1,447628.1787141183,-787804.7273298855,2466541.9863807145,-1,787804.7273298855,-395981.90994763735,2557409.473032667,-1,395981.90994763735,758372.7031646236,2088435.8451954445,1,758372.7031646236,1231493.4815116555,1451381.7710754445,1,1231493.4815116555,1438684.508673676,922575.5765412912,1,1438684.508673676,-1.763711279207447
2024-07-08,radpie,Binance,4087468.07155,Radpie,Yield,parent#magpie-ecosystem,-186.3379765371501,-186.3379765371501,1,1,3043637.301624784,1,3043637.301624784,-186.3379765371501,4087468.07155,-1,186.3379765371501,-273598.8594045562,4145999.8322366676,-1,273598.8594045562,-409028.39821569406,4571861.8144785715,-1,409028.39821569406,-853077.8169152081,4857486.83699,-1,853077.8169152081,-1841915.3891750139,5595857.510605667,-1,1841915.3891750139,-2355240.804480507,6931384.247736334,-1,2355240.804480507,-1417723.878552435,7388848.701625557,-1,1417723.878552435,3043637.301624784,6258789.8161642365,1,3043637.301624784,-0.004558762864329586
2024-07-08,radpie,Arbitrum,14019239.2224,Radpie,Yield,parent#magpie-ecosystem,1021009.6096851171,1021009.6096851171,1,1,13377240.916393304,1,13377240.916393304,1021009.6096851171,14019239.2224,1,1021009.6096851171,-3022104.7375605917,13209850.007476667,-1,3022104.7375605917,-2142970.7223944357,15547238.274915714,-1,2142970.7223944357,1814724.065206956,15104506.197114287,1,1814724.065206956,3444792.4598708334,14259192.024424335,1,3444792.4598708334,-7055004.017415998,17931516.732321333,-1,7055004.017415998,-694448.4214563204,24042209.428798,-1,694448.4214563204,13377240.916393304,17752332.808255695,1,13377240.916393304,7.282917378667336
2024-07-08,reflexer,Ethereum,20185266.47279,Reflexer,CDP,Reflexer,0.0,0.0,1,1,-23647803.04430133,-1,23647803.04430133,0.0,20185266.47279,1,0.0,-358025.6897754498,20506426.73073667,-1,358025.6897754498,-359801.02377433697,22008572.099972855,-1,359801.02377433697,-306570.59270772367,22805566.117096428,-1,306570.59270772367,-368511.93675107404,23746606.023360666,-1,368511.93675107404,-1668114.8916023755,23341358.07452889,-1,1668114.8916023755,-10234436.885588963,25698915.98303611,-1,10234436.885588963,-23603715.583328985,25252534.885312058,-1,23603715.583328985,0.0
2024-07-08,pnetwork,Algorand,59004.3182,pNetwork,Bridge,pNetwork,-2567.4138084813785,-2567.4138084813785,1,1,2022.7128489485644,1,2022.7128489485644,-2567.4138084813785,59004.3182,-1,2567.4138084813785,-1180.441210763358,60212.21617666667,-1,1180.441210763358,-7143.146858145483,62283.08002285714,-1,7143.146858145483,-24076.663816529574,64563.28572428571,-1,24076.663816529574,-32122.51227896211,76727.26008766665,-1,32122.51227896211,-34419.1961317021,90325.85728011111,-1,34419.1961317021,2795.5930340106693,80738.72965822222,1,2795.5930340106693,2022.7128489485644,77950.06714222772,1,2022.7128489485644,-4.351230362121832
2024-07-08,portal,Algorand,129534.86945,Portal,Bridge,Portal,0.0,0.0,1,1,116062.10926822857,1,116062.10926822857,0.0,129534.86945,1,0.0,0.0,130402.20560333338,1,0.0,0.0,137551.1623357143,1,0.0,61719.41217823367,122430.04656071428,1,61719.41217823367,63019.674178144385,95651.32280000001,1,63019.674178144385,81390.16428890695,103345.47990566665,1,81390.16428890695,82324.9121542752,196865.54001905554,1,82324.9121542752,116062.10926822857,186732.622361134,1,116062.10926822857,0.0
2024-07-08,proxy,Ethereum,19149.11989,Proxy,Bridge,Proxy,0.0,0.0,1,1,-246.1288000266581,-1,246.1288000266581,0.0,19149.11989,1,0.0,0.0,19298.76470666667,1,0.0,0.0,20021.16128714286,1,0.0,0.0,20350.365380714287,1,0.0,0.0,21491.648153333335,1,0.0,0.0,21967.671408666665,1,0.0,-40.723553641304306,20442.589872611108,-1,40.723553641304306,-246.1288000266581,15721.271582931508,-1,246.1288000266581,0.0
2024-07-08,poly-network*,Polygon,57194.89,Poly Network,Bridge,Poly Network,-491.2099999999991,-491.2099999999991,1,1,-680682.52,-1,680682.52,-491.2099999999991,57194.89,-1,491.2099999999991,-2524.3199999999997,56843.60666666667,-1,2524.3199999999997,-5852.379999999997,59683.63714285714,-1,5852.379999999997,-9410.130000000005,61738.86571428571,-1,9410.130000000005,-13269.670000000013,65184.62933333334,-1,13269.670000000013,-59765.34,76840.96122222223,-1,59765.34,-91826.96999999999,106296.6115,-1,91826.96999999999,-679985.84,292815.9691506849,-1,679985.84,-0.8588354658956405
2024-07-08,poly-network*,Optimism,61223.51,Poly Network,Bridge,Poly Network,-728.9099999999962,-728.9099999999962,1,1,-48486.77,-1,48486.77,-728.9099999999962,61223.51,-1,728.9099999999962,-2730.959999999999,61054.89333333333,-1,2730.959999999999,-6027.379999999997,64038.27714285714,-1,6027.379999999997,-7156.299999999996,65432.90928571428,-1,7156.299999999996,-11575.299999999996,68132.489,-1,11575.299999999996,-50607.12,76733.44977777777,-1,50607.12,-75940.54999999999,100955.2847777778,-1,75940.54999999999,-40068.93,92045.53589041096,-1,40068.93,-1.1905720531214172
2024-07-08,poly-network*,Neo3,318842.93,Poly Network,Bridge,Poly Network,-10070.780000000028,-10070.780000000028,1,1,7339.679999999993,1,7339.679999999993,-10070.780000000028,318842.93,-1,10070.780000000028,-9826.910000000033,321430.04333333333,-1,9826.910000000033,-41327.919999999984,336010.3085714286,-1,41327.919999999984,-20203.630000000005,346562.6614285714,-1,20203.630000000005,-132932.7,363828.385,-1,132932.7,-165367.69,372250.98422222224,-1,165367.69,-260180.84000000003,473142.2409444445,-1,260180.84000000003,7424.909999999974,436175.4490958904,1,7424.909999999974,-3.1585395354383516
2024-07-08,poly-network*,NEO,10238494.03,Poly Network,Bridge,Poly Network,-339045.1699999999,-339045.1699999999,1,1,-23648586.560000002,-1,23648586.560000002,-339045.1699999999,10238494.03,-1,339045.1699999999,-658763.2700000014,10320014.66,-1,658763.2700000014,-1841790.960000001,11162966.887142856,-1,1841790.960000001,-1659648.9900000002,11621959.189285712,-1,1659648.9900000002,-4419180.66,12369669.607333334,-1,4419180.66,-12883049.090000002,15649229.226777779,-1,12883049.090000002,-25372105.049999997,22396751.891,-1,25372105.049999997,-23528739.159999996,28206515.227616437,-1,23528739.159999996,-3.31147499824249
2024-07-08,poly-network*,Metis,36306.83,Poly Network,Bridge,Poly Network,-284.4499999999971,-284.4499999999971,1,1,4041.790000000001,1,4041.790000000001,-284.4499999999971,36306.83,-1,284.4499999999971,-726.6100000000006,36371.85666666667,-1,726.6100000000006,-2000.2999999999956,37165.97142857143,-1,2000.2999999999956,-3016.729999999996,37911.47142857143,-1,3016.729999999996,-3940.970000000001,38851.952999999994,-1,3940.970000000001,-7949.330000000002,39920.347444444444,-1,7949.330000000002,4674.2800000000025,41564.10522222222,1,4674.2800000000025,4114.200000000001,35587.065534246576,1,4114.200000000001,-0.7834614038185022
2024-07-08,poly-network*,Kava,14319.3,Poly Network,Bridge,Poly Network,0.0,0.0,1,1,0.0,1,0.0,0.0,14319.3,1,0.0,0.0,14319.3,1,0.0,0.0,14319.3,1,0.0,0.0,14319.3,1,0.0,0.0,14319.3,1,0.0,0.0,14319.3,1,0.0,0.0,14319.3,1,0.0,0.0,14319.3,1,0.0,0.0
2024-07-08,poly-network*,Heco,446268.12,Poly Network,Bridge,Poly Network,-53.1699999999837,-53.1699999999837,1,1,51221.380000000005,1,51221.380000000005,-53.1699999999837,446268.12,-1,53.1699999999837,-19808.78999999998,445540.53,-1,19808.78999999998,-32784.29999999999,462513.64714285714,-1,32784.29999999999,-35645.31,470329.70285714284,-1,35645.31,7652.799999999988,465752.23199999996,1,7652.799999999988,10141.919999999984,433380.12944444444,1,10141.919999999984,-81323.93000000005,434323.69705555553,-1,81323.93000000005,51974.59999999998,424838.94635616435,1,51974.59999999998,-0.011914362155195783
2024-07-08,poly-network*,Fantom,5274.42,Poly Network,Bridge,Poly Network,-319.21000000000004,-319.21000000000004,1,1,-11985.370000000003,-1,11985.370000000003,-319.21000000000004,5274.42,-1,319.21000000000004,-398.39999999999964,5393.1100000000015,-1,398.39999999999964,-1394.8199999999997,5925.36857142857,-1,1394.8199999999997,-1535.7200000000003,6314.574285714286,-1,1535.7200000000003,-2742.3900000000003,6750.671,-1,2742.3900000000003,-4865.77,7832.524666666666,-1,4865.77,-103.93000000000029,7612.837222222222,-1,103.93000000000029,-12201.02,8928.122383561644,-1,12201.02,-6.0520398451393715
2024-07-08,poly-network*,Ethereum,42567222.2,Poly Network,Bridge,Poly Network,-13089.119999997318,-13089.119999997318,1,1,-78900790.7,-1,78900790.7,-13089.119999997318,42567222.2,-1,13089.119999997318,-668010.8999999985,42516693.413333334,-1,668010.8999999985,-2123850.6899999976,43381425.81857143,-1,2123850.6899999976,-2363131.7799999937,44009315.35357143,-1,2363131.7799999937,-6258123.169999994,45446935.15933333,-1,6258123.169999994,-24530061.82,56366205.75533333,-1,24530061.82,-2542840.1999999955,54850508.60816667,-1,2542840.1999999955,-76255480.17999999,59471403.67501369,-1,76255480.17999999,-0.030749293290736075
2024-07-08,poly-network*,Celo,1992.89,Poly Network,Bridge,Poly Network,6.850000000000136,6.850000000000136,1,1,-13417.5,-1,13417.5,6.850000000000136,1992.89,1,6.850000000000136,-8.019999999999982,1986.8966666666668,-1,8.019999999999982,-38.83999999999992,1996.685714285714,-1,38.83999999999992,-157.12999999999988,2038.212142857143,-1,157.12999999999988,-103.84999999999968,2080.0813333333335,-1,103.84999999999968,-832.76,2233.192666666667,-1,832.76,-2616.6799999999994,2768.8526666666667,-1,2616.6799999999994,-13389.04,5211.8860821917815,-1,13389.04,0.34372193146636976
2024-07-08,poly-network*,Boba,65538.17,Poly Network,Bridge,Poly Network,-3330.6300000000047,-3330.6300000000047,1,1,25849.559999999998,1,25849.559999999998,-3330.6300000000047,65538.17,-1,3330.6300000000047,-12.720000000001164,67802.65000000001,-1,12.720000000001164,-8328.380000000005,69904.32142857142,-1,8328.380000000005,-9891.600000000006,71892.88714285714,-1,9891.600000000006,-29007.509999999995,77931.90633333333,-1,29007.509999999995,-103933.73,100883.56722222223,-1,103933.73,-2698.5499999999956,110175.91977777779,-1,2698.5499999999956,26402.409999999996,76276.15,1,26402.409999999996,-5.081969789513508
2024-07-08,poly-network*,Binance,10310480.43,Poly Network,Bridge,Poly Network,-40968.9299999997,-40968.9299999997,1,1,-1340939.75,-1,1340939.75,-40968.9299999997,10310480.43,-1,40968.9299999997,-59339.210000000894,10324368.456666665,-1,59339.210000000894,-171563.97000000067,10390823.865714286,-1,171563.97000000067,-168785.80000000075,10435580.105714286,-1,168785.80000000075,-473986.37000000104,10522937.254,-1,473986.37000000104,-281949.4299999997,10628967.195222221,-1,281949.4299999997,-51990.95000000112,10535908.461666668,-1,51990.95000000112,-1334566.460000001,10729552.464520548,-1,1334566.460000001,-0.39735228904362224
2024-07-08,poly-network*,Avalanche,71492.18,Poly Network,Bridge,Poly Network,-1018.0600000000122,-1018.0600000000122,1,1,-45429.98000000001,-1,45429.98000000001,-1018.0600000000122,71492.18,-1,1018.0600000000122,-2907.3300000000017,71380.21333333333,-1,2907.3300000000017,-7056.450000000012,74721.7,-1,7056.450000000012,-9062.820000000007,76584.24071428573,-1,9062.820000000007,-15055.11,80224.244,-1,15055.11,-57311.96000000001,90341.05411111111,-1,57311.96000000001,-84377.32,115903.31372222221,-1,84377.32,-45008.32000000001,106997.58224657534,-1,45008.32000000001,-1.424015885373774
2024-07-08,poly-network*,Astar,5904.93,Poly Network,Bridge,Poly Network,1.6300000000001091,1.6300000000001091,1,1,63.02000000000044,1,63.02000000000044,1.6300000000001091,5904.93,1,1.6300000000001091,-3.5799999999999272,5902.9766666666665,-1,3.5799999999999272,-13.069999999999709,5906.394285714286,-1,13.069999999999709,-55.469999999999345,5920.818571428572,-1,55.469999999999345,-38.63000000000011,5935.820333333334,-1,38.63000000000011,-184.96000000000004,5982.547222222222,-1,184.96000000000004,520.2400000000007,6018.274833333333,1,520.2400000000007,81.67000000000007,5648.285452054794,1,81.67000000000007,0.027604052884625373
2024-07-08,poly-network*,Arbitrum,103328.8,Poly Network,Bridge,Poly Network,115.90000000000873,115.90000000000873,1,1,-223025.7,-1,223025.7,115.90000000000873,103328.8,1,115.90000000000873,-2831.0,102568.99000000003,-1,2831.0,-7889.25,105803.81000000001,-1,7889.25,-19047.179999999993,110328.89857142858,-1,19047.179999999993,-18468.86,116272.40766666667,-1,18468.86,-92454.68000000001,136408.96066666665,-1,92454.68000000001,-45875.96000000001,179918.35405555557,-1,45875.96000000001,-222280.46000000002,221635.31898630134,-1,222280.46000000002,0.11216621116282074
2024-07-08,pnetwork,Ultra,2832976.73124,pNetwork,Bridge,pNetwork,-225375.4935573543,-225375.4935573543,1,1,-2412522.736983404,-1,2412522.736983404,-225375.4935573543,2832976.73124,-1,225375.4935573543,-348215.0607424179,2993734.1299466663,-1,348215.0607424179,-665614.6481353155,3255767.0905314283,-1,665614.6481353155,-798110.548828688,3396883.59254,-1,798110.548828688,-2432273.026940238,3905377.2514123335,-1,2432273.026940238,-4430906.209287245,5207782.467393111,-1,4430906.209287245,-3868311.9599488946,6532794.213283445,-1,3868311.9599488946,-2412522.736983404,6692318.203758924,-1,2412522.736983404,-7.955430451372148
2024-07-08,pnetwork,Telos,50016.80319,pNetwork,Bridge,pNetwork,-809.0974531048379,-809.0974531048379,1,1,-18763.61384781305,-1,18763.61384781305,-809.0974531048379,50016.80319,-1,809.0974531048379,-370.86084029060873,50422.80488666666,-1,370.86084029060873,-2266.1815106681684,51062.45621285714,-1,2266.1815106681684,-2626.5086176779896,51450.75465214286,-1,2626.5086176779896,-4902.056105883241,52708.40342533334,-1,4902.056105883241,-7162.200143386263,54522.03373100008,-1,7162.200143386263,-40297.40199151203,286277.6572113334,-1,40297.40199151203,-18763.61384781305,228401.7927410359,-1,18763.61384781305,-1.6176512721760736
2024-07-08,pnetwork,Polygon,2142.45921,pNetwork,Bridge,pNetwork,-60.27482996750607,-60.27482996750607,1,1,-349435.52482503344,-1,349435.52482503344,-60.27482996750607,2142.45921,-1,60.27482996750607,107.15797449425651,2136.9240866666664,1,107.15797449425651,-574.4139872860179,2327.97353,-1,574.4139872860179,-519.4792371658265,2492.3920978571427,-1,519.4792371658265,-888.8742947382477,2650.1116163333336,-1,888.8742947382477,-3889.3344868288877,3606.156485111111,-1,3889.3344868288877,-148099.26007517285,30586.925767611112,-1,148099.26007517285,-349435.52482503344,86331.92617904383,-1,349435.52482503344,-2.8133478428047214
2024-07-08,pnetwork,Ethereum,9205742.30786,pNetwork,Bridge,pNetwork,327313.6124925293,327313.6124925293,1,1,3570075.034477524,1,3570075.034477524,327313.6124925293,9205742.30786,1,327313.6124925293,319560.83905743406,8858482.431583336,1,319560.83905743406,-812287.5614676836,9217630.014537143,-1,812287.5614676836,-265635.7958533073,9422561.848108571,-1,265635.7958533073,-4194223.0470382012,10283923.664710334,-1,4194223.0470382012,-7133741.509603862,14159784.731403999,-1,7133741.509603862,-6435555.913105596,16105431.4546545,-1,6435555.913105596,3570075.034477524,14064180.312089602,1,3570075.034477524,3.555537419432913
