address,gov_delegation,active_gov_delegation,drop2_mod,op_amount_decimal_adjusted,op_amount_raw
0x29c2f7d6ea0c8fb282dd5d0e53b73ce8814f62ce,331.7554954,663.5109908,6.894565877,1002.161052,1002161052092370000000
0x29c36af68ca38932ed5d579907b4368cee218f35,0.0,0.0,34.58153939,34.58153939,34581539385621800000
0x29c49bc525796946d3895952017c4c2ccb597cf2,92.21733151,184.434663,0.0,276.6519945,276651994520547000000
0x29c7a1e7da7256fd389b3b89afa2e5fb88cdfcfe,18.66421921,37.32843841,0.5582797215,56.55093734,56550937338382600000
0x29c7b44e0584624c1e877d3ee0856520e2851ba6,8314.569262,10000.0,0.0,18314.56926,18314569261966500000000
0x29c8f2a238f0e2c90cf72133873ebcaa31bd1c4c,110.8151656,0.0,6.894565877,117.7097315,117709731519715000000
0x29cc2f9c5f050a4391990bc5346c1975da1f04c4,36.86654516,0.0,0.0199149335,36.88646009,36886460089829300000
0x29ccc63ede1a0ad108be56ece9ad76bc3d0d64cb,39.63379462,42.74423435,3.299667189,85.67769616,85677696156836400000
0x29d21527cc9d30d9df0af7eeea205d1705bbe6e6,330.5911638,661.1823276,6.894565877,998.6680572,998668057237428000000
0x29d260cee127ded48f527dd4ec417a6dd2800856,206.5374194,413.0748387,0.0,619.6122581,619612258076604000000
0x29d5e1e19ea568e9bbe9e03c4dc0eb9b6d9faf18,0.0,0.0,49.24689912,49.24689912,49246899124518100000
0x29db9bc39e7c439272542dc42c5a96cb0839617e,161.1114454,0.0,3.300259672,164.411705,164411705034245000000
0x29dccd941d6ea3c265df67102f0154be02ccab06,172.8305269,345.6610539,6.894565877,525.3861467,525386146672347000000
0x29dfd92e2d1d9731dee199267f84abd0c5ed1876,174.6890811,0.0,3.633588803,178.3226699,178322669901105000000
0x29dfdd80d6acc0f9028d8a6fa7d7d448342e25c1,2128.507378,4257.014756,0.08068027397,6385.602814,6385602814107160000000
0x29e0434236427c322912554b15167edca235d897,550.888864,0.0,0.0,550.888864,550888864028803000000
0x29e095dfef789b073cbe30ed9dceefa2f4ce72ec,84.79448437,0.0,1.702130515,86.49661489,86496614885678300000
0x29e1fc14ddef309b808cc2c870ef3691c2aa07c8,21.40857484,42.81714967,0.4315268753,64.65725138,64657251383708100000
0x29e42111289e5a6c37daae9f71f828d3c27041ab,55.27400835,110.5480167,0.0,165.822025,165822025044562000000
0x29e5ab06e4550eb777f0bbc154b4c592c2bb2fad,28.52061001,57.04122001,6.894565877,92.45639589,92456395892867300000
0x29e94db861dfc83885261541b21afd239eef0e05,42.14847191,0.0,2.412478613,44.56095053,44560950525276000000
0x29eb4c33d8388946025ce58537a10879d59544ee,293.4098596,0.0,5.962708713,299.3725683,299372568330681000000
0x29ec294cca2f38cda6b4b2199627946ce61df131,100.7459303,171.0832503,1.86915659,273.6983372,273698337152055000000
0x29ee16848655300e0d3661285f881ca909cd319c,116.0846167,232.1692335,2.412478613,350.6663288,350666328841034000000
0x29efc4924e9929938756b44b5afcf2491250b50c,22.83219958,45.66439917,0.4600380446,68.9566368,68956636799408900000
0x29f2898ddc704fe818ddb5cc5c8ed03304b7ae6c,74.59027397,149.1805479,0.0,223.7708219,223770821917808000000
0x29f3015d38d09a209fd32e9122e0a7cf07270459,1054.521218,2109.042437,21.91513362,3185.478789,3185478788804560000000
0x29f38498071b772a99bab18c7ea4125387ed2332,26.42441507,47.71036008,0.0,74.13477515,74134775147418100000
0x29f417dc58a3a5a02f21d26522be761b512f61df,1850.895167,3701.790334,74.22214395,5626.907646,5626907645512230000000
0x29f4b3df64f412239a21696d589115be212bc640,290.416585,0.0,6.046067416,296.4626524,296462652395824000000
0x29f4fe585bf63254a3694ce916a6aa8e62370ff3,96.0318104,192.0636208,6.046067416,294.1414986,294141498607608000000
0x29f59e2912c6eb72902c8eaa8934ed99213c4195,106.2398073,0.0,6.894565877,113.1343732,113134373209675000000
0x29f66860c93cb45ce811ada74b1b30f4965740f1,44.84155651,89.68311302,2.412478613,136.9371481,136937148147558000000
0x29f7114e0261ae413ecc30ae3849fdf929e45f35,116.0846167,232.1692335,2.412478613,350.6663288,350666328841034000000
0x29f731573b3acbd22a7c6023d9e3cc8ec758de42,21.78170027,43.56340054,0.3953968809,65.74049769,65740497685357100000
0x29f821148099b0c342cd9bef9936eb716f82409e,113.3001732,226.6003463,3.633588803,343.5341083,343534108312105000000
0x29f8eb1d3517b0320faed276ab9d612f454e0ef4,115.880911,231.761822,2.412478613,350.0552117,350055211655884000000
0x29faceec357d9747fdc909908332007868cb0380,670.3984991,0.0,0.0,670.3984991,670398499063560000000
0x29ff9cf03488c843e5ec55a5517ccddb849d1e98,503.000479,0.0,9.083292314,512.0837713,512083771276258000000
0x2a0059610c92842dc2ef84af76b244c28687e647,31.2277936,62.45558721,0.0,93.68338081,93683380808129400000
0x2a01d339d3ab41b2d8b145b5df8586032d9961c6,146.8689304,293.7378609,15.44845491,456.0552462,456055246200609000000
0x2a03278590cd1962de28f9abc855cf3774fe3eb6,110.5075477,221.0150954,1.613605479,333.1362486,333136248618369000000
0x2a068f207215241f406d01c5b0f767ead62f28f1,141.9807711,120.5372379,4.858345183,267.3763543,267376354251646000000
0x2a08fecb8ac932cb7d3f6a3a0e434a4b9968dd56,128.2453573,256.4907146,3.289743564,388.0258155,388025815527144000000
0x2a0909eb7321d0af66a6e565c00d9a7a60370c46,115.7790582,127.7301267,2.412478613,245.9216635,245921663497687000000
0x2a129053bc4ebdd8e994e79758022d62872d07c7,34.62279322,69.24558644,2.412478613,106.2808583,106280858277463000000
0x2a1458f2c22d011547a0e4ba47491d51cdf7cc49,47.74792898,59.11183984,2.412478613,109.2722474,109272247430532000000
0x2a16d5b624b2b374f331a7a2dc7139cddba053c7,27.90137014,55.80274028,0.0,83.70411042,83704110422196000000
0x2a16e92eceefa1026ecb9eb0e10cbe7e9fae1f90,20.71086793,41.42173586,0.0,62.1326038,62132603796644400000
0x2a1737ef29ba9b1c4d439384978f8ee2428507c5,161.9145252,323.8290504,12.97258124,498.7161568,498716156805498000000
0x2a17e8e8d09ea5bd7dc66854fba3556941b59f0a,289.395545,0.0,6.046067416,295.4416124,295441612408131000000
0x2a1a7f8f66f465c4109c5c6436cfa9ae6371e53b,57.15611878,114.3122376,3.633588803,175.1019451,175101945142992000000
0x2a1bbcdff7a047d82fc8829faa0d13a8d2cf1dbe,29.65290388,33.61065109,1.224185553,64.48774052,64487740519271300000
0x2a1be8def3a6e0f9003153f44217988af552923a,58.38089538,116.7617908,0.0,175.1426861,175142686141453000000
0x2a1c9846fd452537992b0dbe7147a9f07aa3cd05,66.60213506,133.2042701,4.809422874,204.615828,204615828042628000000
0x2a1d08017c5f435c889f8373053d741552393a4b,317.783516,635.567032,6.894565877,960.2451138,960245113833034000000
0x2a20f1334fbf92fbf610cfc7f6ae2d42d5456101,189.5156842,379.0313685,4.908357042,573.4554098,573455409766503000000
0x2a21b5533856622ed5ee89c64e5570c90a66e895,1054.521218,0.0,21.91513362,1076.436352,1076436352011670000000
0x2a254687f5056ea5235d41f218d7e3bb946dadff,290.1556963,0.0,12.94063329,303.0963296,303096329579192000000
0x2a2cd7400f922085b62ca9bd9ac0f16151f716ab,346.6655071,693.3310142,6.046067416,1046.042589,1046042588726010000000
0x2a328e208e9ce6930cd87c8cd9f01f6c3f10426f,331.7554954,663.5109908,6.894565877,1002.161052,1002161052092370000000
0x2a35d2c1a9a27bd3cf34e0064745b006526af5ed,21.52373675,43.0474735,0.4032608263,64.97447107,64974471073299100000
0x2a367e93b0d48be20b2aa20138c1315ba29f6e4b,23.45051704,46.90103407,0.05817636868,70.40972748,70409727475630900000
0x2a396aaceaca357071de41ba9821f74edef42664,71.18269479,0.0,0.9711397614,72.15383455,72153834553049600000
0x2a3a77b570bd059e85461f67636fcf69a24864ea,286.587685,0.0,6.046067416,292.6337524,292633752441970000000
0x2a3b6a19e2ac09eacaeb68c4f4866c0af9194056,265.4578454,0.0,6.046067416,271.5039128,271503912779000000000
0x2a3fd60d803f133fc4622da4e0ce0fa34002b13d,99.6492682,199.2985364,2.302820494,301.2506251,301250625102162000000
0x2a4183b48c8738a565685082b9ed64e1ada423b1,108.5938015,217.1876031,2.302820494,328.0842251,328084225141038000000
0x2a42cf4e1cfc33850fd8d8da24f86cd89b82ad95,163.3489728,326.6979456,3.637199014,493.6841174,493684117399096000000
0x2a430537e62e7620d7a984154045e3305977d84b,508.2950713,1016.590143,10.56342367,1535.448638,1535448637533910000000
0x2a44fcb5aa315c6718a2759095fa351b065d5971,39.84434169,79.68868337,0.0,119.5330251,119533025058415000000
0x2a475d696a131567caf27ebdde7025f2913a97d3,41.16809632,82.33619264,0.8118539312,124.3161429,124316142891441000000
0x2a4961d51bccf982ce6279ce0ab9ee7965116405,332.0465783,664.0931566,6.894565877,1003.034301,1003034300806100000000
0x2a4a309afd75f8b0799b1f6447fc1aaf4ed99124,331.7554954,0.0,6.894565877,338.6500613,338650061282411000000
0x2a4ea8464bd2dac1ad4f841dcc7a8efb4d84a27d,508.2950713,0.0,10.56342367,518.858495,518858494960675000000
0x2a4eb0a46a16b3f33de3032634b1dbcea1ab481d,143.4268272,286.8536545,6.894565877,437.1750476,437175047612051000000
0x2a55527ab3b5201ef50c99d8488687a3c7c82acc,60.80686332,121.6137266,2.412478613,184.8330686,184833068567062000000
0x2a575837c5924f05ac7a5633eaaac82c6898c689,60.68928969,121.3785794,0.0,182.0678691,182067869084689000000
0x2a595feb7b3a9c200f47c1a76c39a98a46c34895,220.0840503,440.1681005,4.438012896,664.6901637,664690163693267000000
0x2a5c5830b997810c9732f4a831ec7a8b970209de,353.4887389,706.9774778,7.346227661,1067.812444,1067812444296950000000
0x2a5de43c2f3e461315bce1d430ab6927b219a8f7,30.259807,60.51961401,0.6881570587,91.46757807,91467578072211900000
0x2a614d42323681e470087992df29aeee7263d55c,237.4041221,474.8082443,4.933749048,717.1461155,717146115455912000000
0x2a61d3ba5030ef471c74f612962c7367eca3a62d,626.3581095,1252.716219,12.97590229,1892.050231,1892050230927660000000
0x2a6448b077b2e61cfc46d368dd7bc9f6e82343d5,16.73931425,33.4786285,0.265768949,50.4837117,50483711697050100000
0x2a6612febb2cf5942b9f664e54657a2b40488dfa,38.86629865,77.07072105,0.0,115.9370197,115937019701457000000
0x2a68311d3e25cb3d01030e820fb158c52692f2ca,87.53257206,175.0651441,0.0,262.5977162,262597716191445000000
0x2a6c2210ed549f639e0410b0da52b0b081f509a6,19.96433646,39.92867293,0.195246263,60.08825566,60088255655092800000
0x2a6eaf352a384f9e261e76d57d98ba1a87e7a9fd,85.07788562,170.1557712,3.289743564,258.5234004,258523400416711000000
0x2a704f87cb047691139c6fec103ffbb10f9c67a2,172.9949101,345.9898202,12.37180322,531.3565335,531356533468128000000
0x2a7051d7cbbef7b6889f8e14774020b1653b94c1,1648.061681,3296.123362,89.18988166,5033.374925,5033374924917900000000
0x2a73039cc9d653a25c6f4d3c4bf47597ee820b80,332.0465783,664.0931566,6.894565877,1003.034301,1003034300806100000000
0x2a776df062b4272f09d29920404ef877c69b12f0,56.04856354,112.0971271,2.302820494,170.4485111,170448511102649000000
0x2a77ba365158b9db11119c9f8164788e6dc7679c,18.04807947,36.09615894,0.002203179195,54.14644159,54146441586638500000
0x2a7e8282db88adba228c653b2ec997fbbaf098a6,133.7284757,0.0,3.849679427,137.5781551,137578155120154000000
0x2a7edd2bbf86615c720a7a8cfcf521c4ad415bda,89.12792672,0.0,1.731782778,90.8597095,90859709501570400000
0x2a7fbc703fc79e98113f3799192d98cb75ce35b4,52.57936439,105.1587288,0.0,157.7380932,157738093182185000000
0x2a87ef1811b888aabc899a51775f90c83795e23c,19.4282244,38.85644879,0.0,58.28467319,58284673191797100000
0x2a8ad3acb5c37648d3bbe4cb6be0d9aeb99b5326,331.7554954,0.0,6.894565877,338.6500613,338650061282411000000
0x2a8cd414ec33108b67f3eb45eed9e701fbb1e6bb,27.19216151,54.09062439,0.0,81.28278589,81282785894819200000
0x2a8f00f2394b70087f4dccd01aa2033135e169a1,63.30826522,123.738823,0.1703882411,187.2174765,187217476450222000000
0x2a8f3197fd95edced691a4b40c9378ea8e5e8235,139.537283,279.0745659,6.894565877,425.5064148,425506414785167000000
0x2a91da164d3cdedc7ed6c680b8e3512e80a8fef4,329.4268322,0.0,6.894565877,336.321398,336321398045782000000
0x2a94890606ab261eb03e73bb74116a55f7adbde5,151.2961675,302.592335,3.838523102,457.7270256,457727025643867000000
0x2a962414425f0c268b2874258865614ef2cb5536,121.2125925,242.425185,0.0,363.6377776,363637777565598000000
0x2a98ea2aa21a4e17c9961c30a9fe73dce0f6b1f5,115.4734996,230.9469991,2.412478613,348.8329773,348832977285583000000
0x2a9b271701d3e07596c8e1eaa48bfa920f1eb53b,290.927105,0.0,6.046067416,296.9731724,296973172389672000000
0x2a9bc298c196889a61d4a4f84212dd2ccdf8d7ae,213.6412912,427.2825825,124.0012399,764.9251136,764925113596574000000
0x2a9bc3c80e5c0b1fed427a3635f952cc88945f08,100.2551438,200.5102876,2.430905071,303.1963364,303196336444059000000
0x2a9c56fc5f2f34925f7408bfa60f35748390e631,21.14460664,42.28921328,0.0,63.43381992,63433819918308400000
0x2a9d299ea0195cdae7b2914ed3625be8ea5a3850,247.702961,495.405922,11.70322427,754.8121073,754812107337901000000
0x2aa05c288fdbfac42c4e4f2e607b29d539ddaec3,109.9467578,219.8935156,6.894565877,336.7348392,336734839235322000000
0x2aa33413eaa4d1f43a78c36c8d00f6977bb06051,37.59483482,75.18966963,0.05100677622,112.8355112,112835511228565000000
0x2aa3bfda9547c29e0bcfd865c687d774c3a64130,22.76487219,45.52974437,0.0,68.29461656,68294616561679500000
0x2aaa03a8293053bd4b7fa1740ac94d935c66ee84,288.885025,577.77005,6.046067416,872.7011424,872701142411293000000
0x2aaa36552201b2c40cd0a099bced252a17d996d9,21.23348572,42.46697143,0.0,63.70045715,63700457146714200000
0x2aaa5f65080faa94286636eae0073ed13b588611,331.1733296,0.0,6.894565877,338.0678955,338067895473253000000
0x2aadd3a06e55f2622b50da1213a7cde575a8c58a,174.8424882,349.6849765,3.633588803,528.1610535,528161053496428000000
0x2aae69e2f552aa931d8d29f1ce424637f0c0d3eb,142.0997474,0.0,2.787548713,144.8872961,144887296086990000000
0x2aafd3c862cc31fec772c6ed396e54cc74cf1662,60.27953865,120.5590773,1.32259593,182.1612119,182161211889099000000
0x2ab017547a9bdecf8b79ea14233a12f6733d041f,36.92330193,7.386000282,0.8521657079,45.16146791,45161467914994100000
0x2ab173ada010a29de3c312edc0d6d39608c69697,174.6890811,0.0,3.633588803,178.3226699,178322669901105000000
0x2ab588983a32986b2360f74f0166732fb514b995,197.5683125,32.94321998,6.898610263,237.4101427,237410142744312000000
0x2ab6e2a7d51e90173e1ea34cb6fc2d720499b7cd,116.0846167,232.1692335,2.412478613,350.6663288,350666328841034000000
0x2ab7249404146652fbd5baec337b66bcf8070ce3,1454.527156,2909.054311,46.25276021,4409.834227,4409834227024950000000
0x2ab9896aef187796c115c08b5c5687c1cf681fb3,130.9450661,0.0,3.84398186,134.7890479,134789047915944000000
0x2abd8a469fe2f4142f2a9bd68b2ce390f14039e3,39.90480691,79.80961381,1.652829686,121.3672504,121367250401215000000
0x2abfc85d4ea442d41b5e974b7603051ccc4bfcb2,57.08133775,114.1626755,7.346227661,178.5902409,178590240904424000000
0x2ac0b77652cfb7ebde8190d7c3e1a41e18dcc66f,174.8424882,349.6849765,3.633588803,528.1610535,528161053496428000000
0x2ac33b4ff1857da52949e6497689e001b0a7d52b,218.0472425,436.094485,0.0,654.1417274,654141727445837000000
0x2ad953200ae7c3e5e38945df6ab9b787abf589dd,171.9277527,343.8555054,3.633588803,519.4168469,519416846930708000000
0x2adbe24377fb1bb454aa58121858d2115d66d1bc,48.58214982,97.16429963,3.633588803,149.3800382,149380038249689000000
0x2add0a99465715af102ec0700dc0af49a8c9b89e,32.77227898,65.54455796,0.6511763824,98.96801332,98968013316128600000
0x2ae0e97bd7bb4fc5b442181e7879f8dd8d56d163,167.1025233,334.2050465,3.44403192,504.7516017,504751601689194000000
0x2ae1c4e19662a8b791679448942f62a286e67eda,46.58964877,93.17929754,4.021130882,143.7900772,143790077196830000000
0x2ae21998bdf3664e3e0d5ebb6f9b4aa798db76cb,57.83504356,115.6700871,0.0,173.5051307,173505130692261000000
0x2ae461c5dcfc259a6fd9da6178fd0d1920309619,324.7695057,649.5390114,6.894565877,981.203083,981203082962704000000
0x2ae4ae376e1485c55e42782226cc2d607c31e588,35.80080123,0.0,0.0,35.80080123,35800801230216000000
0x2ae5f36c77a736f76d61f3eec06f12caf2963fd6,624.92752,1249.85504,12.97590229,1887.758462,1887758462163280000000
0x2ae710a25113201d89e40e7302ef077f1b9457e2,175.4017515,350.8035031,0.0,526.2052546,526205254594924000000
0x2ae8c972fb2e6c00dded8986e2dc672ed190da06,671.0059531,1342.011906,7.22306947,2020.240929,2020240928858980000000
0x2aeabfa12a5f17457b3725bc66c9a2f38aed81b0,508.2950713,1016.590143,10.56342367,1535.448638,1535448637533910000000
0x2aeaffeafab6d6c190eb1975fcd50f5359fce137,18.21613785,36.4322757,1.498319259,56.14673281,56146732806295600000
0x2aee7cf1236693c5ab9d04585061198bf6caa204,79.71226112,159.4245222,4.933749048,244.0705324,244070532413015000000
0x2af051b5d3256d00a125a079123febcd8cf4d326,45.60675752,91.21351504,1.784303233,138.6045758,138604575799175000000
0x2af159c310e5ba57c5c0936b65267267b9c89e47,236.9875245,473.975049,4.933749048,715.8963225,715896322477879000000
0x2af52eadebb4e9cad805df31e5e02f06a5a402aa,502.0513644,1004.102729,10.56342367,1516.717517,1516717516793300000000
0x2af7b240a39e8a5da07dbbb12d327c878165afb6,505.6191969,1011.238394,10.56342367,1527.421014,1527421014359360000000
0x2af7b5c7d813e9bb1b566b5c66dc20d1af94bbe0,21.6089821,43.2179642,0.09616281855,64.92310912,64923109123150200000
0x2afac5fd8f3d695257f13163a8f19b5a82f6cf4e,85.91853824,171.8370765,9.401680742,267.1572955,267157295460957000000
0x2afc91a1c9a94dcdabc5dde6a7ab810668c49583,115.9827639,231.9655278,2.412478613,350.3607702,350360770248459000000
0x2afccecb86504de8023def0cac5a7fbc240830bb,2507.153249,2.171573856,120.665012,2629.989835,2629989834564620000000
0x2afd01591002e8d432627de68cad7964bd124871,87.32925002,174.6585,0.0,261.9877501,261987750069585000000
0x2afd8df00efea4634e65205905a8c9fabc3efa49,18.79425068,34.7681309,0.2430320935,53.80541368,53805413678398400000
0x2afe4de9d1c679e42c03649d86ffdddc07751ae6,208.7718896,0.0,0.0,208.7718896,208771889565216000000
0x2afed66c9dd77a8371820e84f30e247a5aee7f06,267.0803368,0.0,5.33371655,272.4140533,272414053338173000000
0x2affb326629f1278e7e6818149803c4efeab9cf0,168.0925744,336.1851488,3.633588803,507.911312,507911311975814000000
0x2b01e4d89051257381b00889b16bedc8d9813944,165.9448745,331.8897491,3.633588803,501.4682124,501468212401073000000
0x2b03088c22ae484ce873f21251a2e6fd0509ea07,58.25365539,116.5073108,2.781413085,177.5423793,177542379251922000000
0x2b0d29ffa81fa6bf35d31db7c3bc11a5913b45ef,624.92752,1249.85504,12.97590229,1887.758462,1887758462163280000000
0x2b0d55aaddf5930219ce0cf021732738929437fb,108.0671643,216.1343286,2.59352295,326.7950158,326795015820252000000
0x2b0d61010711c7bd3a92d174242d8fda7a55dcf7,19.83378215,39.6675643,0.09494616271,59.59629261,59596292606677400000
0x2b11b02f5b32056af20cdf8a45d4f680b303b3a3,1167.398542,372.5367326,24.32761223,1564.262887,1564262886779760000000
0x2b18a4fdffbcfe6e7b5259d4cb1b707d6703e39d,26.02773362,52.05546723,0.0,78.08320085,78083200848927300000
0x2b18e9c6b073f368c63d6e372380653edd945b42,96.26940178,192.5388036,3.633588803,292.4417941,292441794131946000000
0x2b1a6dd2a80f7e9a2305205572df0f4b38b205a1,245.2628378,490.5256756,5.096513217,740.8850267,740885026688668000000
0x2b1c017590f03d341e527766141cb8dbd9443d66,62.25664904,124.5132981,0.0,186.7699471,186769947128629000000
0x2b206708deb1bba8e075d83b1ff3d8a800d981cc,433.5622515,867.1245031,10.19736332,1310.884118,1310884117959000000000
0x2b2155ba23571478fa95a145df8fc5632a7f41ee,36.4945207,72.98904139,1.301503068,110.7850652,110785065158646000000
0x2b217eaa3dd4fddf03372a8d7834afafc2bc6835,173.9220454,347.8440909,3.633588803,525.3997251,525399725107254000000
0x2b22c632ba4c4499626307dbf581d3efe9de57fb,25.66853064,51.33706128,0.0,77.00559192,77005591923103000000
0x2b2411bd9dcfb0d3f375521917e623676987dfb1,117.2133977,234.4267953,2.412478613,354.0526716,354052671571445000000
0x2b28c08c79b86f1bb874476f5ac5e4e131d05be2,21.86288817,43.72577634,0.6705414168,66.25920593,66259205931135100000
0x2b2ab4ac1592abe9daf423b754f1894ccbbe6438,704.4380888,1408.876178,309.1910656,2422.505332,2422505332175430000000
0x2b2b7fec2ba5854aef243c21a583d8e61ee82c32,113.7420009,227.4840017,2.412478613,343.6384812,343638481211805000000
0x2b2cd8a73b45e9cb1c035f1528ac571031e366f3,2645.358564,5290.717129,54.97602645,7991.051719,7991051719305050000000
0x2b2d5b79229606c8bee35a08c63265369fad79db,50.36115528,0.0,0.0,50.36115528,50361155277981300000
0x2b2df3c650f49e7c6bf56a90419af394c2c50ba5,331.7554954,663.5109908,6.894565877,1002.161052,1002161052092370000000
0x2b2fc8258cbdc667a4f52d049f1ef1a99400d16b,26.41910208,52.83820417,0.2878673959,79.54517365,79545173646491900000
0x2b30f58faaea3fc4198a02e9719aa33f64a31622,106.3576682,212.7153364,2.302820494,321.3758251,321375825131319000000
0x2b387047c8038ef99925c9c51057b9b526c24b01,158.0163414,316.0326827,11.82831493,485.877339,485877339023762000000
0x2b3c19c778737d582ef14ce4cf5ce4c6cb688396,67.94223822,135.8844764,0.7521281457,204.5788428,204578842810134000000
0x2b3ce0006e3d8f7abadf8b0c3f68ab9cc3bfa49e,76.37347255,32.11079623,7.346227661,115.8304964,115830496443002000000
0x2b3daeb14f069db301cead63338a56d27a982ced,246.0917391,492.1834782,14.43976108,752.7149784,752714978436282000000
0x2b43b3fcc798bb824b927e26f75f4caa4cb3ba57,76.19549887,152.3909977,0.0,228.5864966,228586496611853000000
0x2b4a3ebb0b5be22e53d058029948d882b4afe27b,41.35272518,82.70545035,2.256838586,126.3150141,126315014112835000000
0x2b4aeddc0c2a611a1a3f4bc597f0368db6edcc69,331.4644125,0.0,6.894565877,338.3589784,338358978377832000000
0x2b4e23c19c6bb617b949b46494e110789de72127,37.35983565,74.71967129,6.894565877,118.9740728,118974072815212000000
0x2b4f07d3266436ac1759dac2d96b71059f81586d,120.4551264,0.0,6.894565877,127.3496923,127349692250866000000
0x2b546d8c42f6b74e9c50455d0b8577e26662387e,24.04657534,48.09315068,0.0,72.13972603,72139726027397300000
0x2b59e06db4d463f20cec5a603ee7d2d5179d2bee,54.33052765,108.6610553,1.204176258,164.1957592,164195759201770000000
0x2b59fd03d176afc335fa6d4fbcdf5cf48a6844fb,48.73145396,0.0,0.0,48.73145396,48731453958152800000
0x2b5a0be5940b63de1eddccca7bd977357e2488ed,17.80504305,35.61008611,0.04858432938,53.46371349,53463713491169100000
0x2b5a9cf7e694492abf3a680ab7b008140cd96a2f,1140.688362,2281.376724,29.88427311,3451.949359,3451949359086080000000
0x2b5b64df5e31a31d2e48de94b15c2093bc4cc09c,92.29386488,184.5877298,0.06818830843,276.949783,276949782954356000000
0x2b5c8e949fc19e6a52a514b0a9be73b0269648ce,68.74048206,137.4809641,0.0,206.2214462,206221446185858000000
0x2b5d4b3c2cedcc63b7765f377d2929ee1f99049e,58.38095871,116.7619174,0.0,175.1428761,175142876120629000000
0x2b5ddb8c955f8e5ea91796452ac8e3f9f4f09234,20.53036233,41.06072465,0.0,61.59108698,61591086977959100000
0x2b5fe36aaec5a6b479a1a2b2b6ba46f278991fc6,290.927105,581.8542099,6.046067416,878.8273823,878827382337461000000
0x2b60e809ec3f333060c6bf7c9be3409c43a939da,21.79586823,43.59173647,0.0,65.3876047,65387604700988900000
0x2b6247079ddd8e81b34093e911284253bd455ef6,125.8583145,0.0,6.046067416,131.9043819,131904381926166000000
0x2b6523c27e929656427010991d91a91f93ea3d4f,161.2337783,312.2628872,0.0,473.4966655,473496665514709000000
0x2b6561e955965db87f48963e1573f819c31cdaf0,352.8684355,705.736871,7.346227661,1065.951534,1065951534133760000000
0x2b6cbd463d1ff467cfb7aef674352ad2232e2045,331.7554954,663.5109908,6.894565877,1002.161052,1002161052092370000000
0x2b6ea4917ce701e6b2a916e65b07af608ab390ff,71.01872911,142.0374582,0.0,213.0561873,213056187333685000000
0x2b6f55e9fec8a77b421f50b9284466cb6c0040fe,77.75067862,155.5013572,243.9154101,477.1674459,477167445929874000000
0x2b70952579298fcaed0f67a6e5107576796330d8,659.193214,0.0,0.04872749894,659.2419415,659241941476682000000
0x2b7a63d4cc1c88010dea289a7726fc45ebda938b,94.27228751,188.544575,15.68651777,298.5033803,298503380297739000000
0x2b7bab7a44af8eec5521b73f9afb82b63ee6f6e1,410.9468595,0.0,0.0,410.9468595,410946859535230000000
0x2b7c090558e57fda174cd70d1c51e654165cd16c,23.92710943,47.85421887,0.0,71.7813283,71781328301843700000
0x2b7d0b6adbcb98e1dd77e0ba37b3ed232e27fc0b,64.86236358,9.714440273,3.75311151,78.32991536,78329915359045600000
0x2b7f48d9df49d3d19b33d7a85d7016c22273c8f5,37.0998496,74.19969921,0.8528365741,112.1523854,112152385385519000000
0x2b7fef409d28650934007a3c863c2b245d20edd9,236.3802474,0.0,6.894565877,243.2748133,243274813298191000000
0x2b800345c227f8c9b9e3a2eb86556b5e034493a5,0.0,0.0,92.79697663,92.79697663,92796976634852900000
0x2b8346fc1284de0f781d980e0d9721c6ee12e55b,292.9470378,585.8940756,6.894565877,885.7356792,885735679212801000000
0x2b87a562f27249ac20aa5111f37ae7a320f1f993,330.008998,660.017996,6.894565877,996.9215598,996921559809955000000
0x2b888954421b424c5d3d9ce9bb67c9bd47537d12,146.7334081,293.4668163,3.623736715,443.8239611,443823961122245000000
0x2b8a96a07de119aa2f73a380a6b624bc3e36bc4b,73.47224021,130.1357275,1.528975813,205.1369435,205136943510469000000
0x2b8c17be206d516a77a208e277d4a552652bed93,65.891961,1.494670785,0.0002739419184,67.38690573,67386905731738900000
0x2b8d81e9b662f52734a444c42f4a293c635f9e03,237.5448055,475.089611,4.924353587,717.5587701,717558770138605000000
0x2b8e70931c2cc67922a34fc409294a3c33c64abd,84.43653324,168.2196545,0.0,252.6561878,252656187773231000000
0x2b8e903457a7573822570e5bf70e7059a7821375,44.80753361,89.61506722,12.94063329,147.3632341,147363234128460000000
0x2b8ed9a8493d000babb02e886564fd46a9db2863,32.54488042,65.08976083,0.0,97.63464125,97634641250971600000
0x2b90cd7fbe8428eaebe879dd3bc39ab3df403e09,330.5911638,0.0,6.894565877,337.4857297,337485729664098000000
0x2b9126e6e6f9494dce5d35b539ea00abfef70c06,332.4144195,664.828839,6.894565877,1004.137824,1004137824412610000000
0x2b91b4f5223a0a1f5c7e1d139dddd6b5b57c7a51,150.0881554,300.1763109,3.468425675,453.732892,453732892023812000000
0x2b92c5a0666898dfb616b7ae27afacc806c91f19,49.39580996,98.79161992,0.1588723118,148.3463022,148346302196329000000
0x2b93e7de6c63e492bbcc5c1b9a00bfd3acba3224,115.9827639,231.9655278,2.412478613,350.3607702,350360770248459000000
0x2b93e854fa2c8c62be005dc57deb5a6dca3f1bde,19.73426445,39.4685289,0.0,59.20279335,59202793353772300000
