address,is_eligible_l1_gas,is_eligible_opc_gas,a_min_contract_created_at,b_last_transfers_in_days,c_last_active_in_days,d_gas_fee_eth_last_180days_threshold,e_is_wlta_creator,multiplier,op_amount_raw
0xefdbf4df8415ce3d8d80ee1bc2502e6a9035421f,True,False,True,True,True,True,False,1.5,805050439178474789514
0xefdee5e5742abc4f944e2fe04ee3e615065b08f3,False,True,False,True,True,True,False,1.25,43440651606562497022
0xefdfcd9cb6e14bc91c6b924e84fc047183976498,False,True,False,False,False,True,False,1.05,27329766901707898796
0xefe44a9bad77697b5ac50870f9f0479ae7c845a3,False,True,False,True,False,True,False,1.1,30273783251989755172
0xefe7ed4f5a20e1164921c9e55bac9a6d6181da6f,True,False,False,True,True,True,False,1.25,117628218994728513280
0xefedaf9c07e6eb56bb8f82f30018e4461b1c5f4c,False,True,True,True,True,True,False,1.5,369854889127258502413
0xeff045036321258117ff9cf15f67ac22a51c01d9,True,False,True,True,False,True,False,1.25,912026934139105605936
0xeff1d68f20e589648b6d4e8c94394a1471bee0c6,False,True,False,True,True,True,False,1.25,728343647695874324199
0xeff2c736bd99e8c30e0e81099aebd893d8c71252,True,False,True,True,True,True,False,1.5,3093421498586994857760
0xeff441b2b30027cd15d350726b37f1b38ec1b955,False,True,False,False,False,False,False,1.0,117141306437015998654
0xeffa6114ecf26cad81da14b23e72ac1552af93a5,False,True,False,True,True,True,False,1.25,3360745505426171348518
0xeffb4a4a6cb6c2f82781e15a39095e6ec1106ebd,False,True,False,True,True,True,False,1.25,1243471848338804420564
0xefffc114d67d1758f2d49c8c589fe96c4ebc6912,True,False,True,True,True,True,False,1.5,36987412408151975285
0xf001f982e3bcf536ac98fec552189c3147a9251d,True,False,False,False,False,False,False,1.0,375530095268578236301
0xf00515b28baf2bafcbee14909689cfa536ab323a,True,False,False,True,True,True,False,1.25,69506528027701733663
0xf006f29088e4c6fd3919128a050a3170add4e36a,False,True,False,True,True,True,False,1.25,403599576423940561654
0xf0078875dc4f3bb8afe4bb369dbe288d7b4578b7,False,True,True,True,False,True,False,1.25,976339874883631864577
0xf00906529375d1a3fd18f3202fb00cc34d8c55b1,True,False,True,True,False,True,False,1.25,40291960883216574985
0xf00ec950382914b72bf2ca10b4566d3e21968c58,True,False,False,True,False,True,False,1.1,32696708158157733237
0xf00f2b96410d027ca2cfc9df6ed029a82fea47bf,True,False,True,True,True,True,False,1.5,25702633608136785881
0xf01255da605d00445343fbd918ed1aa8dd5af0ca,True,False,False,False,True,True,False,1.1,39165577585300731300
0xf014b746d7f8169f0d14886277e5dd0dd49718d8,False,True,False,True,True,True,False,1.25,45177274881542501817
0xf0196a54695377c009ea13a4800b3cee4e9c5a17,True,False,False,True,True,True,False,1.25,67042069032050420674
0xf01ac8d0fa3ca40d909819c6acc614affc713207,True,False,False,False,False,False,False,1.0,23569097566727304383
0xf0204f8b29ca5b86319e017fbf32c3924a03029e,True,False,True,False,False,False,False,1.05,328275578525642004024
0xf0246c84bb2dcb2c68a17047480a669d59e2f41c,False,True,False,True,True,True,False,1.25,6000000000000000000000
0xf029b83bb9cd0e0f5542e49212d4bd94bcda218c,False,True,False,True,True,True,False,1.25,246886781207348747103
0xf031250fbdc29b4b8767df9bd3391d11a648ee6b,True,False,False,True,False,True,False,1.1,6000000000000000000000
0xf0315fc6e839e42a18b852951e00df0631ccccae,True,False,True,True,False,True,False,1.25,214840670146068760005
0xf038687178aba3e6fb7c6a7afe384881d0d90548,True,False,False,True,True,True,False,1.25,135967680351193791921
0xf039fbefba314ecf4bf0c32bbe85f620c8c460d2,True,False,False,True,True,True,False,1.25,3131316470436224790319
0xf03e60d0776f6c4a9f7bc0a9797668d7cf6d5d6e,False,True,False,True,False,True,False,1.1,162204854261468710774
0xf040b8156887381c16f2fd70b86ed3648b513313,False,True,False,True,True,True,False,1.25,35049608309527499728
0xf0456204652497704877bacdbce5856ab1294bda,True,False,True,True,False,True,False,1.25,60137230028775725543
0xf04a54c6a5fe4c8ccc39034dae4ece6da410b320,False,True,False,False,False,True,False,1.05,71916787962071325069
0xf04d17aeea101b31623e2d56aab6fcd71f1f3035,True,False,True,True,False,True,False,1.25,248115687935541018305
0xf04e19e330bca921c471f723c3c89e2dbd019bea,False,True,False,True,True,True,False,1.25,58449785571271249296
0xf04ef5f6985fa2a7aaeba60ae06950338c2be18b,True,False,False,False,False,False,False,1.0,447547619430148358788
0xf0507d7bff4b3fc711ae0cc2769f8d4756678191,False,True,False,False,False,True,False,1.05,34633626057878920790
0xf0537c1e5f6d97ecccf6ffe3204fc2d9d56293fd,True,False,True,True,False,True,False,1.25,66521907842752796114
0xf0558a9a056bb0c6c2f65f4d06611f5b36677cad,False,True,False,False,False,True,False,1.05,47195575391167878365
0xf05abab203216009f6e41920845ed940c947acc1,False,True,True,False,True,False,False,1.1,20914808254228901774
0xf05b41eb2839b0f4752a9d1ccd030edc1e8ebce4,True,False,False,True,False,True,False,1.1,59491839335087554730
0xf065f2a89683dd8cd76ab15c686a781f0b351eab,True,False,False,True,True,True,False,1.25,84137183056542696136
0xf066cc4c1c57c6f7877b48daec7bcc7268aba664,False,True,False,False,True,True,False,1.1,221755533358528964527
0xf067bdd03137b0fd371f661d61f4dea23cb6d7d6,False,True,False,False,True,True,False,1.1,30834403774060703540
0xf0685aba430e5c7577ce0d292c6870148d665d91,True,False,True,True,False,True,False,1.25,68789624774682351926
0xf06bed3f0dad7932d8d00fe48c36751f5c10be23,True,False,True,True,True,True,False,1.5,152162638483139232903
0xf070cba92fe522fcafb154150266682967b1b8dc,False,True,False,True,True,True,False,1.25,184334445251330009796
0xf070e80e969d64068ccdd3ce2b66bd4e7decef86,False,True,False,True,True,True,False,1.25,90058585480618120300
0xf07143584b4051a85fc84368cbd5b81cb178b9ce,True,False,False,False,False,False,False,1.0,127818723782587923665
0xf077b950301e49cc664630088ceb10f00d63a123,True,False,True,True,False,True,False,1.25,66123651446974122337
0xf07a2439296e07bc4320af924e655a01fb69d89c,True,False,False,False,True,True,False,1.1,33817364026368075258
0xf07bea7b1a1fc658c6911b21b67da28df1063df7,True,False,True,False,False,True,False,1.1,504923025349389945404
0xf07f6ecdcc8a624451cb55e0664b9c6e3a3ddd2d,True,False,True,False,False,False,False,1.05,42137135775541928240
0xf08372f19aa91e0447f5b73f9b552c1174acae8a,True,False,True,False,False,True,False,1.1,21650088990194216620
0xf086409c7b1345cc509f2a2b71dec2fdfbafacb6,True,False,False,False,False,False,False,1.0,90131738018778435162
0xf08df05b8ac8d57e574a029f3f16bf11b0f2c419,False,True,False,False,False,True,False,1.05,35783735502704708153
0xf091754f55b23fe742dc5bb79bd6569e9465059d,False,True,False,False,True,False,False,1.05,35689033196252623270
0xf09368da4f50db0288d947f89303bfc3401d7a7b,True,False,False,True,True,True,False,1.25,136820771413471817368
0xf09454a08930658fde6c7797f31d905174e6bbb8,True,False,False,True,True,True,False,1.25,98740659791105244381
0xf0974c239b7d08b7240b690b69ec3dd8ae783efc,True,True,True,True,False,True,False,1.25,6000000000000000000000
0xf09e73f3ff677973b1ee8857eb1640444239a5ea,True,False,False,False,False,True,False,1.05,74140123137178832735
0xf0a11cb9c4771b8f8444b15ad0fa1109ac6bd209,True,False,False,True,False,True,False,1.1,34113977899550931738
0xf0a72a215636930c369e220c9ff69861e721103a,True,True,False,True,True,True,False,1.25,6000000000000000000000
0xf0a932949a0f129cacabc1d5d5e0adb44fbd5cfe,False,True,False,True,True,True,False,1.25,2721343211011857874837
0xf0abf18699a9f121e568d186861147aafd0770b1,True,False,False,True,False,True,False,1.1,6000000000000000000000
0xf0ae7f26eee7a0f3ce370e6190a192c05bd3f18b,False,True,False,False,False,False,False,1.0,247722508167092513531
0xf0af7e61c73dd624a66654f9df9b4d3c9c108323,False,True,False,False,False,True,False,1.05,137337345119003913396
0xf0b0abb91877232352d84dad1bf24715d5fb0e26,True,False,False,False,True,False,False,1.05,42267186255635003533
0xf0b2ce16b80e3f37815d3fbf32da1158bffc179b,True,False,True,True,True,True,False,1.5,1114088844207959709820
0xf0b2e0a75b69a5f2d3d1b5e38dc42661e1b86be8,False,True,False,False,False,True,False,1.05,48385387690087874546
0xf0b6c1758676ce3dd165db7ae5479c2a45acd7bb,False,True,False,False,True,True,False,1.1,226945832243958875551
0xf0b7b28956e74643469ed2b78156870ab406e45c,True,False,False,False,False,False,False,1.0,33295679613758778714
0xf0b9d12ff67940c930a643e9705da3910ac79077,False,True,False,False,True,False,False,1.05,25795749527012326041
0xf0bb85424cd1bc290647fa2b1db5c0de314fbd93,False,True,False,False,False,True,False,1.05,163397922094878964572
0xf0c1b70721a711664daf34c3ddccdb4bd68d94df,True,False,False,True,True,True,False,1.25,1594038965793459283304
0xf0c515c1ff93152c25d5db2800835c5a2c44e93c,True,True,True,True,True,True,False,1.5,501004110204197729672
0xf0c7401fb586b44d450ccf3279668173470c9c1e,True,False,True,True,True,True,False,1.5,58922324300979539657
0xf0cad7c8b383f79a879eb6df644e336234ebdac8,True,True,True,True,True,True,False,1.5,100161127246729208196
0xf0cb532f706a4671788fd70ef4f144901b59208e,True,False,True,True,True,True,False,1.5,430042155939135682274
0xf0d0a92f6b77a35623850edabc179a2900c9d17c,False,True,False,True,True,True,False,1.25,38308311258040625091
0xf0d28ea6691655cf17fc29870fe65a23704809ed,True,False,False,True,False,True,False,1.1,345469618995549296869
0xf0dbd59b214405ff0b2364dac77ae14662ccfcdd,True,False,True,True,False,True,False,1.25,367662519019608339477
0xf0dfa5e3c7f98c27f767e6a1231af7ff867b61f0,False,True,False,False,False,True,False,1.05,31580889518604298161
0xf0e61716639f553b5a3e4de5b90c2b78f6e08bda,True,False,False,False,False,False,False,1.0,20691764702740318427
0xf0e6284f498905448a1ef408a3dde9260a5f0a29,True,False,False,True,True,True,False,1.25,356130457568460315088
0xf0e9843b26fee20600fb72232dd03f8a64def7a6,True,False,False,False,False,True,False,1.05,21948732519357125881
0xf0ee42aa7a347a2d1e9dbdf5cfc42b66843ab33d,False,True,False,True,True,True,False,1.25,6000000000000000000000
0xf0f1a04a214efe01ac5e189e6d9f38cf5d98d84e,True,True,True,True,True,True,False,1.5,462940559519790326704
0xf0f2bb10f0e706128b270becdfd42663aac74154,True,False,False,False,True,False,False,1.05,27478476966540227977
0xf0f5316d0b0473f36e545193b141304806efe792,True,True,True,False,False,False,False,1.05,26054704220355716870
0xf0f980d22d403806adfb59e28959a3e4e67c7ed8,True,False,True,True,True,True,False,1.5,56473961645775219154
0xf0fc2a5c4a0709bc6e92e89c71061a5ffe01931e,True,False,False,True,True,True,False,1.25,51349164034276043367
0xf0fc645b8655340055109ba7236a352abd45d853,True,False,True,True,False,True,False,1.25,90161536345732571363
0xf0fde51aa529867c597e5d49cdccc7979f521eb8,False,True,False,True,False,True,False,1.1,39032950148929550949
0xf0ffb20bfc7f1331759162aec30af24af89bd9d1,False,True,False,False,False,True,False,1.05,34082129502880725624
0xf103784097de67572632cc6c7961a468e23cfaf6,True,False,True,True,True,True,False,1.5,44565036157393890903
0xf1047cef262149cbdc78b3c30c59e5e84e5b7600,True,True,False,False,True,True,False,1.1,40543078294698901232
0xf105d2110c97a1720fe12d374ae53e16d5269067,True,True,False,False,True,True,False,1.1,110495611515770406186
0xf1078c100899326f7b4bd979022f8d8ef0ee3ad1,True,False,True,True,True,True,False,1.5,49876881564249771372
0xf1104037286fa209475211dbafb0eb7a81d9c7b5,False,True,False,True,True,True,False,1.25,52612307421608747404
0xf1164534e19b627fb05180a5f43d3181a7697f05,False,True,False,True,True,True,False,1.25,207578309474424997916
0xf11825d67355f7a513d09c2f4ff74c43274f7f52,True,True,False,True,True,True,False,1.25,405310602720090741968
0xf11a99efe2453fae8c26b81093428c2c9a786925,False,True,False,False,True,True,False,1.1,161585331950897256093
0xf11c19ae9390392763ed8e4c51ba4055e7c7c6f3,False,True,False,False,True,False,False,1.05,30731904703635454013
0xf11c28eec036fe65cd1cba5c15845b21314bd141,False,True,False,False,False,False,False,1.0,20740963399963000313
0xf12616ab796e2be5bbc9fa54e6b9a67e5d28356b,True,False,False,False,False,False,False,1.0,64544144700477204424
0xf128f5c35f2c0c19c3a1af79552fbd1476210865,False,True,False,True,False,True,False,1.1,135316591732251623625
0xf12caf374f9612df28ca9c8e6e6730b9709b3243,True,False,False,False,False,False,False,1.0,43807963770627146971
0xf12d62083ed632c005e836779529e380b80410dc,True,False,True,True,True,True,False,1.5,3084096772400028385164
0xf132ea4610d4f278d611e1a177aca5280f89fb99,False,True,False,True,True,True,False,1.25,94656317285596259126
0xf13434c11c010fb8b86b7265f4f44df1e7abe0c5,False,True,False,False,False,True,False,1.05,39164051168772601841
0xf1382ab34126b206a49decef703a511fa215e19b,True,True,False,True,True,True,False,1.25,25457688916481728825
0xf13b6539b0b311c346b2739884ba896c8b92396f,True,False,True,True,True,True,False,1.5,31228107708910034290
0xf13c450e913001ac0647710d44d8ee9760009b4d,True,False,True,True,False,True,False,1.25,198224880652594066532
0xf143db60a0b1cbb8076b786eb6635b93f18db744,True,True,True,True,True,True,False,1.5,63266725844543032053
0xf1446a101909365ab89cc4322704b92f0cf582ff,False,True,False,True,True,True,True,1.5,6000000000000000000000
0xf14a04eb91c66fa08f2fe1aec434aa60f656b49c,False,True,False,False,True,False,False,1.05,133391026364470889121
0xf14cf9e899b46332b7f4f6573ab23267010acc98,False,True,False,False,True,False,False,1.05,350614520121185250900
0xf14f4404f93893d567aa8c52923bc49b8fe2c323,True,False,False,False,True,False,False,1.05,26193372359072082389
0xf151e8fcdbcb2f1f5cdb08b20ee7c9d8ff41f7ff,False,True,False,False,False,True,False,1.05,31485657168095023906
0xf15365bcb9509a884ab7ee243771809b60d93a6a,True,False,True,True,False,True,False,1.25,1310551979614622496229
0xf15a377f29abc5dc03ae4b983b79f987f95fb60d,True,False,False,True,False,True,False,1.1,713969987765593941731
0xf15a971ac9feed233941b6d49bd536abd50166bb,False,True,True,True,True,True,False,1.5,176844623884575014472
0xf15b9dc4075e7e0f37e13c1c1870c4d2b107bef9,False,True,False,True,True,True,False,1.25,40760185987364380367
0xf15c5513f59d078e4db3c5769884f5841c6266bb,True,False,False,True,False,True,False,1.1,822198306957863906064
0xf161b7e651b67426a53be58fa7d70b9f1895e912,False,True,False,True,True,True,False,1.25,112114207614993134143
0xf16369b666bd256b759106ec210011abdc693207,True,False,False,False,False,False,False,1.0,56546238131644287250
0xf1647a089489b11154c466a877b7d574b3dec00d,True,False,False,True,False,True,False,1.1,296945422211357765718
0xf1676ccde25cb5b48dae146d3e0743a98cebf170,False,True,False,True,True,True,False,1.25,32291768602177498337
0xf168c1256a4a3d38c143e92ef7db326a7352e151,False,True,False,True,True,True,False,1.25,111370349658336238008
0xf169697938399d0d1c6bf05aabfb1a2d04b3ad20,True,False,True,True,False,True,False,1.25,42488077706356904173
0xf16a29170b0916238fae0c065181b92520b19cfb,True,False,False,False,False,True,False,1.05,37978156780718023811
0xf16bd8cd93ac35d3dbbf66f4e7bab69a2b5fa3a9,True,False,False,False,False,True,False,1.05,46008562584575315668
0xf16d23fe77183c4f4804604daae1fab39f1fa392,True,False,False,True,False,False,False,1.05,24165230338085116557
0xf16e1dc02087db6fe37c73ebfa51eddff2fd526e,True,False,False,False,False,True,False,1.05,154665668651974243630
0xf16f1201aecae83778458a39af2605c9d0c61b1e,True,False,False,True,False,False,False,1.05,292339371812254739780
0xf174fde1c29a8fd0fd5e694d7038d92542413729,True,False,False,True,True,True,False,1.25,363098289025817791753
0xf178d4d68ce6676eee27cf71a95b322bf00dfd1a,True,False,False,True,True,True,False,1.25,119109649229261719938
0xf17d6b930a18130422438763ea9933403d9f5bf9,True,False,False,True,True,True,False,1.25,20483610441296793425
0xf180f7c066c9af638b73ceef139d5adde0d4265f,True,True,True,False,True,False,False,1.1,26339238826237995283
0xf1864c19d06fc678189e6cb2796e30485c2ba275,True,False,False,True,True,True,False,1.25,50537075900994722133
0xf18c1dce37f00351998d13c08b92e86e6994f1f1,False,True,False,False,False,False,False,1.0,22002995633369000217
0xf18c332d0aa41744753665c5e76bb5a4ada83705,True,False,True,True,True,True,False,1.5,31161351608876490360
0xf18c659a101b64cdfe060861548a7cb5dc42ac92,True,False,False,False,False,False,False,1.0,30777985989174439396
0xf18d4e7ba12b92dfb19a76eb986eea65ab73ec7a,True,False,False,False,False,False,False,1.0,29282173482225520189
0xf18db7d9a83bbd33b361f0dcea4e38ea17daa556,True,False,True,True,False,True,False,1.25,41200873045082602175
0xf1924902e9bf6b71d37ed52eb10c50a9372e8622,False,True,False,True,True,True,False,1.25,81124506869218123484
0xf199e42d09933602dcb7f0d76c678fa995f5f3b6,True,False,False,True,False,True,False,1.1,4769582062063687772024
0xf19ab0e65c902ffedcb95a76a93ca7bf789239ed,True,False,True,True,True,True,False,1.5,51326766664596142675
0xf19d29debef68cc910824f03d5ede2a31d819ca3,True,False,False,True,True,True,False,1.25,77673748209602621273
0xf1a085d452b3b53dbbef552e4113ba77f1957801,True,True,False,True,True,True,False,1.25,1327761614349135243174
0xf1a26d0d9355aea843544d941586b6bd8ded7732,True,False,True,True,True,True,True,1.5,102304768301347777992
0xf1a5663bfd50fdb3244759f14ef79061509b2e1f,False,True,False,True,True,True,False,1.25,47388748702805621349
0xf1a715d1b3635af3dc4f300415bc321da187eb6f,True,False,False,True,True,True,False,1.25,30515465888716796883
0xf1a94aa9d4d83037ce033ca652bd3b0208a3d723,False,True,False,True,True,True,False,1.25,40114358948772505187
0xf1ab5957a7fe865d0a8bf8d3dfe278071f429b83,True,False,False,True,False,True,False,1.1,25192532881234630082
0xf1ac3c963c377faf5737f41c294ca8c79565a610,True,False,True,True,False,True,False,1.25,31616142803114559712
0xf1aeb6844a22adc8e355d36c9305df9bb867a8f9,False,True,False,True,True,False,False,1.1,20363337192237601414
0xf1b61abdea1454a30e4c5484221308b46eb9e496,False,True,False,True,True,True,False,1.25,41735130707538758088
0xf1b9c30bb94c2fc7adc96bc1854965bc8d8b06e6,True,False,True,True,False,True,False,1.25,894645896746752782747
0xf1ba76d490183a10b29f4dfc89d84c1f9b41dd3d,True,False,True,True,True,True,False,1.5,62743970277789188117
0xf1bc44c5b145add55505c9d6ef8706c90a8946ec,False,True,False,True,False,True,False,1.1,277321588980064234420
0xf1becea6a1559c60ee11dda4ce3ce0f8852b57d9,False,True,True,True,True,True,False,1.5,144794950558362756965
0xf1c40e8c7c7770e5bd8d8638feebc80f9d3ba40d,True,True,False,False,True,False,False,1.05,26811068647633057083
0xf1c5f2c5acc61ecb847967bd0af2ecf1081cad4e,True,False,True,False,True,False,False,1.1,165897580721080061039
0xf1cc1cb4f4a29af933b839cdbfb52f0c68d8ca1b,True,False,False,True,False,True,False,1.1,4242506349152865368524
0xf1d381ea420914335d2b5c3f90c3eeb4a661674e,False,True,False,False,True,False,False,1.05,454242793717684662624
0xf1d8f13fd137669ac768edf467f358200fafba72,True,False,True,True,True,True,False,1.5,188012569504537850662
0xf1da6e2d387e9da611dac8a7fc587eaa4b010013,True,True,True,True,True,True,False,1.5,310728060957147874888
0xf1dafb1ca027e69b67952e8a385e7f43791f2e70,True,False,True,True,True,True,False,1.5,663462410929259476688
0xf1dd310b37a987ddb1336b4e02f0983fd123ed4c,True,False,True,True,False,True,False,1.25,736947336925156264442
0xf1e1bd28cb121ad0eb9b7cdf75bb8bb78fc453e3,False,True,False,True,False,True,False,1.1,935964554671744963343
0xf1e1c701b49b1dc2405a9e8ef40f9f88802b80fa,True,False,True,False,True,True,False,1.25,44240428695005611814
0xf1e76801b8053a8dd568e302b8585c9cd26005c3,True,False,True,True,True,True,False,1.5,37959498857251240622
0xf1e9097715860bd44e1ed33049def5b709b75042,True,False,False,True,False,True,False,1.1,238868820590864544329
0xf1e9259db3999a1b28fca4c81f2b1cac5e5e3836,True,False,True,True,True,True,False,1.5,95361599994359963262
0xf1f276cd815e7286528f1fa9c1b41f416b0ea010,True,False,True,True,False,True,False,1.25,61744418599676166082
0xf1f3ebd937be0b3ce485a86af44f165d998a1cd8,False,True,False,False,True,False,False,1.05,23829065125582502560
0xf1f409874b58717df0bded4f008f7bfa37833736,True,False,False,False,False,False,False,1.0,194420585100272433010
0xf1f685f963bd1a29cadacb1afd6ad8f847ac5050,False,True,False,False,True,False,False,1.05,26168795878353975581
0xf1f6aeb5e596c567c2b04f9d323519f64d79580c,True,False,False,True,False,True,False,1.1,237901405124428976023
0xf1fd2f00204c58a8e8462a9baa374f5d87d3547e,True,False,False,True,True,True,False,1.25,25908281771502785773
0xf1fe03ab0e05c9c281c77bee6b149bffb72e7923,True,False,False,False,False,False,False,1.0,27108888498853485061
0xf1fe58b02b2292bd5f831a9e34bb55fc999896a8,True,False,True,False,False,True,False,1.1,108116257724030873533
0xf1ff8bf1cc3d38679532057b3e47afaf4f68a590,False,True,False,True,True,True,False,1.25,502744080705870658221
0xf201894ae8b9fa32cda417389a87095ea134e8c5,True,False,True,True,True,True,False,1.5,449588095580106255511
0xf205f7e9cc9375b87f2ffbf25f42a69e12bb10e8,True,False,False,False,False,False,False,1.0,49299335488813078143
0xf2076b2b4cbbf85639e016eeb5430a6812a9e16a,True,False,True,False,False,False,False,1.05,37363611429038741107
0xf207e69a7cc3b4a00fec3039891a77b3df8c3577,True,False,True,False,True,False,False,1.1,27124870148340313847
0xf20b245012626fb6037b370cdb67ad459f84528c,False,True,False,True,True,True,False,1.25,157636795084349358831
0xf20d2762203f5568f6c9263e266f61d9037f9a1d,False,True,False,True,True,True,False,1.25,38881801383390623528
0xf20ff4c449aa023b72baac9ef89a6de2bbfc22e6,True,False,True,True,False,True,False,1.25,107262139329363094475
0xf2116c8d58613d0a1e0d22e2e244baecee8f102b,True,False,False,True,True,True,False,1.25,71403366853149449867
0xf2168ddb96fabe6ff652cbab2df07afd08275da5,True,False,False,False,False,False,False,1.0,110528945970797053633
0xf2170b8fb909f60403592f51440d2fef50332102,True,False,False,True,True,True,False,1.25,20207939639049513403
0xf21ae414c02e02321258a31fa41cff6a7dc1c36f,False,True,False,False,True,False,False,1.05,285431556416240312046
0xf21e10bf3731064ec91a9baed8f878743e34d584,False,True,False,True,True,True,False,1.25,63580659691303118564
0xf220c40af285277d3dbf3e038a7583e3e5a69c2d,True,False,False,False,False,True,False,1.05,23345525803157592293
0xf2254525e9f2147990279ba450fb23432040dfdd,True,True,False,True,True,True,False,1.25,965247319912650027618
0xf22697e825a9e53f1ee02ee334a47d431b33a664,True,False,False,True,True,True,False,1.25,31702920152419217459
0xf228eabad869dff9a7d232d7791a20179acb89c8,True,False,False,True,True,True,False,1.25,141888402970579335260
0xf22a6716e68a4b8997af764af9f5643187d9aa1a,True,False,False,False,False,False,False,1.0,20577002502010461882
0xf22f5a1769080c59ce09016ba7561219cb88a17f,True,False,True,True,True,True,False,1.5,335514998647179311320
0xf22f6180d3f39c2045d7f7ec5d4b9768ae0a3250,True,False,False,False,False,True,False,1.05,99655107796467135017
0xf239447dafa45d4ff2136f3006d445908f43e9c3,True,False,True,True,True,True,False,1.5,967708559089275354381
0xf23b96b556fee5efc92a212fa4526f9a19a16810,True,False,False,False,False,False,False,1.0,97623557376009642894
0xf244890367011c40bfe31ae2c4260382a9ac6b1a,False,True,False,True,True,True,False,1.25,34310299996703747638
0xf245acfab1c10978a3eb507d5a57f2b2b3ebb972,False,True,False,True,True,True,False,1.25,37135266254985623391
0xf248a71dc0b1bbd4ffb6093207c78a9eecd1c2ca,True,False,True,False,True,False,False,1.1,20615234499921793798
0xf2527479a9677c25ae1291cccbc060538b8ae4b9,True,False,False,False,False,False,False,1.0,36465083733682710943
0xf25277605fe3d8a299b3f348dc28f19456f5a859,True,False,False,False,True,True,False,1.1,77363307057702243696
0xf252f9b3cd191868dcac28e1f5264bf977cd2ee0,True,False,True,True,False,True,False,1.25,72732032536260192046
0xf2537cdf168c2bd65234c69a8124775eaa3fb267,True,False,True,True,False,True,False,1.25,678646428021385190732
0xf255d325fd2db7a4e227112be219fe8471185d16,True,False,False,True,False,True,False,1.1,266875644219817218072
0xf257abd1081c50a136eb1e586109a3da30394be8,True,False,True,True,True,True,False,1.5,161823229978981970589
0xf25b04f1a6b39d1ac99cb0012571d13308a19668,True,False,True,True,False,True,False,1.25,83834302224992583774
0xf260f6d41719fa1ce384d5642264c6a825c5f11a,True,False,False,False,False,False,False,1.0,48198218103421396563
0xf261451016a6a08b51656471e33ae412aff6f50d,True,False,False,False,False,False,False,1.0,38775268134366903894
0xf26e79e060ac5a4fea3b25c40dbccc2996ba0f4f,True,False,True,True,True,True,False,1.5,160403510307649042943
0xf26f295376183c5a5bc892c9750a76f36707f9c9,True,False,True,True,False,True,False,1.25,28828466206610929845
0xf274e31fb98b8d46ab20692eabe144d606d5ab18,True,False,True,False,False,False,False,1.05,161538746868977796112
0xf27da7e6bb82ade7dba3b2d6e49a5ff51b4fb2b2,False,True,False,True,False,True,False,1.1,1262984277445183352029
0xf27e5e949c7c451576cb79e39854e058f8b3f231,True,False,False,True,True,True,False,1.25,165733184162505835957
0xf27f8bacc90943831020a81b1dc7ce33ac82fea3,True,False,True,True,False,True,False,1.25,82567254532657159416
0xf285e70ca2002b796a575e473285282bbf39d790,False,True,True,False,True,False,False,1.1,564717930602683054531
0xf28857a316c240cc906b85174d09559ff16fb381,False,True,False,True,False,True,False,1.1,116797185832549757833
0xf28dbde52c8ba01c642f1fedd2671cc1c88a29c4,True,False,False,False,False,False,False,1.0,89242448632660014596
0xf29219f2afac79d348ce93fae750974f220849bf,True,False,False,True,False,True,False,1.1,42499075008549532129
0xf2922e86d3660f264aa272cb4747fc9a4db87353,False,True,False,True,True,True,False,1.25,167222092969283778530
0xf292c6dac01986d3f7d359187e90ed8f744e145e,False,True,False,True,True,True,False,1.25,34492786109516877957
0xf293ba67e66a918aaeee0e5519b4c0ba07e28a90,True,False,True,False,False,False,False,1.05,21900739393594527371
0xf293c8955b44b6996d4894eda454435e07f35b77,True,False,True,True,False,True,False,1.25,56779283722999053907
0xf296178d553c8ec21a2fbd2c5dda8ca9ac905a00,True,False,True,True,True,True,False,1.5,2888040189237644426612
0xf298852f0f884eed5cb37a497c63fd35ad46f66d,False,True,False,True,True,True,False,1.25,71716475398599371260
0xf2989961bf987bdd6c86cd6b845b6faca194a8e4,True,False,False,True,True,True,False,1.25,4782171675512226102001
0xf29cb0f3aaf8efa751b26f5bf21067550e35bc3a,True,False,True,True,False,True,False,1.25,94221888417472428046
0xf29ece1f72fb8ce142ec1e34bee0f2b0577fd1ca,False,True,True,False,True,True,False,1.25,106864279013724370770
0xf29fc4f35c7e3656666d8749c12c04cbd8539969,False,True,False,True,True,False,False,1.1,23504425122556401817
0xf2a5d6820bd2a384575b9f286a35c66fdde7b54b,True,False,True,True,False,True,False,1.25,49463085713092610263
0xf2a6b28ea2add2461e49e6f77c5bdc50cd67632b,False,True,False,False,False,False,False,1.0,327858469886942998528
0xf2a919977c6de88dd8ed90feaadfcc5d65d66038,False,True,False,True,True,True,False,1.25,6000000000000000000000
0xf2adc5447d48a456079ec2cdc13e25b0b43d5e04,True,True,True,False,True,True,False,1.25,112712454296680149923
0xf2b18c20ed5e5a6abb15377d619c1879639339ad,True,False,False,True,True,True,False,1.25,174638713672712526659
0xf2b567c58aaf454f5ee5ae356fa130f323ad695a,True,False,False,False,False,True,False,1.05,72515526114979493855
0xf2b7bfcdd6b596767e346269a8675472b45d098f,True,True,False,True,True,True,False,1.25,83877750879724402466
0xf2b8d549a0289db569807e139bbba9567f1dc9ba,False,True,False,False,True,False,False,1.05,868836685434524156335
0xf2b94b454a3013b8eb473d7f224edac7d5e07d2f,True,False,True,True,False,True,False,1.25,28313525557054077808
0xf2bd83cb8f471cac79509d56bfd74d545ad106dc,True,False,False,False,True,True,False,1.1,53406246241247501416
