,join_id,dt,chain,active_secs_per_day,num_l1_txs_inbox,num_l1_txs_output,calldata_bytes_l1_inbox,avg_l1_gas_price_on_l1_inbox,avg_l1_gas_price_on_l1_output,avg_l1_gas_price_on_l2,l1_gas_used_inbox,l1_gas_used_output,l1_gas_used_combined,l1_eth_fees_inbox,l1_eth_fees_output,l1_eth_fees_combined,l1_contrib_l2_eth_fees_per_day,l2_contrib_l2_eth_fees_per_day,l2_num_txs_per_day,l2_num_attr_deposit_txs_per_day,l2_num_user_deposit_txs_per_day,l1_gas_used_on_l2,calldata_bytes_l2_per_day,l1_gas_used_user_txs_l2_per_day,calldata_bytes_user_txs_l2_per_day,l2_gas_used,l2_eth_fees_per_day,gas_compression_ratio,bytes_compression_ratio,dt_rank
251,2023-07-12public goods network,2023-07-12 00:00:00+00:00,Public Goods Network,86400.0,145,24,1897035.0,27.39090081891037,28.644079381238825,21640981.885971405,33343236.0,2083980.0,35427216.0,0.9133012702575216,0.059693688548914,0.9729949588064356,0.0309977681188818,0.2936150800010499,23.0,43200.0,3.0,1132588.0,11304373.0,1132588.0,71113.0,2188419741.0,0.3246128481199319,29.43986339251343,0.16781426090593438,63
252,2023-07-11op mainnet,2023-07-11 00:00:00+00:00,OP Mainnet,86400.0,797,24,87135841.0,21.41624982135197,20.0101586136256,21.2366188735748,1406998264.0,2084604.0,1409082868.0,30.13262632003253,0.0417132566865983,30.174339576719127,34.146712840373915,4.432811630909378,440557.0,43200.0,587.0,2350755320.0,203266011.0,2350755320.0,191813359.0,121995444321.0,38.57952447128329,0.5985302902558145,0.428678855708936,64
253,2023-07-11base,2023-07-11 00:00:00+00:00,Base,86400.0,1423,24,2297341.0,21.47121043036406,19.52577870289548,20.540100758392843,66416896.0,2084268.0,68501164.0,1.426051150147605,0.0406969557255265,1.4667481058731315,0.1310059254027756,0.4366078149179959,82.0,43200.0,1.0,9307672.0,11840098.0,9307672.0,607678.0,2304160564.0,0.5676137403207716,7.135715139080965,0.19403057305775678,64
254,2023-07-11zora network,2023-07-11 00:00:00+00:00,Zora Network,86400.0,145,24,2139119.0,21.64144747659102,22.21340016352608,798499623.6245519,37205768.0,2084328.0,39290096.0,0.805186673998231,0.0463000119360419,0.8514866859342729,0.103872525669327,0.4363101052595944,1848.0,43200.0,0.0,7344120.0,11717131.0,7344120.0,485131.0,2480284970.0,0.5401826309289189,5.066062101381786,0.18256337664911318,64
255,2023-07-11public goods network,2023-07-11 00:00:00+00:00,Public Goods Network,13272.0,20,3,274310.0,20.80687775311106,18.056463511444345,0.0,4801856.0,275211.0,5077067.0,0.0999116307800428,0.0049693373794481,0.1048809681594909,0.0,0.0,0.0,6636.0,0.0,0.0,1725360.0,0.0,0.0,333654076.0,0.0,inf,0.15898710993647702,64
256,2023-07-10op mainnet,2023-07-10 00:00:00+00:00,OP Mainnet,86400.0,799,24,86791857.0,20.8587630983262,20.413331631891705,20.589848047020396,1401497412.0,2084628.0,1403582040.0,29.233502499825267,0.0425542026931271,29.276056702518392,33.01776128857167,5.540799875720165,430965.0,43200.0,253.0,2344435992.0,207302069.0,2344435992.0,195963777.0,136338564774.0,38.55856116429183,0.5977972598878272,0.41867337561401763,65
257,2023-07-10base,2023-07-10 00:00:00+00:00,Base,86400.0,1421,24,2042780.0,21.26570955788244,19.542376510389825,22.73194481972207,62310320.0,2084304.0,64394624.0,1.3250731675787135,0.0407322535301115,1.365805421108825,0.0023387256133182,0.0125792614950101,19.0,43200.0,1.0,146396.0,11240575.0,146396.0,8155.0,2171884819.0,0.0149179871083283,425.62856908658705,0.18173269605869807,65
258,2023-07-10zora network,2023-07-10 00:00:00+00:00,Zora Network,86400.0,145,24,2265118.0,21.13302561818697,21.297852678210933,1194106090.2583709,39211960.0,2084328.0,41296288.0,0.8286673552193227,0.04439171067707,0.8730590658963927,0.1547327110610894,0.6203348008302129,3055.0,43200.0,2.0,11787112.0,12016899.0,11787112.0,784059.0,2627761541.0,0.7750675118912959,3.3266808697499437,0.18849438611408817,65
259,2023-07-09op mainnet,2023-07-09 00:00:00+00:00,OP Mainnet,86400.0,769,24,84393213.0,17.085345181818987,16.61797732630583,16.980208305536983,1362674244.0,2084520.0,1364758764.0,23.28175982911423,0.034640506096231,23.31640033521046,27.385901084754902,4.584525909228207,442521.0,43200.0,275.0,2357913776.0,213235640.0,2357913776.0,201887788.0,128814763839.0,31.97042699398311,0.5779152138089039,0.3957744258886554,66
260,2023-07-09base,2023-07-09 00:00:00+00:00,Base,86400.0,1422,24,2034869.0,17.092889038491602,16.85283430090122,,62205812.0,2084316.0,64290128.0,1.0632770420652695,0.0351266321787172,1.0984036742439869,0.0,0.0,0.0,43200.0,0.0,,11232000.0,0.0,0.0,2168664084.0,0.0,,0.18116711182336181,66
261,2023-07-09zora network,2023-07-09 00:00:00+00:00,Zora Network,86400.0,145,24,2642501.0,17.37668661698465,16.608097386091515,2401025961.065149,45225056.0,2084256.0,47309312.0,0.7858616253475814,0.0346155266255455,0.820477151973127,0.3317219896395998,1.1374462857942111,6584.0,43200.0,0.0,25642332.0,12906622.0,25642332.0,1674622.0,3032783393.0,1.4691682754338249,1.7636873276580305,0.20473993892437542,66
262,2023-07-08op mainnet,2023-07-08 00:00:00+00:00,OP Mainnet,86400.0,767,25,84594125.0,18.89294164982329,18.14506647993841,18.864042532631725,1365815840.0,2171430.0,1367987270.0,25.80427896952439,0.0394007417065326,25.843679711230923,29.91700097319812,4.322126854389196,443758.0,43200.0,318.0,2318607236.0,206809887.0,2318607236.0,195443559.0,125727374278.0,34.23912782758731,0.5890673585390295,0.4090429438704737,67
263,2023-07-08base,2023-07-08 00:00:00+00:00,Base,86400.0,1423,24,2037600.0,18.86898706181765,16.34243814385455,,62267328.0,2084280.0,64351608.0,1.174921406405956,0.0340622169744731,1.2089836233804292,0.0,0.0,0.0,43200.0,0.0,,11232000.0,0.0,0.0,2170165548.0,0.0,,0.1814102564102564,67
264,2023-07-08zora network,2023-07-08 00:00:00+00:00,Zora Network,86400.0,145,24,2236792.0,18.75651819255519,18.22874002109444,1111856725.7312071,38761180.0,2084316.0,40845496.0,0.7270247778349065,0.0379944544858074,0.765019232320714,0.1334867577690077,0.603366754892698,2974.0,43200.0,0.0,10870260.0,11922857.0,10870260.0,690857.0,2621614588.0,0.7368535126617047,3.565800634023473,0.18760537008872957,67
265,2023-07-07op mainnet,2023-07-07 00:00:00+00:00,OP Mainnet,86400.0,647,23,69663820.0,30.01574828697744,28.983828687516297,29.70845401796471,1125066736.0,1997766.0,1127064502.0,33.7697199538273,0.0579029075017446,33.82762286132904,37.24251352679554,5.277284243689309,354177.0,43200.0,250.0,1832748320.0,160382266.0,1832748320.0,149044594.0,108779799826.0,42.51979777048485,0.6138686494608272,0.43436111571088537,68
266,2023-07-07base,2023-07-07 00:00:00+00:00,Base,86400.0,1424,24,2036237.0,31.12335306510901,28.34692819053557,20.379291554064352,62267720.0,2084316.0,64352036.0,1.9379802341193504,0.0590839559783843,1.997064190097735,0.0001716794157515,1.2600005544000002e-05,6.0,43200.0,0.0,11188.0,11232000.0,11188.0,0.0,2168914556.0,0.0001842794212955,5565.580979621022,0.18128890669515668,68
267,2023-07-07zora network,2023-07-07 00:00:00+00:00,Zora Network,86400.0,145,24,2256178.0,30.72359110289173,31.173474020294982,1985479241.59474,39068812.0,2084328.0,41153140.0,1.2003342047637495,0.0649757447577734,1.265309949521523,0.2356485921928908,0.5816840375328602,3341.0,43200.0,0.0,12037484.0,11963410.0,12037484.0,731410.0,2608503161.0,0.8173326297257464,3.2455961727550373,0.1885898752947529,68
268,2023-07-06op mainnet,2023-07-06 00:00:00+00:00,OP Mainnet,86400.0,714,24,76679552.0,37.78478153130383,40.08765754224595,37.281862675040486,1238333444.0,2084652.0,1240418096.0,46.79015864444705,0.083568815470758,46.8737274599178,50.53443297270142,7.518485832741435,385527.0,43200.0,306.0,1981680760.0,168414271.0,1981680760.0,157049271.0,130117174577.0,58.05291880544285,0.6248904813507903,0.455303173209116,69
269,2023-07-06base,2023-07-06 00:00:00+00:00,Base,86400.0,1423,24,2040698.0,39.74396351173065,40.02960815414289,37.570658019071054,62318612.0,2084316.0,64402928.0,2.4767886414297,0.0834343527494104,2.5602229941791106,0.0033935126098468,0.0009086990731707,13.0,43200.0,0.0,128792.0,11250544.0,128792.0,18544.0,2171846008.0,0.0043022116830176,483.870209329772,0.18138660672763912,69
270,2023-07-06zora network,2023-07-06 00:00:00+00:00,Zora Network,86400.0,145,24,2244239.0,38.704661533295294,39.24902942259849,2201861942.5834074,38878184.0,2084328.0,40962512.0,1.504766952749177,0.0818078509983458,1.586574803747523,0.2501722845702677,0.615464950188481,3065.0,43200.0,0.0,11014804.0,11867744.0,11014804.0,635744.0,2584493741.0,0.8656372347587438,3.5296301232414122,0.18910409594275038,69
271,2023-07-05op mainnet,2023-07-05 00:00:00+00:00,OP Mainnet,86400.0,580,25,61366272.0,50.58188892926479,50.35239017557574,49.5888468251245,991278576.0,2171514.0,993450090.0,50.140742829191765,0.1093409201997251,50.25008374939149,53.79314241867391,5.497879799737016,316298.0,43200.0,184.0,1585940188.0,136439836.0,1585940188.0,125132348.0,101939252168.0,59.29102221841092,0.6250415895255692,0.4497679988416286,70
272,2023-07-05base,2023-07-05 00:00:00+00:00,Base,86400.0,1427,24,2039250.0,50.08576719942603,50.01205398145332,53.44651677208575,62376204.0,2084364.0,64460568.0,3.1241600323279064,0.1042433248849979,3.2284033572129043,0.0003719529110833,0.00070350000525,5.0,43200.0,1.0,9236.0,11232420.0,9236.0,0.0,2170601270.0,0.0010754529163333,6753.595062797748,0.18155036937721347,70
273,2023-07-05zora network,2023-07-05 00:00:00+00:00,Zora Network,86400.0,145,24,2134328.0,50.414253935939165,50.44669472226087,2097243480.29275,37129736.0,2084352.0,39214088.0,1.871867939278382,0.1051486690377338,1.977016608316116,0.249278588820331,0.4046326512017165,1920.0,43200.0,0.0,7386000.0,11679885.0,7386000.0,447885.0,2442226432.0,0.6539112400220434,5.027042512862172,0.18273536083617262,70
274,2023-07-04op mainnet,2023-07-04 00:00:00+00:00,OP Mainnet,86400.0,745,23,80267497.0,24.87587786012563,30.115806688948272,23.862023533788637,1296383560.0,1997718.0,1298381278.0,32.24867909843484,0.0601628891070323,32.308841987541875,35.02373598124809,5.855352364162017,425435.0,43200.0,300.0,2145848708.0,186002137.0,2145848708.0,174643241.0,119942142411.0,40.8790883454101,0.6041355828893786,0.43154072471758753,71
275,2023-07-04base,2023-07-04 00:00:00+00:00,Base,86400.0,1422,24,2036065.0,29.24240631703733,30.4891192252709,26.02253797229922,62224924.0,2084328.0,64309252.0,1.8196065106547683,0.0635493248965704,1.8831558355513387,0.0004922363285857,0.0004959370286837,7.0,43200.0,1.0,26268.0,11234872.0,26268.0,2452.0,2169275840.0,0.0009881733572694,2368.8489416780876,0.18122725385745383,71
276,2023-07-04zora network,2023-07-04 00:00:00+00:00,Zora Network,86400.0,144,24,2499905.0,27.90337873806543,27.085533833641257,2256599645.920073,42928088.0,2084364.0,45012452.0,1.197838697965002,0.0564561116436238,1.2542948096086255,0.2773276082097739,1.1360788460152056,6058.0,43200.0,0.0,20348164.0,12363979.0,20348164.0,1131979.0,2992289755.0,1.413406454224995,2.1096786914042958,0.20219259511844853,71
277,2023-07-03op mainnet,2023-07-03 00:00:00+00:00,OP Mainnet,86400.0,803,24,87077307.0,20.488779729952093,20.23262436696924,20.284508153679308,1406199876.0,2084676.0,1408284552.0,28.81131951564995,0.0421784664348359,28.853497982084782,32.45590191232738,5.106184427205638,475202.0,43200.0,299.0,2339230936.0,199059766.0,2339230936.0,187700810.0,132103989564.0,37.56208633953302,0.601137687758418,0.4374430290448548,72
278,2023-07-03base,2023-07-03 00:00:00+00:00,Base,86400.0,1423,24,2038988.0,20.28628659822254,19.832918037686586,,62290064.0,2084328.0,64374392.0,1.263634090525624,0.0413383063876551,1.3049723969132792,0.0,0.0,0.0,43200.0,0.0,,11232000.0,0.0,0.0,2170374888.0,0.0,,0.1815338319088319,72
279,2023-07-03zora network,2023-07-03 00:00:00+00:00,Zora Network,86400.0,145,24,2385654.0,20.1194012699544,19.819443784047746,1849566800.593067,41131812.0,2084364.0,43216176.0,0.8275474305883258,0.0413109351234928,0.8688583657118187,0.2004766554976015,0.8882981010797797,4922.0,43200.0,1.0,15474968.0,11983258.0,15474968.0,750730.0,2819319649.0,1.0887747565773778,2.657957806439406,0.19908225292320336,72
280,2023-07-02op mainnet,2023-07-02 00:00:00+00:00,OP Mainnet,86400.0,750,24,82114135.0,14.862739766113975,14.338912086564456,14.727863807491918,1325948056.0,2084604.0,1328032660.0,19.70722089971272,0.0298909534913006,19.737111853204016,22.41082869451728,4.991844854408426,446463.0,43200.0,352.0,2224651848.0,192221398.0,2224651848.0,180841398.0,133767511927.0,27.40267354892571,0.5960249722634353,0.4271851929825211,73
281,2023-07-02base,2023-07-02 00:00:00+00:00,Base,86400.0,1427,24,2038615.0,14.576654058151684,14.453009206689364,,62368360.0,2084328.0,64452688.0,0.9091220078942652,0.0301248117737604,0.9392468196680258,0.0,0.0,0.0,43200.0,0.0,,11232000.0,0.0,0.0,2168750228.0,0.0,,0.1815006232193732,73
282,2023-07-02zora network,2023-07-02 00:00:00+00:00,Zora Network,86400.0,145,24,2698563.0,14.590634313525504,14.384823758851246,2073256156.938412,46114572.0,2084352.0,48198924.0,0.6728408565767424,0.0299830361714091,0.7028238927481515,0.2495715948744072,1.3809451039437952,8158.0,43200.0,0.0,25774424.0,12529352.0,25774424.0,1297280.0,3199189135.0,1.63051669881823,1.7891601379724333,0.21537929495475902,73
283,2023-07-01op mainnet,2023-07-01 00:00:00+00:00,OP Mainnet,86400.0,802,24,87983908.0,17.258687119995145,16.291955831064797,17.097207227293005,1420569004.0,2084568.0,1422653572.0,24.517155972399134,0.033961689782851,24.55111766218199,30.02001675382971,4.457933591941512,520968.0,43200.0,344.0,2567022368.0,235346542.0,2567022368.0,223968558.0,148092670981.0,34.47795034577122,0.5533917513569558,0.37384831428710774,74
284,2023-07-01base,2023-07-01 00:00:00+00:00,Base,86400.0,1428,24,2034658.0,17.041905362253498,15.960229074350403,,62326708.0,2084352.0,64411060.0,1.0621658592768082,0.0332667353915804,1.0954325946683885,0.0,0.0,0.0,43200.0,0.0,,11232000.0,0.0,0.0,2169690048.0,0.0,,0.18114832621082622,74
285,2023-07-01zora network,2023-07-01 00:00:00+00:00,Zora Network,86400.0,145,24,2619109.0,17.000011733510494,16.677747814771283,2287023354.9321465,44847736.0,2084304.0,46932040.0,0.762412038221381,0.034761496481319,0.7971735347027001,0.2644969741129406,1.2522585047231445,7625.0,43200.0,0.0,23553144.0,12334544.0,23553144.0,1102348.0,3105691483.0,1.5167554788361328,1.9041082583284847,0.2123393454999228,74
286,2023-06-30op mainnet,2023-06-30 00:00:00+00:00,OP Mainnet,86400.0,878,24,97168244.0,29.557300608298625,28.41868900213417,29.235432097822,1568739452.0,2084592.0,1570824044.0,46.367703558861656,0.0592413717443368,46.42694493060599,50.68611687575441,36.93378179383956,518553.0,43200.0,356.0,2534681540.0,206861109.0,2534681540.0,195472837.0,188732171090.0,87.61989866959397,0.6189098816729458,0.4697269799515577,75
287,2023-06-30base,2023-06-30 00:00:00+00:00,Base,86400.0,1432,24,2040800.0,28.972068344687862,28.478458276502465,26.591995901421367,62507588.0,2084352.0,64591940.0,1.8109741115975908,0.0593591314655444,1.8703332430631352,0.0006398140390512,0.001292642528076,3.0,43200.0,0.0,34592.0,11234007.0,34592.0,2007.0,2171305849.0,0.0019324565671273,1806.9954902867714,0.1816626961332675,75
288,2023-06-30zora network,2023-06-30 00:00:00+00:00,Zora Network,86400.0,147,24,2614298.0,28.2496660593914,27.032280780600463,3494980689.434309,44816048.0,2084292.0,46900340.0,1.266038390101656,0.0563431665727592,1.3223815566744157,0.3913201670192556,1.312288073238528,6729.0,43200.0,0.0,22655036.0,12237709.0,22655036.0,1005709.0,3039958787.0,1.703608240257778,1.978193634298352,0.2136264230502621,75
289,2023-06-29op mainnet,2023-06-29 00:00:00+00:00,OP Mainnet,86400.0,887,24,97149577.0,29.444686621406788,29.79441773043557,28.912229326651254,1568684716.0,2084532.0,1570769248.0,46.18942987041051,0.0621074171804603,46.25153728759097,52.3584441380886,12.0335955909625,549664.0,43200.0,401.0,2647579752.0,227792022.0,2647579752.0,216388306.0,170389252738.0,64.3920397290511,0.592497625355763,0.42648366763257406,76
290,2023-06-29base,2023-06-29 00:00:00+00:00,Base,86400.0,1427,24,2040316.0,31.86917504674104,28.726937500841306,55.85434198911267,62396488.0,2084316.0,64480804.0,1.9885245983738769,0.0598760154640035,2.04840061383788,0.0014811310305719,0.00212293324029,15.0,43200.0,0.0,35928.0,11233628.0,35928.0,1628.0,2170748549.0,0.003604064270862,1736.709196170118,0.1816257401437897,76
291,2023-06-29zora network,2023-06-29 00:00:00+00:00,Zora Network,86400.0,146,24,2550178.0,30.434963036584328,30.042072365064616,3467083368.5770326,43773172.0,2084304.0,45857476.0,1.3322348718140482,0.0626168115987936,1.394851683412842,0.3806596711170402,1.1891164120772644,6614.0,43200.0,0.0,20628316.0,12225664.0,20628316.0,993664.0,3046735771.0,1.5697760831943608,2.1219944468564473,0.20859218771266738,76
292,2023-06-28op mainnet,2023-06-28 00:00:00+00:00,OP Mainnet,86400.0,930,24,102878874.0,19.36434778781176,18.023029193592013,19.292412523864595,1661001912.0,2084628.0,1663086540.0,32.16421870018829,0.0375713113017793,32.201790011490075,38.1644621826082,9.212071093210197,590862.0,43200.0,518.0,2892121308.0,256658221.0,2892121308.0,245211157.0,186798961114.0,47.37653327581839,0.5743195859058343,0.4008399715355309,77
293,2023-06-28base,2023-06-28 00:00:00+00:00,Base,86400.0,1429,24,2049029.0,19.135812724397017,18.138586296097305,21.534529453240093,62574476.0,2084316.0,64658792.0,1.1974134540632757,0.0378065456343363,1.235219999697612,0.0140014250712295,0.0014759573017651,13.0,43200.0,0.0,948052.0,11295145.0,948052.0,63145.0,2184053455.0,0.0154773823729947,66.00321079434461,0.18140794119951537,77
294,2023-06-28zora network,2023-06-28 00:00:00+00:00,Zora Network,86400.0,146,24,2472063.0,19.50758003814204,18.1042405402767,1855719809.926508,42526752.0,2084376.0,44611128.0,0.8295940184022169,0.0377360444803797,0.8673300628825967,0.2319502215758078,0.9510921498702536,5175.0,43200.0,0.0,18195608.0,12268415.0,18195608.0,1036415.0,2864583719.0,1.1830423714460958,2.337198734991433,0.2014981560372713,77
295,2023-06-27op mainnet,2023-06-27 00:00:00+00:00,OP Mainnet,86400.0,984,24,109438155.0,17.459070404236858,17.895214377407743,17.10569839129682,1766738028.0,2084568.0,1768822596.0,30.84560361669459,0.0373037912442841,30.882907407938877,36.4410996272433,4.728559890128546,614205.0,43200.0,456.0,3114544652.0,282985442.0,3114544652.0,271560354.0,176807110042.0,41.16965951737184,0.5672540372363877,0.38672715538490493,78
296,2023-06-27base,2023-06-27 00:00:00+00:00,Base,86400.0,1419,24,2035154.0,17.90042878291624,17.513913229971422,17.473365116,62144984.0,2084280.0,64229264.0,1.1124218603074691,0.0365038990669648,1.148925759374434,2.4429441875219e-05,3.1500000924e-05,1.0,43200.0,1.0,1856.0,11232420.0,1856.0,0.0,2169803826.0,5.5929442799219e-05,33483.28879310345,0.18118571064828418,78
297,2023-06-27zora network,2023-06-27 00:00:00+00:00,Zora Network,86400.0,144,24,2653638.0,17.54440076698469,16.38095973807267,2083924409.593476,45375984.0,2084328.0,47460312.0,0.7960944484922852,0.0341432930489375,0.8302377415412227,0.2804764864400806,1.186131837113051,7014.0,43200.0,0.0,25662692.0,12782373.0,25662692.0,1550373.0,3078128192.0,1.4666083235532494,1.7681692941644627,0.20760135852709038,78
298,2023-06-26op mainnet,2023-06-26 00:00:00+00:00,OP Mainnet,86400.0,921,24,102497685.0,14.36372322684873,13.849901443216336,14.250415991909689,1654704852.0,2084616.0,1656789468.0,23.76772251625169,0.0288717261469518,23.796594242398644,27.016398642030467,28.418138988262744,552346.0,43200.0,483.0,2771684620.0,240148198.0,2771684620.0,228711674.0,168215986523.0,55.43453763029321,0.5970032954182212,0.42681013579789595,79
299,2023-06-26base,2023-06-26 00:00:00+00:00,Base,86400.0,1422,24,2037691.0,14.12228147076259,13.788085186533854,,62247628.0,2084340.0,64331968.0,0.8790785235033224,0.0287390574776999,0.9078175809810224,0.0,0.0,0.0,43200.0,1.0,,11232420.0,0.0,0.0,2169269518.0,0.0,,0.18141157470963515,79
300,2023-06-26zora network,2023-06-26 00:00:00+00:00,Zora Network,86400.0,146,24,2633933.0,13.928237341887357,14.1657303415617,1640313548.312605,45108644.0,2084316.0,47192960.0,0.6282838998027029,0.0295258584026025,0.6578097582053054,0.2292554656302298,1.1588479248706791,6421.0,43200.0,0.0,24103968.0,12673620.0,24103968.0,1441620.0,3055599797.0,1.388103390501011,1.8714198425752973,0.20782799231790128,79
301,2023-06-25op mainnet,2023-06-25 00:00:00+00:00,OP Mainnet,86400.0,878,24,96019912.0,13.11078977512584,12.860896765383329,12.998240267268608,1550488228.0,2084592.0,1552572820.0,20.32812520611538,0.0268097225099439,20.35493492862533,22.626043759736515,4.62568124858198,509891.0,43200.0,516.0,2544883820.0,217137993.0,2544883820.0,205688377.0,162346702204.0,27.25172500831849,0.6092569789688866,0.4422068688826833,80
302,2023-06-25base,2023-06-25 00:00:00+00:00,Base,86400.0,1422,24,2036390.0,13.049590947403711,12.871351497398004,,62228336.0,2084328.0,64312664.0,0.8120543301375966,0.0268281183238685,0.8388824484614652,0.0,0.0,0.0,43200.0,0.0,,11232000.0,0.0,0.0,2168956524.0,0.0,,0.18130252849002848,80
303,2023-06-25zora network,2023-06-25 00:00:00+00:00,Zora Network,86400.0,144,24,2750229.0,13.091209536145948,13.302115866160522,1721751515.764516,46916916.0,2084292.0,49001208.0,0.6141991781457584,0.0277254936829114,0.6419246718286699,0.2468142002836295,1.398789546805754,7746.0,43200.0,0.0,27880024.0,12922020.0,27880024.0,1690020.0,3276538160.0,1.6456037470894302,1.6828147637175634,0.21283274596386634,80
304,2023-06-24op mainnet,2023-06-24 00:00:00+00:00,OP Mainnet,86400.0,781,24,85566933.0,15.243767157473966,17.169365957831072,14.978028646617917,1381636176.0,2084616.0,1383720792.0,21.06134016328672,0.0357915349855499,21.097131698272268,22.815861302537883,3.777516815388851,450329.0,43200.0,497.0,2227030216.0,186589428.0,2227030216.0,175148720.0,131321161518.0,26.593378117926733,0.6203939964863054,0.45858403617594024,81
305,2023-06-24base,2023-06-24 00:00:00+00:00,Base,86400.0,1424,24,2038403.0,14.842148107330758,14.63856972570889,,62303552.0,2084280.0,64387832.0,0.9247185463967836,0.0305108781079005,0.9552294245046842,0.0,0.0,0.0,43200.0,0.0,,11232000.0,0.0,0.0,2168249012.0,0.0,,0.18148174857549856,81
306,2023-06-24zora network,2023-06-24 00:00:00+00:00,Zora Network,86400.0,145,24,2635605.0,14.48771472437295,13.98756887599719,1687974969.138044,45110568.0,2084256.0,47194824.0,0.6535490402384271,0.0291536743552104,0.6827027145936375,0.2250700261010997,1.125730790054016,6784.0,43200.0,0.0,23554708.0,12570565.0,23554708.0,1338565.0,3054890038.0,1.3508008161552272,1.915140191931057,0.2096648002695185,81
307,2023-06-23op mainnet,2023-06-23 00:00:00+00:00,OP Mainnet,86400.0,914,24,101164449.0,19.04668023755844,17.070064876029527,18.736747127476143,1633250508.0,2084640.0,1635335148.0,31.108000173705868,0.0355849400431661,31.143585113749037,33.959971110894536,6.921110965174521,531712.0,43200.0,490.0,2649823912.0,222876030.0,2649823912.0,211437942.0,158335688251.0,40.881082076069056,0.616361902616871,0.45390457197214074,82
308,2023-06-23base,2023-06-23 00:00:00+00:00,Base,86400.0,1422,24,2035745.0,18.638075659481892,17.251722307478357,15.076617147000002,62218376.0,2084280.0,64302656.0,1.1596307992980923,0.0359574197710309,1.1955882190691234,2.4873523582057e-05,7.239645225918e-05,1.0,43200.0,0.0,2224.0,11232068.0,2224.0,68.0,2168548901.0,9.7269975841237e-05,27975.88848920863,0.18124400600138818,82
309,2023-06-23zora network,2023-06-23 00:00:00+00:00,Zora Network,86400.0,145,24,2619587.0,17.941045027198246,18.9962660178725,1802428647.78082,44860136.0,2084316.0,46944452.0,0.804837719902237,0.0395942212013079,0.8444319411035449,0.2769001701792374,1.1361101143236152,6007.0,43200.0,1.0,25020556.0,12789112.0,25020556.0,1556660.0,3029457883.0,1.4130102845029384,1.7929312202334753,0.2048294674407418,82
310,2023-06-22op mainnet,2023-06-22 00:00:00+00:00,OP Mainnet,86400.0,912,24,100270453.0,16.844497220858806,15.514756855118604,16.707736762736634,1618921900.0,2084592.0,1621006492.0,27.26992544533746,0.0323419380221254,27.302267383359585,30.307058433013427,5.542120286036636,523909.0,43200.0,530.0,2651978876.0,223576530.0,2651978876.0,212120234.0,191936872638.0,35.849178719050066,0.6104580676154677,0.4484838055228785,83
311,2023-06-22base,2023-06-22 00:00:00+00:00,Base,86400.0,1429,24,2044423.0,16.751815448546463,15.4739954498742,16.842573938947012,62503324.0,2084364.0,64587688.0,1.047044148568705,0.0322534390518815,1.0792975876205866,4.5191685175048e-05,9.2639822932888e-05,2.0,43200.0,0.0,3548.0,11232000.0,3548.0,0.0,2169176310.0,0.0001378315081079,17616.49492671928,0.18201771723646723,83
312,2023-06-22zora network,2023-06-22 00:00:00+00:00,Zora Network,86400.0,145,24,2894340.0,16.685125348159815,16.27773832826299,2315626034.4942155,49235580.0,2084280.0,51319860.0,0.8215018238893506,0.0339273644428319,0.8554291883321825,0.3592851623501322,1.5190486385276245,8734.0,43200.0,0.0,32658772.0,13195657.0,32658772.0,1963657.0,3368934443.0,1.878333800877799,1.5075759737690075,0.2193403481160506,83
313,2023-06-21op mainnet,2023-06-21 00:00:00+00:00,OP Mainnet,86400.0,939,24,104028102.0,21.68059416182688,19.445290539224043,21.654869726403668,1679352108.0,2084604.0,1681436712.0,36.40935150835647,0.0405357304392285,36.4498872387957,41.07672290571895,6.977715952980312,529548.0,43200.0,397.0,2773218644.0,237733446.0,2773218644.0,226332498.0,177830434834.0,48.054438858699264,0.6055606584188247,0.4375829474158213,84
314,2023-06-21base,2023-06-21 00:00:00+00:00,Base,86400.0,1427,24,2036600.0,20.88091217611113,19.60004418103157,50.168703954,62335100.0,2084304.0,64419404.0,1.3016137485891046,0.0408524504867008,1.3424661990758051,7.0826972193362e-05,2.9610000924e-05,1.0,43200.0,0.0,1876.0,11232000.0,1876.0,0.0,2170242976.0,0.0001004369731173,33227.66524520256,0.18132122507122508,84
315,2023-06-21zora network,2023-06-21 00:00:00+00:00,Zora Network,86400.0,145,24,1969091.0,20.78331109238605,20.9749006872961,358482700.15693873,34493096.0,2084340.0,36577436.0,0.7168807447075372,0.0437188244985587,0.760599569206096,0.0427873436368829,0.158086394019175,775.0,43200.0,1.0,3041408.0,11424052.0,3041408.0,191600.0,2293683001.0,0.2008737376560567,11.341160409915407,0.17236362369499017,84
316,2023-06-20op mainnet,2023-06-20 00:00:00+00:00,OP Mainnet,86400.0,804,24,87895138.0,19.35492129209749,16.335245217718413,19.014436705076218,1419223348.0,2084640.0,1421307988.0,27.46895619644709,0.0340531055906645,27.503009302037757,30.821396116456484,4.658687470435962,431914.0,43200.0,362.0,2369805708.0,206380046.0,2369805708.0,194995142.0,143836086560.0,35.48008358689245,0.5988775127045141,0.4258897102872048,85
